id,cem011_prgrm,cem301_attendees_total,month,year,cem009_country
,MGR,13,7,2014,1
,MGR,18,7,2014,1
,MGR,44,7,2014,1
,MGR,21,7,2014,1
,MGR,24,7,2014,1
,MGR,16,7,2014,1
,MGR,16,7,2014,1
,MGR,20,7,2014,1
,MGR,15,7,2014,1
,MGR,21,7,2014,1
,MGR,14,7,2014,1
,MGR,19,7,2014,1
,MGR,18,7,2014,1
,MGR,22,7,2014,1
,MGR,28,7,2014,1
,MGR,24,7,2014,1
,MGR,29,7,2014,1
,MGR,25,7,2014,1
,MGR,18,7,2014,1
,MGR,32,7,2014,1
,MGR,20,7,2014,1
,MGR,25,7,2014,1
,MGR,15,7,2014,1
,MGR,24,7,2014,1
,MGR,30,7,2014,1
,MGR,22,7,2014,1
,MGR,16,7,2014,1
,MGR,20,7,2014,1
,MGR,20,7,2014,1
,MGR,46,6,2014,1
,MGR,18,6,2014,1
,MGR,13,6,2014,1
,MGR,15,7,2014,1
,MGR,13,7,2014,1
,MGR,13,7,2014,1
,MGR,19,6,2014,1
,MGR,18,6,2014,1
,MGR,23,6,2014,1
,MGR,17,7,2014,1
,MGR,17,7,2014,1
,MGR,13,6,2014,1
,MGR,16,7,2014,1
,MGR,17,6,2014,1
,MGR,22,6,2014,1
,MGR,30,6,2014,1
,MGR,24,6,2014,1
,MGR,17,7,2014,1
,MGR,16,6,2014,1
,MGR,27,7,2014,1
,MGR,13,6,2014,1
,MGR,31,6,2014,1
,MGR,14,6,2014,1
,MGR,18,6,2014,1
,MGR,13,7,2014,1
,MGR,27,7,2014,1
,MGR,17,7,2014,1
,MGR,20,7,2014,1
,MGR,21,7,2014,1
,MGR,13,7,2014,1
,MGR,10,7,2014,1
,MGR,34,6,2014,1
,MGR,38,6,2014,1
,MGR,16,6,2014,1
,MGR,20,6,2014,1
,MGR,23,6,2014,1
,MGR,11,6,2014,1
,MGR,32,6,2014,1
,MGR,15,7,2014,1
,MGR,19,6,2014,1
,MGR,10,6,2014,1
,MGR,13,6,2014,1
,MGR,21,6,2014,1
,MGR,17,7,2014,1
,MGR,18,6,2014,1
,MGR,24,6,2014,1
,MGR,16,6,2014,1
,MGR,17,6,2014,1
,MGR,16,6,2014,1
,MGR,22,6,2014,1
,MGR,16,7,2014,1
,MGR,21,6,2014,1
,MGR,16,7,2014,1
,MGR,26,7,2014,1
,MGR,28,7,2014,1
,MGR,20,7,2014,1
,MGR,18,7,2014,1
,MGR,25,7,2014,1
,MGR,18,6,2014,1
,MGR,13,7,2014,1
,MGR,18,7,2014,1
,MGR,15,7,2014,1
,MGR,16,7,2014,1
,MGR,17,7,2014,1
,MGR,21,6,2014,1
,MGR,18,6,2014,1
,MGR,18,7,2014,1
,MGR,22,7,2014,1
,MGR,23,7,2014,1
,MGR,18,7,2014,1
,MGR,50,7,2014,1
,MGR,13,7,2014,1
,MGR,15,7,2014,1
,MGR,15,7,2014,1
,MGR,22,7,2014,1
,MGR,13,7,2014,1
,MGR,17,7,2014,1
,MGR,17,7,2014,1
,MGR,24,7,2014,1
,MGR,22,7,2014,1
,MGR,15,7,2014,1
,MGR,26,6,2014,1
,MGR,14,6,2014,1
,MGR,25,6,2014,1
,MGR,16,6,2014,1
,MGR,35,6,2014,1
,MGR,16,6,2014,1
,MGR,36,6,2014,1
,MGR,13,7,2014,1
,MGR,12,7,2014,1
,MGR,14,7,2014,1
,MGR,13,7,2014,1
,MGR,16,6,2014,1
,MGR,21,6,2014,1
,MGR,15,6,2014,1
,MGR,10,6,2014,1
,MGR,16,6,2014,1
,MGR,15,6,2014,1
,MGR,10,6,2014,1
,MGR,17,7,2014,1
,MGR,19,7,2014,1
,MGR,18,6,2014,1
,MGR,23,6,2014,1
,MGR,21,6,2014,1
,MGR,15,6,2014,1
,MGR,18,6,2014,1
,MGR,25,6,2014,1
,MGR,11,6,2014,1
,MGR,19,6,2014,1
,MGR,13,6,2014,1
,MGR,15,6,2014,1
,MGR,20,7,2014,1
,MGR,20,6,2014,1
,MGR,20,6,2014,1
,MGR,23,6,2014,1
,MGR,11,6,2014,1
,MGR,22,7,2014,1
,MGR,12,7,2014,1
,MGR,15,7,2014,1
,MGR,29,7,2014,1
,MGR,35,7,2014,1
,MGR,21,7,2014,1
,MGR,15,7,2014,1
,MGR,15,7,2014,1
,MGR,19,7,2014,1
,MGR,13,7,2014,1
,MGR,18,7,2014,1
,MGR,12,7,2014,1
,MGR,15,7,2014,1
,MGR,30,7,2014,1
,MGR,25,7,2014,1
,MGR,12,7,2014,1
,MGR,12,7,2014,1
,MGR,15,7,2014,1
,MGR,17,7,2014,1
,MGR,16,7,2014,1
,MGR,28,7,2014,1
,MGR,15,7,2014,1
,MGR,20,7,2014,1
,MGR,14,7,2014,1
,MGR,14,6,2014,1
,MGR,21,6,2014,1
,MGR,16,7,2014,1
,MGR,31,6,2014,1
,MGR,52,6,2014,1
,MGR,28,6,2014,1
,MGR,13,6,2014,1
,MGR,16,6,2014,1
,MGR,20,6,2014,1
,MGR,18,7,2014,1
,MGR,11,7,2014,1
,MGR,13,7,2014,1
,MGR,19,7,2014,1
,MGR,15,6,2014,1
,MGR,16,6,2014,1
,MGR,25,7,2014,1
,MGR,15,6,2014,1
,MGR,17,6,2014,1
,MGR,12,6,2014,1
,MGR,31,7,2014,1
,MGR,20,6,2014,1
,MGR,16,6,2014,1
,MGR,15,6,2014,1
,MGR,11,7,2014,1
,MGR,15,7,2014,1
,MGR,43,6,2014,1
,MGR,19,7,2014,1
,MGR,21,7,2014,1
,MGR,31,7,2014,1
,MGR,21,7,2014,1
,MGR,23,7,2014,1
,MGR,16,7,2014,1
,MGR,20,7,2014,1
,MGR,15,6,2014,1
,MGR,21,6,2014,1
,MGR,13,6,2014,1
,MGR,10,6,2014,1
,MGR,21,7,2014,1
,MGR,14,6,2014,1
,MGR,24,7,2014,1
,MGR,22,6,2014,1
,MGR,17,6,2014,1
,MGR,33,6,2014,1
,MGR,23,6,2014,1
,MGR,30,6,2014,1
,MGR,21,6,2014,1
,MGR,21,6,2014,1
,MGR,18,6,2014,1
,MGR,12,6,2014,1
,MGR,20,6,2014,1
,MGR,27,6,2014,1
,MGR,33,6,2014,1
,MGR,13,7,2014,1
,MGR,14,7,2014,1
,MGR,10,6,2014,1
,MGR,18,6,2014,1
,MGR,11,6,2014,1
,MGR,17,7,2014,1
,MGR,18,6,2014,1
,MGR,24,6,2014,1
,MGR,25,6,2014,1
,MGR,20,7,2014,1
,MGR,19,6,2014,1
,MGR,15,7,2014,1
,MGR,25,7,2014,1
,MGR,24,7,2014,1
,MGR,19,7,2014,1
,MGR,17,7,2014,1
,MGR,20,6,2014,1
,MGR,18,7,2014,1
,MGR,30,6,2014,1
,MGR,18,6,2014,1
,MGR,16,6,2014,1
,MGR,18,7,2014,1
,MGR,15,7,2014,1
,MGR,17,6,2014,1
,MGR,28,6,2014,1
,MGR,26,7,2014,1
,MGR,15,6,2014,1
,MGR,21,7,2014,1
,MGR,22,7,2014,1
,MGR,20,7,2014,1
,MGR,12,6,2014,1
,MGR,19,6,2014,1
,MGR,12,6,2014,1
,MGR,17,6,2014,1
,MGR,14,7,2014,1
,MGR,13,7,2014,1
,MGR,30,7,2014,1
,MGR,31,7,2014,1
,MGR,17,7,2014,1
,MGR,13,6,2014,1
,MGR,20,6,2014,1
,MGR,14,6,2014,1
,MGR,31,7,2014,1
,MGR,18,7,2014,1
,MGR,22,7,2014,1
,MGR,30,7,2014,1
,MGR,20,7,2014,1
,MGR,22,7,2014,1
,MGR,12,7,2014,1
,MGR,28,7,2014,1
,MGR,17,6,2014,1
,MGR,21,7,2014,1
,MGR,20,7,2014,1
,MGR,18,7,2014,1
,MGR,13,7,2014,1
,MGR,33,7,2014,1
,MGR,24,7,2014,1
,MGR,18,6,2014,1
,MGR,33,7,2014,1
,MGR,27,7,2014,1
,MGR,18,7,2014,1
,MGR,24,7,2014,1
,MGR,18,7,2014,1
,MGR,20,6,2014,1
,MGR,17,7,2014,1
,MGR,21,7,2014,1
,MGR,17,7,2014,1
,MGR,15,7,2014,1
,MGR,22,7,2014,1
,MGR,14,7,2014,1
,MGR,18,7,2014,1
,MGR,17,7,2014,1
,MGR,11,7,2014,1
,MGR,18,7,2014,1
,MGR,24,7,2014,1
,MGR,25,7,2014,1
,MGR,20,7,2014,1
,MGR,18,6,2014,1
,MGR,20,6,2014,1
,MGR,17,6,2014,1
,MGR,19,6,2014,1
,MGR,24,6,2014,1
,KRA,19,11,2014,1
,KRA,31,11,2014,1
,KRA,33,11,2014,1
,KRA,32,11,2014,1
,KRA,34,11,2014,1
,KRA,22,12,2014,1
,KRA,14,12,2014,1
,KRA,21,12,2014,1
,KRA,26,12,2014,1
,KRA,27,11,2014,1
,KRA,27,11,2014,1
,KRA,17,11,2014,1
,KRA,15,11,2014,1
,KRA,21,12,2014,1
,KRA,19,12,2014,1
,KRA,24,12,2014,1
,KRA,12,12,2014,1
,KRA,10,12,2014,1
,KRA,27,12,2014,1
,KRA,26,1,2015,1
,KRA,22,11,2014,1
,KRA,29,11,2014,1
,KRA,20,12,2014,1
,KRA,19,12,2014,1
,KRA,24,12,2014,1
,KRA,22,12,2014,1
,KRA,25,12,2014,1
,KRA,13,12,2014,1
,KRA,21,11,2014,1
,KRA,41,11,2014,1
,KRA,25,11,2014,1
,KRA,30,11,2014,1
,KRA,22,11,2014,1
,KRA,19,11,2014,1
,KRA,16,11,2014,1
,KRA,29,11,2014,1
,KRA,15,11,2014,1
,KRA,21,12,2014,1
,KRA,28,12,2014,1
,KRA,18,12,2014,1
,KRA,38,10,2014,1
,KRA,26,10,2014,1
,KRA,39,10,2014,1
,KRA,34,10,2014,1
,KRA,14,10,2014,1
,KRA,28,10,2014,1
,KRA,18,10,2014,1
,KRA,13,10,2014,1
,KRA,36,11,2014,1
,KRA,18,11,2014,1
,KRA,16,12,2014,1
,KRA,25,1,2015,1
,KRA,23,12,2014,1
,KRA,19,12,2014,1
,KRA,22,12,2014,1
,KRA,40,12,2014,1
,KRA,31,12,2014,1
,KRA,31,12,2014,1
,KRA,29,12,2014,1
,KRA,17,1,2015,1
,KRA,18,1,2015,1
,KRA,30,1,2015,1
,KRA,17,1,2015,1
,KRA,26,1,2015,1
,KRA,36,1,2015,1
,KRA,36,1,2015,1
,KRA,24,11,2014,1
,KRA,19,11,2014,1
,KRA,21,11,2014,1
,KRA,22,11,2014,1
,KRA,22,11,2014,1
,KRA,26,11,2014,1
,KRA,30,11,2014,1
,KRA,22,11,2014,1
,KRA,41,1,2015,1
,KRA,25,11,2014,1
,KRA,41,11,2014,1
,KRA,17,11,2014,1
,KRA,32,11,2014,1
,KRA,18,11,2014,1
,KRA,30,11,2014,1
,KRA,19,11,2014,1
,KRA,25,11,2014,1
,KRA,23,11,2014,1
,KRA,19,11,2014,1
,KRA,18,12,2014,1
,KRA,23,11,2014,1
,KRA,20,11,2014,1
,KRA,15,11,2014,1
,KRA,26,10,2014,1
,KRA,15,12,2014,1
,KRA,18,10,2014,1
,KRA,56,10,2014,1
,KRA,50,12,2014,1
,KRA,22,12,2014,1
,KRA,24,12,2014,1
,KRA,26,12,2014,1
,KRA,18,12,2014,1
,KRA,18,12,2014,1
,KRA,24,10,2014,1
,KRA,21,10,2014,1
,KRA,24,10,2014,1
,KRA,23,10,2014,1
,KRA,28,10,2014,1
,KRA,20,10,2014,1
,KRA,24,11,2014,1
,KRA,31,10,2014,1
,KRA,22,10,2014,1
,KRA,17,11,2014,1
,KRA,16,12,2014,1
,KRA,25,10,2014,1
,KRA,18,10,2014,1
,KRA,19,10,2014,1
,KRA,39,10,2014,1
,KRA,25,10,2014,1
,KRA,30,10,2014,1
,KRA,22,10,2014,1
,KRA,16,10,2014,1
,KRA,20,10,2014,1
,KRA,18,11,2014,1
,KRA,11,12,2014,1
,KRA,24,12,2014,1
,KRA,21,12,2014,1
,KRA,23,12,2014,1
,KRA,24,12,2014,1
,KRA,20,12,2014,1
,KRA,17,12,2014,1
,KRA,17,12,2014,1
,KRA,20,12,2014,1
,KRA,12,12,2014,1
,KRA,22,12,2014,1
,KRA,13,12,2014,1
,KRA,15,12,2014,1
,KRA,18,11,2014,1
,KRA,19,11,2014,1
,KRA,20,11,2014,1
,KRA,14,11,2014,1
,KRA,16,11,2014,1
,KRA,25,11,2014,1
,KRA,16,11,2014,1
,KRA,16,11,2014,1
,KRA,27,11,2014,1
,KRA,17,11,2014,1
,KRA,15,11,2014,1
,KRA,19,11,2014,1
,KRA,21,11,2014,1
,KRA,46,11,2014,1
,KRA,30,11,2014,1
,KRA,18,11,2014,1
,KRA,18,11,2014,1
,KRA,15,11,2014,1
,KRA,21,11,2014,1
,KRA,30,11,2014,1
,KRA,20,11,2014,1
,KRA,25,11,2014,1
,KRA,37,11,2014,1
,KRA,41,11,2014,1
,KRA,28,11,2014,1
,KRA,19,11,2014,1
,KRA,20,12,2014,1
,KRA,18,12,2014,1
,KRA,21,12,2014,1
,KRA,18,12,2014,1
,KRA,33,11,2014,1
,KRA,24,11,2014,1
,KRA,13,12,2014,1
,KRA,18,11,2014,1
,KRA,16,12,2014,1
,KRA,20,12,2014,1
,KRA,23,12,2014,1
,KRA,20,12,2014,1
,KRA,18,12,2014,1
,KRA,36,10,2014,1
,KRA,22,11,2014,1
,KRA,24,11,2014,1
,KRA,13,12,2014,1
,KRA,15,12,2014,1
,KRA,24,12,2014,1
,KRA,21,12,2014,1
,KRA,40,12,2014,1
,KRA,18,12,2014,1
,KRA,17,12,2014,1
,KRA,25,12,2014,1
,KRA,22,12,2014,1
,KRA,19,12,2014,1
,KRA,20,12,2014,1
,KRA,18,12,2014,1
,KRA,22,12,2014,1
,KRA,21,12,2014,1
,KRA,18,12,2014,1
,KRA,17,12,2014,1
,KRA,35,12,2014,1
,KRA,25,12,2014,1
,KRA,36,12,2014,1
,KRA,23,12,2014,1
,KRA,17,12,2014,1
,KRA,27,12,2014,1
,KRA,18,12,2014,1
,KRA,26,12,2014,1
,KRA,19,12,2014,1
,KRA,23,12,2014,1
,KRA,14,12,2014,1
,KRA,16,12,2014,1
,KRA,50,12,2014,1
,KRA,15,12,2014,1
,KRA,40,11,2014,1
,KRA,23,1,2015,1
,KRA,20,11,2014,1
,KRA,25,11,2014,1
,KRA,23,11,2014,1
,KRA,24,11,2014,1
,KRA,29,12,2014,1
,KRA,21,12,2014,1
,KRA,17,12,2014,1
,KRA,20,12,2014,1
,KRA,18,1,2015,1
,KRA,24,1,2015,1
,KRA,33,12,2014,1
,KRA,24,12,2014,1
,KRA,20,12,2014,1
,KRA,21,12,2014,1
,KRA,24,12,2014,1
,KRA,21,12,2014,1
,KRA,35,12,2014,1
,KRA,13,12,2014,1
,KRA,33,12,2014,1
,KRA,30,12,2014,1
,KRA,22,12,2014,1
,KRA,18,12,2014,1
,KRA,16,12,2014,1
,KRA,15,12,2014,1
,KRA,24,12,2014,1
,KRA,23,12,2014,1
,KRA,13,12,2014,1
,KRA,19,12,2014,1
,KRA,23,12,2014,1
,KRA,24,12,2014,1
,KRA,16,1,2015,1
,KRA,30,1,2015,1
,KRA,21,1,2015,1
,KRA,24,1,2015,1
,KRA,31,1,2015,1
,KRA,13,1,2015,1
,KRA,16,1,2015,1
,KRA,33,1,2015,1
,KRA,32,11,2014,1
,KRA,21,11,2014,1
,KRA,19,11,2014,1
,KRA,23,11,2014,1
,KRA,28,11,2014,1
,KRA,17,11,2014,1
,KRA,24,11,2014,1
,KRA,18,11,2014,1
,KRA,15,11,2014,1
,KRA,32,11,2014,1
,KRA,26,11,2014,1
,KRA,24,11,2014,1
,KRA,24,11,2014,1
,KRA,15,11,2014,1
,KRA,15,11,2014,1
,KRA,34,11,2014,1
,KRA,22,11,2014,1
,KRA,24,11,2014,1
,KRA,18,11,2014,1
,KRA,16,12,2014,1
,KRA,13,12,2014,1
,KRA,29,12,2014,1
,KRA,49,11,2014,1
,KRA,27,11,2014,1
,KRA,20,11,2014,1
,KRA,21,11,2014,1
,KRA,20,12,2014,1
,KRA,20,12,2014,1
,KRA,15,12,2014,1
,KRA,24,12,2014,1
,KRA,20,12,2014,1
,KRA,21,11,2014,1
,KRA,25,11,2014,1
,KRA,20,11,2014,1
,KRA,19,11,2014,1
,KRA,19,11,2014,1
,KRA,20,11,2014,1
,KRA,19,12,2014,1
,KRA,14,12,2014,1
,KRA,24,11,2014,1
,KRA,21,11,2014,1
,KRA,24,12,2014,1
,KRA,30,12,2014,1
,KRA,16,11,2014,1
,KRA,20,12,2014,1
,KRA,38,11,2014,1
,KRA,15,12,2014,1
,KRA,24,1,2015,1
,KRA,20,12,2014,1
,KRA,33,11,2014,1
,KRA,30,11,2014,1
,KRA,17,11,2014,1
,KRA,26,11,2014,1
,KRA,24,11,2014,1
,KRA,16,11,2014,1
,KRA,25,11,2014,1
,KRA,17,11,2014,1
,KRA,23,12,2014,1
,KRA,17,12,2014,1
,KRA,25,12,2014,1
,KRA,24,12,2014,1
,KRA,21,12,2014,1
,KRA,19,12,2014,1
,KRA,20,11,2014,1
,KRA,12,11,2014,1
,KRA,20,12,2014,1
,KRA,11,12,2014,1
,KRA,26,12,2014,1
,KRA,18,12,2014,1
,KRA,21,12,2014,1
,KRA,19,12,2014,1
,KRA,13,12,2014,1
,KRA,19,12,2014,1
,KRA,21,12,2014,1
,KRA,21,1,2015,1
,KRA,22,1,2015,1
,KRA,10,12,2014,1
,KRA,14,12,2014,1
,KRA,19,12,2014,1
,KRA,17,12,2014,1
,KRA,14,12,2014,1
,KRA,16,12,2014,1
,KRA,19,12,2014,1
,KRA,19,11,2014,1
,KRA,23,11,2014,1
,KRA,17,11,2014,1
,KRA,22,11,2014,1
,KRA,16,11,2014,1
,KRA,16,11,2014,1
,KRA,23,1,2015,1
,KRA,24,1,2015,1
,KRA,17,1,2015,1
,KRA,23,1,2015,1
,KRA,31,1,2015,1
,KRA,29,1,2015,1
,KRA,22,1,2015,1
,KRA,21,1,2015,1
,KRA,18,1,2015,1
,KRA,26,1,2015,1
,KRA,32,1,2015,1
,KRA,22,1,2015,1
,KRA,25,1,2015,1
,KRA,22,1,2015,1
,KRA,19,1,2015,1
,KRA,24,1,2015,1
,KRA,27,11,2014,1
,KRA,15,11,2014,1
,KRA,24,11,2014,1
,KRA,21,11,2014,1
,KRA,43,1,2015,1
,KRA,32,11,2014,1
,KRA,27,11,2014,1
,KRA,30,11,2014,1
,KRA,28,1,2015,1
,KRA,29,1,2015,1
,KRA,37,1,2015,1
,KRA,21,1,2015,1
,KRA,20,12,2014,1
,KRA,37,12,2014,1
,KRA,11,12,2014,1
,KRA,15,12,2014,1
,KRA,32,12,2014,1
,KRA,14,12,2014,1
,KRA,23,12,2014,1
,KRA,15,12,2014,1
,KRA,25,12,2014,1
,KRA,24,12,2014,1
,KRA,24,12,2014,1
,KRA,21,12,2014,1
,KRA,18,12,2014,1
,KRA,22,12,2014,1
,KRA,27,1,2015,1
,KRA,23,11,2014,1
,KRA,47,11,2014,1
,KRA,22,1,2015,1
,KRA,24,11,2014,1
,KRA,24,11,2014,1
,KRA,24,11,2014,1
,KRA,22,1,2015,1
,KRA,22,1,2015,1
,KRA,27,11,2014,1
,KRA,23,11,2014,1
,KRA,27,11,2014,1
,KRA,21,11,2014,1
,KRA,30,10,2014,1
,KRA,20,11,2014,1
,KRA,20,10,2014,1
,KRA,17,11,2014,1
,KRA,16,11,2014,1
,KRA,16,11,2014,1
,KRA,34,10,2014,1
,KRA,27,10,2014,1
,KRA,14,10,2014,1
,KRA,17,10,2014,1
,KRA,18,10,2014,1
,KRA,24,10,2014,1
,KRA,30,11,2014,1
,KRA,22,11,2014,1
,KRA,23,10,2014,1
,KRA,20,10,2014,1
,KRA,21,10,2014,1
,KRA,23,10,2014,1
,KRA,30,10,2014,1
,KRA,46,10,2014,1
,KRA,21,10,2014,1
,KRA,21,11,2014,1
,KRA,18,11,2014,1
,KRA,12,12,2014,1
,KRA,24,11,2014,1
,KRA,24,10,2014,1
,KRA,31,10,2014,1
,KRA,25,10,2014,1
,KRA,21,10,2014,1
,KRA,26,11,2014,1
,KRA,22,1,2015,1
,KRA,23,10,2014,1
,KRA,28,11,2014,1
,KRA,14,11,2014,1
,KRA,18,11,2014,1
,KRA,29,11,2014,1
,KRA,33,11,2014,1
,KRA,21,11,2014,1
,KRA,19,11,2014,1
,KRA,14,11,2014,1
,KRA,21,1,2015,1
,KRA,16,10,2014,1
,KRA,15,11,2014,1
,KRA,31,11,2014,1
,KRA,23,11,2014,1
,KRA,15,11,2014,1
,KRA,15,11,2014,1
,KRA,16,1,2015,1
,KRA,18,12,2014,1
,KRA,20,12,2014,1
,KRA,18,12,2014,1
,KRA,22,12,2014,1
,KRA,21,12,2014,1
,KRA,17,12,2014,1
,KRA,16,12,2014,1
,KRA,37,11,2014,1
,KRA,23,11,2014,1
,KRA,28,11,2014,1
,KRA,40,11,2014,1
,KRA,20,11,2014,1
,KRA,35,11,2014,1
,KRA,21,1,2015,1
,KRA,17,12,2014,1
,KRA,13,12,2014,1
,KRA,33,12,2014,1
,KRA,25,12,2014,1
,KRA,20,12,2014,1
,KRA,27,12,2014,1
,KRA,30,12,2014,1
,KRA,21,12,2014,1
,KRA,12,12,2014,1
,KRA,10,12,2014,1
,KRA,29,12,2014,1
,KRA,19,12,2014,1
,KRA,23,12,2014,1
,KRA,18,12,2014,1
,KRA,15,12,2014,1
,KRA,21,11,2014,1
,KRA,30,11,2014,1
,KRA,30,11,2014,1
,KRA,31,11,2014,1
,KRA,22,11,2014,1
,KRA,29,11,2014,1
,KRA,17,12,2014,1
,KRA,11,12,2014,1
,KRA,33,12,2014,1
,KRA,23,12,2014,1
,KRA,21,12,2014,1
,KRA,36,1,2015,1
,KRA,33,1,2015,1
,KRA,17,1,2015,1
,KRA,18,1,2015,1
,KRA,23,1,2015,1
,KRA,17,11,2014,1
,KRA,18,11,2014,1
,KRA,25,11,2014,1
,KRA,15,11,2014,1
,KRA,25,11,2014,1
,KRA,18,11,2014,1
,KRA,18,11,2014,1
,KRA,25,10,2014,1
,KRA,18,12,2014,1
,KRA,23,12,2014,1
,KRA,37,10,2014,1
,KRA,35,10,2014,1
,KRA,20,11,2014,1
,KRA,18,11,2014,1
,KRA,21,11,2014,1
,KRA,26,11,2014,1
,KRA,16,11,2014,1
,KRA,29,11,2014,1
,KRA,18,11,2014,1
,KRA,19,11,2014,1
,KRA,30,11,2014,1
,KRA,20,10,2014,1
,KRA,13,10,2014,1
,KRA,28,10,2014,1
,KRA,30,10,2014,1
,KRA,31,10,2014,1
,KRA,24,11,2014,1
,KRA,42,11,2014,1
,KRA,18,1,2015,1
,KRA,29,1,2015,1
,KRA,37,1,2015,1
,KRA,22,1,2015,1
,KRA,18,1,2015,1
,KRA,35,1,2015,1
,KRA,22,1,2015,1
,KRA,36,1,2015,1
,KRA,24,1,2015,1
,KRA,25,1,2015,1
,KRA,10,1,2015,1
,KRA,22,1,2015,1
,KRA,18,10,2014,1
,KRA,23,10,2014,1
,KRA,32,10,2014,1
,KRA,24,10,2014,1
,KRA,32,10,2014,1
,KRA,30,10,2014,1
,KRA,31,10,2014,1
,KRA,25,10,2014,1
,KRA,21,10,2014,1
,KRA,20,11,2014,1
,KRA,23,11,2014,1
,KRA,26,10,2014,1
,KRA,22,11,2014,1
,KRA,26,11,2014,1
,KRA,19,10,2014,1
,KRA,13,10,2014,1
,KRA,25,11,2014,1
,KRA,15,12,2014,1
,KRA,22,11,2014,1
,KRA,22,1,2015,1
,KRA,17,1,2015,1
,KRA,18,1,2015,1
,RNG,20,11,2014,1
,RNG,18,11,2014,1
,RNG,16,11,2014,1
,RNG,15,11,2014,1
,RNG,20,11,2014,1
,RNG,15,11,2014,1
,RNG,20,11,2014,1
,RNG,23,11,2014,1
,RNG,30,11,2014,1
,RNG,30,11,2014,1
,RNG,25,11,2014,1
,RNG,14,11,2014,1
,RNG,17,11,2014,1
,RNG,16,11,2014,1
,RNG,66,11,2014,1
,RNG,20,11,2014,1
,RNG,29,11,2014,1
,RNG,20,11,2014,1
,RNG,18,11,2014,1
,RNG,19,11,2014,1
,RNG,24,11,2014,1
,RNG,21,11,2014,1
,RNG,23,11,2014,1
,RNG,24,11,2014,1
,RNG,21,11,2014,1
,RNG,19,11,2014,1
,RNG,14,11,2014,1
,RNG,18,11,2014,1
,RNG,20,11,2014,1
,RNG,24,11,2014,1
,RNG,24,11,2014,1
,RNG,16,11,2014,1
,RNG,20,11,2014,1
,RNG,17,11,2014,1
,RNG,23,11,2014,1
,RNG,18,11,2014,1
,RNG,24,11,2014,1
,RNG,15,11,2014,1
,RNG,46,11,2014,1
,RNG,55,11,2014,1
,RNG,28,11,2014,1
,RNG,21,11,2014,1
,RNG,29,11,2014,1
,RNG,16,1,2015,1
,RNG,24,11,2014,1
,RNG,24,11,2014,1
,RNG,24,11,2014,1
,RNG,35,11,2014,1
,RNG,35,11,2014,1
,RNG,20,11,2014,1
,RNG,24,11,2014,1
,RNG,26,1,2015,1
,RNG,20,11,2014,1
,RNG,29,11,2014,1
,RNG,30,11,2014,1
,RNG,28,11,2014,1
,RNG,16,12,2014,1
,RNG,16,12,2014,1
,RNG,36,12,2014,1
,RNG,26,12,2014,1
,RNG,22,12,2014,1
,RNG,20,12,2014,1
,RNG,24,1,2015,1
,RNG,21,1,2015,1
,RNG,26,11,2014,1
,RNG,30,11,2014,1
,RNG,35,11,2014,1
,RNG,28,1,2015,1
,RNG,17,11,2014,1
,RNG,19,11,2014,1
,RNG,19,11,2014,1
,RNG,17,11,2014,1
,RNG,21,11,2014,1
,RNG,26,11,2014,1
,RNG,33,11,2014,1
,RNG,25,1,2015,1
,RNG,22,1,2015,1
,RNG,18,1,2015,1
,RNG,17,1,2015,1
,RNG,22,1,2015,1
,RNG,17,1,2015,1
,RNG,20,1,2015,1
,RNG,41,1,2015,1
,RNG,20,1,2015,1
,RNG,20,1,2015,1
,RNG,23,1,2015,1
,RNG,33,1,2015,1
,RNG,27,1,2015,1
,RNG,21,1,2015,1
,RNG,17,1,2015,1
,RNG,25,1,2015,1
,RNG,18,1,2015,1
,RNG,25,1,2015,1
,RNG,16,1,2015,1
,RNG,20,1,2015,1
,RNG,19,1,2015,1
,RNG,16,1,2015,1
,RNG,18,1,2015,1
,RNG,15,1,2015,1
,RNG,24,1,2015,1
,RNG,17,1,2015,1
,RNG,24,1,2015,1
,RNG,21,11,2014,1
,RNG,20,11,2014,1
,RNG,32,11,2014,1
,RNG,17,11,2014,1
,RNG,31,11,2014,1
,RNG,29,11,2014,1
,RNG,21,1,2015,1
,RNG,20,11,2014,1
,RNG,24,11,2014,1
,RNG,21,11,2014,1
,RNG,28,11,2014,1
,RNG,15,1,2015,1
,RNG,18,11,2014,1
,RNG,18,11,2014,1
,RNG,25,11,2014,1
,RNG,40,11,2014,1
,RNG,28,11,2014,1
,RNG,19,11,2014,1
,RNG,20,1,2015,1
,RNG,30,12,2014,1
,RNG,22,12,2014,1
,RNG,15,12,2014,1
,RNG,33,12,2014,1
,RNG,22,12,2014,1
,RNG,47,12,2014,1
,RNG,17,12,2014,1
,RNG,32,12,2014,1
,RNG,18,12,2014,1
,RNG,25,12,2014,1
,RNG,27,12,2014,1
,RNG,44,12,2014,1
,RNG,30,12,2014,1
,RNG,21,12,2014,1
,RNG,23,12,2014,1
,RNG,16,12,2014,1
,RNG,30,12,2014,1
,RNG,24,12,2014,1
,RNG,31,12,2014,1
,RNG,23,12,2014,1
,RNG,21,12,2014,1
,RNG,46,12,2014,1
,RNG,26,12,2014,1
,RNG,19,12,2014,1
,RNG,20,12,2014,1
,RNG,21,12,2014,1
,RNG,38,12,2014,1
,RNG,17,12,2014,1
,RNG,31,12,2014,1
