ID,cem301_attendees_total,cem011_prgrm,month,year
,26,SRK,2,2016
,46,SRK,2,2016
,42,SRK,2,2016
,58,SRK,2,2016
,40,SRK,2,2016
,58,SRK,2,2016
,31,SRK,2,2016
,32,SRK,2,2016
,45,SRK,3,2016
,30,PLS,6,2016
,48,PLS,6,2016
,54,PLS,6,2016
,53,PLS,6,2016
,61,PLS,6,2016
,46,PLS,6,2016
,53,PLS,6,2016
,45,SRK,5,2016
