id,cem011_prgrm,cem301_attendees_total,cem009_country,month,year
,One Acre Fund,19,1,6,2013
,One Acre Fund,15,1,9,2013
,One Acre Fund,22,1,6,2013
,One Acre Fund,23,1,5,2013
,One Acre Fund,22,1,5,2013
,One Acre Fund,25,1,6,2013
,One Acre Fund,20,1,5,2013
,One Acre Fund,38,1,7,2013
,One Acre Fund,19,1,7,2013
,One Acre Fund,29,1,7,2013
,One Acre Fund,30,1,7,2013
,One Acre Fund,27,1,7,2013
,One Acre Fund,27,1,7,2013
,One Acre Fund,25,1,7,2013
,One Acre Fund,21,1,7,2013
,One Acre Fund,36,1,7,2013
,One Acre Fund,28,1,7,2013
,One Acre Fund,27,1,7,2013
,One Acre Fund,49,1,7,2013
,One Acre Fund,29,1,7,2013
,One Acre Fund,19,1,7,2013
,One Acre Fund,19,1,6,2013
,One Acre Fund,26,1,6,2013
,One Acre Fund,20,1,6,2013
,One Acre Fund,20,1,6,2013
,One Acre Fund,18,1,6,2013
,One Acre Fund,16,1,6,2013
,One Acre Fund,20,1,5,2013
,One Acre Fund,17,1,6,2013
,One Acre Fund,18,1,6,2013
,One Acre Fund,22,1,6,2013
,One Acre Fund,27,1,5,2013
,One Acre Fund,23,1,6,2013
,One Acre Fund,16,1,6,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,34,1,6,2013
,One Acre Fund,31,1,7,2013
,One Acre Fund,28,1,7,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,15,1,6,2013
,One Acre Fund,22,1,6,2013
,One Acre Fund,14,1,6,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,23,1,6,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,16,1,6,2013
,One Acre Fund,42,1,6,2013
,One Acre Fund,15,1,7,2013
,One Acre Fund,32,1,6,2013
,One Acre Fund,23,1,6,2013
,One Acre Fund,17,1,6,2013
,One Acre Fund,26,1,6,2013
,One Acre Fund,23,1,7,2013
,One Acre Fund,30,1,7,2013
,One Acre Fund,31,1,7,2013
,One Acre Fund,20,1,7,2013
,One Acre Fund,27,1,7,2013
,One Acre Fund,19,1,7,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,17,1,6,2013
,One Acre Fund,23,1,5,2013
,One Acre Fund,26,1,6,2013
,One Acre Fund,19,1,7,2013
,One Acre Fund,19,1,7,2013
,One Acre Fund,19,1,6,2013
,One Acre Fund,18,1,6,2013
,One Acre Fund,16,1,6,2013
,One Acre Fund,19,1,6,2013
,One Acre Fund,28,1,6,2013
,One Acre Fund,25,1,6,2013
,One Acre Fund,24,1,6,2013
,One Acre Fund,25,1,6,2013
,One Acre Fund,33,1,7,2013
,One Acre Fund,19,1,5,2013
,One Acre Fund,18,1,5,2013
,One Acre Fund,19,1,5,2013
,One Acre Fund,22,1,5,2013
,One Acre Fund,20,1,5,2013
,One Acre Fund,38,1,7,2013
,One Acre Fund,17,1,6,2013
,One Acre Fund,31,1,7,2013
,One Acre Fund,27,1,6,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,18,1,6,2013
,One Acre Fund,24,1,7,2013
,One Acre Fund,27,1,7,2013
,One Acre Fund,29,1,6,2013
,One Acre Fund,36,1,7,2013
,One Acre Fund,30,1,6,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,33,1,6,2013
,One Acre Fund,27,1,6,2013
,One Acre Fund,23,1,6,2013
,One Acre Fund,13,1,6,2013
,One Acre Fund,38,1,6,2013
,One Acre Fund,23,1,6,2013
,One Acre Fund,33,1,7,2013
,One Acre Fund,17,1,6,2013
,One Acre Fund,17,1,7,2013
,One Acre Fund,28,1,7,2013
,One Acre Fund,18,1,7,2013
,One Acre Fund,25,1,7,2013
,One Acre Fund,25,1,6,2013
,One Acre Fund,21,1,7,2013
,One Acre Fund,21,1,7,2013
,One Acre Fund,27,1,5,2013
,One Acre Fund,23,1,5,2013
,One Acre Fund,18,1,5,2013
,One Acre Fund,31,1,7,2013
,One Acre Fund,28,1,7,2013
,One Acre Fund,20,1,7,2013
,One Acre Fund,16,1,6,2013
,One Acre Fund,15,1,5,2013
,One Acre Fund,49,1,7,2013
,One Acre Fund,49,1,7,2013
,One Acre Fund,21,1,5,2013
,One Acre Fund,22,1,5,2013
,One Acre Fund,29,1,6,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,26,1,7,2013
,One Acre Fund,19,1,7,2013
,One Acre Fund,15,1,6,2013
,One Acre Fund,22,1,6,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,24,1,5,2013
,One Acre Fund,21,1,9,2013
,One Acre Fund,19,1,9,2013
,One Acre Fund,24,1,9,2013
,One Acre Fund,23,1,7,2013
,One Acre Fund,25,1,7,2013
,One Acre Fund,20,1,7,2013
,One Acre Fund,26,1,7,2013
,One Acre Fund,43,1,7,2013
,One Acre Fund,23,1,7,2013
,One Acre Fund,31,1,7,2013
,One Acre Fund,35,1,7,2013
,One Acre Fund,31,1,7,2013
,One Acre Fund,21,1,7,2013
,One Acre Fund,23,1,6,2013
,One Acre Fund,18,1,7,2013
,One Acre Fund,37,1,7,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,21,1,5,2013
,One Acre Fund,35,1,5,2013
,One Acre Fund,23,1,5,2013
,One Acre Fund,30,1,6,2013
,One Acre Fund,20,1,5,2013
,One Acre Fund,20,1,6,2013
,One Acre Fund,17,1,6,2013
,One Acre Fund,20,1,6,2013
,One Acre Fund,26,1,6,2013
,One Acre Fund,23,1,6,2013
,One Acre Fund,21,1,5,2013
,One Acre Fund,30,1,5,2013
,One Acre Fund,19,1,7,2013
,One Acre Fund,29,1,6,2013
,One Acre Fund,31,1,7,2013
,One Acre Fund,22,1,7,2013
,One Acre Fund,39,1,7,2013
,One Acre Fund,21,1,7,2013
,One Acre Fund,24,1,7,2013
,One Acre Fund,32,1,7,2013
,One Acre Fund,20,1,5,2013
,One Acre Fund,38,1,5,2013
,One Acre Fund,16,1,6,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,17,1,6,2013
,One Acre Fund,21,1,5,2013
,One Acre Fund,23,1,5,2013
,One Acre Fund,23,1,5,2013
,One Acre Fund,17,1,6,2013
,One Acre Fund,28,1,6,2013
,One Acre Fund,20,1,6,2013
,One Acre Fund,30,1,7,2013
,One Acre Fund,36,1,6,2013
,One Acre Fund,29,1,6,2013
,One Acre Fund,27,1,7,2013
,One Acre Fund,32,1,7,2013
,One Acre Fund,22,1,6,2013
,One Acre Fund,21,1,5,2013
,One Acre Fund,22,1,6,2013
,One Acre Fund,20,1,6,2013
,One Acre Fund,20,1,6,2013
,One Acre Fund,25,1,6,2013
,One Acre Fund,16,1,6,2013
,One Acre Fund,20,1,7,2013
,One Acre Fund,23,1,5,2013
,One Acre Fund,22,1,5,2013
,One Acre Fund,33,1,7,2013
,One Acre Fund,24,1,6,2013
,One Acre Fund,30,1,7,2013
,One Acre Fund,21,1,5,2013
,One Acre Fund,26,1,6,2013
,One Acre Fund,33,1,6,2013
,One Acre Fund,20,1,7,2013
,One Acre Fund,18,1,5,2013
,One Acre Fund,40,1,7,2013
,One Acre Fund,28,1,5,2013
,One Acre Fund,30,1,5,2013
,One Acre Fund,23,1,7,2013
,One Acre Fund,21,1,7,2013
,One Acre Fund,38,1,7,2013
,One Acre Fund,21,1,5,2013
,One Acre Fund,33,1,5,2013
,One Acre Fund,19,1,6,2013
,One Acre Fund,18,1,6,2013
,One Acre Fund,22,1,7,2013
,One Acre Fund,15,1,5,2013
,One Acre Fund,16,1,5,2013
,One Acre Fund,21,1,8,2013
,One Acre Fund,16,1,5,2013
,One Acre Fund,20,1,6,2013
,One Acre Fund,26,1,7,2013
,One Acre Fund,30,1,7,2013
,One Acre Fund,26,1,7,2013
,One Acre Fund,14,1,7,2013
,One Acre Fund,17,1,6,2013
,One Acre Fund,31,1,6,2013
,One Acre Fund,18,1,6,2013
,One Acre Fund,25,1,5,2013
,One Acre Fund,15,1,5,2013
,One Acre Fund,21,1,5,2013
,One Acre Fund,22,1,5,2013
,One Acre Fund,26,1,7,2013
,One Acre Fund,30,1,7,2013
,One Acre Fund,19,1,5,2013
,One Acre Fund,36,1,1,2015
,One Acre Fund,18,1,5,2013
,One Acre Fund,22,1,5,2013
,One Acre Fund,33,1,5,2013
,One Acre Fund,27,1,6,2013
,One Acre Fund,24,1,7,2013
,One Acre Fund,38,1,7,2013
,One Acre Fund,45,1,5,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,20,1,6,2013
,One Acre Fund,31,1,7,2013
,One Acre Fund,19,1,7,2013
,One Acre Fund,27,1,7,2013
,One Acre Fund,25,1,6,2013
,One Acre Fund,33,1,7,2013
,One Acre Fund,18,1,5,2013
,One Acre Fund,17,1,7,2013
,One Acre Fund,26,1,6,2013
,One Acre Fund,27,1,6,2013
,One Acre Fund,23,1,5,2013
,One Acre Fund,28,1,6,2013
,One Acre Fund,34,1,6,2013
,One Acre Fund,21,1,7,2013
,One Acre Fund,22,1,5,2013
,One Acre Fund,4,1,7,2013
,One Acre Fund,17,1,6,2013
,One Acre Fund,36,1,6,2013
,One Acre Fund,29,1,6,2013
,One Acre Fund,30,1,7,2013
,One Acre Fund,20,1,5,2013
,One Acre Fund,21,1,5,2013
,One Acre Fund,18,1,5,2013
,One Acre Fund,21,1,7,2013
,One Acre Fund,17,1,5,2013
,One Acre Fund,30,1,6,2013
,One Acre Fund,18,1,6,2013
,One Acre Fund,17,1,6,2013
,One Acre Fund,31,1,7,2013
,One Acre Fund,35,1,7,2013
,One Acre Fund,15,1,7,2013
,One Acre Fund,17,1,6,2013
,One Acre Fund,26,1,6,2013
,One Acre Fund,22,1,6,2013
,One Acre Fund,30,1,7,2013
,One Acre Fund,22,1,6,2013
,One Acre Fund,18,1,7,2013
,One Acre Fund,30,1,7,2013
,One Acre Fund,26,1,7,2013
,One Acre Fund,27,1,7,2013
,One Acre Fund,20,1,7,2013
,One Acre Fund,19,1,7,2013
,One Acre Fund,30,1,7,2013
,One Acre Fund,28,1,7,2013
,One Acre Fund,30,1,7,2013
,One Acre Fund,19,1,5,2013
,One Acre Fund,11,1,6,2013
,One Acre Fund,20,1,7,2013
,One Acre Fund,17,1,5,2013
,One Acre Fund,16,1,5,2013
,One Acre Fund,18,1,7,2013
,One Acre Fund,23,1,7,2013
,One Acre Fund,26,1,7,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,18,1,7,2013
,One Acre Fund,32,1,7,2013
,One Acre Fund,44,1,5,2013
,One Acre Fund,44,1,7,2013
,One Acre Fund,28,1,6,2013
,One Acre Fund,28,1,6,2013
,One Acre Fund,17,1,6,2013
,One Acre Fund,26,1,6,2013
,One Acre Fund,22,1,5,2013
,One Acre Fund,22,1,5,2013
,One Acre Fund,20,1,5,2013
,One Acre Fund,15,1,5,2013
,One Acre Fund,15,1,5,2013
,One Acre Fund,35,1,7,2013
,One Acre Fund,30,1,7,2013
,One Acre Fund,67,1,6,2013
,One Acre Fund,18,1,6,2013
,One Acre Fund,23,1,7,2013
,One Acre Fund,27,1,7,2013
,One Acre Fund,20,1,6,2013
,One Acre Fund,23,1,6,2013
,One Acre Fund,19,1,7,2013
,One Acre Fund,30,1,7,2013
,One Acre Fund,44,1,5,2013
,One Acre Fund,36,1,5,2013
,One Acre Fund,25,1,7,2013
,One Acre Fund,22,1,7,2013
,One Acre Fund,24,1,7,2013
,One Acre Fund,20,1,6,2013
,One Acre Fund,21,1,7,2013
,One Acre Fund,15,1,6,2013
,One Acre Fund,22,1,6,2013
,One Acre Fund,36,1,6,2013
,One Acre Fund,23,1,7,2013
,One Acre Fund,15,1,7,2013
,One Acre Fund,32,1,7,2013
,One Acre Fund,17,1,7,2013
,One Acre Fund,18,1,5,2013
,One Acre Fund,19,1,7,2013
,One Acre Fund,15,1,6,2013
,One Acre Fund,27,1,7,2013
,One Acre Fund,20,1,7,2013
,One Acre Fund,25,1,7,2013
,One Acre Fund,25,1,6,2013
,One Acre Fund,23,1,7,2013
,One Acre Fund,20,1,5,2013
,One Acre Fund,19,1,5,2013
,One Acre Fund,15,1,7,2013
,One Acre Fund,26,1,5,2013
,One Acre Fund,23,1,7,2013
,One Acre Fund,19,1,8,2013
,One Acre Fund,15,1,6,2013
,One Acre Fund,28,1,8,2013
,One Acre Fund,32,1,6,2013
,One Acre Fund,24,1,6,2013
,One Acre Fund,22,1,6,2013
,One Acre Fund,15,1,6,2013
,One Acre Fund,24,1,6,2013
,One Acre Fund,24,1,6,2013
,One Acre Fund,24,1,6,2013
,One Acre Fund,18,1,6,2013
,One Acre Fund,33,1,6,2013
,One Acre Fund,16,1,6,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,14,1,9,2013
,One Acre Fund,31,1,5,2013
,One Acre Fund,41,1,6,2013
,One Acre Fund,27,1,7,2013
,One Acre Fund,21,1,7,2013
,One Acre Fund,26,1,7,2013
,One Acre Fund,20,1,6,2013
,One Acre Fund,32,1,7,2013
,One Acre Fund,26,1,7,2013
,One Acre Fund,17,1,7,2013
,One Acre Fund,34,1,5,2013
,One Acre Fund,15,1,5,2013
,One Acre Fund,12,1,5,2013
,One Acre Fund,22,1,6,2013
,One Acre Fund,26,1,7,2013
,One Acre Fund,17,1,5,2013
,One Acre Fund,18,1,6,2013
,One Acre Fund,32,1,5,2013
,One Acre Fund,35,1,6,2013
,One Acre Fund,23,1,5,2013
,One Acre Fund,17,1,6,2013
,One Acre Fund,30,1,5,2013
,One Acre Fund,27,1,5,2013
,One Acre Fund,20,1,7,2013
,One Acre Fund,38,1,7,2013
,One Acre Fund,27,1,7,2013
,One Acre Fund,32,1,7,2013
,One Acre Fund,21,1,7,2013
,One Acre Fund,18,1,7,2013
,One Acre Fund,29,1,7,2013
,One Acre Fund,22,1,5,2013
,One Acre Fund,27,1,7,2013
,One Acre Fund,27,1,6,2013
,One Acre Fund,24,1,7,2013
,One Acre Fund,17,1,6,2013
,One Acre Fund,27,1,5,2013
,One Acre Fund,18,1,6,2013
,One Acre Fund,23,1,6,2013
,One Acre Fund,26,1,7,2013
,One Acre Fund,40,1,7,2013
,One Acre Fund,19,1,9,2013
,One Acre Fund,15,1,9,2013
,One Acre Fund,20,1,7,2013
,One Acre Fund,15,1,6,2013
,One Acre Fund,19,1,6,2013
,One Acre Fund,32,1,6,2013
,One Acre Fund,36,1,7,2013
,One Acre Fund,53,1,6,2013
,One Acre Fund,18,1,5,2013
,One Acre Fund,15,1,9,2013
,One Acre Fund,26,1,7,2013
,One Acre Fund,34,1,7,2013
,One Acre Fund,61,1,7,2013
,One Acre Fund,15,1,7,2013
,One Acre Fund,17,1,7,2013
,One Acre Fund,27,1,7,2013
,One Acre Fund,33,1,6,2013
,One Acre Fund,22,1,6,2013
,One Acre Fund,22,1,6,2013
,One Acre Fund,24,1,5,2013
,One Acre Fund,16,1,6,2013
,One Acre Fund,20,1,7,2013
,One Acre Fund,20,1,8,2013
,One Acre Fund,43,1,6,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,22,1,5,2013
,One Acre Fund,32,1,7,2013
,One Acre Fund,16,1,7,2013
,One Acre Fund,34,1,7,2013
,One Acre Fund,49,1,7,2013
,One Acre Fund,19,1,6,2013
,One Acre Fund,23,1,5,2013
,One Acre Fund,25,1,6,2013
,One Acre Fund,39,1,7,2013
,One Acre Fund,29,1,5,2013
,One Acre Fund,30,1,5,2013
,One Acre Fund,20,1,5,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,17,1,7,2013
,One Acre Fund,17,1,7,2013
,One Acre Fund,19,1,6,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,24,1,6,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,40,1,7,2013
,One Acre Fund,29,1,7,2013
,One Acre Fund,42,1,7,2013
,One Acre Fund,17,1,6,2013
,One Acre Fund,17,1,6,2013
,One Acre Fund,23,1,5,2013
,One Acre Fund,16,1,6,2013
,One Acre Fund,19,1,5,2013
,One Acre Fund,19,1,5,2013
,One Acre Fund,28,1,5,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,20,1,7,2013
,One Acre Fund,27,1,5,2013
,One Acre Fund,17,1,6,2013
,One Acre Fund,16,1,6,2013
,One Acre Fund,23,1,6,2013
,One Acre Fund,20,1,9,2013
,One Acre Fund,21,1,5,2013
,One Acre Fund,17,1,7,2013
,One Acre Fund,18,1,5,2013
,One Acre Fund,20,1,6,2013
,One Acre Fund,22,1,5,2013
,One Acre Fund,16,1,7,2013
,One Acre Fund,21,1,5,2013
,One Acre Fund,25,1,5,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,18,1,6,2013
,One Acre Fund,21,1,7,2013
,One Acre Fund,16,1,6,2013
,One Acre Fund,28,1,6,2013
,One Acre Fund,21,1,9,2013
,One Acre Fund,22,1,6,2013
,One Acre Fund,47,1,7,2013
,One Acre Fund,25,1,7,2013
,One Acre Fund,26,1,7,2013
,One Acre Fund,24,1,6,2013
,One Acre Fund,24,1,5,2013
,One Acre Fund,12,1,6,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,27,1,5,2013
,One Acre Fund,28,1,6,2013
,One Acre Fund,24,1,5,2013
,One Acre Fund,24,1,9,2013
,One Acre Fund,16,1,7,2013
,One Acre Fund,33,1,6,2013
,One Acre Fund,27,1,7,2013
,One Acre Fund,22,1,7,2013
,One Acre Fund,33,1,6,2013
,One Acre Fund,26,1,5,2013
,One Acre Fund,24,1,5,2013
,One Acre Fund,29,1,5,2013
,One Acre Fund,22,1,6,2013
,One Acre Fund,35,1,6,2013
,One Acre Fund,22,1,6,2013
,One Acre Fund,18,1,5,2013
,One Acre Fund,15,1,7,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,19,1,7,2013
,One Acre Fund,32,1,6,2013
,One Acre Fund,18,1,6,2013
,One Acre Fund,26,1,6,2013
,One Acre Fund,20,1,7,2013
,One Acre Fund,22,1,7,2013
,One Acre Fund,20,1,5,2013
,One Acre Fund,19,1,5,2013
,One Acre Fund,16,1,7,2013
,One Acre Fund,38,1,7,2013
,One Acre Fund,21,1,5,2013
,One Acre Fund,19,1,6,2013
,One Acre Fund,22,1,5,2013
,One Acre Fund,29,1,6,2013
,One Acre Fund,18,1,7,2013
,One Acre Fund,21,1,7,2013
,One Acre Fund,17,1,6,2013
,One Acre Fund,22,1,7,2013
,One Acre Fund,51,1,7,2013
,One Acre Fund,24,1,5,2013
,One Acre Fund,26,1,5,2013
,One Acre Fund,18,1,6,2013
,One Acre Fund,31,1,5,2013
,One Acre Fund,15,1,6,2013
,One Acre Fund,16,1,5,2013
,One Acre Fund,23,1,7,2013
,One Acre Fund,59,1,7,2013
,One Acre Fund,15,1,7,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,17,1,5,2013
,One Acre Fund,21,1,5,2013
,One Acre Fund,19,1,6,2013
,One Acre Fund,26,1,7,2013
,One Acre Fund,20,1,5,2013
,One Acre Fund,24,1,6,2013
,One Acre Fund,20,1,6,2013
,One Acre Fund,17,1,5,2013
,One Acre Fund,22,1,5,2013
,One Acre Fund,19,1,6,2013
,One Acre Fund,18,1,6,2013
,One Acre Fund,15,1,7,2013
,One Acre Fund,20,1,7,2013
,One Acre Fund,17,1,7,2013
,One Acre Fund,21,1,5,2013
,One Acre Fund,21,1,6,2013
,One Acre Fund,24,1,5,2013
,One Acre Fund,18,1,6,2013
,One Acre Fund,17,1,5,2013
,One Acre Fund,39,1,7,2013
,One Acre Fund,32,1,7,2013
,One Acre Fund,23,1,5,2013
,One Acre Fund,22,1,7,2013
,One Acre Fund,28,1,6,2013
,UJA,19,1,8,2013
,UJA,35,1,7,2013
,UJA,20,1,7,2013
,UJA,11,1,7,2013
,UJA,18,1,8,2013
,UJA,14,1,7,2013
,UJA,17,1,8,2013
,UJA,19,1,8,2013
,UJA,23,1,7,2013
,UJA,47,1,7,2013
,UJA,14,1,8,2013
,UJA,21,1,7,2013
,UJA,15,1,7,2013
,UJA,23,1,8,2013
,UJA,38,1,7,2013
,UJA,43,1,7,2013
,UJA,19,1,7,2013
,UJA,25,1,7,2013
,UJA,23,1,7,2013
,UJA,21,1,7,2013
,UJA,33,1,7,2013
,UJA,39,1,7,2013
,UJA,27,1,7,2013
,UJA,25,1,7,2013
,UJA,31,1,7,2013
,UJA,97,1,7,2013
,UJA,31,1,7,2013
,UJA,10,1,8,2013
,UJA,46,1,7,2013
,UJA,23,1,7,2013
,UJA,29,1,8,2013
,UJA,22,1,7,2013
,UJA,20,1,7,2013
,UJA,28,1,7,2013
,UJA,25,1,8,2013
,UJA,35,1,7,2013
,UJA,41,1,8,2013
,UJA,19,1,8,2013
,UJA,31,1,7,2013
,UJA,20,1,7,2013
,UJA,51,1,7,2013
,UJA,15,1,8,2013
,UJA,20,1,8,2013
,UJA,18,1,7,2013
,UJA,38,1,8,2013
,UJA,36,1,7,2013
,UJA,46,1,7,2013
,UJA,24,1,7,2013
,UJA,57,1,8,2013
,UJA,12,1,8,2013
,UJA,13,1,7,2013
,UJA,93,1,7,2013
,UJA,30,1,7,2013
,UJA,37,1,7,2013
,UJA,28,1,7,2013
,UJA,24,1,7,2013
,UJA,27,1,7,2013
,UJA,12,1,7,2013
,UJA,19,1,7,2013
,UJA,15,1,8,2013
,UJA,21,1,7,2013
,UJA,28,1,7,2013
,UJA,37,1,7,2013
,UJA,19,1,8,2013
,UJA,31,1,7,2013
,UJA,16,1,8,2013
,UJA,25,1,7,2013
,UJA,42,1,7,2013
,UJA,20,1,7,2013
,UJA,23,1,7,2013
,UJA,26,1,7,2013
,UJA,21,1,8,2013
,UJA,38,1,7,2013
,UJA,94,1,7,2013
,UJA,34,1,8,2013
,UJA,25,1,8,2013
,Siaya,13,1,9,2013
,Siaya,22,1,9,2013
,Siaya,17,1,9,2013
,Siaya,25,1,9,2013
,Siaya,20,1,9,2013
,Siaya,14,1,9,2013
,Siaya,25,1,9,2013
,Siaya,19,1,9,2013
,Siaya,18,1,9,2013
,Siaya,36,1,9,2013
,Siaya,20,1,9,2013
,Siaya,20,1,9,2013
,Siaya,42,1,9,2013
,Siaya,43,1,9,2013
,Siaya,24,1,9,2013
,Siaya,20,1,9,2013
,Siaya,20,1,9,2013
,Siaya,37,1,9,2013
,Siaya,35,1,9,2013
,Siaya,26,1,9,2013
,Siaya,22,1,9,2013
,Siaya,21,1,9,2013
,Siaya,33,1,9,2013
,Siaya,34,1,9,2013
,Siaya,50,1,9,2013
,Siaya,26,1,9,2013
,Siaya,20,1,9,2013
,Siaya,13,1,9,2013
,Siaya,16,1,9,2013
,Siaya,16,1,9,2013
,Siaya,26,1,9,2013
,Siaya,22,1,9,2013
,Siaya,25,1,9,2013
,Siaya,20,1,9,2013
,Siaya,23,1,9,2013
,Siaya,24,1,9,2013
,Siaya,23,1,9,2013
,Siaya,18,1,9,2013
,Siaya,17,1,9,2013
,Siaya,19,1,9,2013
,Siaya,21,1,9,2013
,Siaya,18,1,9,2013
,Siaya,22,1,9,2013
,Siaya,16,1,9,2013
,Siaya,18,1,9,2013
,Siaya,27,1,9,2013
,Siaya,30,1,9,2013
,Siaya,20,1,10,2013
,Siaya,22,1,10,2013
,Siaya,14,1,10,2013
,Siaya,13,1,10,2013
,Siaya,12,1,10,2013
,Siaya,20,1,10,2013
,Siaya,13,1,10,2013
,Siaya,15,1,10,2013
,Siaya,16,1,10,2013
,Siaya,16,1,10,2013
,Siaya,14,1,10,2013
,Siaya,14,1,10,2013
,Siaya,23,1,9,2013
,Siaya,27,1,9,2013
,Siaya,17,1,9,2013
,Siaya,21,1,9,2013
,Siaya,22,1,9,2013
,Siaya,38,1,9,2013
,Siaya,15,1,10,2013
,Siaya,32,1,9,2013
,Siaya,22,1,9,2013
,Siaya,24,1,9,2013
,Siaya,23,1,9,2013
,Siaya,48,1,9,2013
,Siaya,17,1,10,2013
,Siaya,20,1,10,2013
,Siaya,40,1,9,2013
,Siaya,13,1,9,2013
,Siaya,20,1,9,2013
,Siaya,34,1,9,2013
,Siaya,28,1,9,2013
,Siaya,40,1,9,2013
,Siaya,18,1,9,2013
,Siaya,27,1,9,2013
,Siaya,24,1,9,2013
,Siaya,21,1,9,2013
,Siaya,16,1,9,2013
,Siaya,18,1,9,2013
,Siaya,41,1,9,2013
,Siaya,72,1,9,2013
,Siaya,56,1,9,2013
,Siaya,34,1,9,2013
,Siaya,38,1,9,2013
,Siaya,20,1,9,2013
,Siaya,12,1,10,2013
,Siaya,22,1,9,2013
,Siaya,22,1,9,2013
,Siaya,32,1,9,2013
,Siaya,21,1,9,2013
,Siaya,23,1,9,2013
,Siaya,24,1,9,2013
,Siaya,46,1,9,2013
,Siaya,24,1,9,2013
,Siaya,42,1,9,2013
,Siaya,21,1,9,2013
,Siaya,17,1,9,2013
,Siaya,30,1,9,2013
,Siaya,17,1,9,2013
,Siaya,20,1,9,2013
,Siaya,12,1,9,2013
,Siaya,48,1,9,2013
,Siaya,13,1,9,2013
,Siaya,19,1,9,2013
,Siaya,13,1,9,2013
,Siaya,9,1,9,2013
,Siaya,26,1,9,2013
,Siaya,27,1,9,2013
,Siaya,31,1,10,2013
,Siaya,18,1,9,2013
,Siaya,37,1,9,2013
,Siaya,22,1,9,2013
,Siaya,28,1,9,2013
,Siaya,29,1,9,2013
,Siaya,36,1,9,2013
,Siaya,18,1,9,2013
,Siaya,22,1,9,2013
,Siaya,19,1,9,2013
,Siaya,28,1,9,2013
,Siaya,30,1,9,2013
,Siaya,20,1,10,2013
,Siaya,18,1,9,2013
,Siaya,20,1,9,2013
,Siaya,19,1,9,2013
,Siaya,20,1,9,2013
,Siaya,11,1,9,2013
,Siaya,33,1,9,2013
,Siaya,21,1,9,2013
,Siaya,23,1,9,2013
,Siaya,28,1,10,2013
,Siaya,20,1,9,2013
,Siaya,43,1,9,2013
,Siaya,23,1,9,2013
,Siaya,34,1,9,2013
,Siaya,23,1,10,2013
,Siaya,30,1,9,2013
,Siaya,44,1,10,2013
,Siaya,12,1,9,2013
,Siaya,26,1,10,2013
,Siaya,20,1,10,2013
,Siaya,16,1,10,2013
,Siaya,20,1,10,2013
,Siaya,22,1,10,2013
,Siaya,13,1,10,2013
,Siaya,25,1,10,2013
,Siaya,25,1,10,2013
,Siaya,18,1,10,2013
,Siaya,19,1,10,2013
,Siaya,24,1,9,2013
,Siaya,13,1,9,2013
,Siaya,31,1,9,2013
,Siaya,33,1,9,2013
,Siaya,13,1,9,2013
,Siaya,35,1,10,2013
,Siaya,18,1,9,2013
,Siaya,30,1,10,2013
,Siaya,37,1,9,2013
,Siaya,36,1,9,2013
,Siaya,21,1,9,2013
,Siaya,35,1,9,2013
,Siaya,25,1,9,2013
,Siaya,37,1,9,2013
,Siaya,18,1,10,2013
,Siaya,18,1,9,2013
,Siaya,16,1,9,2013
,Siaya,22,1,9,2013
,Siaya,32,1,10,2013
,Siaya,22,1,10,2013
,Siaya,20,1,9,2013
,Siaya,24,1,9,2013
,Siaya,14,1,10,2013
,Siaya,38,1,10,2013
,Siaya,10,1,10,2013
,Siaya,17,1,10,2013
,Siaya,18,1,10,2013
,Siaya,38,1,9,2013
,Siaya,15,1,10,2013
,Siaya,23,1,10,2013
,Siaya,22,1,9,2013
,Siaya,40,1,9,2013
,Siaya,28,1,9,2013
,Siaya,27,1,10,2013
,Siaya,27,1,9,2013
,Siaya,19,1,10,2013
,Siaya,26,1,9,2013
,Siaya,24,1,10,2013
,Siaya,14,1,10,2013
,Siaya,20,1,10,2013
,Siaya,21,1,10,2013
,Siaya,13,1,10,2013
,Siaya,15,1,10,2013
,Siaya,14,1,10,2013
,Siaya,11,1,10,2013
,Siaya,22,1,10,2013
,Siaya,17,1,10,2013
,Siaya,21,1,10,2013
