id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,country
,Kakamega,10070095,,,,,,3,4,2014/05/16,2015/07/14,1
,Kakamega,10070096,4,420,14,0.2857143,1.428571,3,6,2014/05/20,2015/07/14,1
,Kakamega,10070100,2,109,3.633333,0.5504587,2.752293,4,6,2014/05/27,2015/08/14,1
,Kakamega,10070101,6,191,6.366667,0.9424084,4.712042,3,8,2014/11/18,2015/05/28,1
,Kakamega,10070104,,,,,,1,0,2015/02/07,2015/02/07,1
,Kakamega,10070105,4,418,13.93333,0.2870813,1.435407,3,6,2014/05/14,2015/07/06,1
,Kakamega,10070106,5,380,12.66667,0.3947368,1.973684,4,8,2014/05/13,2015/05/28,1
,Kakamega,10070108,,,,,,1,2,2015/02/23,2015/02/23,1
,Kakamega,10070109,,,,,,1,2,2015/02/23,2015/02/23,1
,Kakamega,10070112,3,138,4.6,0.6521739,3.26087,2,5,2015/02/18,2015/07/06,1
,Kakamega,10070114,,,,,,1,2,2015/02/23,2015/02/23,1
,Kakamega,10070115,2,265,8.833333,0.2264151,1.132076,2,4,2014/06/03,2015/02/23,1
,Kakamega,10070116,,,,,,3,4,2014/05/22,2015/07/14,1
,Kakamega,10070118,,,,,,2,2,2015/02/07,2015/07/14,1
,Kakamega,10070120,2,263,8.766666,0.2281369,1.140684,2,4,2014/06/05,2015/02/23,1
,Kakamega,10070122,4,170,5.666667,0.7058824,3.529412,2,6,2015/01/17,2015/07/06,1
,Kakamega,10070123,2,155,5.166667,0.3870968,1.935484,2,4,2015/02/09,2015/07/14,1
,Kakamega,10070124,2,170,5.666667,0.3529412,1.764706,2,4,2015/01/17,2015/07/06,1
,Kakamega,10070125,2,170,5.666667,0.3529412,1.764706,2,4,2015/01/17,2015/07/06,1
,Kakamega,10070126,4,417,13.9,0.2877698,1.438849,3,6,2014/05/15,2015/07/06,1
,Kakamega,10070128,,,,,,1,2,2015/02/23,2015/02/23,1
,Kakamega,10070129,4,419,13.96667,0.2863962,1.431981,3,6,2014/05/21,2015/07/14,1
,Kakamega,10070130,,,,,,1,2,2014/05/26,2014/05/26,1
,Kakamega,10070131,2,119,3.966667,0.5042017,2.521008,4,6,2014/05/28,2015/08/24,1
,Kakamega,10070133,6,191,6.366667,0.9424084,4.712042,3,8,2014/11/18,2015/05/28,1
,Kakamega,10070136,2,120,4,0.5,2.5,3,4,2015/01/13,2015/08/25,1
,Kakamega,10070137,,,,,,1,2,2015/02/23,2015/02/23,1
,Kakamega,10070144,3,146,4.866667,0.6164383,3.082192,2,6,2015/02/18,2015/07/14,1
,Kakamega,10070145,,,,,,1,2,2014/11/18,2014/11/18,1
,Kakamega,10070158,5,191,6.366667,0.7853403,3.926702,3,6,2014/11/18,2015/05/28,1
,Busia-KE,10080001,,,,,,2,0,2015/04/16,2015/07/20,1
,Busia-KE,10080003,,,,,,4,0,2015/01/30,2015/09/28,1
,Busia-KE,10080004,,,,,,5,0,2015/01/30,2015/09/23,1
,Busia-KE,10080005,,,,,,5,0,2015/01/28,2015/10/01,1
,Busia-KE,10080006,,,,,,1,0,2015/01/30,2015/01/30,1
,Busia-KE,10080007,,,,,,2,3,2015/01/28,2015/08/25,1
,Busia-KE,10080008,,,,,,2,2,2015/01/28,2015/08/25,1
,Busia-KE,10080009,,,,,,1,0,2015/01/28,2015/01/28,1
,Busia-KE,10080010,,,,,,1,3,2015/08/25,2015/08/25,1
,Busia-KE,10080011,,,,,,1,0,2015/02/02,2015/02/02,1
,Busia-KE,10080012,,,,,,1,4,2015/08/11,2015/08/11,1
,Busia-KE,10080013,,,,,,1,0,2015/01/28,2015/01/28,1
,Busia-KE,10080014,,,,,,1,0,2015/02/02,2015/02/02,1
,Busia-KE,10080015,,,,,,2,3,2015/01/30,2015/07/05,1
,Busia-KE,10100001,,,,,,1,0,2015/02/14,2015/02/14,1
,Busia-KE,10100002,,,,,,1,0,2015/02/19,2015/02/19,1
,Busia-KE,10100003,,,,,,1,0,2015/02/14,2015/02/14,1
,Busia-KE,10100004,,,,,,2,2,2015/02/24,2015/07/27,1
,Busia-KE,10100005,,,,,,2,2,2015/02/14,2015/07/27,1
,Busia-KE,10100006,,,,,,1,0,2015/02/19,2015/02/19,1
,Busia-KE,10100007,,,,,,1,0,2015/02/24,2015/02/24,1
,Busia-KE,10100008,,,,,,2,2,2015/02/24,2015/07/27,1
,Busia-KE,10100009,,,,,,1,0,2015/02/13,2015/02/13,1
,Busia-KE,10100010,,,,,,1,0,2015/02/13,2015/02/13,1
,Busia-KE,10100011,,,,,,1,0,2015/02/14,2015/02/14,1
,Busia-KE,10100012,,,,,,1,0,2015/02/13,2015/02/13,1
,Busia-KE,10100013,,,,,,2,2,2015/02/19,2015/07/27,1
,Busia-KE,10100014,,,,,,1,0,2015/02/24,2015/02/24,1
,Busia-KE,10100015,,,,,,1,0,2015/02/03,2015/02/03,1
,Busia-KE,10100016,,,,,,1,0,2015/02/19,2015/02/19,1
,Busia-KE,10100017,,,,,,2,2,2015/02/25,2015/07/27,1
,Busia-KE,10100018,,,,,,1,0,2015/02/13,2015/02/13,1
,Busia-KE,10100019,,,,,,1,0,2015/02/13,2015/02/13,1
,Busia-KE,10100020,,,,,,1,0,2015/02/14,2015/02/14,1
,Kakamega,10100021,,,,,,2,2,2015/02/25,2015/07/27,1
,Kakamega,10100022,,,,,,1,0,2015/02/13,2015/02/13,1
,Busia-KE,10100023,,,,,,2,2,2015/02/14,2015/07/27,1
,Kakamega,10100024,,,,,,1,0,2015/02/13,2015/02/13,1
,Kakamega,10100025,,,,,,1,0,2015/02/24,2015/02/24,1
,Kakamega,10100026,,,,,,2,2,2015/02/19,2015/07/27,1
,Kakamega,10100027,,,,,,1,0,2015/02/24,2015/02/24,1
,Busia-KE,10100028,,,,,,1,0,2015/02/19,2015/02/19,1
,Busia-KE,10100029,,,,,,2,2,2015/02/14,2015/07/27,1
,Kakamega,10100030,,,,,,1,0,2015/02/19,2015/02/19,1
,Kakamega,10100031,,,,,,2,2,2015/02/25,2015/07/27,1
,Kakamega,10100032,,,,,,1,0,2015/02/13,2015/02/13,1
,Kakamega,10100033,,,,,,1,0,2015/02/03,2015/02/03,1
,Busia-KE,10100034,,,,,,1,0,2015/02/19,2015/02/19,1
,Kakamega,10100035,2,10,0.3333333,6,30,3,4,2015/02/24,2015/07/27,1
,Bungoma,10110102,,,,,,2,3,2015/01/15,2015/04/20,1
,Bungoma,10110103,,,,,,3,5,2015/01/16,2015/04/20,1
,Bungoma,10110104,4,94,3.133333,1.276596,6.382978,3,5,2015/01/15,2015/04/20,1
,Bungoma,10110105,,,,,,2,3,2015/01/16,2015/04/20,1
,Bungoma,10110106,,,,,,2,0,2015/01/16,2015/04/20,1
,Bungoma,10110201,3,91,3.033333,0.989011,4.945055,3,7,2015/01/29,2015/07/02,1
,Bungoma,10110202,,,,,,3,2,2015/01/20,2015/05/07,1
,Bungoma,10110203,,,,,,2,0,2015/02/16,2015/04/30,1
,Bungoma,10110204,,,,,,4,2,2015/01/16,2015/06/11,1
,Bungoma,10110205,,,,,,2,1,2015/01/20,2015/04/30,1
,Bungoma,10110206,,,,,,4,7,2015/01/20,2015/07/08,1
,Bungoma,10110208,,,,,,5,2,2015/01/16,2015/06/11,1
,Bungoma,10110301,,,,,,3,4,2015/01/15,2015/06/11,1
,Bungoma,10110303,,,,,,3,0,2015/01/15,2015/05/07,1
,Bungoma,10110304,,,,,,2,0,2015/01/15,2015/03/18,1
,Bungoma,10110305,3,48,1.6,1.875,9.375,4,6,2015/01/15,2015/06/11,1
,Bungoma,10110306,,,,,,2,0,2015/01/15,2015/06/11,1
,Bungoma,10110401,,,,,,2,0,2015/02/19,2015/04/22,1
,Bungoma,10110402,1,53,1.766667,0.5660377,2.830189,2,4,2015/02/19,2015/04/13,1
,Bungoma,10110403,,,,,,2,0,2015/02/19,2015/05/12,1
,Bungoma,10110404,,,,,,2,0,2015/02/19,2015/04/22,1
,Bungoma,10110405,3,96,3.2,0.9375,4.6875,2,7,2015/02/05,2015/05/12,1
,Bungoma,10110406,,,,,,4,6,2015/02/19,2015/07/01,1
,Bungoma,10110407,,,,,,3,4,2015/03/03,2015/06/21,1
,Bungoma,10110408,,,,,,2,2,2015/02/05,2015/04/13,1
,Bungoma,10110501,,,,,,6,7,2015/01/13,2015/08/03,1
,Bungoma,10110502,3,60,2,1.5,7.5,6,11,2015/01/13,2015/07/24,1
,Bungoma,10110503,,,,,,5,7,2015/01/24,2015/08/03,1
,Bungoma,10110505,3,61,2.033333,1.47541,7.377049,4,5,2015/03/13,2015/08/11,1
,Bungoma,10110506,3,54,1.8,1.666667,8.333334,4,7,2015/01/21,2015/06/02,1
,Bungoma,10110507,,,,,,3,5,2015/03/17,2015/06/02,1
,Bungoma,10110601,,,,,,4,2,2015/03/10,2015/08/17,1
,Bungoma,10110602,2,70,2.333333,0.8571429,4.285714,4,6,2015/03/10,2015/08/10,1
,Bungoma,10110603,2,67,2.233333,0.8955224,4.477612,4,9,2015/03/10,2015/08/17,1
,Bungoma,10110604,2,69,2.3,0.8695652,4.347826,3,5,2015/03/10,2015/08/17,1
,Bungoma,10110605,,,,,,3,3,2015/03/11,2015/06/01,1
,Bungoma,10110606,,,,,,3,2,2015/01/27,2015/07/03,1
,Bungoma,10110608,,,,,,3,4,2015/03/11,2015/08/17,1
,Bungoma,10110701,,,,,,3,0,2015/01/20,2015/08/10,1
,Bungoma,10110702,,,,,,4,2,2015/01/20,2015/08/10,1
,Bungoma,10110801,,,,,,2,0,2015/04/14,2015/08/11,1
,Bungoma,10110803,,,,,,1,0,2015/04/14,2015/04/14,1
,Bungoma,10110804,,,,,,3,2,2015/01/28,2015/08/11,1
,Bungoma,10110805,,,,,,3,2,2015/01/28,2015/08/11,1
,Bungoma,10110806,2,32,1.066667,1.875,9.374999,2,5,2015/03/13,2015/04/14,1
,Bungoma,10110901,,,,,,2,4,2015/01/24,2015/05/12,1
,Bungoma,10110902,,,,,,4,2,2015/02/24,2015/08/03,1
,Bungoma,10110903,,,,,,4,5,2015/02/11,2015/07/24,1
,Bungoma,10110905,,,,,,4,6,2015/01/13,2015/07/08,1
,Bungoma,10111002,,,,,,7,3,2015/01/20,2015/08/10,1
,Bungoma,10111005,,,,,,3,3,2015/02/10,2015/07/16,1
,Bungoma,10111006,,,,,,2,0,2015/02/05,2015/04/17,1
,Bungoma,10111102,,,,,,3,2,2015/03/13,2015/08/08,1
,Bungoma,10111103,,,,,,2,0,2015/04/24,2015/08/08,1
,Bungoma,10111104,,,,,,3,2,2015/03/13,2015/08/08,1
,Bungoma,10111106,,,,,,2,0,2015/02/07,2015/04/25,1
,Bungoma,10111202,,,,,,2,0,2015/02/16,2015/04/30,1
,Bungoma,10111203,,,,,,2,2,2015/02/25,2015/05/07,1
,Bungoma,10111204,,,,,,3,0,2015/01/29,2015/07/16,1
,Bungoma,10111206,,,,,,2,2,2015/02/25,2015/05/07,1
,Bungoma,10111301,,,,,,2,4,2015/01/24,2015/04/25,1
,Bungoma,10111303,,,,,,2,4,2015/01/24,2015/04/25,1
,Bungoma,10111307,,,,,,2,0,2015/02/20,2015/04/25,1
,Bungoma,10111401,,,,,,3,3,2015/02/11,2015/07/11,1
,Bungoma,10111403,,,,,,3,3,2015/03/04,2015/08/15,1
,Bungoma,10111404,1,39,1.3,0.7692308,3.846154,4,4,2015/02/11,2015/07/11,1
,Bungoma,10111405,,,,,,3,0,2015/02/06,2015/08/15,1
,Bungoma,10111406,,,,,,1,0,2015/01/27,2015/01/27,1
,Bungoma,10111407,,,,,,2,3,2015/02/06,2015/07/10,1
,Bungoma,10111408,,,,,,2,3,2015/02/28,2015/07/10,1
,Bungoma,10111409,,,,,,2,3,2015/01/27,2015/04/14,1
,Bungoma,10111410,,,,,,5,8,2015/02/06,2015/08/17,1
,Bungoma,10111411,,,,,,2,0,2015/02/06,2015/07/10,1
,Bungoma,10111501,,,,,,3,3,2015/02/10,2015/07/06,1
,Bungoma,10111502,,,,,,2,0,2015/02/05,2015/04/17,1
,Bungoma,10111503,,,,,,2,0,2015/02/11,2015/05/07,1
,Bungoma,10111504,,,,,,3,0,2015/02/11,2015/08/03,1
,Bungoma,10111505,,,,,,2,2,2015/03/03,2015/04/17,1
,Bungoma,10111506,,,,,,4,7,2015/02/11,2015/08/03,1
,Bungoma,10111507,,,,,,4,6,2015/02/11,2015/08/03,1
,Bungoma,10111508,,,,,,3,3,2015/02/17,2015/05/06,1
,Bungoma,10111510,,,,,,4,6,2015/02/11,2015/08/03,1
,Bungoma,10111601,,,,,,4,0,2015/02/07,2015/07/21,1
,Bungoma,10111602,,,,,,3,0,2015/02/07,2015/07/21,1
,Bungoma,10111603,,,,,,4,2,2015/02/07,2015/07/21,1
,Bungoma,10111604,,,,,,4,2,2015/01/28,2015/08/04,1
,Bungoma,10111605,,,,,,3,3,2015/02/07,2015/07/21,1
,Bungoma,10111702,,,,,,3,4,2015/05/28,2015/08/11,1
,Bungoma,10111703,,,,,,5,3,2015/01/26,2015/08/03,1
,Bungoma,10111704,,,,,,4,3,2015/02/12,2015/08/03,1
,Bungoma,10111705,,,,,,3,2,2015/01/26,2015/07/17,1
,Bungoma,10111706,,,,,,3,3,2015/03/09,2015/07/24,1
,Bungoma,10111707,,,,,,4,3,2015/02/13,2015/08/03,1
,Bungoma,10111708,,,,,,4,7,2015/04/29,2015/08/03,1
,Bungoma,10111801,,,,,,4,6,2015/03/11,2015/07/29,1
,Bungoma,10111802,2,49,1.633333,1.22449,6.122449,3,4,2015/02/10,2015/07/10,1
,Bungoma,10111803,,,,,,3,3,2015/02/10,2015/07/10,1
,Bungoma,10111804,,,,,,4,6,2015/01/23,2015/07/29,1
,Bungoma,10111805,,,,,,4,3,2015/03/16,2015/07/29,1
,Bungoma,10111806,,,,,,3,1,2015/02/10,2015/07/10,1
,Bungoma,10111807,,,,,,4,5,2015/02/10,2015/07/10,1
,Bungoma,10111808,2,73,2.433333,0.8219178,4.109589,4,7,2015/03/10,2015/08/14,1
,Bungoma,10111901,,,,,,3,2,2015/01/13,2015/04/28,1
,Bungoma,10111903,,,,,,2,2,2015/01/27,2015/05/14,1
,Bungoma,10111904,,,,,,3,2,2015/02/24,2015/05/14,1
,Bungoma,10111905,,,,,,2,1,2015/02/24,2015/04/28,1
,Bungoma,10111906,,,,,,4,4,2015/02/24,2015/07/06,1
,Bungoma,10111907,,,,,,4,0,2015/02/24,2015/07/11,1
,Bungoma,10111908,,,,,,2,2,2015/02/23,2015/04/28,1
,Bungoma,10112001,,,,,,3,3,2015/01/26,2015/05/05,1
,Bungoma,10112002,,,,,,3,0,2015/01/20,2015/07/14,1
,Bungoma,10112003,3,54,1.8,1.666667,8.333334,3,5,2015/01/26,2015/07/17,1
,Bungoma,10112004,4,151,5.033333,0.794702,3.97351,3,7,2015/02/13,2015/07/14,1
,Bungoma,10112101,3,117,3.9,0.7692307,3.846154,3,6,2015/02/12,2015/09/08,1
,Bungoma,10112102,,,,,,3,2,2015/02/12,2015/07/29,1
,Bungoma,10112103,,,,,,3,2,2015/02/13,2015/07/29,1
,Bungoma,10112104,,,,,,3,0,2015/03/16,2015/07/31,1
,Bungoma,10112201,,,,,,4,0,2015/02/13,2015/07/14,1
,Bungoma,10112202,,,,,,4,5,2015/02/13,2015/07/17,1
,Bungoma,10112204,2,40,1.333333,1.5,7.5,4,9,2015/02/13,2015/07/14,1
,Bungoma,10112205,,,,,,5,2,2015/01/26,2015/07/22,1
,Bungoma,10112301,,,,,,2,0,2015/02/23,2015/07/31,1
,Bungoma,10112302,,,,,,4,6,2015/02/23,2015/07/31,1
,Bungoma,10112305,,,,,,4,5,2015/02/23,2015/07/31,1
,Bungoma,10112403,,,,,,4,5,2015/02/17,2015/08/06,1
,Bungoma,10112404,,,,,,3,0,2015/02/17,2015/08/06,1
,Bungoma,10112405,,,,,,2,0,2015/02/17,2015/04/17,1
,Bungoma,10112406,,,,,,3,0,2015/01/13,2015/08/06,1
,Bungoma,10112407,,,,,,3,0,2015/02/26,2015/08/06,1
,Bungoma,10112408,,,,,,1,0,2015/04/17,2015/04/17,1
,Bungoma,10112409,,,,,,2,0,2015/02/21,2015/04/22,1
,Bungoma,10112410,1,16,0.5333334,1.875,9.374999,4,7,2015/02/17,2015/07/07,1
,Bungoma,10112411,,,,,,3,0,2015/03/03,2015/08/06,1
,Bungoma,10112501,,,,,,3,2,2015/01/28,2015/07/23,1
,Bungoma,10112502,,,,,,3,3,2015/01/28,2015/07/23,1
,Bungoma,10112503,,,,,,2,0,2015/03/31,2015/06/12,1
,Bungoma,10112504,,,,,,3,3,2015/01/28,2015/07/23,1
,Siaya,10120003,4,127,4.233333,0.9448819,4.72441,2,8,2014/07/08,2014/11/12,1
,Siaya,10120006,7.5,370,12.33333,0.6081081,3.04054,4,10,2014/06/17,2015/06/22,1
,Siaya,10120010,,,,,,2,4,2015/01/27,2015/05/13,1
,Siaya,10120011,,,,,,1,2,2015/02/18,2015/02/18,1
,Siaya,10120012,,,,,,1,2,2015/02/18,2015/02/18,1
,Kakamega,10120014,7,66,2.2,3.181818,15.90909,5,12,2015/02/03,2015/07/08,1
,Kakamega,10120016,,,,,,2,4,2015/03/20,2015/05/13,1
,Siaya,10120017,,,,,,5,4,2015/03/05,2015/07/08,1
,Siaya,10120019,2,145,4.833333,0.4137931,2.068965,2,4,2015/01/29,2015/06/23,1
,Kakamega,10120021,2,132,4.4,0.4545454,2.272727,2,5,2015/01/14,2015/05/26,1
,Siaya,10120022,,,,,,1,0,2015/06/22,2015/06/22,1
,Siaya,10120023,,,,,,1,3,2015/01/20,2015/01/20,1
,Kakamega,10120025,3,148,4.933333,0.6081081,3.04054,2,4,2015/01/15,2015/06/12,1
,Kakamega,10120026,,,,,,1,2,2015/07/13,2015/07/13,1
,Siaya,10120027,2,7,0.2333333,8.571428,42.85714,6,7,2015/02/03,2015/08/07,1
,Siaya,10120028,,,,,,1,2,2015/07/13,2015/07/13,1
,Siaya,10120031,,,,,,1,3,2015/02/17,2015/02/17,1
,Siaya,10120033,1.5,119,3.966667,0.3781513,1.890756,2,5,2015/02/17,2015/06/16,1
,Siaya,10120034,2.5,123,4.1,0.6097561,3.04878,2,5,2015/02/13,2015/06/16,1
,Siaya,10120035,2.5,97,3.233333,0.7731959,3.865979,2,5,2015/01/15,2015/04/22,1
,Kakamega,10120036,,,,,,2,2,2015/02/16,2015/04/07,1
,Siaya,10120037,,,,,,1,0,2015/04/07,2015/04/07,1
,Siaya,10120038,,,,,,4,3,2015/02/03,2015/05/06,1
,Siaya,10120039,,,,,,1,0,2015/04/07,2015/04/07,1
,Siaya,10120044,2,99,3.3,0.6060606,3.030303,2,5,2015/03/02,2015/06/09,1
,Siaya,10120046,,,,,,1,2,2015/06/02,2015/06/02,1
,Kakamega,10120047,2.5,126,4.2,0.5952381,2.976191,2,4,2015/01/14,2015/05/20,1
,Kakamega,10120048,2.5,126,4.2,0.5952381,2.976191,2,4,2015/01/14,2015/05/20,1
,Kakamega,10120049,,,,,,3,4,2015/03/06,2015/07/08,1
,Kakamega,10120050,,,,,,3,4,2015/03/05,2015/08/07,1
,Kakamega,10120052,4,137,4.566667,0.8759124,4.379562,3,6,2015/01/16,2015/06/02,1
,Kakamega,10120054,2,85,2.833333,0.7058824,3.529412,2,4,2015/02/25,2015/05/21,1
,Kakamega,10120056,,,,,,3,6,2015/03/05,2015/07/08,1
,Kakamega,10120060,2,151,5.033333,0.397351,1.986755,2,4,2015/02/09,2015/07/10,1
,Kakamega,10120061,,,,,,1,2,2015/01/16,2015/01/16,1
,Kakamega,10120063,,,,,,3,0,2015/02/03,2015/08/07,1
,Kakamega,10120065,5,188,6.266667,0.7978723,3.989362,3,6,2015/01/14,2015/07/21,1
,Kakamega,10120066,,,,,,2,3,2015/02/03,2015/05/06,1
,Kakamega,10120071,2,138,4.6,0.4347826,2.173913,2,4,2015/01/16,2015/06/03,1
,Kakamega,10120072,5,137,4.566667,1.09489,5.474452,3,6,2015/01/16,2015/06/02,1
,Kakamega,10120079,,,,,,2,2,2015/02/03,2015/05/06,1
,Kakamega,10120083,,,,,,2,2,2015/02/25,2015/05/21,1
,Kakamega,10120084,2,95,3.166667,0.6315789,3.157895,2,4,2015/01/16,2015/04/21,1
,Kakamega,10120085,2,92,3.066667,0.6521739,3.26087,4,6,2015/01/16,2015/08/10,1
,Kakamega,10120089,,,,,,3,0,2015/03/05,2015/07/08,1
,Kakamega,10120092,5,188,6.266667,0.7978723,3.989362,3,6,2015/01/14,2015/07/21,1
,Kakamega,10120101,2,85,2.833333,0.7058824,3.529412,2,4,2015/02/25,2015/05/21,1
,Kakamega,10120102,,,,,,1,2,2015/01/16,2015/01/16,1
,Kakamega,10120103,,,,,,4,0,2015/03/04,2015/07/08,1
,Bungoma,10130101,,,,,,2,0,2015/02/25,2015/06/10,1
,Bungoma,10130102,,,,,,4,5,2015/02/02,2015/07/07,1
,Bungoma,10130103,,,,,,1,4,2015/03/19,2015/03/19,1
,Bungoma,10130104,,,,,,3,4,2015/02/27,2015/06/02,1
,Bungoma,10130105,,,,,,3,2,2015/02/26,2015/05/22,1
,Bungoma,10130106,,,,,,1,0,2015/05/19,2015/05/19,1
,Bungoma,10130107,2,43,1.433333,1.395349,6.976745,2,5,2015/02/04,2015/03/19,1
,Bungoma,10130108,2,20,0.6666667,3,15,5,8,2015/02/27,2015/07/08,1
,Bungoma,10130109,,,,,,2,0,2015/03/03,2015/06/10,1
,Bungoma,10130201,,,,,,3,3,2015/02/25,2015/07/13,1
,Bungoma,10130202,,,,,,3,2,2015/02/02,2015/06/15,1
,Bungoma,10130203,,,,,,3,0,2015/02/05,2015/07/13,1
,Bungoma,10130204,,,,,,3,0,2015/02/05,2015/09/09,1
,Bungoma,10130205,,,,,,3,3,2015/02/05,2015/07/13,1
,Bungoma,10130301,,,,,,4,4,2015/01/22,2015/07/16,1
,Bungoma,10130302,2,60,2,1,5,2,2,2015/01/22,2015/03/23,1
,Bungoma,10130304,,,,,,3,0,2015/01/22,2015/07/16,1
,Bungoma,10130305,,,,,,4,6,2015/01/22,2015/08/04,1
,Bungoma,10130307,,,,,,3,2,2015/01/22,2015/08/04,1
,Bungoma,10130308,,,,,,3,0,2015/01/22,2015/08/04,1
,Bungoma,10130309,,,,,,4,2,2015/01/22,2015/07/16,1
,Bungoma,10130310,2,60,2,1,5,2,4,2015/01/22,2015/03/23,1
,Bungoma,10130311,,,,,,2,0,2015/01/22,2015/03/23,1
,Bungoma,10130401,,,,,,2,3,2015/02/26,2015/04/17,1
,Bungoma,10130402,2,81,2.7,0.7407407,3.703704,3,6,2015/02/26,2015/07/07,1
,Bungoma,10130403,,,,,,3,0,2015/02/26,2015/07/07,1
,Bungoma,10130404,1,46,1.533333,0.6521739,3.26087,3,3,2015/03/02,2015/07/07,1
,Bungoma,10130405,,,,,,4,7,2015/03/02,2015/06/16,1
,Bungoma,10130406,,,,,,4,3,2015/03/02,2015/07/13,1
,Bungoma,10130407,,,,,,3,0,2015/02/27,2015/06/22,1
,Bungoma,10130409,,,,,,2,2,2015/02/27,2015/04/22,1
,Bungoma,10130502,,,,,,3,3,2015/02/20,2015/06/24,1
,Bungoma,10130504,,,,,,3,3,2015/02/20,2015/06/24,1
,Bungoma,10130505,4,124,4.133333,0.967742,4.83871,3,6,2015/02/20,2015/06/24,1
,Bungoma,10130507,,,,,,2,4,2015/03/17,2015/06/19,1
,Bungoma,10130508,2,60,2,1,5,3,4,2015/02/20,2015/06/24,1
,Bungoma,10130601,,,,,,3,6,2015/02/02,2015/04/23,1
,Bungoma,10130602,3,45,1.5,2,10,2,6,2015/03/09,2015/04/23,1
,Bungoma,10130604,,,,,,2,0,2015/03/09,2015/04/23,1
,Bungoma,10130701,,,,,,3,5,2015/01/19,2015/06/02,1
,Bungoma,10130702,,,,,,3,1,2015/01/19,2015/06/23,1
,Bungoma,10130703,4,60,2,2,10,3,5,2015/01/19,2015/06/23,1
,Bungoma,10130704,2,60,2,1,5,3,4,2015/01/19,2015/06/23,1
,Bungoma,10130705,,,,,,4,2,2015/01/16,2015/06/23,1
,Bungoma,10130707,,,,,,3,0,2015/01/19,2015/06/23,1
,Bungoma,10130708,,,,,,2,0,2015/01/19,2015/05/13,1
,Bungoma,10130801,,,,,,4,4,2015/03/07,2015/07/10,1
,Bungoma,10130802,,,,,,3,3,2015/03/07,2015/07/09,1
,Bungoma,10130803,,,,,,4,3,2015/03/07,2015/07/10,1
,Bungoma,10130804,2,37,1.233333,1.621622,8.108109,3,4,2015/02/02,2015/04/13,1
,Bungoma,10130805,,,,,,2,3,2015/03/07,2015/04/23,1
,Bungoma,10130901,,,,,,3,0,2015/02/02,2015/06/15,1
,Bungoma,10130902,,,,,,3,2,2015/02/05,2015/06/15,1
,Bungoma,10130904,,,,,,4,3,2015/01/27,2015/07/09,1
,Bungoma,10131005,,,,,,3,2,2015/01/14,2015/06/24,1
,Bungoma,10131007,3,71,2.366667,1.267606,6.338028,2,4,2015/01/14,2015/03/26,1
,Bungoma,10131008,,,,,,3,0,2015/01/26,2015/06/18,1
,Bungoma,10131009,,,,,,4,4,2015/01/26,2015/08/04,1
,Bungoma,10131010,,,,,,3,1,2015/01/14,2015/04/21,1
,Bungoma,10131011,,,,,,3,3,2015/03/14,2015/06/18,1
,Bungoma,10131013,,,,,,2,2,2015/01/14,2015/04/21,1
,Bungoma,10131014,,,,,,2,2,2015/01/14,2015/04/21,1
,Bungoma,10131016,3,98,3.266667,0.9183673,4.591836,3,6,2015/01/13,2015/06/24,1
,Bungoma,10131017,,,,,,3,2,2015/01/14,2015/06/18,1
,Bungoma,10131018,,,,,,3,1,2015/01/14,2015/06/18,1
,Bungoma,10131020,,,,,,3,3,2015/01/26,2015/06/18,1
,Bungoma,10131101,,,,,,2,0,2015/04/01,2015/07/20,1
,Bungoma,10131102,,,,,,3,0,2015/01/21,2015/07/20,1
,Bungoma,10131103,,,,,,3,6,2015/01/21,2015/07/20,1
,Bungoma,10131104,3,61,2.033333,1.47541,7.377049,3,6,2015/01/21,2015/07/16,1
,Bungoma,10131105,,,,,,4,2,2015/01/21,2015/07/20,1
,Bungoma,10131108,3,70,2.333333,1.285714,6.428572,3,3,2015/01/21,2015/07/20,1
,Bungoma,10131109,,,,,,3,0,2015/01/21,2015/07/16,1
,Bungoma,10131201,,,,,,4,2,2015/02/02,2015/04/13,1
,Bungoma,10131202,3,50,1.666667,1.8,9,2,6,2015/02/04,2015/03/26,1
,Bungoma,10131203,,,,,,3,7,2015/03/17,2015/07/27,1
,Bungoma,10131204,,,,,,2,2,2015/03/17,2015/05/13,1
,Bungoma,10131205,,,,,,2,2,2015/02/02,2015/04/13,1
,Bungoma,10131206,,,,,,4,5,2015/03/17,2015/07/27,1
,Bungoma,10131208,,,,,,2,0,2015/02/04,2015/03/26,1
,Bungoma,10131209,,,,,,3,2,2015/03/17,2015/06/21,1
,Bungoma,10131210,3,50,1.666667,1.8,9,3,6,2015/02/04,2015/07/27,1
,One Acre Fund,10140001,,,,,,3,2,2015/03/12,2015/08/19,1
,One Acre Fund,10140002,,,,,,3,0,2015/03/12,2015/07/22,1
,One Acre Fund,10140003,,,,,,3,2,2015/02/09,2015/08/19,1
,One Acre Fund,10140004,,,,,,3,3,2015/03/12,2015/08/19,1
,One Acre Fund,10140005,,,,,,3,4,2015/03/12,2015/08/19,1
,One Acre Fund,10140006,,,,,,1,0,2015/05/16,2015/05/16,1
,One Acre Fund,10140007,,,,,,2,0,2015/02/18,2015/05/16,1
