id,s102_wpt_id,s206_cl_dispensed,s208_dispprob,s209_dispprob_cas_padlk,s210_dispprob_tnk_vlv,s211_dispprob_stker_tag_paint,s212_nut,month_survey,year_survey,s009_country,s011_prgrm
,10290476,1,0,,,,,9,2014,1,VHG
,10290476,1,0,,,,,3,2015,1,VHG
,10290476,1,0,,,,,9,2015,1,VHG
,10290477,,,,,,,3,2015,1,VHG
,10290478,1,0,,,,,7,2014,1,VHG
,10290479,1,0,,,,,6,2015,1,VHG
,10290480,1,1,0,0,1,0,12,2014,1,VHG
,10290480,1,0,,,,,6,2015,1,VHG
,10290482,1,0,,,,,7,2014,1,VHG
,10290483,1,0,,,,,7,2014,1,VHG
,10290484,,,,,,,1,2015,1,VHG
,10290485,1,0,,,,,1,2015,1,VHG
,10290486,1,0,,,,,3,2015,1,VHG
,10290486,1,0,,,,,1,2015,1,VHG
,10290486,1,0,,,,,6,2015,1,VHG
,10290487,1,0,,,,,6,2015,1,VHG
,10290487,1,0,,,,,1,2015,1,VHG
,10290487,1,1,0,1,0,0,3,2015,1,VHG
,10290488,1,0,,,,,3,2015,1,VHG
,10290488,1,0,,,,,1,2015,1,VHG
,10290489,1,1,1,,,,1,2015,1,VHG
,10290489,,,,,,,8,2015,1,VHG
,10290491,1,0,,,,,6,2015,1,VHG
,10290491,1,0,,,,,2,2015,1,VHG
,10290491,1,0,,,,,1,2015,1,VHG
,10290491,1,1,0,0,1,0,9,2015,1,VHG
,10290491,1,0,,,,,3,2015,1,VHG
,10290492,1,0,,,,,6,2015,1,VHG
,10290492,1,0,,,,,1,2015,1,VHG
,10290493,1,1,1,0,0,0,6,2015,1,VHG
,10290493,1,1,1,0,0,0,3,2015,1,VHG
,10290493,1,0,,,,,1,2015,1,VHG
,10290495,1,0,,,,,3,2015,1,VHG
,10290495,1,0,,,,,1,2015,1,VHG
,10290495,1,0,,,,,8,2014,1,VHG
,10290495,1,0,,,,,6,2015,1,VHG
,10290496,1,0,,,,,7,2015,1,VHG
,10290497,1,0,,,,,7,2015,1,VHG
,10290498,1,0,,,,,7,2015,1,VHG
,10290500,1,0,,,,,4,2015,1,VHG
,10290500,1,0,,,,,2,2015,1,VHG
,10290501,1,0,,,,,2,2015,1,VHG
,10290501,1,0,,,,,5,2016,1,VHG
,10290502,1,0,,,,,2,2015,1,VHG
,10290502,1,0,,,,,7,2015,1,VHG
,10290504,1,1,0,0,1,0,5,2016,1,VHG
,10290504,1,0,,,,,7,2015,1,VHG
,10290505,1,1,0,0,1,0,3,2015,1,VHG
,10290505,1,1,0,0,1,0,1,2016,1,VHG
,10290506,1,0,,,,,2,2016,1,VHG
,10290508,1,0,,,,,10,2015,1,VHG
,10290509,1,0,,,,,4,2015,1,VHG
,10290509,1,0,,,,,10,2014,1,VHG
,10290510,1,0,,,,,3,2016,1,VHG
,10290513,1,1,0,0,1,0,9,2014,1,VHG
,10290513,1,1,1,0,0,0,5,2015,1,VHG
,10290515,,,,,,,6,2015,1,VHG
,10290516,,,,,,,6,2015,1,VHG
,10290517,,,,,,,2,2015,1,VHG
,10290519,1,0,,,,,6,2015,1,VHG
,10290519,1,0,,,,,5,2015,1,VHG
,10290521,1,1,0,0,1,0,1,2016,1,VHG
,10290525,1,1,0,0,1,0,11,2015,1,VHG
,10300001,1,0,,,,,2,2015,1,LGR
,10300001,1,0,,,,,7,2015,1,LGR
,10300001,1,0,,,,,9,2015,1,LGR
,10300001,1,0,,,,,8,2015,1,LGR
,10300001,1,0,,,,,10,2015,1,LGR
,10300001,1,0,,,,,7,2015,1,LGR
,10300001,1,0,,,,,6,2015,1,LGR
,10300001,1,0,,,,,9,2015,1,LGR
,10300001,1,0,,,,,5,2015,1,LGR
,10300002,1,0,,,,,8,2015,1,LGR
,10300003,1,0,,,,,10,2015,1,LGR
,10300006,1,0,,,,,1,2015,1,LGR
,10300006,1,0,,,,,3,2016,1,LGR
,10300006,1,0,,,,,6,2015,1,LGR
,10300006,1,0,,,,,11,2014,1,LGR
,10300006,1,0,,,,,4,2015,1,LGR
,10300006,1,0,,,,,2,2015,1,LGR
,10300007,1,0,,,,,2,2015,1,LGR
,10300007,1,0,,,,,4,2015,1,LGR
,10300007,1,0,,,,,3,2016,1,LGR
,10300007,1,0,,,,,1,2015,1,LGR
,10300007,1,0,,,,,11,2014,1,LGR
,10300007,1,0,,,,,6,2015,1,LGR
,10300008,1,0,,,,,5,2015,1,LGR
,10300008,1,0,,,,,7,2015,1,LGR
,10300008,1,0,,,,,12,2015,1,LGR
,10300008,1,0,,,,,10,2014,1,LGR
,10300008,1,0,,,,,4,2016,1,LGR
,10300008,1,0,,,,,12,2015,1,LGR
,10300010,1,0,,,,,9,2015,1,LGR
,10300010,1,0,,,,,2,2015,1,LGR
,10300010,1,0,,,,,4,2015,1,LGR
,10300010,1,0,,,,,1,2015,1,LGR
,10300010,1,0,,,,,10,2014,1,LGR
,10300010,1,0,,,,,6,2015,1,LGR
,10300010,1,0,,,,,3,2016,1,LGR
,10300011,1,0,,,,,2,2015,1,LGR
,10300011,1,0,,,,,12,2014,1,LGR
,10300011,1,0,,,,,3,2016,1,LGR
,10300011,1,0,,,,,6,2015,1,LGR
,10300011,1,0,,,,,4,2015,1,LGR
,10300011,1,0,,,,,4,2016,1,LGR
,10300011,1,0,,,,,10,2014,1,LGR
,10300011,1,0,,,,,9,2015,1,LGR
,10300016,1,0,,,,,9,2014,1,LGR
,10300016,1,0,,,,,2,2016,1,LGR
,10300016,1,0,,,,,3,2015,1,LGR
,10300016,1,0,,,,,10,2014,1,LGR
,10300016,1,0,,,,,3,2015,1,LGR
,10300017,1,0,,,,,3,2015,1,LGR
,10300017,1,1,0,0,1,0,2,2015,1,LGR
,10300017,1,0,,,,,5,2015,1,LGR
,10300017,1,0,,,,,11,2015,1,LGR
,10300017,1,0,,,,,11,2015,1,LGR
,10300018,1,1,0,0,1,0,2,2015,1,LGR
,10300018,1,0,,,,,3,2015,1,LGR
,10300018,1,0,,,,,11,2015,1,LGR
,10300018,1,0,,,,,5,2015,1,LGR
,10300019,1,0,,,,,1,2015,1,LGR
,10300019,1,0,,,,,4,2015,1,LGR
,10300019,1,0,,,,,2,2015,1,LGR
,10300019,1,0,,,,,6,2015,1,LGR
,10300019,1,0,,,,,3,2016,1,LGR
,10300019,1,0,,,,,10,2014,1,LGR
,10300020,1,0,,,,,12,2015,1,LGR
,10300020,1,0,,,,,5,2015,1,LGR
,10300020,1,0,,,,,10,2014,1,LGR
,10300020,1,0,,,,,4,2015,1,LGR
,10300020,1,1,0,0,1,0,3,2015,1,LGR
,10300020,1,0,,,,,8,2015,1,LGR
,10300021,1,0,,,,,2,2016,1,LGR
,10300021,1,1,0,0,1,0,1,2015,1,LGR
,10300021,1,0,,,,,7,2015,1,LGR
,10300021,1,1,0,0,1,0,1,2015,1,LGR
,10300021,1,0,,,,,9,2014,1,LGR
,10300021,1,0,,,,,4,2015,1,LGR
,10300021,1,0,,,,,10,2015,1,LGR
,10300022,1,0,,,,,9,2015,1,LGR
,10300022,1,0,,,,,10,2015,1,LGR
,10300022,1,0,,,,,1,2015,1,LGR
,10300022,1,0,,,,,2,2016,1,LGR
,10300022,1,0,,,,,9,2014,1,LGR
,10300022,1,0,,,,,7,2015,1,LGR
,10300022,1,0,,,,,4,2015,1,LGR
,10300022,1,0,,,,,1,2015,1,LGR
,10300023,1,0,,,,,6,2015,1,LGR
,10300023,1,0,,,,,4,2015,1,LGR
,10300023,1,0,,,,,11,2015,1,LGR
,10300023,1,0,,,,,9,2014,1,LGR
,10300023,1,0,,,,,7,2015,1,LGR
,10300023,1,1,0,0,1,0,1,2015,1,LGR
,10300023,1,0,,,,,2,2016,1,LGR
,10300023,1,1,0,0,1,0,1,2015,1,LGR
,10300024,1,0,,,,,2,2016,1,LGR
,10300024,1,0,,,,,1,2015,1,LGR
,10300024,1,0,,,,,9,2014,1,LGR
,10300024,1,0,,,,,1,2015,1,LGR
,10300024,1,0,,,,,7,2015,1,LGR
,10300024,1,0,,,,,4,2015,1,LGR
,10300024,1,0,,,,,11,2015,1,LGR
,10300024,1,0,,,,,10,2015,1,LGR
,10300025,1,0,,,,,3,2015,1,LGR
,10300025,1,0,,,,,3,2015,1,LGR
,10300025,1,0,,,,,9,2015,1,LGR
,10300025,1,0,,,,,9,2014,1,LGR
,10300025,1,0,,,,,2,2016,1,LGR
,10300025,1,0,,,,,4,2015,1,LGR
,10300025,1,0,,,,,12,2014,1,LGR
,10300026,1,0,,,,,2,2016,1,LGR
,10300026,1,0,,,,,9,2014,1,LGR
,10300026,1,0,,,,,3,2015,1,LGR
,10300026,1,0,,,,,12,2014,1,LGR
,10300026,1,0,,,,,12,2015,1,LGR
,10300026,1,0,,,,,4,2015,1,LGR
,10300027,1,0,,,,,2,2016,1,LGR
,10300027,1,0,,,,,9,2014,1,LGR
,10300027,1,0,,,,,9,2015,1,LGR
,10300027,1,0,,,,,3,2015,1,LGR
,10300027,1,0,,,,,5,2015,1,LGR
,10300028,1,0,,,,,3,2015,1,LGR
,10300028,1,0,,,,,9,2014,1,LGR
,10300028,1,0,,,,,8,2015,1,LGR
,10300028,1,0,,,,,12,2015,1,LGR
,10300028,1,0,,,,,12,2014,1,LGR
,10300028,1,0,,,,,2,2016,1,LGR
,10300029,1,0,,,,,3,2015,1,LGR
,10300029,1,0,,,,,5,2015,1,LGR
,10300029,1,0,,,,,10,2014,1,LGR
,10300029,1,0,,,,,3,2015,1,LGR
,10300030,1,0,,,,,1,2015,1,LGR
,10300030,1,0,,,,,2,2016,1,LGR
,10300030,1,0,,,,,7,2015,1,LGR
,10300030,1,0,,,,,9,2014,1,LGR
,10300030,1,0,,,,,4,2015,1,LGR
,10300030,1,0,,,,,9,2015,1,LGR
,10300030,1,0,,,,,2,2016,1,LGR
,10300030,1,1,0,0,1,0,1,2015,1,LGR
,10300030,1,0,,,,,5,2015,1,LGR
,10300031,1,0,,,,,4,2015,1,LGR
,10300031,1,0,,,,,10,2015,1,LGR
,10300031,1,0,,,,,1,2015,1,LGR
,10300031,1,0,,,,,2,2016,1,LGR
,10300031,1,0,,,,,5,2015,1,LGR
,10300031,1,0,,,,,9,2015,1,LGR
,10300031,1,0,,,,,9,2014,1,LGR
,10300031,1,0,,,,,7,2015,1,LGR
,10300032,1,0,,,,,9,2014,1,LGR
,10300032,1,0,,,,,2,2016,1,LGR
,10300032,1,0,,,,,5,2015,1,LGR
,10300032,1,0,,,,,1,2015,1,LGR
,10300032,1,0,,,,,7,2015,1,LGR
,10300032,1,0,,,,,2,2015,1,LGR
,10300032,1,0,,,,,4,2015,1,LGR
,10300033,1,0,,,,,9,2014,1,LGR
,10300033,1,0,,,,,4,2015,1,LGR
,10300033,1,0,,,,,5,2015,1,LGR
,10300033,1,0,,,,,2,2016,1,LGR
,10300033,1,0,,,,,7,2015,1,LGR
,10300033,1,0,,,,,1,2015,1,LGR
,10300034,1,0,,,,,7,2015,1,LGR
,10300034,1,0,,,,,6,2015,1,LGR
,10300034,1,0,,,,,9,2015,1,LGR
,10300034,1,0,,,,,12,2014,1,LGR
,10300034,1,0,,,,,4,2015,1,LGR
,10300034,1,0,,,,,9,2014,1,LGR
,10300035,1,0,,,,,12,2015,1,LGR
,10300035,1,0,,,,,5,2015,1,LGR
,10300035,1,1,0,0,1,0,11,2014,1,LGR
,10300035,1,0,,,,,9,2015,1,LGR
,10300035,1,0,,,,,3,2015,1,LGR
,10300035,1,0,,,,,2,2016,1,LGR
,10300036,1,0,,,,,4,2015,1,LGR
,10300036,1,0,,,,,11,2015,1,LGR
,10300036,1,0,,,,,10,2014,1,LGR
,10300036,1,0,,,,,3,2015,1,LGR
,10300037,1,0,,,,,11,2014,1,LGR
,10300037,1,0,,,,,12,2014,1,LGR
,10300037,1,0,,,,,3,2016,1,LGR
,10300037,1,0,,,,,6,2015,1,LGR
,10300037,1,0,,,,,10,2015,1,LGR
,10300037,1,0,,,,,2,2015,1,LGR
,10300038,1,0,,,,,3,2016,1,LGR
,10300038,1,0,,,,,11,2014,1,LGR
,10300038,1,0,,,,,2,2015,1,LGR
,10300038,1,0,,,,,6,2015,1,LGR
,10300038,1,0,,,,,12,2014,1,LGR
,10300038,1,0,,,,,10,2015,1,LGR
,10300041,1,0,,,,,10,2014,1,LGR
,10300041,1,0,,,,,3,2015,1,LGR
,10300041,1,0,,,,,7,2015,1,LGR
,10300041,1,0,,,,,8,2015,1,LGR
,10300042,1,0,,,,,9,2014,1,LGR
,10300042,1,0,,,,,7,2015,1,LGR
,10300042,1,0,,,,,9,2014,1,LGR
,10300042,1,0,,,,,3,2015,1,LGR
,10300042,1,0,,,,,5,2015,1,LGR
,10300044,1,0,,,,,2,2015,1,LGR
,10300044,1,0,,,,,6,2015,1,LGR
,10300044,1,0,,,,,11,2014,1,LGR
,10300044,1,0,,,,,4,2015,1,LGR
,10300044,1,0,,,,,1,2015,1,LGR
,10300046,1,0,,,,,2,2015,1,LGR
,10300046,1,0,,,,,1,2015,1,LGR
,10300046,1,0,,,,,6,2015,1,LGR
,10300046,1,0,,,,,4,2015,1,LGR
,10300046,,0,,,,,1,2016,1,LGR
,10300047,1,0,,,,,6,2015,1,LGR
,10300047,1,0,,,,,8,2015,1,LGR
,10300047,1,0,,,,,4,2015,1,LGR
,10300047,1,0,,,,,12,2014,1,LGR
,10300047,1,0,,,,,2,2015,1,LGR
,10300048,1,0,,,,,6,2015,1,LGR
,10300048,1,0,,,,,12,2014,1,LGR
,10300048,1,0,,,,,2,2015,1,LGR
,10300048,1,0,,,,,4,2015,1,LGR
,10300049,1,0,,,,,1,2015,1,LGR
,10300049,1,0,,,,,4,2016,1,LGR
,10300049,1,0,,,,,3,2015,1,LGR
,10300049,1,0,,,,,5,2015,1,LGR
,10300049,1,0,,,,,2,2016,1,LGR
,10300049,1,0,,,,,11,2015,1,LGR
,10300049,1,0,,,,,8,2014,1,LGR
,10300049,1,0,,,,,10,2014,1,LGR
,10300050,1,0,,,,,1,2015,1,LGR
,10300050,1,0,,,,,6,2015,1,LGR
,10300050,1,0,,,,,10,2014,1,LGR
,10300050,1,0,,,,,8,2015,1,LGR
,10300050,1,0,,,,,2,2015,1,LGR
,10300050,1,0,,,,,4,2015,1,LGR
,10300052,1,0,,,,,3,2015,1,LGR
,10300052,1,0,,,,,1,2015,1,LGR
,10300052,1,0,,,,,4,2015,1,LGR
,10300052,1,0,,,,,12,2014,1,LGR
,10300055,1,0,,,,,1,2015,1,LGR
,10300055,1,0,,,,,3,2016,1,LGR
,10300055,1,1,0,0,1,0,11,2014,1,LGR
,10300055,1,0,,,,,2,2015,1,LGR
,10300055,1,0,,,,,6,2015,1,LGR
,10300055,1,0,,,,,4,2015,1,LGR
,10300055,1,0,,,,,10,2014,1,LGR
,10300057,1,0,,,,,3,2015,1,LGR
,10300057,1,0,,,,,12,2014,1,LGR
,10300057,1,0,,,,,3,2015,1,LGR
,10300057,1,0,,,,,9,2014,1,LGR
,10300057,1,0,,,,,7,2015,1,LGR
,10300057,1,0,,,,,5,2015,1,LGR
,10300058,1,0,,,,,12,2014,1,LGR
,10300058,1,0,,,,,6,2015,1,LGR
,10300058,0,0,,,,,4,2015,1,LGR
,10300058,1,0,,,,,9,2015,1,LGR
,10300059,1,0,,,,,12,2014,1,LGR
,10300059,1,0,,,,,11,2014,1,LGR
,10300059,1,0,,,,,6,2015,1,LGR
,10300059,1,0,,,,,2,2015,1,LGR
,10300059,1,0,,,,,4,2015,1,LGR
,10300060,1,0,,,,,2,2015,1,LGR
,10300060,1,0,,,,,4,2015,1,LGR
,10300060,1,0,,,,,11,2014,1,LGR
,10300060,1,0,,,,,6,2015,1,LGR
,10300060,1,0,,,,,12,2014,1,LGR
,10300061,1,0,,,,,10,2014,1,LGR
,10300061,1,0,,,,,7,2015,1,LGR
,10300061,1,0,,,,,5,2015,1,LGR
,10300061,1,0,,,,,10,2015,1,LGR
,10300061,1,0,,,,,3,2015,1,LGR
,10300062,1,0,,,,,9,2015,1,LGR
,10300062,1,0,,,,,11,2014,1,LGR
,10300062,1,0,,,,,4,2015,1,LGR
,10300062,1,0,,,,,6,2015,1,LGR
,10300062,1,0,,,,,1,2015,1,LGR
,10300063,1,0,,,,,5,2015,1,LGR
,10300063,1,0,,,,,3,2015,1,LGR
,10300063,1,0,,,,,7,2015,1,LGR
,10300065,1,0,,,,,9,2015,1,LGR
,10300065,1,0,,,,,11,2014,1,LGR
,10300065,1,0,,,,,3,2016,1,LGR
,10300065,1,0,,,,,1,2015,1,LGR
,10300065,1,0,,,,,2,2015,1,LGR
,10300065,1,0,,,,,6,2015,1,LGR
,10300066,1,0,,,,,6,2015,1,LGR
,10300066,1,0,,,,,2,2015,1,LGR
,10300066,1,0,,,,,11,2014,1,LGR
,10300066,1,0,,,,,3,2016,1,LGR
,10300066,0,1,0,1,0,0,9,2015,1,LGR
,10300066,1,0,,,,,1,2015,1,LGR
,10300067,1,0,,,,,10,2015,1,LGR
,10300067,1,0,,,,,4,2015,1,LGR
,10300067,1,0,,,,,12,2014,1,LGR
,10300067,1,0,,,,,11,2014,1,LGR
,10300067,1,0,,,,,2,2015,1,LGR
,10300067,1,0,,,,,6,2015,1,LGR
,10300067,1,0,,,,,9,2014,1,LGR
,10300067,1,0,,,,,3,2016,1,LGR
,10300068,1,0,,,,,10,2014,1,LGR
,10300068,1,0,,,,,2,2015,1,LGR
,10300068,1,0,,,,,4,2015,1,LGR
,10300068,1,0,,,,,6,2015,1,LGR
,10300069,1,0,,,,,12,2014,1,LGR
,10300069,1,0,,,,,6,2015,1,LGR
,10300069,1,0,,,,,4,2015,1,LGR
,10300069,1,0,,,,,2,2015,1,LGR
,10300069,1,0,,,,,3,2016,1,LGR
,10300069,1,0,,,,,10,2014,1,LGR
,10300069,1,0,,,,,10,2015,1,LGR
,10300071,1,0,,,,,3,2015,1,LGR
,10300071,1,0,,,,,10,2014,1,LGR
,10300071,1,0,,,,,11,2015,1,LGR
,10300071,1,0,,,,,5,2015,1,LGR
,10300071,1,0,,,,,6,2015,1,LGR
,10300071,1,0,,,,,7,2015,1,LGR
,10300072,1,0,,,,,10,2014,1,LGR
,10300072,1,0,,,,,2,2015,1,LGR
,10300072,1,0,,,,,12,2014,1,LGR
,10300072,1,0,,,,,9,2015,1,LGR
,10300072,1,0,,,,,11,2015,1,LGR
,10300072,1,0,,,,,12,2015,1,LGR
,10300072,1,0,,,,,6,2015,1,LGR
,10300072,1,0,,,,,3,2016,1,LGR
,10300073,1,0,,,,,12,2015,1,LGR
,10300073,1,0,,,,,4,2015,1,LGR
,10300073,1,0,,,,,10,2014,1,LGR
,10300073,1,0,,,,,12,2014,1,LGR
,10300073,1,0,,,,,6,2015,1,LGR
,10300073,1,0,,,,,3,2016,1,LGR
,10300073,1,0,,,,,9,2015,1,LGR
,10300073,1,0,,,,,2,2015,1,LGR
,10300074,0,0,,,,,10,2014,1,LGR
,10300074,1,0,,,,,3,2016,1,LGR
,10300074,1,0,,,,,2,2015,1,LGR
,10300074,1,0,,,,,9,2015,1,LGR
,10300074,1,0,,,,,4,2015,1,LGR
,10300074,1,0,,,,,6,2015,1,LGR
,10300074,1,0,,,,,12,2014,1,LGR
,10300075,1,0,,,,,4,2015,1,LGR
,10300075,1,0,,,,,3,2016,1,LGR
,10300075,1,0,,,,,12,2015,1,LGR
,10300075,1,0,,,,,11,2015,1,LGR
,10300075,1,0,,,,,10,2014,1,LGR
,10300075,1,0,,,,,9,2015,1,LGR
,10300075,1,0,,,,,2,2015,1,LGR
,10300075,1,0,,,,,8,2015,1,LGR
,10300075,1,0,,,,,7,2015,1,LGR
,10300075,1,0,,,,,12,2014,1,LGR
,10300075,1,0,,,,,6,2015,1,LGR
,10300076,1,0,,,,,2,2015,1,LGR
,10300076,1,0,,,,,12,2014,1,LGR
,10300076,1,0,,,,,10,2014,1,LGR
,10300076,1,0,,,,,9,2015,1,LGR
,10300076,1,0,,,,,4,2015,1,LGR
,10300076,1,0,,,,,6,2015,1,LGR
,10300077,1,0,,,,,10,2014,1,LGR
,10300077,1,0,,,,,2,2015,1,LGR
,10300077,1,0,,,,,9,2015,1,LGR
,10300077,1,0,,,,,12,2014,1,LGR
,10300077,1,0,,,,,6,2015,1,LGR
,10300077,1,0,,,,,4,2015,1,LGR
,10300077,1,0,,,,,2,2016,1,LGR
,10300078,1,0,,,,,12,2014,1,LGR
,10300078,,0,,,,,6,2015,1,LGR
,10300078,1,0,,,,,3,2016,1,LGR
,10300078,1,0,,,,,10,2014,1,LGR
,10300078,1,0,,,,,9,2015,1,LGR
,10300078,1,0,,,,,2,2015,1,LGR
,10300078,,1,0,1,0,0,4,2015,1,LGR
,10300079,1,0,,,,,9,2014,1,LGR
,10300079,1,0,,,,,4,2015,1,LGR
,10300079,1,0,,,,,1,2015,1,LGR
,10300079,1,0,,,,,7,2015,1,LGR
,10300079,1,0,,,,,10,2015,1,LGR
,10300079,1,0,,,,,2,2016,1,LGR
,10300080,1,0,,,,,12,2014,1,LGR
,10300080,1,0,,,,,2,2015,1,LGR
,10300080,1,0,,,,,6,2015,1,LGR
,10300080,1,0,,,,,10,2014,1,LGR
,10300080,1,0,,,,,9,2015,1,LGR
,10300080,1,0,,,,,4,2015,1,LGR
,10300080,1,0,,,,,3,2016,1,LGR
,10300081,1,0,,,,,9,2015,1,LGR
,10300081,1,0,,,,,12,2014,1,LGR
,10300081,,0,,,,,6,2015,1,LGR
,10300081,1,0,,,,,4,2015,1,LGR
,10300081,,0,,,,,12,2015,1,LGR
,10300081,1,0,,,,,2,2015,1,LGR
,10300081,1,0,,,,,10,2014,1,LGR
,10300082,1,0,,,,,3,2016,1,LGR
,10300082,1,0,,,,,12,2014,1,LGR
,10300082,1,0,,,,,6,2015,1,LGR
,10300082,1,0,,,,,9,2015,1,LGR
,10300082,1,0,,,,,4,2015,1,LGR
,10300082,1,0,,,,,2,2015,1,LGR
,10300082,1,0,,,,,10,2014,1,LGR
,10300083,1,0,,,,,3,2016,1,LGR
,10300083,1,0,,,,,2,2015,1,LGR
,10300083,1,0,,,,,12,2015,1,LGR
,10300083,1,0,,,,,10,2014,1,LGR
,10300083,1,0,,,,,6,2015,1,LGR
,10300083,1,0,,,,,12,2014,1,LGR
,10300083,1,0,,,,,4,2015,1,LGR
,10300083,1,0,,,,,9,2015,1,LGR
,10300084,1,0,,,,,2,2015,1,LGR
,10300084,1,0,,,,,6,2015,1,LGR
,10300084,1,0,,,,,10,2014,1,LGR
,10300084,1,0,,,,,4,2015,1,LGR
,10300084,1,0,,,,,9,2015,1,LGR
,10300084,1,0,,,,,12,2015,1,LGR
,10300084,1,0,,,,,12,2014,1,LGR
,10300084,1,0,,,,,3,2016,1,LGR
,10300085,1,0,,,,,3,2015,1,LGR
,10300085,1,0,,,,,2,2016,1,LGR
,10300085,1,0,,,,,7,2015,1,LGR
,10300085,1,0,,,,,11,2015,1,LGR
,10300085,1,0,,,,,5,2015,1,LGR
,10300085,1,0,,,,,10,2014,1,LGR
,10300086,1,0,,,,,7,2015,1,LGR
,10300086,1,0,,,,,9,2014,1,LGR
,10300086,1,0,,,,,3,2015,1,LGR
,10300086,1,0,,,,,4,2015,1,LGR
,10300086,1,0,,,,,12,2014,1,LGR
,10300086,1,0,,,,,2,2016,1,LGR
,10300087,1,0,,,,,4,2015,1,LGR
,10300087,1,0,,,,,9,2015,1,LGR
,10300087,1,0,,,,,3,2016,1,LGR
,10300087,1,0,,,,,2,2015,1,LGR
,10300087,1,0,,,,,6,2015,1,LGR
,10300088,1,0,,,,,3,2015,1,LGR
,10300088,1,0,,,,,2,2016,1,LGR
,10300088,1,0,,,,,12,2014,1,LGR
,10300088,1,0,,,,,4,2015,1,LGR
,10300088,1,0,,,,,1,2016,1,LGR
,10300088,1,0,,,,,10,2015,1,LGR
,10300088,1,0,,,,,9,2014,1,LGR
,10300088,1,0,,,,,9,2015,1,LGR
,10300089,1,0,,,,,10,2014,1,LGR
,10300089,1,0,,,,,3,2016,1,LGR
,10300089,1,0,,,,,2,2015,1,LGR
,10300089,1,0,,,,,6,2015,1,LGR
,10300089,1,0,,,,,12,2015,1,LGR
,10300089,1,0,,,,,9,2015,1,LGR
,10300089,1,0,,,,,12,2014,1,LGR
,10300090,1,0,,,,,4,2015,1,LGR
,10300090,1,0,,,,,3,2016,1,LGR
,10300090,1,0,,,,,9,2015,1,LGR
,10300090,1,0,,,,,12,2014,1,LGR
,10300090,1,0,,,,,10,2014,1,LGR
,10300090,1,0,,,,,6,2015,1,LGR
,10300090,1,0,,,,,2,2015,1,LGR
,10300091,1,0,,,,,10,2014,1,LGR
,10300091,1,0,,,,,12,2014,1,LGR
,10300091,1,0,,,,,4,2015,1,LGR
,10300091,1,0,,,,,6,2015,1,LGR
,10300091,1,0,,,,,9,2015,1,LGR
,10300091,1,0,,,,,2,2015,1,LGR
,10300092,1,0,,,,,6,2015,1,LGR
,10300092,1,0,,,,,9,2015,1,LGR
,10300092,1,0,,,,,10,2014,1,LGR
,10300092,1,0,,,,,2,2015,1,LGR
,10300092,1,0,,,,,3,2016,1,LGR
,10300092,1,0,,,,,12,2014,1,LGR
,10300092,1,0,,,,,4,2015,1,LGR
,10300094,1,0,,,,,9,2014,1,LGR
,10300094,1,0,,,,,5,2015,1,LGR
,10300094,1,0,,,,,12,2015,1,LGR
,10300094,1,0,,,,,9,2015,1,LGR
,10300094,1,1,0,0,1,0,1,2015,1,LGR
,10300095,1,0,,,,,3,2015,1,LGR
,10300095,1,0,,,,,5,2015,1,LGR
,10300095,1,0,,,,,10,2014,1,LGR
,10300095,1,0,,,,,7,2015,1,LGR
,10300095,1,0,,,,,5,2015,1,LGR
,10300095,1,0,,,,,12,2015,1,LGR
,10300097,1,0,,,,,9,2015,1,LGR
,10300097,1,0,,,,,10,2014,1,LGR
,10300097,1,0,,,,,2,2015,1,LGR
,10300097,1,0,,,,,6,2015,1,LGR
,10300097,1,0,,,,,2,2016,1,LGR
,10300097,,1,0,0,0,1,4,2015,1,LGR
,10300097,1,0,,,,,12,2014,1,LGR
,10300098,1,0,,,,,9,2015,1,LGR
,10300098,1,0,,,,,2,2015,1,LGR
,10300098,1,0,,,,,10,2014,1,LGR
,10300098,1,0,,,,,4,2015,1,LGR
,10300098,1,0,,,,,12,2014,1,LGR
,10300098,1,0,,,,,6,2015,1,LGR
,10300098,1,0,,,,,3,2016,1,LGR
,10300099,1,0,,,,,12,2014,1,LGR
,10300099,1,0,,,,,2,2015,1,LGR
,10300099,1,0,,,,,10,2014,1,LGR
,10300099,1,0,,,,,6,2015,1,LGR
,10300099,1,0,,,,,9,2015,1,LGR
,10300099,1,0,,,,,4,2015,1,LGR
,10300100,1,0,,,,,2,2016,1,LGR
,10300100,1,0,,,,,10,2014,1,LGR
,10300100,1,0,,,,,3,2016,1,LGR
,10300100,1,0,,,,,12,2014,1,LGR
,10300100,1,0,,,,,4,2015,1,LGR
,10300100,1,0,,,,,6,2015,1,LGR
,10300100,1,1,0,1,0,0,9,2015,1,LGR
,10300100,1,0,,,,,2,2015,1,LGR
,10300104,1,0,,,,,6,2015,1,LGR
,10300104,1,0,,,,,2,2016,1,LGR
,10300104,1,0,,,,,10,2014,1,LGR
,10300104,1,0,,,,,4,2015,1,LGR
,10300104,1,0,,,,,9,2015,1,LGR
,10300104,1,0,,,,,2,2015,1,LGR
,10300104,1,0,,,,,12,2014,1,LGR
,10300104,1,0,,,,,12,2015,1,LGR
,10300105,1,0,,,,,3,2016,1,LGR
,10300105,1,0,,,,,9,2015,1,LGR
,10300105,1,0,,,,,10,2014,1,LGR
,10300105,1,0,,,,,6,2015,1,LGR
,10300105,1,0,,,,,2,2015,1,LGR
,10300105,1,0,,,,,4,2015,1,LGR
