ID,program,programID,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
,Vihiga,10290112,13,302,10.06667,1.291391,6.456954,5,16,0000-00-00,0000-00-00,3,2017,1
,Vihiga,10290113,10,315,10.5,0.952381,4.761905,4,14,0000-00-00,0000-00-00,4,2017,1
,Vihiga,10290114,14,1216,40.53333,0.3453947,1.726974,5,18,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290115,12,318,10.6,1.132075,5.660377,4,16,0000-00-00,0000-00-00,4,2017,1
,Vihiga,10290116,15,455,15.16667,0.989011,4.945055,5,18,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290117,11,315,10.5,1.047619,5.238095,4,15,0000-00-00,0000-00-00,4,2017,1
,Vihiga,10290119,8,460,15.33333,0.5217391,2.608696,3,11,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290121,7,346,11.53333,0.6069364,3.034682,3,10,0000-00-00,0000-00-00,4,2017,1
,Vihiga,10290122,8,241,8.033334,0.9958506,4.979253,3,11,0000-00-00,0000-00-00,4,2017,1
,Vihiga,10290123,8,311,10.36667,0.7717042,3.858521,3,12,0000-00-00,0000-00-00,4,2017,1
,Vihiga,10290126,8,383,12.76667,0.6266319,3.133159,3,11,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290128,8,458,15.26667,0.5240175,2.620087,3,12,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290129,7,458,15.26667,0.4585153,2.292576,3,10,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290130,4,76,2.533333,1.578947,7.894737,2,8,0000-00-00,0000-00-00,8,2016,1
,Vihiga,10290131,12,314,10.46667,1.146497,5.732484,4,15,0000-00-00,0000-00-00,4,2017,1
,Vihiga,10290132,19,456,15.2,1.25,6.25,6,23,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290133,8,456,15.2,0.5263158,2.631579,3,12,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290134,15,467,15.56667,0.9635974,4.817987,5,18,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290135,3,90,3,1,5,2,6,0000-00-00,0000-00-00,9,2016,1
,Vihiga,10290139,4,72,2.4,1.666667,8.333333,2,8,0000-00-00,0000-00-00,8,2016,1
,Vihiga,10290142,11,267,8.9,1.235955,6.179776,4,15,0000-00-00,0000-00-00,2,2017,1
,Vihiga,10290143,7,383,12.76667,0.5483029,2.741514,3,11,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290145,24,955,31.83333,0.7539267,3.769634,7,28,2042-03-00,0000-00-00,9,2017,1
,Vihiga,10290147,17,877,29.23333,0.5815279,2.90764,6,21,08/10/2042,0000-00-00,9,2017,1
,Vihiga,10290148,19,955,31.83333,0.5968586,2.984293,6,23,2042-03-00,0000-00-00,9,2017,1
,Vihiga,10290149,11,464,15.46667,0.7112069,3.556035,4,15,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290150,12,380,12.66667,0.9473684,4.736842,4,16,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290151,17,877,29.23333,0.5815279,2.90764,6,21,08/10/2042,0000-00-00,9,2017,1
,Vihiga,10290152,20,955,31.83333,0.6282722,3.141361,7,24,2042-03-00,0000-00-00,9,2017,1
,Vihiga,10290153,4,78,2.6,1.538462,7.692308,2,8,2042-03-00,08/10/2042,4,2015,1
,Vihiga,10290154,18,877,29.23333,0.6157355,3.078677,6,22,08/10/2042,0000-00-00,9,2017,1
,Vihiga,10290155,22,939,31.3,0.7028754,3.514377,7,26,06/04/2042,0000-00-00,9,2017,1
,Vihiga,10290156,16,877,29.23333,0.5473204,2.736602,5,20,08/10/2042,0000-00-00,9,2017,1
,Vihiga,10290161,12,877,29.23333,0.4104903,2.052452,5,16,08/10/2042,0000-00-00,9,2017,1
,Vihiga,10290162,16,784,26.13333,0.6122449,3.061224,5,20,04/12/2042,0000-00-00,6,2017,1
,Vihiga,10290163,12,464,15.46667,0.7758621,3.879311,4,15,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290164,9,562,18.73333,0.480427,2.402135,4,13,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290165,4,84,2.8,1.428571,7.142858,2,8,0000-00-00,0000-00-00,8,2016,1
,Vihiga,10290166,4,82,2.733333,1.463415,7.317073,2,8,0000-00-00,0000-00-00,8,2016,1
,Vihiga,10290167,4,82,2.733333,1.463415,7.317073,2,8,0000-00-00,0000-00-00,8,2016,1
,Vihiga,10290169,4,82,2.733333,1.463415,7.317073,2,8,0000-00-00,0000-00-00,8,2016,1
,Vihiga,10290170,16,835,27.83333,0.5748503,2.874251,5,20,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290173,8,553,18.43333,0.4339964,2.169982,3,11,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290174,8,159,5.3,1.509434,7.547169,3,12,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290175,8,159,5.3,1.509434,7.547169,3,11,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290176,15,1145,38.16667,0.3930131,1.965065,5,19,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290178,12,155,5.166667,2.322581,11.6129,4,16,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290179,4,802,26.73333,0.1496259,0.7481296,2,8,0000-00-00,0000-00-00,7,2016,1
,Vihiga,10290185,12,814,27.13333,0.4422604,2.211302,4,16,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290186,12,460,15.33333,0.7826087,3.913043,4,16,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290194,4,95,3.166667,1.263158,6.315789,2,8,0000-00-00,0000-00-00,9,2016,1
,Vihiga,10290195,8,459,15.3,0.5228758,2.614379,3,12,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290196,15,759,25.3,0.5928854,2.964427,5,19,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290199,15,758,25.26667,0.5936676,2.968338,5,17,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290200,11,1128,37.6,0.2925532,1.462766,4,15,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290202,17,1203,40.1,0.4239402,2.119701,6,21,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290203,21,1199,39.96667,0.5254378,2.627189,7,25,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290204,23,1203,40.1,0.5735661,2.86783,7,27,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290209,20,759,25.3,0.7905139,3.952569,6,24,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290212,16,759,25.3,0.6324111,3.162055,5,20,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290213,20,503,16.76667,1.192843,5.964215,6,23,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290215,4,373,12.43333,0.3217158,1.608579,2,8,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290217,8,483,16.1,0.4968944,2.484472,3,12,0000-00-00,06/02/2043,10,2017,1
,Vihiga,10290220,16,548,18.26667,0.8759124,4.379562,5,19,0000-00-00,2043-00-06,9,2017,1
,Vihiga,10290222,15,548,18.26667,0.8211679,4.105839,5,18,0000-00-00,2043-00-06,9,2017,1
,Vihiga,10290223,8,464,15.46667,0.5172414,2.586207,3,11,0000-00-00,0000-00-00,7,2017,1
,Vihiga,10290224,12,464,15.46667,0.7758621,3.879311,4,15,0000-00-00,0000-00-00,7,2017,1
,Vihiga,10290225,8,465,15.5,0.516129,2.580645,3,11,0000-00-00,0000-00-00,7,2017,1
,Vihiga,10290226,12,373,12.43333,0.9651474,4.825737,4,16,0000-00-00,2043-00-06,9,2017,1
,Vihiga,10290227,15,462,15.4,0.974026,4.87013,5,18,0000-00-00,0000-00-00,7,2017,1
,Vihiga,10290228,12,378,12.6,0.9523809,4.761905,4,16,0000-00-00,0000-00-00,7,2017,1
,Vihiga,10290232,3,183,6.1,0.4918033,2.459016,2,7,0000-00-00,0000-00-00,9,2016,1
,Vihiga,10290233,12,546,18.2,0.6593406,3.296703,4,16,0000-00-00,2043-00-06,9,2017,1
,Vihiga,10290234,3,182,6.066667,0.4945055,2.472528,2,6,0000-00-00,0000-00-00,9,2016,1
,Vihiga,10290239,16,547,18.23333,0.8775137,4.387568,5,19,0000-00-00,2043-00-06,9,2017,1
,Vihiga,10290240,8,285,9.5,0.8421053,4.210526,3,11,0000-00-00,0000-00-00,7,2017,1
,Vihiga,10290241,16,467,15.56667,1.027837,5.139186,5,20,0000-00-00,0000-00-00,7,2017,1
,Vihiga,10290242,15,441,14.7,1.020408,5.102041,5,18,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290243,7,344,11.46667,0.6104652,3.052326,3,10,0000-00-00,0000-00-00,3,2017,1
,Vihiga,10290244,21,1138,37.93333,0.5536028,2.768014,7,25,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290246,20,1042,34.73333,0.5758157,2.879079,6,24,0000-00-00,0000-00-00,3,2017,1
,Vihiga,10290247,11,286,9.533334,1.153846,5.769231,4,14,0000-00-00,0000-00-00,1,2017,1
,Vihiga,10290248,8,345,11.5,0.6956522,3.478261,3,11,0000-00-00,0000-00-00,3,2017,1
,Vihiga,10290252,12,441,14.7,0.8163266,4.081633,4,15,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290253,8,278,9.266666,0.8633094,4.316547,3,12,0000-00-00,0000-00-00,3,2017,1
,Vihiga,10290254,14,441,14.7,0.952381,4.761905,5,17,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290255,4,558,18.6,0.2150538,1.075269,2,8,06/08/2042,0000-00-00,10,2016,1
,Vihiga,10290256,12,344,11.46667,1.046512,5.232558,4,15,0000-00-00,0000-00-00,3,2017,1
,Vihiga,10290260,12,419,13.96667,0.8591886,4.295943,4,16,0000-00-00,0000-00-00,7,2017,1
,Vihiga,10290262,20,492,16.4,1.219512,6.097561,6,24,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290263,16,415,13.83333,1.156627,5.783133,5,20,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290264,7,423,14.1,0.4964539,2.482269,3,10,0000-00-00,0000-00-00,7,2017,1
,Vihiga,10290265,16,491,16.36667,0.9775968,4.887984,5,20,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290268,12,479,15.96667,0.7515658,3.757829,4,15,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290269,4,158,5.266667,0.7594936,3.797468,2,8,0000-00-00,0000-00-00,10,2016,1
,Vihiga,10290272,12,414,13.8,0.8695652,4.347826,4,15,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290274,10,624,20.8,0.4807692,2.403846,4,14,0000-00-00,0000-00-00,3,2017,1
,Vihiga,10290275,11,423,14.1,0.7801418,3.900709,4,14,0000-00-00,0000-00-00,7,2017,1
,Vihiga,10290276,4,107,3.566667,1.121495,5.607477,2,8,0000-00-00,0000-00-00,7,2017,1
,Vihiga,10290278,12,370,12.33333,0.972973,4.864865,4,16,0000-00-00,06/02/2043,10,2017,1
,Vihiga,10290279,8,267,8.9,0.8988764,4.494382,3,12,0000-00-00,0000-00-00,7,2017,1
,Vihiga,10290280,12,393,13.1,0.9160305,4.580153,4,16,0000-00-00,06/02/2043,10,2017,1
,Vihiga,10290282,16,525,17.5,0.9142857,4.571429,5,19,0000-00-00,06/02/2043,10,2017,1
,Vihiga,10290283,17,1219,40.63334,0.4183757,2.091878,6,21,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290284,11,1143,38.1,0.2887139,1.44357,4,15,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290285,4,883,29.43333,0.1359003,0.6795018,2,8,0000-00-00,0000-00-00,10,2016,1
,Vihiga,10290286,20,1255,41.83333,0.4780877,2.390438,6,24,0000-00-00,06/02/2043,10,2017,1
,Vihiga,10290287,20,1219,40.63334,0.4922067,2.461033,6,24,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290291,8,162,5.4,1.481481,7.407407,3,12,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290294,22,1221,40.7,0.5405405,2.702703,7,26,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290296,17,1219,40.63334,0.4183757,2.091878,6,21,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290297,7,880,29.33333,0.2386364,1.193182,3,11,0000-00-00,0000-00-00,10,2016,1
,Vihiga,10290298,16,1221,40.7,0.3931204,1.965602,6,20,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290300,16,1221,40.7,0.3931204,1.965602,6,20,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290303,15,1141,38.03333,0.3943909,1.971954,5,19,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290313,4,189,6.3,0.6349206,3.174603,2,8,0000-00-00,0000-00-00,4,2017,1
,Vihiga,10290316,4,174,5.8,0.6896551,3.448276,2,8,0000-00-00,0000-00-00,4,2017,1
,Vihiga,10290318,10,1218,40.6,0.2463054,1.231527,4,14,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290320,14,505,16.83333,0.8316832,4.158416,5,18,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290321,20,1219,40.63334,0.4922067,2.461033,6,24,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290322,12,1055,35.16667,0.3412322,1.706161,4,16,0000-00-00,0000-00-00,4,2017,1
,Vihiga,10290323,16,1147,38.23333,0.418483,2.092415,5,20,0000-00-00,0000-00-00,7,2017,1
,Vihiga,10290325,17,507,16.9,1.005917,5.029586,6,20,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290326,11,345,11.5,0.9565217,4.782609,4,14,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290329,12,345,11.5,1.043478,5.217391,4,15,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290331,8,1124,37.46667,0.2135231,1.067616,3,12,0000-00-00,0000-00-00,7,2017,1
,Vihiga,10290332,11,507,16.9,0.6508876,3.254438,4,15,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290334,16,507,16.9,0.9467456,4.733728,5,20,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290335,15,506,16.86667,0.8893281,4.44664,5,19,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290337,12,344,11.46667,1.046512,5.232558,4,16,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290338,10,506,16.86667,0.5928854,2.964427,4,13,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290344,8,337,11.23333,0.7121661,3.560831,3,12,0000-00-00,0000-00-00,8,2017,1
,Vihiga,10290345,12,337,11.23333,1.068249,5.341246,4,16,0000-00-00,0000-00-00,8,2017,1
,Vihiga,10290346,12,337,11.23333,1.068249,5.341246,4,16,0000-00-00,0000-00-00,8,2017,1
,Vihiga,10290347,8,337,11.23333,0.7121661,3.560831,3,12,0000-00-00,0000-00-00,8,2017,1
,Vihiga,10290349,4,46,1.533333,2.608696,13.04348,2,8,0000-00-00,0000-00-00,5,2017,1
,Vihiga,10290350,6,137,4.566667,1.313869,6.569343,3,10,0000-00-00,0000-00-00,8,2017,1
,Vihiga,10290352,4,333,11.1,0.3603604,1.801802,2,8,0000-00-00,0000-00-00,3,2017,1
,Vihiga,10290353,8,137,4.566667,1.751825,8.759125,3,12,0000-00-00,0000-00-00,8,2017,1
,Vihiga,10290355,15,1146,38.2,0.3926702,1.963351,5,19,0000-00-00,0000-00-00,8,2017,1
,Vihiga,10290356,16,1141,38.03333,0.4206836,2.103418,5,20,0000-00-00,0000-00-00,8,2017,1
,Vihiga,10290357,12,1023,34.1,0.3519062,1.759531,4,16,0000-00-00,0000-00-00,4,2017,1
,Vihiga,10290358,4,596,19.86667,0.2013423,1.006711,2,8,0000-00-00,0000-00-00,2,2016,1
,Vihiga,10290359,16,1217,40.56667,0.3944125,1.972062,5,20,0000-00-00,05/02/2043,10,2017,1
,Vihiga,10290360,8,212,7.066667,1.132075,5.660377,3,12,0000-00-00,0000-00-00,4,2017,1
,Vihiga,10290361,4,966,32.2,0.1242236,0.621118,2,8,0000-00-00,0000-00-00,2,2017,1
,Vihiga,10290362,4,699,23.3,0.1716738,0.8583691,2,8,0000-00-00,0000-00-00,5,2016,1
,Vihiga,10290363,4,266,8.866667,0.4511278,2.255639,2,8,0000-00-00,0000-00-00,2,2017,1
,Vihiga,10290364,4,266,8.866667,0.4511278,2.255639,2,8,0000-00-00,0000-00-00,2,2017,1
,Vihiga,10290365,16,1070,35.66667,0.4485981,2.24299,5,20,0000-00-00,0000-00-00,5,2017,1
,Vihiga,10290368,8,421,14.03333,0.5700712,2.850356,3,12,0000-00-00,0000-00-00,8,2017,1
,Vihiga,10290369,4,57,1.9,2.105263,10.52632,2,8,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290370,8,249,8.3,0.9638554,4.819277,3,12,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290371,16,1182,39.4,0.4060914,2.030457,5,20,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290372,8,249,8.3,0.9638554,4.819277,3,12,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290373,4,249,8.3,0.4819277,2.409638,2,8,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290377,20,1191,39.7,0.5037783,2.518892,6,24,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290378,12,1170,39,0.3076923,1.538462,4,16,0000-00-00,0000-00-00,8,2017,1
,Vihiga,10290379,8,875,29.16667,0.2742857,1.371429,3,12,0000-00-00,0000-00-00,11,2016,1
,Vihiga,10290389,4,41,1.366667,2.926829,14.63415,2,8,0000-00-00,0000-00-00,6,2014,1
,Vihiga,10290390,8,1182,39.4,0.2030457,1.015228,3,12,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290407,4,378,12.6,0.3174603,1.587301,2,8,0000-00-00,0000-00-00,8,2017,1
,Vihiga,10290408,12,378,12.6,0.9523809,4.761905,4,16,0000-00-00,0000-00-00,8,2017,1
,Vihiga,10290411,8,378,12.6,0.6349206,3.174603,3,12,0000-00-00,0000-00-00,8,2017,1
,Vihiga,10290412,4,181,6.033333,0.6629834,3.314917,2,8,0000-00-00,0000-00-00,10,2016,1
,Vihiga,10290413,4,225,7.5,0.5333334,2.666667,2,8,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290414,4,225,7.5,0.5333334,2.666667,2,8,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290415,4,27,0.9,4.444445,22.22222,2,8,0000-00-00,0000-00-00,10,2016,1
,Vihiga,10290418,8,1183,39.43333,0.202874,1.01437,3,12,0000-00-00,0000-00-00,8,2017,1
,Vihiga,10290419,4,275,9.166667,0.4363636,2.181818,2,8,0000-00-00,0000-00-00,5,2017,1
,Vihiga,10290422,12,366,12.2,0.9836066,4.918033,4,16,0000-00-00,0000-00-00,7,2017,1
,Vihiga,10290424,16,1190,39.66667,0.4033613,2.016807,5,20,0000-00-00,0000-00-00,8,2017,1
,Vihiga,10290425,8,1078,35.93333,0.2226345,1.113173,3,12,0000-00-00,0000-00-00,5,2017,1
,Vihiga,10290434,4,155,5.166667,0.7741936,3.870968,2,8,0000-00-00,0000-00-00,2,2017,1
,Vihiga,10290436,8,341,11.36667,0.7038123,3.519062,3,12,0000-00-00,0000-00-00,8,2017,1
,Vihiga,10290437,4,595,19.83333,0.2016807,1.008403,2,8,0000-00-00,0000-00-00,2,2017,1
,Vihiga,10290438,8,599,19.96667,0.4006678,2.003339,3,12,0000-00-00,0000-00-00,2,2017,1
,Vihiga,10290441,16,642,21.4,0.7476636,3.738318,5,20,0000-00-00,0000-00-00,7,2017,1
,Vihiga,10290446,8,974,32.46667,0.2464066,1.232033,3,12,0000-00-00,0000-00-00,2,2017,1
,Vihiga,10290447,4,155,5.166667,0.7741936,3.870968,2,8,0000-00-00,0000-00-00,2,2017,1
,Vihiga,10290448,4,174,5.8,0.6896551,3.448276,2,8,0000-00-00,0000-00-00,7,2017,1
,Vihiga,10290449,4,157,5.233333,0.7643312,3.821656,2,8,0000-00-00,0000-00-00,9,2016,1
,Vihiga,10290450,8,307,10.23333,0.781759,3.908795,3,12,0000-00-00,0000-00-00,1,2017,1
,Vihiga,10290454,16,315,10.5,1.52381,7.619048,5,20,0000-00-00,0000-00-00,7,2017,1
,Vihiga,10290457,4,611,20.36667,0.1963993,0.9819967,2,8,0000-00-00,0000-00-00,2,2017,1
,Vihiga,10290459,4,175,5.833333,0.6857142,3.428571,2,8,0000-00-00,05/02/2043,10,2017,1
,Vihiga,10290462,4,1094,36.46667,0.1096892,0.5484461,2,8,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290463,12,983,32.76667,0.3662258,1.831129,4,16,0000-00-00,0000-00-00,2,2017,1
,Vihiga,10290466,4,840,28,0.1428571,0.7142857,2,8,0000-00-00,0000-00-00,10,2016,1
,Vihiga,10290467,8,111,3.7,2.162162,10.81081,3,12,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290475,4,444,14.8,0.2702703,1.351351,2,8,0000-00-00,0000-00-00,8,2015,1
,Vihiga,10290485,4,775,25.83333,0.1548387,0.7741935,2,8,0000-00-00,0000-00-00,8,2016,1
,Vihiga,10290487,16,1182,39.4,0.4060914,2.030457,5,20,0000-00-00,0000-00-00,8,2017,1
,Vihiga,10290489,4,348,11.6,0.3448276,1.724138,2,8,0000-00-00,0000-00-00,8,2016,1
,Vihiga,10290493,4,790,26.33333,0.1518987,0.7594936,2,8,0000-00-00,0000-00-00,8,2016,1
,Vihiga,10290496,4,84,2.8,1.428571,7.142858,2,8,0000-00-00,0000-00-00,10,2016,1
,Vihiga,10290497,16,1054,35.13334,0.4554079,2.27704,5,20,0000-00-00,0000-00-00,4,2017,1
,Vihiga,10290498,8,1054,35.13334,0.227704,1.13852,3,12,0000-00-00,0000-00-00,4,2017,1
,Vihiga,10290499,4,181,6.033333,0.6629834,3.314917,2,8,0000-00-00,0000-00-00,4,2017,1
,Vihiga,10290500,4,863,28.76667,0.1390498,0.6952491,2,8,0000-00-00,0000-00-00,10,2016,1
,Vihiga,10290503,4,780,26,0.1538462,0.7692308,2,8,0000-00-00,0000-00-00,8,2016,1
,Vihiga,10290504,12,1049,34.96667,0.343184,1.71592,4,16,0000-00-00,0000-00-00,4,2017,1
,Vihiga,10290505,12,355,11.83333,1.014085,5.070423,4,16,0000-00-00,0000-00-00,4,2017,1
,Vihiga,10290506,4,181,6.033333,0.6629834,3.314917,2,8,0000-00-00,0000-00-00,4,2017,1
,Vihiga,10290513,15,1135,37.83333,0.3964758,1.982379,5,19,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290514,15,1135,37.83333,0.3964758,1.982379,5,19,0000-00-00,0000-00-00,6,2017,1
,Vihiga,10290518,8,392,13.06667,0.6122449,3.061224,3,12,0000-00-00,0000-00-00,8,2017,1
,Vihiga,10290519,8,355,11.83333,0.6760564,3.380282,3,12,0000-00-00,0000-00-00,8,2017,1
,Vihiga,10290520,4,287,9.566667,0.4181185,2.090592,2,8,0000-00-00,0000-00-00,7,2017,1
,Vihiga,10290521,8,356,11.86667,0.6741573,3.370787,3,12,0000-00-00,0000-00-00,7,2017,1
,Vihiga,10290524,19,1161,38.7,0.4909561,2.45478,6,23,0000-00-00,0000-00-00,9,2017,1
,Vihiga,10290525,4,180,6,0.6666667,3.333333,2,8,0000-00-00,0000-00-00,4,2017,1
,Vihiga,10290527,3,119,3.966667,0.7563025,3.781513,2,7,0000-00-00,0000-00-00,1,2017,1
,Lugari,10300001,13,928,30.93333,0.4202586,2.101293,5,17,01/04/2042,0000-00-00,8,2017,1
,Lugari,10300006,27,931,31.03333,0.8700323,4.350161,9,30,06/01/2042,0000-00-00,7,2017,1
,Lugari,10300007,14,930,31,0.4516129,2.258065,6,16,06/01/2042,0000-00-00,7,2017,1
,Lugari,10300008,2,78,2.6,0.7692308,3.846154,2,6,0000-00-00,0000-00-00,6,2017,1
,Lugari,10300010,27,1220,40.66667,0.6639344,3.319672,10,31,0000-00-00,08/04/2043,11,2017,1
,Lugari,10300011,16,1226,40.86666,0.3915171,1.957586,6,20,0000-00-00,06/05/2043,11,2017,1
,Lugari,10300016,17,1104,36.8,0.4619565,2.309783,6,19,0000-00-00,0000-00-00,9,2017,1
,Lugari,10300017,17,1059,35.3,0.4815864,2.407932,6,21,0000-00-00,0000-00-00,6,2017,1
,Lugari,10300018,6,853,28.43333,0.2110199,1.0551,3,9,2042-04-00,0000-00-00,6,2017,1
,Lugari,10300019,21,1187,39.56667,0.5307498,2.653749,9,25,0000-00-00,04/01/2043,10,2017,1
,Lugari,10300020,20,1053,35.1,0.5698006,2.849003,7,23,0000-00-00,0000-00-00,9,2017,1
,Lugari,10300021,17,1162,38.73333,0.4388984,2.194492,6,21,0000-00-00,0000-00-00,9,2017,1
,Lugari,10300022,20,1163,38.76667,0.5159072,2.579536,7,24,0000-00-00,0000-00-00,9,2017,1
,Lugari,10300023,19,1169,38.96667,0.4875962,2.437981,7,23,0000-00-00,0000-00-00,9,2017,1
,Lugari,10300024,15,1163,38.76667,0.3869303,1.934652,6,19,0000-00-00,0000-00-00,9,2017,1
,Lugari,10300025,20,1104,36.8,0.5434783,2.717391,7,23,0000-00-00,0000-00-00,9,2017,1
,Lugari,10300026,25,1168,38.93333,0.6421233,3.210616,10,29,0000-00-00,0000-00-00,9,2017,1
,Lugari,10300027,23,1168,38.93333,0.5907534,2.953767,8,27,0000-00-00,0000-00-00,9,2017,1
,Lugari,10300028,29,1165,38.83333,0.7467811,3.733906,9,30,0000-00-00,0000-00-00,9,2017,1
,Lugari,10300029,16,1162,38.73333,0.4130809,2.065404,7,17,0000-00-00,0000-00-00,9,2017,1
,Lugari,10300030,15,1078,35.93333,0.4174397,2.087198,5,17,0000-00-00,0000-00-00,9,2017,1
,Lugari,10300031,20,1163,38.76667,0.5159072,2.579536,8,24,0000-00-00,0000-00-00,9,2017,1
,Lugari,10300032,14,930,31,0.4516129,2.258065,5,17,05/05/2042,0000-00-00,9,2017,1
,Lugari,10300033,13,957,31.9,0.4075235,2.037618,5,16,05/02/2042,0000-00-00,9,2017,1
,Lugari,10300034,22,1196,39.86666,0.5518395,2.759197,8,26,0000-00-00,08/01/2043,10,2017,1
,Lugari,10300035,10,817,27.23333,0.3671971,1.835985,4,12,06/07/2042,0000-00-00,6,2017,1
,Lugari,10300036,21,1251,41.7,0.5035971,2.517986,8,22,0000-00-00,05/07/2043,12,2017,1
,Lugari,10300037,25,1207,40.23333,0.6213753,3.106877,11,29,0000-00-00,02/04/2043,11,2017,1
,Lugari,10300038,28,1218,40.6,0.6896552,3.448276,11,32,0000-00-00,02/04/2043,11,2017,1
,Lugari,10300041,11,298,9.933333,1.107383,5.536913,4,15,0000-00-00,2043-00-00,9,2017,1
,Lugari,10300042,15,486,16.2,0.9259259,4.62963,5,19,0000-00-00,2043-00-00,9,2017,1
,Lugari,10300044,27,1205,40.16667,0.6721991,3.360996,13,31,0000-00-00,2043-04-00,11,2017,1
,Lugari,10300046,24,1206,40.2,0.5970149,2.985075,10,28,0000-00-00,02/03/2043,10,2017,1
,Lugari,10300047,22,1042,34.73333,0.6333973,3.166986,9,24,0000-00-00,02/03/2043,10,2017,1
,Lugari,10300048,20,1042,34.73333,0.5758157,2.879079,8,22,0000-00-00,02/03/2043,10,2017,1
,Lugari,10300049,27,1257,41.9,0.6443914,3.221957,8,31,0000-00-00,05/07/2043,12,2017,1
,Lugari,10300050,32,1218,40.6,0.7881774,3.940887,13,36,0000-00-00,01/04/2043,11,2017,1
