id,cem011_prgrm,cem301_attendees_total,cem009_country,month,year
,1AF,19,1,5,2013
,1AF,26,1,10,2011
,1AF,23,1,5,2013
,1AF,22,1,5,2013
,1AF,20,1,5,2013
,1AF,24,1,5,2013
,1AF,28,1,5,2013
,1AF,18,1,5,2013
,1AF,24,1,5,2013
,1AF,33,1,5,2013
,1AF,17,1,5,2013
,1AF,32,1,5,2013
,1AF,26,1,5,2013
,1AF,31,1,5,2013
,1AF,20,1,5,2013
,1AF,20,1,11,2011
,1AF,26,1,11,2011
,KKM2,26,1,11,2011
,KKM2,20,1,11,2011
,KKM2,21,1,11,2011
,KKM2,28,1,5,2013
,KKM2,22,1,11,2011
,1AF,22,1,7,2013
,1AF,20,1,7,2014
,1AF,49,1,7,2014
,1AF,43,1,7,2014
,1AF,23,1,7,2014
,1AF,20,1,7,2014
,1AF,18,1,7,2013
,1AF,35,1,7,2013
,1AF,31,1,7,2014
,1AF,15,1,11,2011
,1AF,20,1,6,2013
,1AF,18,1,7,2013
,1AF,29,1,7,2014
,1AF,19,1,7,2014
,1AF,21,1,11,2011
,1AF,13,1,6,2013
,1AF,39,1,6,2013
,1AF,29,1,6,2013
,1AF,26,1,6,2013
,1AF,24,1,6,2013
,1AF,23,1,6,2013
,1AF,23,1,6,2013
,1AF,20,1,6,2013
,1AF,30,1,6,2013
,1AF,24,1,6,2013
,1AF,31,1,6,2013
,1AF,33,1,6,2013
,1AF,22,1,6,2013
,1AF,32,1,6,2013
,1AF,19,1,6,2013
,1AF,38,1,6,2013
,1AF,32,1,6,2013
,1AF,31,1,6,2013
,1AF,27,1,7,2013
,1AF,16,1,6,2013
,1AF,28,1,6,2013
,1AF,24,1,6,2013
,1AF,17,1,6,2013
,1AF,36,1,6,2013
,1AF,28,1,7,2013
,1AF,23,1,6,2013
,1AF,24,1,6,2013
,1AF,30,1,6,2013
,1AF,33,1,6,2013
,1AF,14,1,6,2013
,1AF,29,1,7,2013
,1AF,39,1,7,2013
,1AF,25,1,7,2013
,1AF,44,1,7,2013
,1AF,28,1,7,2013
,1AF,20,1,7,2013
,1AF,31,1,7,2013
,1AF,29,1,7,2013
,1AF,32,1,7,2013
,1AF,25,1,7,2013
,1AF,17,1,6,2013
,1AF,25,1,6,2013
,1AF,20,1,6,2013
,1AF,26,1,6,2013
,1AF,28,1,6,2013
,1AF,23,1,6,2013
,1AF,40,1,6,2013
,1AF,22,1,6,2013
,1AF,17,1,6,2013
,1AF,27,1,6,2013
,1AF,34,1,6,2013
,KKM2,23,1,12,2011
,1AF,27,1,12,2011
,KKM2,21,1,12,2011
,1AF,18,1,12,2011
,1AF,23,1,11,2011
,1AF,24,1,12,2011
,KKM2,26,1,12,2011
,1AF,29,1,12,2011
,KKM2,24,1,12,2011
,KKM2,25,1,11,2011
,1AF,16,1,11,2011
,KKM2,27,1,11,2011
,KKM2,47,1,11,2011
,1AF,17,1,12,2011
,1AF,19,1,12,2011
,KKM2,23,1,11,2011
,1AF,24,1,12,2011
,KKM2,22,1,12,2011
,1AF,23,1,6,2013
,1AF,25,1,6,2013
,1AF,20,1,11,2011
,1AF,31,1,6,2013
,1AF,24,1,6,2013
,1AF,25,1,7,2014
,1AF,26,1,7,2014
,1AF,17,1,6,2013
,1AF,26,1,7,2013
,1AF,13,1,6,2013
,1AF,20,1,7,2013
,1AF,20,1,6,2013
,1AF,27,1,6,2013
,1AF,27,1,7,2013
,1AF,22,1,6,2013
,1AF,22,1,6,2013
,1AF,20,1,6,2013
,1AF,29,1,6,2013
,1AF,26,1,6,2013
,1AF,29,1,6,2013
,1AF,23,1,6,2013
,1AF,34,1,6,2013
,1AF,28,1,6,2013
,1AF,21,1,6,2013
,1AF,23,1,6,2013
,1AF,24,1,6,2013
,1AF,30,1,6,2013
,1AF,23,1,6,2013
,1AF,31,1,5,2013
,1AF,15,1,6,2013
,1AF,21,1,6,2013
,1AF,30,1,6,2013
,1AF,21,1,6,2013
,1AF,22,1,6,2013
,1AF,22,1,6,2013
,1AF,20,1,7,2013
,1AF,20,1,7,2013
,1AF,23,1,6,2013
,1AF,22,1,6,2013
,1AF,30,1,6,2013
,1AF,37,1,11,2011
,1AF,22,1,11,2011
,1AF,29,1,11,2011
,1AF,20,1,5,2013
,1AF,27,1,5,2013
,1AF,39,1,12,2011
,KKM2,21,1,11,2011
,KKM2,17,1,11,2011
,1AF,25,1,11,2011
,1AF,23,1,11,2011
,1AF,19,1,12,2011
,1AF,31,1,7,2013
,1AF,25,1,6,2013
,1AF,30,1,6,2013
,1AF,29,1,6,2013
,1AF,33,1,6,2013
,1AF,34,1,7,2013
,1AF,23,1,7,2013
,1AF,34,1,7,2013
,1AF,28,1,7,2013
,1AF,21,1,7,2013
,1AF,25,1,5,2013
,1AF,15,1,5,2013
,1AF,25,1,7,2013
,1AF,41,1,11,2011
,1AF,24,1,6,2013
,1AF,15,1,7,2013
,1AF,21,1,6,2013
,1AF,26,1,7,2013
,1AF,15,1,7,2013
,1AF,29,1,7,2013
,1AF,27,1,11,2011
,1AF,25,1,6,2013
,1AF,23,1,6,2013
,1AF,21,1,6,2013
,1AF,20,1,11,2011
,1AF,21,1,11,2011
,1AF,27,1,6,2013
,1AF,23,1,6,2013
,1AF,40,1,6,2013
,1AF,20,1,6,2013
,1AF,32,1,6,2013
,1AF,22,1,6,2013
,1AF,49,1,12,2011
,1AF,32,1,11,2011
,1AF,23,1,11,2011
,1AF,22,1,6,2013
,1AF,15,1,5,2013
,1AF,16,1,5,2013
,1AF,28,1,5,2013
,1AF,19,1,5,2013
,1AF,16,1,11,2011
,1AF,21,1,5,2013
,1AF,21,1,5,2013
,1AF,27,1,5,2013
,1AF,15,1,5,2013
,1AF,31,1,5,2013
,1AF,19,1,5,2013
,1AF,18,1,5,2013
,1AF,21,1,5,2013
,1AF,39,1,5,2013
,1AF,18,1,5,2013
,1AF,40,1,11,2011
,1AF,31,1,7,2013
,1AF,24,1,6,2013
,1AF,21,1,5,2013
,1AF,22,1,5,2013
,1AF,28,1,7,2013
,1AF,25,1,7,2013
,1AF,25,1,7,2013
,1AF,18,1,6,2013
,1AF,46,1,7,2013
,KKM2,44,1,11,2011
,1AF,29,1,12,2011
,1AF,23,1,11,2011
,1AF,28,1,5,2013
,1AF,26,1,6,2013
,1AF,16,1,12,2011
,1AF,19,1,12,2011
,1AF,24,1,11,2011
,1AF,48,1,11,2011
,KKM2,10,1,11,2011
,KKM2,20,1,11,2011
,KKM2,20,1,5,2013
,1AF,22,1,12,2011
,1AF,21,1,11,2011
,1AF,27,1,12,2011
,1AF,20,1,12,2011
,1AF,20,1,12,2011
,1AF,17,1,11,2011
,1AF,16,1,11,2011
,1AF,19,1,7,2013
,1AF,19,1,7,2013
,1AF,30,1,7,2013
,1AF,39,1,7,2013
,1AF,23,1,7,2013
,1AF,18,1,6,2013
,1AF,26,1,6,2013
,1AF,26,1,6,2013
,1AF,26,1,7,2013
,1AF,30,1,6,2013
,1AF,21,1,6,2013
,1AF,28,1,7,2013
,1AF,16,1,7,2013
,1AF,19,1,7,2013
,1AF,17,1,7,2013
,KKM2,15,1,11,2011
,1AF,21,1,5,2013
,1AF,20,1,5,2013
,1AF,18,1,5,2013
,1AF,21,1,5,2013
,1AF,21,1,5,2013
,1AF,23,1,11,2011
,1AF,31,1,11,2011
,1AF,16,1,6,2013
,1AF,17,1,6,2013
,1AF,20,1,5,2013
,1AF,30,1,5,2013
,1AF,30,1,5,2013
,1AF,24,1,7,2013
,1AF,22,1,7,2013
,1AF,46,1,11,2011
,1AF,42,1,6,2013
,1AF,16,1,6,2013
,1AF,23,1,5,2013
,1AF,37,1,5,2013
,1AF,15,1,5,2013
,1AF,22,1,6,2013
,1AF,22,1,11,2011
,1AF,25,1,6,2013
,1AF,25,1,6,2013
,1AF,24,1,6,2013
,1AF,29,1,6,2013
,1AF,24,1,6,2013
,1AF,17,1,7,2013
,1AF,27,1,6,2013
,1AF,24,1,6,2013
,1AF,19,1,6,2013
,1AF,25,1,6,2013
,1AF,21,1,7,2013
,1AF,32,1,7,2013
,1AF,30,1,7,2013
,1AF,35,1,7,2013
,1AF,27,1,7,2013
,1AF,16,1,7,2013
,1AF,28,1,7,2013
,1AF,37,1,11,2011
,1AF,26,1,5,2013
,1AF,30,1,5,2013
,1AF,24,1,11,2011
,1AF,25,1,5,2013
,1AF,28,1,5,2013
,1AF,30,1,5,2013
,1AF,11,1,6,2013
,1AF,18,1,5,2013
,1AF,24,1,6,2013
,1AF,24,1,5,2013
,KKM2,28,1,11,2011
,1AF,28,1,6,2013
,1AF,28,1,11,2011
,1AF,16,1,11,2011
,KKM2,21,1,11,2011
,KKM2,15,1,11,2011
,1AF,20,1,12,2011
,1AF,20,1,12,2011
,1AF,32,1,12,2011
,1AF,21,1,6,2013
,1AF,26,1,7,2013
,1AF,22,1,8,2013
,1AF,27,1,7,2013
,1AF,18,1,6,2013
,1AF,15,1,5,2013
,1AF,19,1,6,2013
,1AF,23,1,11,2011
,1AF,16,1,7,2013
,1AF,33,1,7,2013
,1AF,45,1,7,2013
,1AF,18,1,6,2013
,1AF,27,1,6,2013
,1AF,24,1,6,2013
,1AF,22,1,7,2013
,1AF,34,1,7,2013
,1AF,24,1,7,2013
,1AF,36,1,7,2013
,1AF,35,1,7,2013
,KKM2,25,1,11,2011
,KKM2,29,1,11,2011
,KKM2,22,1,11,2011
,1AF,23,1,11,2011
,1AF,21,1,6,2013
,1AF,29,1,7,2013
,1AF,25,1,6,2013
,1AF,21,1,11,2011
,1AF,29,1,12,2011
,1AF,45,1,12,2011
,1AF,20,1,12,2011
,1AF,21,1,12,2011
,1AF,24,1,7,2013
,1AF,42,1,7,2013
,1AF,12,1,11,2011
,1AF,18,1,11,2011
,1AF,19,1,11,2011
,1AF,15,1,11,2011
,1AF,22,1,11,2011
,1AF,23,1,12,2011
,1AF,22,1,11,2011
,1AF,25,1,11,2011
,1AF,20,1,5,2013
,KKM2,38,1,12,2011
,KKM2,19,1,12,2011
,KKM2,29,1,11,2011
,KKM2,30,1,11,2011
,KKM2,27,1,11,2011
,KKM2,27,1,11,2011
,KKM2,25,1,12,2011
,KKM2,21,1,12,2011
,KKM2,36,1,12,2011
,KKM2,28,1,12,2011
,1AF,27,1,7,2013
,1AF,49,1,7,2013
,1AF,29,1,7,2013
,1AF,19,1,7,2013
,1AF,19,1,6,2013
,1AF,26,1,6,2013
,1AF,20,1,6,2013
,1AF,20,1,11,2011
,1AF,18,1,6,2013
,1AF,16,1,6,2013
,1AF,20,1,7,2013
,1AF,17,1,6,2013
,1AF,18,1,6,2013
,1AF,22,1,6,2013
,1AF,27,1,5,2013
,1AF,23,1,6,2013
,1AF,16,1,6,2013
,1AF,21,1,6,2013
,1AF,34,1,6,2013
,1AF,31,1,7,2013
,KKM2,28,1,11,2011
,1AF,21,1,6,2013
,1AF,15,1,6,2013
,1AF,22,1,6,2013
,1AF,14,1,6,2013
,1AF,21,1,6,2013
,1AF,23,1,6,2013
,1AF,21,1,6,2013
,1AF,16,1,6,2013
,1AF,42,1,11,2011
,1AF,15,1,11,2011
,1AF,32,1,11,2011
,1AF,23,1,6,2013
,1AF,17,1,6,2013
,1AF,26,1,6,2013
,KKM2,23,1,11,2011
,1AF,30,1,11,2011
,1AF,31,1,12,2011
,1AF,20,1,7,2013
,1AF,27,1,7,2013
,1AF,19,1,7,2013
,1AF,21,1,6,2013
,1AF,17,1,6,2013
,KKM2,23,1,12,2011
,KKM2,26,1,12,2011
,1AF,19,1,2,2012
,1AF,19,1,7,2013
,1AF,19,1,6,2013
,1AF,18,1,6,2013
,KKM2,16,1,5,2013
,KKM2,19,1,2,2012
,1AF,28,1,6,2013
,1AF,25,1,6,2013
,1AF,24,1,2,2012
,1AF,25,1,6,2013
,1AF,33,1,7,2013
,1AF,19,1,5,2013
,1AF,18,1,5,2013
,1AF,19,1,5,2013
,1AF,22,1,5,2013
,1AF,20,1,2,2012
,1AF,38,1,2,2012
,1AF,17,1,6,2013
,1AF,31,1,7,2013
,1AF,27,1,6,2013
,1AF,21,1,6,2013
,1AF,18,1,6,2013
,1AF,24,1,7,2013
,1AF,27,1,7,2013
,1AF,29,1,6,2013
,1AF,36,1,7,2013
,1AF,30,1,6,2013
,1AF,21,1,6,2013
,1AF,33,1,6,2013
,1AF,27,1,6,2013
,1AF,23,1,2,2012
,1AF,41,1,2,2012
,1AF,13,1,2,2012
,1AF,38,1,2,2012
,1AF,23,1,2,2012
,1AF,33,1,2,2012
,1AF,17,1,6,2013
,KKM2,17,1,2,2012
,KKM2,28,1,2,2012
,KKM2,18,1,2,2012
,KKM2,25,1,2,2012
,1AF,25,1,6,2013
,1AF,21,1,7,2013
,1AF,21,1,2,2012
,1AF,27,1,5,2013
,1AF,23,1,5,2013
,1AF,18,1,5,2013
,1AF,31,1,2,2012
,1AF,28,1,2,2012
,KKM2,20,1,2,2012
,1AF,16,1,2,2012
,1AF,22,1,2,2012
,1AF,15,1,2,2012
,1AF,49,1,7,2013
,1AF,49,1,7,2013
,1AF,24,1,2,2012
,1AF,21,1,5,2013
,1AF,22,1,5,2013
,1AF,29,1,6,2013
,1AF,21,1,6,2013
,KKM2,26,1,2,2012
,KKM2,19,1,3,2012
,1AF,16,1,6,2013
,1AF,15,1,6,2013
,KKM2,22,1,2,2012
,KKM2,21,1,2,2012
,1AF,24,1,2,2012
,1AF,21,1,2,2012
,1AF,19,1,2,2012
,1AF,24,1,2,2012
,1AF,23,1,7,2013
,1AF,25,1,7,2013
,1AF,20,1,7,2013
,1AF,26,1,7,2013
,1AF,43,1,7,2013
,1AF,23,1,2,2012
,1AF,31,1,7,2013
,1AF,35,1,7,2013
,1AF,31,1,7,2013
,1AF,21,1,2,2012
,1AF,23,1,6,2013
,1AF,18,1,2,2012
,1AF,37,1,7,2014
,1AF,21,1,5,2013
,1AF,21,1,2,2012
,1AF,35,1,5,2013
,1AF,23,1,5,2013
,1AF,30,1,6,2013
,1AF,20,1,5,2013
,1AF,20,1,10,2011
,1AF,17,1,6,2013
,1AF,20,1,6,2013
,1AF,26,1,6,2013
,1AF,23,1,6,2013
,1AF,21,1,5,2013
,KKM2,30,1,11,2011
,1AF,19,1,12,2011
,1AF,29,1,6,2013
,KKM2,31,1,11,2011
,KKM2,22,1,11,2011
,KKM2,39,1,11,2011
,KKM2,21,1,12,2011
,KKM2,24,1,11,2011
,1AF,32,1,7,2013
,1AF,20,1,5,2013
,1AF,38,1,5,2013
,1AF,16,1,11,2011
,1AF,21,1,6,2013
,1AF,17,1,6,2013
,1AF,21,1,5,2013
,1AF,23,1,5,2013
,1AF,23,1,5,2013
,1AF,17,1,6,2013
,1AF,28,1,6,2013
,1AF,20,1,6,2013
,1AF,30,1,7,2013
,1AF,36,1,6,2013
,1AF,29,1,11,2011
,1AF,27,1,7,2013
,1AF,32,1,7,2013
,1AF,22,1,11,2011
,1AF,21,1,11,2011
,1AF,22,1,11,2011
,1AF,20,1,11,2011
,1AF,20,1,11,2011
,1AF,25,1,12,2011
,1AF,16,1,11,2011
,1AF,20,1,7,2013
,1AF,23,1,5,2013
,1AF,22,1,5,2013
,1AF,33,1,7,2013
,1AF,24,1,6,2013
,1AF,30,1,7,2013
,1AF,21,1,5,2013
,1AF,26,1,11,2011
,1AF,36,1,11,2011
,1AF,20,1,12,2011
,1AF,18,1,5,2013
,KKM2,40,1,11,2011
,1AF,28,1,5,2013
,1AF,30,1,5,2013
,1AF,23,1,12,2011
,1AF,21,1,12,2011
,1AF,38,1,12,2011
,1AF,21,1,5,2013
,1AF,33,1,5,2013
,1AF,19,1,6,2013
,1AF,18,1,6,2013
,1AF,22,1,7,2013
,1AF,15,1,5,2013
,1AF,16,1,5,2013
,1AF,21,1,5,2013
,1AF,16,1,5,2013
,1AF,20,1,6,2013
,1AF,26,1,7,2013
,1AF,30,1,7,2013
,1AF,26,1,7,2013
,1AF,14,1,7,2013
,1AF,17,1,6,2013
,1AF,31,1,6,2013
,1AF,18,1,6,2013
,1AF,55,1,6,2013
,1AF,30,1,6,2013
,1AF,25,1,5,2013
,1AF,15,1,5,2013
,1AF,21,1,5,2013
,1AF,22,1,5,2013
,1AF,26,1,7,2013
,1AF,30,1,7,2013
,1AF,19,1,5,2013
,1AF,21,1,5,2013
,1AF,18,1,11,2011
,1AF,22,1,5,2013
,1AF,25,1,5,2013
,1AF,27,1,6,2013
,1AF,24,1,12,2011
,1AF,38,1,11,2011
,1AF,45,1,5,2013
,1AF,21,1,12,2011
,1AF,20,1,6,2013
,1AF,31,1,11,2011
,1AF,19,1,12,2011
,1AF,27,1,11,2011
,1AF,25,1,6,2013
,KKM2,33,1,11,2011
,1AF,18,1,11,2011
,1AF,17,1,7,2013
,1AF,26,1,7,2013
,1AF,27,1,11,2011
,1AF,23,1,5,2013
,1AF,28,1,6,2013
,1AF,34,1,11,2011
,1AF,21,1,7,2013
,1AF,22,1,5,2013
,1AF,22,1,7,2013
,1AF,17,1,6,2013
,1AF,36,1,12,2011
,KKM2,29,1,11,2011
,1AF,30,1,7,2013
,1AF,20,1,5,2013
,1AF,21,1,5,2013
,1AF,18,1,5,2013
,1AF,21,1,11,2011
,1AF,17,1,5,2013
,1AF,30,1,12,2011
,1AF,18,1,11,2011
,1AF,17,1,6,2013
,1AF,31,1,11,2011
,1AF,35,1,11,2011
,KKM2,15,1,11,2011
,1AF,17,1,6,2013
,1AF,26,1,6,2013
,1AF,22,1,6,2013
,1AF,30,1,11,2011
,1AF,22,1,6,2013
,1AF,18,1,11,2011
,1AF,30,1,11,2011
,1AF,26,1,12,2011
,1AF,27,1,12,2011
,KKM2,19,1,11,2011
,KKM2,19,1,11,2011
,KKM2,30,1,11,2011
,1AF,28,1,11,2011
,KKM2,30,1,12,2011
,1AF,19,1,5,2013
,1AF,11,1,11,2011
,1AF,20,1,12,2011
,1AF,17,1,11,2011
,1AF,16,1,5,2013
,1AF,18,1,12,2011
,KKM2,23,1,11,2011
,KKM2,26,1,11,2011
,1AF,21,1,6,2013
,1AF,18,1,11,2011
,1AF,32,1,12,2011
,1AF,44,1,5,2013
,1AF,44,1,7,2013
,1AF,28,1,11,2011
,1AF,28,1,6,2013
,1AF,17,1,6,2013
,1AF,26,1,6,2013
,1AF,22,1,5,2013
,1AF,22,1,5,2013
,1AF,20,1,5,2013
,1AF,15,1,5,2013
,1AF,15,1,5,2013
,1AF,35,1,7,2013
,KKM2,30,1,11,2011
,1AF,67,1,6,2013
,1AF,18,1,6,2013
,1AF,23,1,11,2011
,KKM2,27,1,12,2011
,1AF,20,1,12,2011
,1AF,23,1,11,2011
,1AF,19,1,12,2011
,1AF,30,1,12,2011
,1AF,44,1,5,2013
,1AF,36,1,5,2013
,1AF,25,1,11,2011
,1AF,22,1,11,2011
,1AF,24,1,11,2011
,1AF,20,1,11,2011
,1AF,21,1,7,2013
,1AF,15,1,11,2011
,1AF,22,1,11,2011
,1AF,36,1,11,2011
,1AF,23,1,11,2011
,1AF,15,1,11,2011
,1AF,32,1,11,2011
,1AF,17,1,12,2011
,1AF,18,1,5,2013
,1AF,19,1,11,2011
,1AF,15,1,6,2013
,1AF,27,1,11,2011
,1AF,20,1,11,2011
,KKM2,25,1,11,2011
,1AF,25,1,6,2013
,KKM2,23,1,12,2011
,1AF,20,1,11,2011
,1AF,19,1,5,2013
,KKM2,15,1,11,2011
,KKM2,26,1,11,2011
,KKM2,23,1,11,2011
,1AF,19,1,8,2013
,1AF,15,1,6,2013
,1AF,28,1,8,2013
,1AF,32,1,6,2013
,1AF,24,1,6,2013
,1AF,22,1,6,2013
,1AF,15,1,6,2013
,1AF,24,1,6,2013
,1AF,24,1,11,2011
,1AF,24,1,6,2013
,1AF,18,1,6,2013
,1AF,33,1,6,2013
,1AF,16,1,6,2013
,1AF,21,1,6,2013
,1AF,21,1,11,2011
,1AF,14,1,7,2013
,1AF,31,1,5,2013
,1AF,41,1,6,2013
,1AF,27,1,11,2011
,1AF,21,1,12,2011
,KKM2,26,1,11,2011
,1AF,20,1,6,2013
,1AF,32,1,7,2013
,1AF,26,1,7,2013
,KKM2,17,1,12,2011
,1AF,34,1,5,2013
,1AF,15,1,5,2013
,1AF,12,1,5,2013
,1AF,22,1,11,2011
,1AF,26,1,7,2013
,1AF,5,1,11,2011
,1AF,17,1,11,2011
,1AF,18,1,6,2013
,1AF,32,1,11,2011
,KKM2,35,1,5,2013
,1AF,15,1,12,2011
,1AF,17,1,6,2013
,1AF,30,1,11,2011
,KKM2,27,1,12,2011
,1AF,20,1,11,2011
,1AF,38,1,7,2013
,KKM2,27,1,11,2011
,1AF,32,1,11,2011
,1AF,21,1,11,2011
,1AF,18,1,7,2013
,1AF,29,1,11,2011
,1AF,22,1,5,2013
,1AF,27,1,7,2013
,1AF,27,1,11,2011
,1AF,24,1,11,2011
,1AF,17,1,11,2011
,1AF,27,1,11,2011
,1AF,18,1,11,2011
,1AF,23,1,6,2013
,1AF,26,1,7,2014
,1AF,40,1,7,2013
,1AF,19,1,11,2011
,1AF,15,1,11,2011
,1AF,20,1,11,2011
,1AF,15,1,6,2013
,1AF,19,1,11,2011
,1AF,32,1,11,2011
,1AF,36,1,7,2013
,1AF,53,1,11,2011
,1AF,18,1,12,2011
,1AF,15,1,11,2011
,1AF,26,1,11,2011
,1AF,34,1,11,2011
,1AF,61,1,7,2013
,1AF,15,1,7,2013
,1AF,17,1,7,2013
,1AF,27,1,11,2011
,1AF,33,1,11,2011
,1AF,22,1,6,2013
,1AF,22,1,6,2013
,1AF,24,1,11,2011
,1AF,16,1,11,2011
,1AF,20,1,12,2011
,1AF,20,1,12,2011
,1AF,43,1,6,2013
,1AF,21,1,6,2013
,1AF,22,1,5,2013
,KKM2,32,1,12,2011
,KKM2,16,1,12,2011
,1AF,34,1,12,2011
,KKM2,49,1,11,2011
,1AF,19,1,11,2011
,1AF,23,1,6,2013
,1AF,25,1,6,2013
,1AF,39,1,7,2014
,1AF,29,1,5,2013
,1AF,30,1,5,2013
,1AF,20,1,5,2013
,1AF,21,1,2,2012
,1AF,17,1,7,2013
,1AF,17,1,7,2013
,KKM2,19,1,3,2012
,1AF,21,1,6,2013
,1AF,24,1,6,2013
,1AF,21,1,6,2013
,1AF,40,1,6,2013
,1AF,29,1,2,2012
,1AF,42,1,3,2012
,1AF,17,1,2,2012
,1AF,17,1,3,2012
,1AF,23,1,2,2012
,1AF,16,1,6,2013
,1AF,19,1,5,2013
,1AF,19,1,5,2013
,1AF,28,1,5,2013
,1AF,21,1,6,2013
,1AF,20,1,7,2013
,1AF,27,1,5,2013
,1AF,17,1,6,2013
,1AF,16,1,6,2013
,1AF,23,1,6,2013
,1AF,20,1,2,2012
,1AF,21,1,5,2013
,1AF,17,1,7,2013
,1AF,18,1,5,2013
,1AF,20,1,2,2012
,1AF,22,1,5,2013
,1AF,16,1,2,2012
,1AF,21,1,2,2012
,1AF,25,1,2,2012
,1AF,21,1,2,2012
,1AF,18,1,2,2012
,1AF,21,1,2,2012
,1AF,16,1,2,2012
,1AF,28,1,2,2012
,1AF,21,1,2,2012
,1AF,22,1,2,2012
,1AF,47,1,10,2011
,1AF,25,1,2,2012
,1AF,26,1,3,2012
,1AF,24,1,2,2012
,KKM2,24,1,2,2012
,1AF,12,1,6,2013
,1AF,21,1,2,2012
,1AF,27,1,7,2013
,1AF,28,1,2,2012
,1AF,24,1,5,2013
,1AF,24,1,2,2012
,1AF,16,1,2,2012
,1AF,33,1,6,2013
,1AF,27,1,2,2012
,1AF,22,1,2,2012
,1AF,33,1,2,2012
,1AF,26,1,5,2013
,1AF,24,1,5,2013
,1AF,29,1,2,2012
,1AF,22,1,2,2012
,1AF,35,1,6,2013
,1AF,22,1,2,2012
,1AF,18,1,5,2013
,1AF,15,1,2,2012
,1AF,21,1,6,2013
,1AF,19,1,7,2013
,1AF,32,1,2,2012
,1AF,18,1,6,2013
,1AF,26,1,6,2013
,1AF,20,1,7,2013
,1AF,22,1,7,2013
,1AF,20,1,5,2013
,1AF,19,1,5,2013
,1AF,16,1,2,2012
,1AF,38,1,11,2011
,1AF,21,1,5,2013
,1AF,19,1,2,2012
,1AF,22,1,5,2013
,1AF,29,1,6,2013
,1AF,18,1,2,2012
,1AF,21,1,2,2012
,1AF,17,1,2,2012
,KKM2,22,1,2,2012
,1AF,51,1,2,2012
,1AF,24,1,5,2013
,1AF,26,1,5,2013
,1AF,18,1,2,2012
,1AF,31,1,2,2012
,1AF,15,1,3,2012
,1AF,16,1,3,2012
,1AF,23,1,2,2012
,1AF,59,1,2,2012
,1AF,15,1,7,2013
,1AF,21,1,2,2012
,1AF,17,1,2,2012
,1AF,21,1,2,2012
,1AF,19,1,6,2013
,1AF,26,1,7,2013
,1AF,20,1,5,2013
,1AF,24,1,2,2012
,1AF,20,1,3,2012
,1AF,17,1,5,2013
,1AF,22,1,5,2013
,1AF,19,1,2,2012
,1AF,18,1,2,2012
,1AF,15,1,2,2012
,1AF,20,1,2,2012
,1AF,17,1,2,2012
,1AF,21,1,2,2012
,1AF,21,1,6,2013
,1AF,24,1,2,2012
,1AF,18,1,2,2012
,1AF,30,1,5,2013
,1AF,39,1,7,2013
,1AF,32,1,7,2013
,KKM2,23,1,2,2012
,1AF,22,1,7,2013
,KKM2,28,1,11,2011
,UJA,36,1,12,2012
,UJA,56,1,12,2012
,UJA,16,1,12,2012
,UJA,49,1,12,2012
,UJA,21,1,12,2012
,UJA,28,1,12,2012
,UJA,19,1,12,2012
,UJA,29,1,12,2012
,UJA,46,1,12,2012
,UJA,22,1,12,2012
,UJA,46,1,12,2012
,UJA,22,1,12,2012
,UJA,35,1,12,2012
,UJA,21,1,12,2012
,UJA,17,1,12,2012
,UJA,46,1,12,2012
,UJA,31,1,12,2012
,UJA,21,1,12,2012
,UJA,27,1,12,2012
,UJA,10,1,12,2012
,UJA,45,1,12,2012
,UJA,34,1,12,2012
,UJA,35,1,12,2012
,UJA,30,1,12,2012
,UJA,55,1,12,2012
,UJA,17,1,12,2012
,UJA,10,1,12,2012
,UJA,19,1,12,2012
,UJA,22,1,12,2012
,UJA,33,1,12,2012
,UJA,27,1,12,2012
,UJA,28,1,12,2012
,UJA,22,1,12,2012
,UJA,67,1,12,2012
,UJA,16,1,1,2013
,UJA,30,1,1,2013
,UJA,19,1,1,2013
,UJA,50,1,1,2013
,UJA,13,1,1,2013
,UJA,21,1,1,2013
,UJA,14,1,1,2013
,UJA,31,1,1,2013
,UJA,25,1,1,2013
,UJA,17,1,1,2013
,UJA,16,1,1,2013
,UJA,15,1,1,2013
,UJA,19,1,1,2013
,UJA,25,1,1,2013
,UJA,11,1,1,2013
,UJA,12,1,1,2013
,UJA,12,1,1,2013
,UJA,14,1,1,2013
,UJA,19,1,1,2013
,UJA,14,1,1,2013
,UJA,24,1,1,2013
,UJA,14,1,1,2013
,UJA,41,1,1,2013
,UJA,32,1,1,2013
,UJA,45,1,1,2013
,UJA,58,1,1,2013
,UJA,20,1,1,2013
,UJA,43,1,2,2013
,UJA,42,1,1,2013
,UJA,31,1,1,2013
,UJA,25,1,1,2013
,UJA,13,1,1,2013
,UJA,21,1,1,2013
,UJA,37,1,1,2013
,UJA,23,1,1,2013
,UJA,26,1,1,2013
,UJA,23,1,2,2013
,UJA,24,1,1,2013
,UJA,31,1,1,2013
,UJA,11,1,1,2013
,UJA,32,1,1,2013
,UJA,17,1,1,2013
,UJA,30,1,1,2013
,UJA,20,1,1,2013
,UJA,18,1,1,2013
,UJA,15,1,1,2013
,UJA,17,1,1,2013
,UJA,33,1,1,2013
,UJA,11,1,1,2013
,UJA,23,1,12,2012
,UJA,17,1,12,2012
,UJA,38,1,11,2012
,UJA,16,1,11,2012
,UJA,14,1,12,2012
,UJA,25,1,11,2012
