id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country,
,VHG,10250102,6,590,19.66667,0.3050848,1.525424,4,9,2014/03/12,2015/10/29,10,2015,1,
,VHG,10250103,10,590,19.66667,0.5084746,2.542373,7,13,2014/03/12,2015/10/29,10,2015,1,
,VHG,10250104,9,590,19.66667,0.4576271,2.288136,6,12,2014/03/12,2015/10/29,10,2015,1,
,VHG,10250106,9,626,20.86667,0.4313099,2.156549,6,13,2014/02/04,2015/10/29,10,2015,1,
,VHG,10250107,12,623,20.76667,0.5778491,2.889246,7,16,2014/02/07,2015/10/29,10,2015,1,
,VHG,10250108,15,590,19.66667,0.7627119,3.81356,7,16,2014/03/12,2015/10/23,10,2015,1,
,VHG,10250109,12,620,20.66667,0.5806452,2.903226,9,18,2014/02/04,2015/10/29,10,2015,1,
,VHG,10250110,9,590,19.66667,0.4576271,2.288136,6,12,2014/03/12,2015/10/29,10,2015,1,
,VHG,10250111,9,626,20.86667,0.4313099,2.156549,7,13,2014/02/04,2015/10/29,10,2015,1,
,VHG,10250112,12,626,20.86667,0.5750799,2.875399,7,16,2014/02/04,2015/10/29,10,2015,1,
,VHG,10250113,11,626,20.86667,0.5271565,2.635783,7,15,2014/02/04,2015/10/29,10,2015,1,
,VHG,10250114,6,247,8.233334,0.7287449,3.643725,5,10,2015/02/18,2015/10/29,10,2015,1,
,VHG,10250115,16,610,20.33333,0.7868852,3.934426,8,18,2014/02/19,2015/10/22,10,2015,1,
,VHG,10250116,12,610,20.33333,0.5901639,2.950819,6,14,2014/02/19,2015/10/22,10,2015,1,
,VHG,10250117,15,610,20.33333,0.7377049,3.688524,7,17,2014/02/19,2015/10/22,10,2015,1,
,VHG,10250118,8,416,13.86667,0.5769231,2.884615,5,10,2014/02/19,2015/04/11,4,2015,1,
,VHG,10250119,17,610,20.33333,0.8360655,4.180327,8,19,2014/02/19,2015/10/22,10,2015,1,
,VHG,10250120,16,608,20.26667,0.7894737,3.947369,8,18,2014/02/21,2015/10/22,10,2015,1,
,VHG,10250122,9,588,19.6,0.4591837,2.295918,4,10,2014/03/13,2015/10/22,10,2015,1,
,VHG,10250123,13,610,20.33333,0.6393442,3.196721,6,15,2014/02/19,2015/10/22,10,2015,1,
,VHG,10250124,11,588,19.6,0.5612245,2.806122,5,12,2014/03/13,2015/10/22,10,2015,1,
,VHG,10250125,1,12,0.4,2.5,12.5,2,4,2014/03/01,2014/03/13,3,2014,1,
,VHG,10250126,4,82,2.733333,1.463415,7.317073,3,7,2014/03/01,2014/05/22,5,2014,1,
,VHG,10250127,10,401,13.36667,0.7481297,3.740648,5,12,2014/02/15,2015/03/23,3,2015,1,
,VHG,10250128,7,362,12.06667,0.5801105,2.900553,4,9,2014/02/15,2015/02/12,2,2015,1,
,VHG,10250129,8,397,13.23333,0.604534,3.02267,4,9,2014/03/12,2015/04/13,4,2015,1,
,VHG,10250130,6,397,13.23333,0.4534005,2.267003,3,7,2014/03/12,2015/04/13,4,2015,1,
,VHG,10250131,6,397,13.23333,0.4534005,2.267003,3,7,2014/03/12,2015/04/13,4,2015,1,
,VHG,10250132,3,43,1.433333,2.093023,10.46512,2,5,2014/03/13,2014/04/25,4,2014,1,
,VHG,10250133,15,451,15.03333,0.9977826,4.988913,7,18,2014/02/24,2015/05/21,5,2015,1,
,VHG,10250134,7,158,5.266667,1.329114,6.645569,4,10,2014/02/22,2014/07/30,7,2014,1,
,VHG,10250135,9,307,10.23333,0.8794788,4.397394,4,11,2014/03/12,2015/01/13,1,2015,1,
,VHG,10250136,7,329,10.96667,0.6382979,3.19149,4,9,2014/02/18,2015/01/13,1,2015,1,
,VHG,10250137,10,359,11.96667,0.8356546,4.178273,5,12,2014/02/18,2015/02/12,2,2015,1,
,VHG,10250138,10,359,11.96667,0.8356546,4.178273,6,13,2014/02/18,2015/02/12,2,2015,1,
,VHG,10250139,3,44,1.466667,2.045455,10.22727,2,5,2014/03/12,2014/04/25,4,2014,1,
,VHG,10250140,6,140,4.666667,1.285714,6.428572,3,8,2014/03/12,2014/07/30,7,2014,1,
,VHG,10250141,11,368,12.26667,0.8967391,4.483696,5,12,2014/03/13,2015/03/16,3,2015,1,
,VHG,10250142,4,95,3.166667,1.263158,6.315789,3,7,2014/02/22,2014/05/28,5,2014,1,
,VHG,10250143,10,348,11.6,0.862069,4.310345,5,12,2014/02/15,2015/01/29,1,2015,1,
,VHG,10250144,8,323,10.76667,0.7430341,3.71517,4,9,2014/03/12,2015/01/29,1,2015,1,
,VHG,10250145,7,162,5.4,1.296296,6.481481,4,10,2014/02/18,2014/07/30,7,2014,1,
,VHG,10250146,5,362,12.06667,0.4143646,2.071823,4,7,2014/02/15,2015/02/12,2,2015,1,
,VHG,10250147,7,165,5.5,1.272727,6.363636,4,10,2014/02/15,2014/07/30,7,2014,1,
,VHG,10250148,15,522,17.4,0.862069,4.310345,7,17,2014/02/15,2015/07/22,7,2015,1,
,VHG,10250149,6,322,10.73333,0.5590062,2.795031,4,10,2014/03/12,2015/01/29,1,2015,1,
,VHG,10250150,12,518,17.26667,0.6949807,3.474903,7,14,2014/02/19,2015/07/22,7,2015,1,
,VHG,10250151,13,497,16.56667,0.7847082,3.923541,6,14,2014/03/12,2015/07/22,7,2015,1,
,VHG,10250152,4,515,17.16667,0.2330097,1.165049,3,6,2014/02/22,2015/07/22,7,2015,1,
,VHG,10250153,9,533,17.76667,0.5065666,2.532833,5,10,2014/02/12,2015/07/30,7,2015,1,
,VHG,10250154,10,514,17.13333,0.5836576,2.918288,5,10,2014/02/12,2015/07/30,7,2015,1,
,VHG,10250155,4,531,17.7,0.2259887,1.129943,3,5,2014/02/14,2015/07/30,7,2015,1,
,VHG,10250157,2,406,13.53333,0.1477832,0.7389163,2,3,2014/05/20,2015/06/30,6,2015,1,
,VHG,10250158,2,140,4.666667,0.4285714,2.142857,2,5,2014/05/20,2014/10/07,10,2014,1,
,VHG,10250159,7,533,17.76667,0.3939962,1.969981,4,8,2014/02/12,2015/07/30,7,2015,1,
,VHG,10250160,6,533,17.76667,0.3377111,1.688555,4,8,2014/02/12,2015/07/30,7,2015,1,
,VHG,10250161,7,533,17.76667,0.3939962,1.969981,4,9,2014/02/12,2015/07/30,7,2015,1,
,VHG,10250162,4,436,14.53333,0.2752293,1.376147,3,5,2014/05/20,2015/07/30,7,2015,1,
,VHG,10250163,5,436,14.53333,0.3440367,1.720183,3,6,2014/05/20,2015/07/30,7,2015,1,
,VHG,10250164,5,514,17.13333,0.2918288,1.459144,3,6,2014/03/03,2015/07/30,7,2015,1,
,VHG,10250168,1,16,0.5333334,1.875,9.374999,2,4,2014/02/25,2014/03/13,3,2014,1,
,VHG,10250169,1,15,0.5,2,10,2,4,2014/02/26,2014/03/13,3,2014,1,
,VHG,10250174,3,16,0.5333334,5.625,28.125,2,6,2014/02/25,2014/03/13,3,2014,1,
,VHG,10250175,1,20,0.6666667,1.5,7.5,2,4,2014/02/21,2014/03/13,3,2014,1,
,VHG,10250176,1,21,0.7,1.428571,7.142858,2,4,2014/02/20,2014/03/13,3,2014,1,
,VHG,10250178,1,16,0.5333334,1.875,9.374999,2,4,2014/02/25,2014/03/13,3,2014,1,
,VHG,10250181,1,20,0.6666667,1.5,7.5,2,4,2014/02/21,2014/03/13,3,2014,1,
,VHG,10250182,1,20,0.6666667,1.5,7.5,2,4,2014/02/21,2014/03/13,3,2014,1,
,VHG,10250183,1,20,0.6666667,1.5,7.5,2,4,2014/02/21,2014/03/13,3,2014,1,
,VHG,10250185,5,415,13.83333,0.3614458,1.807229,3,7,2014/03/13,2015/05/02,5,2015,1,
,VHG,10250188,4,612,20.4,0.1960784,0.9803922,3,7,2014/02/10,2015/10/15,10,2015,1,
,VHG,10250196,2,610,20.33333,0.0983607,0.4918033,2,4,2014/02/12,2015/10/15,10,2015,1,
,VHG,10250200,5,587,19.56667,0.2555366,1.277683,3,6,2014/03/13,2015/10/21,10,2015,1,
,VHG,10250201,4,81,2.7,1.481481,7.407407,3,7,2014/02/27,2014/05/19,5,2014,1,
,VHG,10250202,4,81,2.7,1.481481,7.407407,3,7,2014/02/27,2014/05/19,5,2014,1,
,VHG,10250203,1,79,2.633333,0.3797468,1.898734,2,4,2014/02/27,2014/05/17,5,2014,1,
,VHG,10250206,1,65,2.166667,0.4615384,2.307692,2,3,2014/03/13,2014/05/17,5,2014,1,
,VHG,10250207,2,68,2.266667,0.8823529,4.411765,2,4,2014/03/12,2014/05/19,5,2014,1,
,VHG,10250208,3,76,2.533333,1.184211,5.921053,4,8,2014/03/01,2014/05/19,5,2014,1,
,VHG,10250209,3,79,2.633333,1.139241,5.696202,3,6,2014/03/01,2014/05/19,5,2014,1,
,VHG,10250210,5,587,19.56667,0.2555366,1.277683,3,6,2014/03/13,2015/10/21,10,2015,1,
,VHG,10250211,1,79,2.633333,0.3797468,1.898734,2,4,2014/02/27,2014/05/17,5,2014,1,
,VHG,10250212,2,290,9.666667,0.2068965,1.034483,2,4,2014/02/28,2014/12/15,12,2014,1,
,VHG,10250213,2,56,1.866667,1.071429,5.357142,2,5,2014/02/28,2014/04/25,4,2014,1,
,VHG,10250215,5,290,9.666667,0.5172414,2.586207,3,7,2014/02/28,2014/12/15,12,2014,1,
,VHG,10250216,2,67,2.233333,0.8955224,4.477612,2,5,2014/02/28,2014/05/06,5,2014,1,
,VHG,10250219,1,34,1.133333,0.8823529,4.411765,2,4,2014/02/05,2014/03/11,3,2014,1,
,VHG,10250220,3,78,2.6,1.153846,5.769231,3,8,2014/02/05,2014/04/24,4,2014,1,
,VHG,10250221,7,108,3.6,1.944445,9.722222,4,10,2014/02/07,2014/05/26,5,2014,1,
,VHG,10250222,3,77,2.566667,1.168831,5.844156,3,7,2014/02/06,2014/04/24,4,2014,1,
,VHG,10250223,4,77,2.566667,1.558442,7.792208,3,7,2014/02/06,2014/04/24,4,2014,1,
,VHG,10250224,1,34,1.133333,0.8823529,4.411765,2,4,2014/02/05,2014/03/11,3,2014,1,
,VHG,10250225,1,34,1.133333,0.8823529,4.411765,2,4,2014/02/05,2014/03/11,3,2014,1,
,VHG,10250226,8,539,17.96667,0.445269,2.226345,4,10,2014/02/05,2015/07/29,7,2015,1,
,VHG,10250227,4,78,2.6,1.538462,7.692308,3,8,2014/02/05,2014/04/24,4,2014,1,
,VHG,10250228,4,110,3.666667,1.090909,5.454545,3,7,2014/02/05,2014/05/26,5,2014,1,
,VHG,10250229,1,34,1.133333,0.8823529,4.411765,2,4,2014/02/05,2014/03/11,3,2014,1,
,VHG,10250230,1,34,1.133333,0.8823529,4.411765,2,4,2014/02/05,2014/03/11,3,2014,1,
,VHG,10250231,1,34,1.133333,0.8823529,4.411765,2,4,2014/02/05,2014/03/11,3,2014,1,
,VHG,10250232,1,35,1.166667,0.8571429,4.285714,2,4,2014/02/04,2014/03/11,3,2014,1,
,VHG,10250233,3,79,2.633333,1.139241,5.696202,3,8,2014/02/04,2014/04/24,4,2014,1,
,VHG,10250235,2,35,1.166667,1.714286,8.571428,2,5,2014/02/04,2014/03/11,3,2014,1,
,VHG,10250236,1,35,1.166667,0.8571429,4.285714,2,4,2014/02/04,2014/03/11,3,2014,1,
,VHG,10250238,12,559,18.63333,0.6440071,3.220036,6,14,2014/02/24,2015/09/06,9,2015,1,
,VHG,10250240,13,592,19.73333,0.6587838,3.293919,6,14,2014/03/06,2015/10/19,10,2015,1,
,VHG,10250241,8,518,17.26667,0.4633205,2.316602,4,10,2014/05/19,2015/10/19,10,2015,1,
,VHG,10250242,4,521,17.36667,0.2303263,1.151631,3,6,2014/05/19,2015/10/22,10,2015,1,
,VHG,10250243,13,592,19.73333,0.6587838,3.293919,6,14,2014/03/06,2015/10/19,10,2015,1,
,VHG,10250244,12,577,19.23333,0.6239168,3.119584,6,14,2014/02/24,2015/09/24,9,2015,1,
,VHG,10250245,13,559,18.63333,0.6976744,3.488372,7,15,2014/02/24,2015/09/06,9,2015,1,
,VHG,10250246,13,559,18.63333,0.6976744,3.488372,7,15,2014/02/24,2015/09/06,9,2015,1,
,VHG,10250247,5,475,15.83333,0.3157895,1.578947,3,7,2014/05/19,2015/09/06,9,2015,1,
,VHG,10250248,12,559,18.63333,0.6440071,3.220036,6,14,2014/02/24,2015/09/06,9,2015,1,
,VHG,10250249,11,475,15.83333,0.6947368,3.473684,6,13,2014/05/19,2015/09/06,9,2015,1,
,VHG,10250250,16,559,18.63333,0.8586762,4.293381,8,18,2014/02/24,2015/09/06,9,2015,1,
,VHG,10250251,6,141,4.7,1.276596,6.382979,3,8,2014/03/06,2014/07/25,7,2014,1,
,VHG,10250252,10,234,7.8,1.282051,6.410256,6,12,2015/01/15,2015/09/06,9,2015,1,
,VHG,10250253,1,75,2.5,0.4,2,2,6,2014/02/08,2014/04/24,4,2014,1,
,VHG,10250254,1,76,2.533333,0.3947369,1.973684,2,6,2014/02/07,2014/04/24,4,2014,1,
,VHG,10250256,2,105,3.5,0.5714286,2.857143,2,4,2014/02/10,2014/05/26,5,2014,1,
,VHG,10250259,1,101,3.366667,0.2970297,1.485149,2,4,2014/02/14,2014/05/26,5,2014,1,
,VHG,10250261,1,108,3.6,0.2777778,1.388889,2,4,2014/02/07,2014/05/26,5,2014,1,
,VHG,10250262,3,32,1.066667,2.8125,14.0625,2,5,2014/04/24,2014/05/26,5,2014,1,
,VHG,10250263,1,76,2.533333,0.3947369,1.973684,2,5,2014/02/07,2014/04/24,4,2014,1,
,VHG,10250265,1,103,3.433333,0.2912621,1.456311,2,4,2014/02/12,2014/05/26,5,2014,1,
,VHG,10250266,2,102,3.4,0.5882353,2.941176,2,4,2014/02/07,2014/05/20,5,2014,1,
,VHG,10250267,2,102,3.4,0.5882353,2.941176,2,4,2014/02/07,2014/05/20,5,2014,1,
,VHG,10250269,2,73,2.433333,0.8219178,4.109589,2,5,2014/02/10,2014/04/24,4,2014,1,
,VHG,10250270,2,73,2.433333,0.8219178,4.109589,2,5,2014/02/10,2014/04/24,4,2014,1,
,VHG,10250272,1,109,3.633333,0.2752293,1.376147,2,4,2014/02/08,2014/05/28,5,2014,1,
,VHG,10250273,4,22,0.7333333,5.454545,27.27273,2,7,2014/02/11,2014/03/05,3,2014,1,
,VHG,10250275,2,98,3.266667,0.6122449,3.061224,2,5,2014/02/06,2014/05/15,5,2014,1,
,VHG,10250276,2,98,3.266667,0.6122449,3.061224,2,5,2014/02/06,2014/05/15,5,2014,1,
,VHG,10250278,2,98,3.266667,0.6122449,3.061224,2,5,2014/02/06,2014/05/15,5,2014,1,
,VHG,10250279,2,98,3.266667,0.6122449,3.061224,2,5,2014/02/06,2014/05/15,5,2014,1,
,VHG,10250280,5,98,3.266667,1.530612,7.653061,3,8,2014/02/06,2014/05/15,5,2014,1,
,VHG,10250282,2,98,3.266667,0.6122449,3.061224,2,5,2014/02/06,2014/05/15,5,2014,1,
,VHG,10250283,2,98,3.266667,0.6122449,3.061224,2,5,2014/02/06,2014/05/15,5,2014,1,
,VHG,10250284,13,294,9.8,1.326531,6.632653,5,15,2014/02/24,2014/12/15,12,2014,1,
,VHG,10250285,2,93,3.1,0.6451613,3.225807,2,5,2014/02/11,2014/05/15,5,2014,1,
,VHG,10250286,1,93,3.1,0.3225807,1.612903,2,4,2014/02/11,2014/05/15,5,2014,1,
,VHG,10250289,1,79,2.633333,0.3797468,1.898734,2,4,2014/03/01,2014/05/19,5,2014,1,
,VHG,10250290,1,81,2.7,0.3703704,1.851852,2,4,2014/02/27,2014/05/19,5,2014,1,
,VHG,10250291,2,68,2.266667,0.8823529,4.411765,2,4,2014/03/09,2014/05/16,5,2014,1,
,VHG,10250293,4,76,2.533333,1.578947,7.894737,4,9,2014/02/27,2014/05/16,5,2014,1,
,VHG,10250294,4,404,13.46667,0.2970297,1.485149,3,6,2014/03/07,2015/04/15,4,2015,1,
,VHG,10250298,2,50,1.666667,1.2,6,2,4,2014/03/06,2014/04/25,4,2014,1,
,VHG,10250299,2,50,1.666667,1.2,6,3,6,2014/02/28,2014/04/25,4,2014,1,
,VHG,10250300,5,519,17.3,0.2890173,1.445087,3,6,2014/03/06,2015/08/07,8,2015,1,
,VHG,10250306,4,109,3.633333,1.100917,5.504587,3,7,2014/02/08,2014/05/28,5,2014,1,
,VHG,10250310,2,67,2.233333,0.8955224,4.477612,2,4,2014/03/09,2014/05/15,5,2014,1,
,VHG,10250311,2,67,2.233333,0.8955224,4.477612,3,7,2014/03/06,2014/05/15,5,2014,1,
,VHG,10250312,2,97,3.233333,0.6185567,3.092783,2,5,2014/02/07,2014/05/15,5,2014,1,
,VHG,10250315,23.5,339,11.3,2.079646,10.39823,12,32,2013/09/25,2014/09/08,9,2014,1,
,VHG,10250324,7,265,8.833333,0.7924529,3.962264,4,9,2015/01/27,2015/10/19,10,2015,1,
,VHG,10250326,4,173,5.766667,0.6936416,3.468208,3,6,2015/03/17,2015/09/06,9,2015,1,
,VHG,10250327,8,222,7.4,1.081081,5.405405,5,10,2015/01/15,2015/08/25,8,2015,1,
,VHG,10250328,5,286,9.533334,0.5244755,2.622378,3,7,2015/01/17,2015/10/30,10,2015,1,
,VHG,10250329,2,136,4.533333,0.4411765,2.205882,2,4,2015/06/16,2015/10/30,10,2015,1,
,VHG,10250343,2,45,1.5,1.333333,6.666667,2,4,2015/02/13,2015/03/30,3,2015,1,
,VHG,10250350,2,62,2.066667,0.967742,4.83871,2,4,2015/05/21,2015/07/22,7,2015,1,
,VHG,10250352,2,78,2.6,0.7692308,3.846154,2,4,2015/05/29,2015/08/15,8,2015,1,
,VHG,10250353,4,210,7,0.5714286,2.857143,3,6,2015/03/26,2015/10/22,10,2015,1,
,VHG,10250357,20,566,18.86667,1.060071,5.300353,11,25,2014/02/13,2015/09/06,9,2015,1,
,LGR,10250444,28,503,16.76667,1.66998,8.349901,11,32,2014/05/02,2015/09/17,9,2015,1,
,LGR,10260001,16,442,14.73333,1.085973,5.429864,7,19,2014/03/04,2015/05/20,5,2015,1,
,LGR,10260002,10,468,15.6,0.6410256,3.205128,5,13,2014/03/06,2015/06/17,6,2015,1,
,LGR,10260007,13,467,15.56667,0.8351178,4.175589,6,16,2014/03/07,2015/06/17,6,2015,1,
,LGR,10260008,24,575,19.16667,1.252174,6.26087,9,27,2014/03/05,2015/10/01,10,2015,1,
,LGR,10260010,23,488,16.26667,1.413934,7.069673,8,26,2014/03/05,2015/07/06,7,2015,1,
,LGR,10260013,14,574,19.13333,0.7317073,3.658537,7,18,2014/03/06,2015/10/01,10,2015,1,
,LGR,10260016,13,576,19.2,0.6770833,3.385417,5,11,2014/03/04,2015/10/01,10,2015,1,
,LGR,10260017,10,490,16.33333,0.6122448,3.061224,6,13,2014/03/03,2015/07/06,7,2015,1,
,LGR,10260021,15,577,19.23333,0.779896,3.89948,7,17,2014/03/03,2015/10/01,10,2015,1,
,LGR,10260022,8,577,19.23333,0.4159445,2.079723,5,11,2014/03/03,2015/10/01,10,2015,1,
,LGR,10260023,15,434,14.46667,1.036866,5.184332,6,17,2014/07/17,2015/09/24,9,2015,1,
,LGR,10260024,19,568,18.93333,1.003521,5.017606,8,22,2014/03/05,2015/09/24,9,2015,1,
,LGR,10260025,15.5,478,15.93333,0.9728034,4.864017,7,16,2014/06/03,2015/09/24,9,2015,1,
,LGR,10260027,15,475,15.83333,0.9473684,4.736842,8,15,2014/06/06,2015/09/24,9,2015,1,
,LGR,10260028,18,475,15.83333,1.136842,5.684211,8,18,2014/06/06,2015/09/24,9,2015,1,
,LGR,10260029,9,441,14.7,0.6122449,3.061224,4,12,2014/03/05,2015/05/20,5,2015,1,
,LGR,10260030,9,600,20,0.45,2.25,6,11,2014/03/01,2015/10/22,10,2015,1,
,LGR,10260031,19,600,20,0.95,4.75,8,21,2014/03/01,2015/10/22,10,2015,1,
,LGR,10260032,17,580,19.33333,0.8793103,4.396552,7,19,2014/03/01,2015/10/02,10,2015,1,
,LGR,10260033,21,554,18.46667,1.137184,5.685921,8,24,2014/03/03,2015/09/08,9,2015,1,
,LGR,10260034,11,493,16.43333,0.6693712,3.346856,6,13,2014/03/04,2015/07/10,7,2015,1,
,LGR,10260035,5.5,404,13.46667,0.4084159,2.042079,4,6,2014/05/30,2015/07/08,7,2015,1,
,LGR,10260036,15,513,17.1,0.877193,4.385965,7,17,2014/05/05,2015/09/30,9,2015,1,
,LGR,10260037,16,415,13.83333,1.156627,5.783133,8,17,2014/05/08,2015/06/27,6,2015,1,
,LGR,10260038,11,530,17.66667,0.6226415,3.113208,4,15,2014/03/03,2015/08/15,8,2015,1,
,LGR,10260039,6,290,9.666667,0.6206896,3.103448,4,7,2014/09/20,2015/07/07,7,2015,1,
,LGR,10260040,9,357,11.9,0.7563025,3.781513,5,11,2014/07/15,2015/07/07,7,2015,1,
,LGR,10260041,19,491,16.36667,1.160896,5.804481,7,17,2014/03/03,2015/07/07,7,2015,1,
,LGR,10260043,11,488,16.26667,0.6762295,3.381148,7,14,2014/03/06,2015/07/07,7,2015,1,
,LGR,10260044,7,488,16.26667,0.4303279,2.151639,4,10,2014/03/06,2015/07/07,7,2015,1,
,LGR,10260046,12,488,16.26667,0.7377049,3.688525,7,14,2014/03/06,2015/07/07,7,2015,1,
,LGR,10260047,14,488,16.26667,0.8606557,4.303278,7,16,2014/03/06,2015/07/07,7,2015,1,
,LGR,10260048,11,490,16.33333,0.6734694,3.367347,5,13,2014/03/04,2015/07/07,7,2015,1,
,LGR,10260049,9,493,16.43333,0.5476674,2.738337,5,11,2014/03/05,2015/07/11,7,2015,1,
,LGR,10260050,24,576,19.2,1.25,6.25,9,26,2014/03/05,2015/10/02,10,2015,1,
,LGR,10260052,9,614,20.46667,0.4397394,2.198697,4,12,2014/03/07,2015/11/11,11,2015,1,
,LGR,10260053,21,568,18.93333,1.109155,5.545774,8,24,2014/03/11,2015/09/30,9,2015,1,
,LGR,10260054,13,579,19.3,0.6735752,3.367876,6,14,2014/03/05,2015/10/05,10,2015,1,
,LGR,10260055,22,579,19.3,1.139896,5.699482,8,25,2014/03/05,2015/10/05,10,2015,1,
,LGR,10260056,22,577,19.23333,1.143847,5.719237,9,20,2014/03/07,2015/10/05,10,2015,1,
,LGR,10260059,11,493,16.43333,0.6693712,3.346856,6,13,2014/03/07,2015/07/13,7,2015,1,
,LGR,10260060,14,481,16.03333,0.8731809,4.365905,6,16,2014/03/19,2015/07/13,7,2015,1,
,LGR,10260061,12,433,14.43333,0.8314088,4.157044,5,13,2014/05/06,2015/07/13,7,2015,1,
,LGR,10260062,11,320,10.66667,1.03125,5.15625,4,14,2014/08/23,2015/07/09,7,2015,1,
,LGR,10260064,15,455,15.16667,0.989011,4.945055,10,17,2014/02/27,2015/06/02,6,2015,1,
,LGR,10260065,12,366,12.2,0.9836066,4.918033,6,14,2014/08/04,2015/08/05,8,2015,1,
,LGR,10260066,17,460,15.33333,1.108696,5.543478,6,17,2014/02/27,2015/06/02,6,2015,1,
,LGR,10260067,9,398,13.26667,0.678392,3.39196,5,11,2014/04/30,2015/06/02,6,2015,1,
,LGR,10260068,10,384,12.8,0.78125,3.90625,5,12,2014/05/14,2015/06/02,6,2015,1,
,LGR,10260069,27,621,20.7,1.304348,6.521739,12,30,2014/02/28,2015/11/11,11,2015,1,
,LGR,10260070,15,443,14.76667,1.015801,5.079007,8,16,2014/05/19,2015/08/05,8,2015,1,
,LGR,10260071,12,448,14.93333,0.8035714,4.017857,6,13,2014/05/14,2015/08/05,8,2015,1,
,LGR,10260072,16,523,17.43333,0.9177821,4.58891,7,18,2014/02/28,2015/08/05,8,2015,1,
,LGR,10260073,24,622,20.73333,1.157556,5.787782,9,24,2014/03/04,2015/11/16,11,2015,1,
,LGR,10260074,16,619,20.63333,0.7754443,3.877221,8,18,2014/03/07,2015/11/16,11,2015,1,
,LGR,10260075,24,514,17.13333,1.400778,7.003891,9,27,2014/03/07,2015/08/03,8,2015,1,
,LGR,10260076,18,535,17.83333,1.009346,5.046729,8,20,2014/03/01,2015/08/18,8,2015,1,
,LGR,10260077,23,535,17.83333,1.28972,6.448598,9,26,2014/03/01,2015/08/18,8,2015,1,
,LGR,10260078,18,469,15.63333,1.151386,5.756929,7,17,2014/03/04,2015/06/16,6,2015,1,
,LGR,10260079,16,533,17.76667,0.9005629,4.502814,8,18,2014/03/03,2015/08/18,8,2015,1,
,LGR,10260080,33,519,17.3,1.907515,9.537573,10,36,2014/03/03,2015/08/04,8,2015,1,
,LGR,10260081,19,448,14.93333,1.272321,6.361608,8,22,2014/03/04,2015/05/26,5,2015,1,
,LGR,10260082,20,448,14.93333,1.339286,6.696429,8,23,2014/03/04,2015/05/26,5,2015,1,
,LGR,10260083,14,449,14.96667,0.935412,4.67706,6,17,2014/03/03,2015/05/26,5,2015,1,
,LGR,10260084,14,307,10.23333,1.368078,6.840391,6,14,2014/05/07,2015/03/10,3,2015,1,
,LGR,10260085,28,617,20.56667,1.361426,6.807131,10,31,2014/03/04,2015/11/11,11,2015,1,
,LGR,10260086,21,447,14.9,1.409396,7.04698,8,23,2014/03/06,2015/05/27,5,2015,1,
,LGR,10260087,20,522,17.4,1.149425,5.747127,8,23,2014/03/06,2015/08/10,8,2015,1,
,LGR,10260088,20,523,17.43333,1.147228,5.736138,8,23,2014/03/06,2015/08/11,8,2015,1,
,LGR,10260089,14,522,17.4,0.8045977,4.022989,8,16,2014/03/07,2015/08/11,8,2015,1,
,LGR,10260090,19,515,17.16667,1.106796,5.533981,8,22,2014/03/13,2015/08/10,8,2015,1,
,LGR,10260091,20,555,18.5,1.081081,5.405405,7,22,2014/03/08,2015/09/14,9,2015,1,
,LGR,10260093,13,555,18.5,0.7027027,3.513514,7,15,2014/03/08,2015/09/14,9,2015,1,
,LGR,10260094,13,620,20.66667,0.6290323,3.145161,6,12,2014/03/06,2015/11/16,11,2015,1,
,LGR,10260095,18,621,20.7,0.8695652,4.347826,9,21,2014/03/05,2015/11/16,11,2015,1,
,LGR,10260096,19,619,20.63333,0.9208401,4.6042,8,17,2014/03/07,2015/11/16,11,2015,1,
,LGR,10260098,24,515,17.16667,1.398058,6.990292,8,23,2014/03/07,2015/08/04,8,2015,1,
,LGR,10260099,23,626,20.86667,1.102236,5.511182,8,25,2014/02/28,2015/11/16,11,2015,1,
,LGR,10260100,20,545,18.16667,1.100917,5.504587,9,20,2014/02/26,2015/08/25,8,2015,1,
,LGR,10260101,16,483,16.1,0.9937888,4.968944,7,18,2014/04/29,2015/08/25,8,2015,1,
,LGR,10260103,19,439,14.63333,1.298406,6.492028,7,21,2014/02/26,2015/05/11,5,2015,1,
,LGR,10260104,17.5,447,14.9,1.174497,5.872483,8,19,2014/06/24,2015/09/14,9,2015,1,
,LGR,10260105,10,376,12.53333,0.7978723,3.989362,5,10,2014/03/06,2015/03/17,3,2015,1,
,LGR,10260106,15,565,18.83333,0.7964602,3.982301,6,17,2014/02/26,2015/09/14,9,2015,1,
,LGR,10260108,11.5,447,14.9,0.7718121,3.85906,5,13,2014/06/24,2015/09/14,9,2015,1,
,LGR,10260109,26,613,20.43333,1.272431,6.362154,8,29,2014/03/08,2015/11/11,11,2015,1,
,LGR,10260111,14,454,15.13333,0.9251102,4.625551,7,16,2014/03/12,2015/06/09,6,2015,1,
,LGR,10260112,14,472,15.73333,0.8898305,4.449152,7,16,2014/04/30,2015/08/15,8,2015,1,
,LGR,10260113,10,322,10.73333,0.931677,4.658385,5,11,2014/04/28,2015/03/16,3,2015,1,
,LGR,10260114,11,406,13.53333,0.8128079,4.064039,6,13,2014/04/28,2015/06/08,6,2015,1,
