ID,t011_prgrm,t311_wpt_pass,t301_wpt_flow_rate,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t009_country,month,year
,BSA,1,1,,1,1,1,,3,3,,70,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,102,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,1,,,1,,3,3,,80,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,93,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,80,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,733.3333333,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,1,,,1,,3,3,,293.3333333,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,233.3333333,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,0,,1,,3,3,,50,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,0,,1,,3,3,,46,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,55.33333333,1,2,2,2015
,BSA,1,1,1,,,1,,3,3,,80,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,1,,,1,,3,3,,41,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,1,,,1,,3,3,,30,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,1,,,1,,3,3,,43.33333333,1,2,2,2015
,BSA,1,1,,,,1,,3,3,,76.66666667,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,188.3333333,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,172.5,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,,,1,,2,2,,95.83333333,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,170.8333333,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,,,1,,2,2,,108.3333333,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,288.3333333,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,150,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,120,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,82,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,40,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,32.91666667,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,180,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,88,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,1,,,1,,3,3,,30,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,80,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,69.33333333,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,86,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,30,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,78,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,55,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,70,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,65,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,75,1,2,3,2015
,BSA,0,1,,,,0,,,,,,,2,2,2015
,BSA,0,1,1,,,0,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,2,2015
,BSA,0,1,,,,0,,,,,,,2,2,2015
,BSA,0,1,,,,0,,,,,,,2,2,2015
,BSA,0,1,,,,0,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,50,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,50,1,2,2,2015
,BSA,0,1,,,,0,,,,,,,2,2,2015
,BSA,0,1,,,,0,,,,,,,2,2,2015
,BSA,1,1,,0,,1,,3,3,,51.25,1,2,2,2015
,BSA,0,1,,,,0,,,,,,,2,2,2015
,BSA,1,1,,0,,1,,2,2,,50,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,80,1,2,2,2015
,BSA,0,1,,,,1,,1,1,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,80,1,2,2,2015
,BSA,0,1,1,,,0,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,70,1,2,2,2015
,BSA,0,1,1,,,0,,,,,,,2,2,2015
,BSA,0,1,1,,,0,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,62,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,50,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,120,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,43.33333333,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,250,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,76.66666667,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,18.33333333,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,1,,1,1,1,,3,3,4,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,140,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,76.66666667,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,46.66666667,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,82,1,2,2,2015
,BSA,1,1,,,,1,,3,3,,33.33333333,1,2,3,2015
,BSA,0,1,,1,0,,,,,,,,2,3,2015
,BSA,1,1,,0,,1,,3,3,,28.66666667,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,40.33333333,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,44,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,80,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,33.33333333,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,70,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,50,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,1,,,1,,3,3,,25.33333333,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,28.66666667,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,60,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,19,1,2,3,2015
,BSA,0,1,0,,,,,,,,,,2,2,2015
,BSA,0,1,,1,0,,,,,,,,2,2,2015
,BSA,1,1,,0,,1,,3,3,,51,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,36,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,0,,1,,3,3,,38,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,37,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,22.08333333,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,0,,1,,3,3,,35,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,30,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,0,,1,,3,3,,36,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,41,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,35,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,0,,1,,3,3,,42,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,1,0,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,1,1,,,0,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,1,1,,,1,,1,3,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,35.83333333,1,2,2,2015
,BSA,0,1,0,,,,,,,,,,2,2,2015
,BSA,1,1,1,,,1,,3,3,,68.08333333,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,130.8333333,1,2,2,2015
,BSA,0,1,,1,0,,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,47.41666667,1,2,2,2015
,BSA,0,1,0,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,1,,1,0,,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,80.41666667,1,2,2,2015
,BSA,0,1,,0,,0,,,,,,,2,2,2015
,BSA,0,1,,0,,0,,,,,,,2,2,2015
,BSA,0,1,,0,,0,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,0,,1,,3,3,,45,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,25,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,53,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,0,,1,,3,3,,25,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,0,,1,,3,3,,26,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,38,1,2,2,2015
,BSA,1,1,,0,,1,,2,3,,17.08333333,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,80,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,80,1,2,2,2015
,BSA,1,1,,,,1,,3,3,,80,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,85,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,80,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,70,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,80,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,80,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,0,,1,,3,3,,88,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,40,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,70,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,60,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,60,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,50,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,50,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,44.16666667,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,54.16666667,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,0,,1,,3,3,,80,1,2,2,2015
,BSA,0,1,,1,1,0,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,50,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,40,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,1,,0,,0,,,,,,,2,2,2015
,BSA,0,1,,0,,1,,2,1,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,0,,1,,3,3,,80,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,20,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,45,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,155,1,2,2,2015
,BSA,1,1,,,,1,,3,3,,10,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,120,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,170,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,67.08333333,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,100,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,67.08333333,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,0,,1,,3,3,,72.08333333,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,80,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,50,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,1,,,1,,3,3,,50,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,100,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,160,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,85,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,50,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,50,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,100,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,80,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,50,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,100,1,2,3,2015
,BSA,0,1,,1,-999,0,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,52,1,2,2,2015
,BSA,0,1,,1,-999,0,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,65,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,75,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,46,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,30.91666667,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,41.83333333,1,2,2,2015
,BSA,1,1,1,,,1,,3,3,,29.16666667,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,120,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,70,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,245,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,200,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,142,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,145,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,180,1,2,3,2015
,BSA,0,1,,1,1,1,,1,3,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,50,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,130,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,22.66666667,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,12.08333333,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,36.25,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,23.25,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,92,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,150,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,170,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,71.58333333,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,22.08333333,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,200,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,200,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,81.25,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,100,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,108,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,27.08333333,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,27.08333333,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,0,,1,,3,3,,30,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,80,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,100,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BSA,0,1,,0,,0,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,0,,1,,3,3,,80,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,60,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,70,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,80,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,30,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,145,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,210,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,200,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,70,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,101,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,150,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,150,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,102,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,145,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,50,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,1,,,,0,,,,,,,2,3,2015
,BSA,1,1,1,,,1,,3,3,,120,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,80,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,40,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,0,,1,,3,3,,34,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,51.33333333,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,20,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,43.33333333,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,,,1,,3,3,,30,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,,,1,,3,3,,25,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,30,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,40,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,0,,1,,3,3,,45,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,0,,1,,3,3,,100,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,50,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,36,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,97,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,30,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,60,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,1,,,,0,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BSA,0,1,,0,,1,,3,3,,1,,2,3,2015
,BSA,1,1,1,,,1,,3,3,,40,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,75,1,2,3,2015
,BSA,0,1,0,,,,,,,,,,2,3,2015
,BSA,0,1,0,,,,,,,,,,2,3,2015
,BSA,1,1,1,,,1,,3,3,,60,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,80,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,70,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,80,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,70,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,0,,1,,3,3,,50,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,1,,,1,,3,3,,65,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,80,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,1,,,1,,3,3,,70,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,100,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,1,,,1,,3,3,,50,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,60,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,150,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,1,0,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,50,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,70,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,250,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,175,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,150,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,165,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,108,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,200,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,68,1,2,3,2015
,BSA,0,1,,,,0,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,70,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,80,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,78,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,186.6666667,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,106.6666667,1,2,3,2015
,BSA,0,0,,,,0,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,96.66666667,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,19,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,30.33333333,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,46.66666667,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,56.66666667,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,25,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,250,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,115,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,75,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,10,100,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,10,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,20,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,15,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,50,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,113,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,50,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,10,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,200,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,150,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,28.66666667,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,30,1,2,3,2015
,BSA,1,1,,,,1,,3,3,,28.66666667,1,2,3,2015
