t101a_wpt_verifn_id,t011_program,t313_wpt_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t008_country,month,year,t005_today
"2131497807","ZMB3",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,23,"Yes","Malawi",9,2014,09sep2014
"2131497808","ZMB3",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,11,"Yes","Malawi",9,2014,10sep2014
"2131497809","ZMB3",.s,.s,"Yes",,,"Yes",.s,"Clear","Clear",.s,10,"Yes","Malawi",9,2014,10sep2014
"2131497810","ZMB3",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,29,"Yes","Malawi",9,2014,10sep2014
"2131497811","ZMB3",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,15,"Yes","Malawi",9,2014,10sep2014
"2131497812","ZMB3",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,17,"Yes","Malawi",9,2014,10sep2014
"2131497815","ZMB3",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,38.33333,"Yes","Malawi",9,2014,10sep2014
"2131497817","ZMB3",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,51.66667,"Yes","Malawi",9,2014,10sep2014
"2131497819","ZMB3",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,15,"Yes","Malawi",9,2014,11sep2014
"2131498601","ZMB3",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,300,"No","Malawi",9,2014,13sep2014
"2131498602","ZMB3",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,150,"Yes","Malawi",9,2014,13sep2014
"2131535303","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,18,"Yes","Malawi",9,2014,26sep2014
"2131535410","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,17.91667,"Yes","Malawi",9,2014,26sep2014
"2132415101","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,12,"Yes","Malawi",9,2014,24sep2014
"2132415101","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,50,"Yes","Malawi",9,2014,23sep2014
"2132415102","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,15,"Yes","Malawi",9,2014,26sep2014
"2132415103","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,20,"Yes","Malawi",9,2014,26sep2014
"2132415104","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,14,"Yes","Malawi",9,2014,26sep2014
"2132415105","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,16,"Yes","Malawi",9,2014,28sep2014
"2132415106","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,16,"Yes","Malawi",9,2014,28sep2014
"2132415107","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,22,"Yes","Malawi",9,2014,28sep2014
"2132415108","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,14,"Yes","Malawi",9,2014,28sep2014
"2132415109","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,20,"Yes","Malawi",9,2014,28sep2014
"2132415111","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,30,"Yes","Malawi",10,2014,02oct2014
"2132415112","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,17,"Yes","Malawi",10,2014,02oct2014
"2132415201","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,46.5,"Yes","Malawi",10,2014,02oct2014
"2132415202","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,15,"Yes","Malawi",10,2014,02oct2014
"2132415301","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,97,"Yes","Malawi",10,2014,02oct2014
"2132415303","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,28,"Yes","Malawi",10,2014,02oct2014
"2132415501","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,15,"Yes","Malawi",9,2014,26sep2014
"2132415502","ZMB4",.s,"Yes",.s,,,"Yes",.s,"Clear","Clear",.s,10,"Yes","Malawi",9,2014,26sep2014
"2132415601","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,10,"Yes","Malawi",1,2012,01jan2012
"2132415602","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,10,"Yes","Malawi",1,2012,01jan2012
"2132415701","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,25,"Yes","Malawi",1,2012,01jan2012
"2132415702","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,10,"Yes","Malawi",1,2012,01jan2012
"2132415703","ZMB4","Yes",.s,.s,,,"Yes",.s,"Clear","Clear",9,7.333333,.s,"Malawi",1,2012,01jan2012
"2132415801","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,55,"Yes","Malawi",10,2014,03oct2014
"2132415802","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,25,"Yes","Malawi",10,2014,03oct2014
"2132415901","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,111.6667,"Yes","Malawi",9,2014,23sep2014
"2132416001","ZMB4",.s,.s,.s,,,"Yes",.s,"Tea With No Milk","Tea With No Milk",.s,15,"Yes","Malawi",1,2013,05jan2013
"2132416002","ZMB4",.s,"Yes","Yes",,,"Yes",.s,"Clear","Clear",12,15,"Yes","Malawi",1,2013,06jan2013
"2132416003","ZMB4",.s,.s,.s,,,"Yes",.s,"Tea With No Milk","Clear",.s,17.91667,"Yes","Malawi",1,2013,08jan2013
"2132416004","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,20,"Yes","Malawi",1,2013,08jan2013
"2132416005","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,19.66667,"Yes","Malawi",1,2013,08jan2013
"2132416006","ZMB4",.s,.s,"Yes",,,"Yes",.s,"Tea With No Milk","Clear",.s,13.25,"Yes","Malawi",10,2014,03oct2014
"2132416007","ZMB4",.s,.s,.s,,,"Yes",.s,"Tea With No Milk","Clear",.s,12.33333,"Yes","Malawi",10,2014,03oct2014
"2132416008","ZMB4",.s,.s,.s,,,"Yes",.s,"Tea With No Milk","Clear",.s,15.83333,"Yes","Malawi",10,2014,03oct2014
"2132416201","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,26,"Yes","Malawi",9,2014,26sep2014
"2132416202","ZMB4",.s,.s,.s,,,"Yes",.s,"Tea With No Milk","Clear",.s,16,"Yes","Malawi",9,2014,26sep2014
"2132416203","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,18,"Yes","Malawi",9,2014,27sep2014
"2132416204","ZMB4","No","No",.s,,,,.s,.s,.s,.s,,,"Malawi",9,2014,27sep2014
"2132416205","ZMB4",.s,.s,.s,,,"Yes",.s,"Tea With No Milk","Clear",.s,17,"No","Malawi",9,2014,27sep2014
"2132416206","ZMB4",.s,.s,.s,,,"Yes",.s,"Tea With No Milk","Clear",.s,26,"Yes","Malawi",9,2014,27sep2014
"2132416502","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,10,"Yes","Malawi",10,2014,03oct2014
"2132425101","ZMB4",.s,.s,.s,,,"Yes",.s,"Tea With No Milk","Clear",.s,18.08333,"Yes","Malawi",10,2014,04oct2014
"2132425102","ZMB4",.s,.s,.s,,,"Yes",.s,"Tea With No Milk","Clear",.s,22.16667,"Yes","Malawi",10,2014,04oct2014
"2132425103","ZMB4",.s,.s,.s,,,"Yes",.s,"Tea With No Milk","Clear",.s,21.33333,"Yes","Malawi",10,2014,04oct2014
"2132425104","ZMB4",.s,.s,.s,,,"Yes",.s,"Tea With No Milk","Clear",.s,32.91667,"Yes","Malawi",10,2014,04oct2014
"2132425201","ZMB4",.s,.s,.s,,,"Yes",.s,"Tea With No Milk","Clear",.s,12,"Yes","Malawi",10,2014,04oct2014
"2132425401","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,18,"Yes","Malawi",9,2014,12sep2014
"2132425402","ZMB4",.s,.s,.s,,,"Yes",.s,"Tea With No Milk","Clear",.s,13,"Yes","Malawi",10,2014,04oct2014
"2132425403","ZMB4",.s,.s,.s,,,"Yes",.s,"Tea With No Milk","Clear",.s,11,"Yes","Malawi",10,2014,04oct2014
"2132425404","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,32.91667,"Yes","Malawi",10,2014,04oct2014
"2132425405","ZMB4",.s,.s,.s,,,"Yes",.s,"Tea With No Milk","Clear",.s,30.91667,"Yes","Malawi",10,2014,04oct2014
"2132425406","ZMB4",.s,.s,.s,,,"Yes",.s,"Tea With No Milk","Clear",.s,16.66667,"Yes","Malawi",10,2014,04oct2014
"2132425501","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,10,"Yes","Malawi",9,2014,25sep2014
"2132425503","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,14,"Yes","Malawi",9,2014,30sep2014
"2132425601","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,15,"Yes","Malawi",9,2014,29sep2014
"2132425602","ZMB4","Yes",.s,.s,,,"Yes",.s,"Clear","Clear",.s,7,.s,"Malawi",9,2014,30sep2014
"2132425606","ZMB4",.s,"Yes",.s,,,"Yes",.s,"Clear","Clear",.s,12,"No","Malawi",10,2014,03oct2014
"2132425701","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,37.41667,"Yes","Malawi",10,2014,04oct2014
"2132425702","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,25.5,"Yes","Malawi",10,2014,04oct2014
"2132425801","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,21.5,"Yes","Malawi",10,2014,03oct2014
"2132425802","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,50.16667,"Yes","Malawi",10,2014,03oct2014
"2132425803","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,41.91667,"Don't know","Malawi",10,2014,03oct2014
"2132425901","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Tea With No Milk",.s,65.83334,"Yes","Malawi",10,2014,03oct2014
"2132425902","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,55.5,"Yes","Malawi",10,2014,04oct2014
"2132426001","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,42.5,"Yes","Malawi",9,2014,26sep2014
"2132426101","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,40,"Yes","Malawi",10,2014,04oct2014
"2132426104","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,20,"Yes","Malawi",10,2014,05oct2014
"2132426105","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,15,"Yes","Malawi",10,2014,05oct2014
"2132426106","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,10,"Yes","Malawi",10,2014,05oct2014
"2132426107","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,30,"Yes","Malawi",10,2014,05oct2014
"2132426108","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,20,"Yes","Malawi",10,2014,05oct2014
"2132426109","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,10,"Yes","Malawi",10,2014,05oct2014
"2132426110","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,20,"Yes","Malawi",10,2014,05oct2014
"2132426111","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,10,"Yes","Malawi",10,2014,05oct2014
"2132426112","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,10,"Yes","Malawi",10,2014,05oct2014
"2132426113","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,10,"Yes","Malawi",10,2014,05oct2014
"2132426114","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,10,"Yes","Malawi",10,2014,05oct2014
"2132426114","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,20,"Yes","Malawi",10,2014,05oct2014
"2132426115","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,26,"Yes","Malawi",10,2014,05oct2014
"2132426115","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,10,"Yes","Malawi",10,2014,05oct2014
"2132426116","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,40,"Yes","Malawi",10,2014,06oct2014
"2132426116","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,15,"Yes","Malawi",10,2014,05oct2014
"2132426116","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,11.5,"Yes","Malawi",10,2014,05oct2014
"2132426116","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,25,"Yes","Malawi",10,2014,06oct2014
"2132426201","ZMB4","No",.s,.s,,,"Yes","No",.s,.s,.s,,,"Malawi",10,2014,02oct2014
"2132426401","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,25,"Yes","Malawi",10,2014,02oct2014
"2132426403","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,10,"Yes","Malawi",10,2014,02oct2014
"2132426404","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,20,"Yes","Malawi",10,2014,02oct2014
"2132426405","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,15,"Yes","Malawi",10,2014,06oct2014
"2132426501","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,10,"Yes","Malawi",9,2014,29sep2014
"2132426502","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,15,"Yes","Malawi",9,2014,29sep2014
"2132426601","ZMB4",.s,.s,"Yes",,,"Yes",.s,"Clear","Clear",.s,15,"Yes","Malawi",10,2014,02oct2014
"2132426602","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,12,"Yes","Malawi",10,2014,02oct2014
"2132426603","ZMB4",.s,.s,"Yes",,,"Yes",.s,"Clear","Clear",.s,12,"Yes","Malawi",10,2014,02oct2014
"2132426604","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,50,"Yes","Malawi",10,2014,02oct2014
"2132426605","ZMB4",.s,.s,"Yes",,,"Yes",.s,"Clear","Clear",.s,13,"Yes","Malawi",10,2014,02oct2014
"2132426606","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,15,"Yes","Malawi",10,2014,02oct2014
"2132433691","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,56.66667,"Yes","Malawi",10,2014,05oct2014
"2132435101","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,76.66666,"Yes","Malawi",9,2014,28sep2014
"2132435302","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,76.66666,"Yes","Malawi",9,2014,28sep2014
"2132435501","ZMB4",.s,"Yes",.s,,,"Yes",.s,"Clear","Clear",.s,184,"Yes","Malawi",1,2012,01jan2012
"2132435501","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,70,"Yes","Malawi",1,2012,02jan2012
"2132435701","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,80,"Yes","Malawi",10,2014,03oct2014
"2132435801","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,68,"Yes","Malawi",10,2014,03oct2014
"2132435901","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,32,"Yes","Malawi",9,2014,30sep2014
"2132436401","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,45,"Yes","Malawi",9,2014,30sep2014
"2132436501","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,48.66667,"Yes","Malawi",10,2014,02oct2014
"2132436702","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,156,"Yes","Malawi",10,2014,02oct2014
"2132436803","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,86,"Yes","Malawi",10,2014,02oct2014
"2132436902","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,56.66667,"Yes","Malawi",10,2014,05oct2014
"2132436903","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,56.66667,"Yes","Malawi",10,2014,05oct2014
"2132436904","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,56.66667,"Yes","Malawi",10,2014,05oct2014
"2132437101","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,56.66667,"Yes","Malawi",10,2014,03oct2014
"2132437104","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,56.66667,"Yes","Malawi",9,2014,30sep2014
"2132445202","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,46.66667,"Yes","Malawi",10,2014,02oct2014
"2132445301","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,203.3333,"Yes","Malawi",10,2014,02oct2014
"2132445401","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,193.3333,"Yes","Malawi",10,2014,02oct2014
"2132445602","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,51.66667,"Yes","Malawi",9,2014,29sep2014
"2132445603","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,78.33334,"Yes","Malawi",10,2014,01oct2014
"2132445701","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,86.66666,"Yes","Malawi",9,2014,23sep2014
"2132445801","ZMB4",.s,.s,"Yes",,,"Yes",.s,"Clear","Clear",.s,30,"Yes","Malawi",9,2014,24sep2014
"2132445802","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,93.33334,"Yes","Malawi",9,2014,24sep2014
"2132445803","ZMB4",.s,.s,"Yes",,,"Yes",.s,"Clear","Clear",.s,56.66667,"Yes","Malawi",9,2014,24sep2014
"2132445804","ZMB4",.s,.s,"Yes",,,"Yes",.s,"Clear","Clear",.s,25,"Yes","Malawi",9,2014,24sep2014
"2132445901","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,52,"Yes","Malawi",10,2014,01oct2014
"2132446001","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,84.5,"Yes","Malawi",10,2014,02oct2014
"2132446201","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,97,"Yes","Malawi",10,2014,01oct2014
"2132446201","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,124,"Yes","Malawi",10,2014,02oct2014
"2132446202","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,20,"Yes","Malawi",10,2014,01oct2014
"2132446401","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,44,"Yes","Malawi",10,2014,01oct2014
"2132446701","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,46.66667,"Yes","Malawi",9,2014,30sep2014
"2132446702","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,46.66667,"Yes","Malawi",9,2014,30sep2014
"2132446801","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,33.33333,"Yes","Malawi",9,2014,30sep2014
"2132446901","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,53.33333,"Yes","Malawi",10,2014,01oct2014
"2132446901","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,46.66667,"Yes","Malawi",9,2014,22sep2014
"2132446902","ZMB4","Yes","No",.s,,,,.s,.s,.s,.s,,,"Malawi",10,2014,01oct2014
"2132447001","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,53.33333,"Yes","Malawi",9,2014,28sep2014
"2132455101","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,23.66667,"Yes","Malawi",9,2014,11sep2014
"2132455102","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,40,"Yes","Malawi",9,2014,11sep2014
"2132455301","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,12,"Yes","Malawi",9,2014,11sep2014
"2132455302","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,25,"Yes","Malawi",9,2014,11sep2014
"2132455303","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,10,"Yes","Malawi",9,2014,12sep2014
"2132455304","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,90,"Yes","Malawi",9,2014,12sep2014
"2132455305","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,15,"Yes","Malawi",9,2014,12sep2014
"2132455306","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,22,"Yes","Malawi",9,2014,12sep2014
"2132455306","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,40,"Yes","Malawi",9,2014,12sep2014
"2132455401","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,30,"Yes","Malawi",9,2014,15sep2014
"2132455402","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,50,"Yes","Malawi",9,2014,16sep2014
"2132455403","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,20,"Yes","Malawi",9,2014,16sep2014
"2132455501","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,45,"Yes","Malawi",9,2014,15sep2014
"2132455601","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,36.66667,"Yes","Malawi",9,2014,12sep2014
"2132455701","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,56.66667,"Yes","Malawi",9,2014,12sep2014
"2132455801","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,84,"Yes","Malawi",9,2014,12sep2014
"2132455901","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,55,"Yes","Malawi",9,2014,12sep2014
"2132456001","ZMB4","Yes","No",.s,,,,.s,.s,.s,.s,,,"Malawi",9,2014,15sep2014
"2132456101","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,45,"Yes","Malawi",9,2014,15sep2014
"2132456201","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,36.25,"Yes","Malawi",9,2014,12sep2014
"2132456202","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,31,"Yes","Malawi",9,2014,12sep2014
"2132456203","ZMB4",.s,.s,.s,,,"Yes",.s,"Tea With No Milk","Clear",.s,26.25,"Yes","Malawi",9,2014,15sep2014
"2132456204","ZMB4",.s,.s,"Yes",,,"Yes",.s,"Tea With No Milk","Clear",.s,31,"Yes","Malawi",9,2014,15sep2014
"2132456205","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,25,"Yes","Malawi",9,2014,15sep2014
"2132456301","ZMB4",.s,"Yes",.s,,,"Yes",.s,"Clear","Clear",.s,50,"Yes","Malawi",9,2014,15sep2014
"2132456302","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,20,"Yes","Malawi",9,2014,15sep2014
"2132456401","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,150,"Yes","Malawi",9,2014,14sep2014
"2132456501","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,40,"Yes","Malawi",9,2014,15sep2014
"2132456502","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,25,"Yes","Malawi",9,2014,15sep2014
"2132456601","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,20,"Yes","Malawi",9,2014,15sep2014
"2132456701","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,47,"Yes","Malawi",9,2014,15sep2014
"2132456801","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,35.66667,"Yes","Malawi",9,2014,11sep2014
"2132456802","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,35,"Yes","Malawi",9,2014,17sep2014
"2132456901","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,23,"Yes","Malawi",9,2014,12sep2014
"2132456902","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,20,"Yes","Malawi",9,2014,12sep2014
"2132458103","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,16,"Yes","Malawi",9,2014,11sep2014
"2132465101","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,20,"Yes","Malawi",9,2014,11sep2014
"2132465201","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,42,"Yes","Malawi",9,2014,12sep2014
"2132465402","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,10,"Yes","Malawi",9,2014,12sep2014
"2132465403","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,12,"Yes","Malawi",9,2014,12sep2014
"2132465405","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,15,"Yes","Malawi",9,2014,12sep2014
"2132465501","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,98,"Yes","Malawi",9,2014,15sep2014
"2132465502","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,59.16667,"Yes","Malawi",9,2014,15sep2014
"2132465503","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,38.33333,"Yes","Malawi",9,2014,15sep2014
"2132465504","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,83.5,"Yes","Malawi",9,2014,15sep2014
"2132465601","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,30,"Yes","Malawi",9,2014,11sep2014
"2132465602","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,33,"Yes","Malawi",9,2014,15sep2014
"2132465603","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,50,"Yes","Malawi",9,2014,15sep2014
"2132465604","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,55,"Yes","Malawi",9,2014,16sep2014
"2132465605","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,70,"Yes","Malawi",9,2014,16sep2014
"2132465606","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,50,"Yes","Malawi",9,2014,16sep2014
"2132465701","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,10,"Yes","Malawi",9,2014,11sep2014
"2132465702","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,50,"Yes","Malawi",9,2014,15sep2014
"2132465801","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",.s,32,"Yes","Malawi",9,2014,18sep2014
"2132465802","ZMB4",.s,.s,.s,,,"Yes",.s,"Clear","Clear",9,32,"Yes","Malawi",9,2014,18sep2014
