id,program,cem301_attendees_total,cem009_country,month,year,country
,Rongo,21,1,7,2014,1
,Rongo,15,1,7,2014,1
,Rongo,30,1,7,2014,1
,Rongo,20,1,7,2014,1
,Rongo,18,1,7,2014,1
,Rongo,18,1,7,2014,1
,Rongo,23,1,7,2014,1
,Rongo,16,1,7,2014,1
,Rongo,24,1,7,2014,1
,Rongo,14,1,7,2014,1
,Rongo,15,1,7,2014,1
,Rongo,15,1,7,2014,1
,Rongo,17,1,7,2014,1
,Rongo,20,1,7,2014,1
,Rongo,18,1,7,2014,1
,Rongo,24,1,7,2014,1
,Rongo,14,1,7,2014,1
,Rongo,15,1,7,2014,1
,Rongo,20,1,7,2014,1
,Rongo,16,1,7,2014,1
,Rongo,17,1,7,2014,1
,Rongo,28,1,7,2014,1
,Rongo,18,1,7,2014,1
,Rongo,14,1,7,2014,1
,Rongo,25,1,7,2014,1
,Rongo,19,1,7,2014,1
,Rongo,16,1,7,2014,1
,Rongo,24,1,7,2014,1
,Rongo,20,1,7,2014,1
,Rongo,17,1,7,2014,1
,Rongo,17,1,7,2014,1
,Rongo,15,1,7,2014,1
,Rongo,30,1,7,2014,1
,Rongo,16,1,7,2014,1
,Rongo,23,1,7,2014,1
,Rongo,20,1,7,2014,1
,Rongo,24,1,8,2014,1
,Rongo,20,1,8,2014,1
,Rongo,18,1,7,2014,1
,Rongo,17,1,8,2014,1
,Rongo,16,1,7,2014,1
,Rongo,15,1,8,2014,1
,Rongo,21,1,7,2014,1
,Rongo,24,1,8,2014,1
,Rongo,15,1,8,2014,1
,Rongo,20,1,8,2014,1
,Rongo,17,1,8,2014,1
,Rongo,15,1,7,2014,1
,Rongo,21,1,7,2014,1
,Rongo,17,1,7,2014,1
,Rongo,18,1,7,2014,1
,Rongo,20,1,7,2014,1
,Rongo,20,1,8,2014,1
,Rongo,23,1,8,2014,1
,Rongo,22,1,7,2014,1
,Rongo,17,1,8,2014,1
,Rongo,23,1,7,2014,1
,Rongo,24,1,7,2014,1
,Rongo,22,1,7,2014,1
,Rongo,24,1,8,2014,1
,Rongo,17,1,8,2014,1
,Rongo,21,1,7,2014,1
,Rongo,20,1,7,2014,1
,Rongo,11,1,7,2014,1
,Rongo,14,1,7,2014,1
,Rongo,20,1,7,2014,1
,Rongo,20,1,7,2014,1
,Rongo,23,1,7,2014,1
,Rongo,24,1,7,2014,1
,Rongo,20,1,7,2014,1
,Rongo,22,1,7,2014,1
,Rongo,56,1,7,2014,1
,Rongo,26,1,7,2014,1
,Rongo,25,1,7,2014,1
,Rongo,18,1,7,2014,1
,Rongo,41,1,7,2014,1
,Rongo,24,1,7,2014,1
,Rongo,22,1,7,2014,1
,Rongo,19,1,7,2014,1
,Rongo,20,1,7,2014,1
,Rongo,27,1,7,2014,1
,Rongo,15,1,7,2014,1
,Rongo,18,1,7,2014,1
,Rongo,26,1,7,2014,1
,Rongo,21,1,7,2014,1
,Rongo,18,1,7,2014,1
,Rongo,21,1,7,2014,1
,Rongo,12,1,7,2014,1
,Rongo,11,1,7,2014,1
,Rongo,26,1,7,2014,1
,Rongo,15,1,7,2014,1
,Rongo,25,1,7,2014,1
,Rongo,16,1,8,2014,1
,Rongo,21,1,8,2014,1
,Rongo,21,1,7,2014,1
,Rongo,19,1,7,2014,1
,Rongo,22,1,7,2014,1
,Rongo,25,1,6,2014,1
,Rongo,18,1,6,2014,1
,Rongo,32,1,7,2014,1
,Rongo,13,1,7,2014,1
,Rongo,20,1,8,2014,1
,Rongo,18,1,7,2014,1
,Rongo,19,1,7,2014,1
,Rongo,13,1,7,2014,1
,Rongo,19,1,6,2014,1
,Rongo,31,1,7,2014,1
,Rongo,17,1,6,2014,1
,Rongo,22,1,7,2014,1
,Rongo,15,1,7,2014,1
,Rongo,23,1,6,2014,1
,Rongo,20,1,7,2014,1
,Rongo,17,1,8,2014,1
,Rongo,24,1,8,2014,1
,Rongo,24,1,8,2014,1
,Rongo,23,1,8,2014,1
,Rongo,20,1,8,2014,1
,Rongo,22,1,7,2014,1
,Rongo,25,1,7,2014,1
,Rongo,18,1,8,2014,1
,Rongo,11,1,8,2014,1
,Rongo,20,1,8,2014,1
,Rongo,20,1,7,2014,1
,Rongo,14,1,7,2014,1
,Rongo,25,1,7,2014,1
,Rongo,18,1,7,2014,1
,Rongo,19,1,7,2014,1
,Rongo,15,1,8,2014,1
,Rongo,15,1,7,2014,1
,Rongo,25,1,7,2014,1
,Rongo,15,1,7,2014,1
,Rongo,16,1,7,2014,1
,Rongo,24,1,7,2014,1
,Rongo,25,1,7,2014,1
,Rongo,14,1,8,2014,1
,Rongo,15,1,7,2014,1
,Rongo,18,1,7,2014,1
,Rongo,20,1,7,2014,1
,Rongo,21,1,7,2014,1
,Rongo,16,1,7,2014,1
,Rongo,22,1,7,2014,1
,Rongo,17,1,7,2014,1
,Rongo,18,1,7,2014,1
,Rongo,24,1,7,2014,1
,Rongo,17,1,7,2014,1
,Rongo,26,1,7,2014,1
,Rongo,22,1,7,2014,1
,Rongo,20,1,7,2014,1
,Rongo,20,1,7,2014,1
,Rongo,20,1,7,2014,1
,Rongo,12,1,7,2014,1
,Rongo,21,1,7,2014,1
,Rongo,14,1,7,2014,1
,Rongo,13,1,7,2014,1
,Rongo,12,1,7,2014,1
,Rongo,12,1,7,2014,1
,Rongo,14,1,7,2014,1
,Rongo,23,1,7,2014,1
,Rongo,17,1,7,2014,1
,Rongo,15,1,7,2014,1
,Rongo,18,1,7,2014,1
,Rongo,15,1,7,2014,1
,Rongo,18,1,7,2014,1
,Rongo,14,1,7,2014,1
,Rongo,31,1,7,2014,1
,Rongo,21,1,7,2014,1
,Rongo,18,1,7,2014,1
,Rongo,18,1,7,2014,1
,Rongo,11,1,8,2014,1
,Rongo,23,1,7,2014,1
,Rongo,15,1,7,2014,1
,Rongo,16,1,8,2014,1
,Rongo,28,1,7,2014,1
,Rongo,15,1,7,2014,1
,Rongo,19,1,8,2014,1
,Rongo,20,1,8,2014,1
,Rongo,21,1,8,2014,1
,Rongo,16,1,7,2014,1
,Rongo,13,1,7,2014,1
,Rongo,20,1,7,2014,1
,Rongo,18,1,7,2014,1
,Rongo,20,1,7,2014,1
,Rongo,15,1,7,2014,1
,Rongo,21,1,8,2014,1
,Rongo,16,1,8,2014,1
,Rongo,17,1,7,2014,1
,Rongo,28,1,8,2014,1
,Rongo,19,1,7,2014,1
,Rongo,15,1,7,2014,1
,Rongo,14,1,8,2014,1
,Rongo,16,1,8,2014,1
,Migori,19,1,7,2014,1
,Migori,20,1,6,2014,1
,Migori,19,1,7,2014,1
,Migori,20,1,7,2014,1
,Migori,13,1,6,2014,1
,Migori,12,1,7,2014,1
,Migori,24,1,6,2014,1
,Migori,27,1,6,2014,1
,Migori,22,1,6,2014,1
,Migori,15,1,7,2014,1
,Migori,30,1,7,2014,1
,Migori,26,1,6,2014,1
,Migori,21,1,7,2014,1
,Migori,13,1,7,2014,1
,Migori,56,1,7,2014,1
,Migori,15,1,7,2014,1
,Migori,19,1,7,2014,1
,Migori,11,1,6,2014,1
,Migori,19,1,7,2014,1
,Migori,18,1,6,2014,1
,Migori,16,1,6,2014,1
,Migori,22,1,7,2014,1
,Migori,21,1,6,2014,1
,Migori,9,1,7,2014,1
,Migori,37,1,7,2014,1
,Migori,33,1,7,2014,1
,Migori,22,1,6,2014,1
,Migori,14,1,6,2014,1
,Migori,26,1,6,2014,1
,Migori,17,1,6,2014,1
,Migori,21,1,7,2014,1
,Migori,40,1,6,2014,1
,Migori,14,1,6,2014,1
,Migori,45,1,7,2014,1
,Migori,25,1,7,2014,1
,Migori,37,1,7,2014,1
,Migori,21,1,7,2014,1
,Migori,17,1,7,2014,1
,Migori,34,1,7,2014,1
,Migori,17,1,6,2014,1
,Migori,23,1,7,2014,1
,Migori,27,1,6,2014,1
,Migori,14,1,6,2014,1
,Migori,21,1,6,2014,1
,Migori,19,1,6,2014,1
,Migori,22,1,7,2014,1
,Migori,38,1,7,2014,1
,Migori,20,1,7,2014,1
,Migori,23,1,7,2014,1
,Migori,40,1,7,2014,1
,Migori,16,1,7,2014,1
,Migori,22,1,6,2014,1
,Migori,15,1,7,2014,1
,Migori,29,1,7,2014,1
,Migori,21,1,7,2014,1
,Migori,35,1,7,2014,1
,Migori,21,1,7,2014,1
,Migori,21,1,7,2014,1
,Migori,13,1,7,2014,1
,Migori,31,1,7,2014,1
,Migori,61,1,7,2014,1
,Migori,17,1,7,2014,1
,Migori,32,1,6,2014,1
,Migori,14,1,6,2014,1
,Migori,18,1,6,2014,1
,Migori,30,1,7,2014,1
,Migori,19,1,7,2014,1
,Migori,10,1,7,2014,1
,Migori,17,1,7,2014,1
,Migori,16,1,7,2014,1
,Migori,24,1,7,2014,1
,Migori,18,1,7,2014,1
,Migori,22,1,7,2014,1
,Migori,13,1,7,2014,1
,Migori,17,1,7,2014,1
,Migori,11,1,8,2014,1
,Migori,17,1,7,2014,1
,Migori,33,1,6,2014,1
,Migori,16,1,8,2014,1
,Migori,14,1,6,2014,1
,Migori,14,1,6,2014,1
,Migori,17,1,7,2014,1
,Migori,26,1,6,2014,1
,Migori,20,1,6,2014,1
,Migori,30,1,6,2014,1
,Migori,24,1,7,2014,1
,Migori,12,1,6,2014,1
,Migori,17,1,7,2014,1
,Migori,18,1,7,2014,1
,Migori,15,1,7,2014,1
,Migori,23,1,6,2014,1
,Migori,18,1,7,2014,1
,Migori,14,1,6,2014,1
,Migori,16,1,7,2014,1
,Migori,19,1,6,2014,1
,Migori,23,1,6,2014,1
,Migori,30,1,7,2014,1
,Migori,18,1,6,2014,1
,Migori,27,1,7,2014,1
,Migori,13,1,6,2014,1
,Migori,21,1,7,2014,1
,Migori,24,1,7,2014,1
,Migori,16,1,7,2014,1
,Migori,16,1,7,2014,1
,Migori,16,1,7,2014,1
,Migori,16,1,7,2014,1
,Migori,15,1,7,2014,1
,Migori,20,1,7,2014,1
,Migori,14,1,6,2014,1
,Migori,20,1,6,2014,1
,Migori,10,1,6,2014,1
,Migori,31,1,7,2014,1
,Migori,21,1,7,2014,1
,Migori,13,1,7,2014,1
,Migori,22,1,6,2014,1
,Migori,10,1,7,2014,1
,Migori,13,1,6,2014,1
,Migori,35,1,6,2014,1
,Migori,29,1,7,2014,1
,Migori,20,1,7,2014,1
,Migori,16,1,7,2014,1
,Migori,18,1,7,2014,1
,Migori,13,1,7,2014,1
,Migori,18,1,7,2014,1
,Migori,44,1,7,2014,1
,Migori,21,1,7,2014,1
,Migori,24,1,7,2014,1
,Migori,16,1,7,2014,1
,Migori,16,1,7,2014,1
,Migori,20,1,8,2014,1
,Migori,15,1,7,2014,1
,Migori,21,1,7,2014,1
,Migori,14,1,7,2014,1
,Migori,19,1,7,2014,1
,Migori,18,1,7,2014,1
,Migori,28,1,7,2014,1
,Migori,29,1,7,2014,1
,Migori,25,1,7,2014,1
,Migori,18,1,7,2014,1
,Migori,20,1,7,2014,1
,Migori,25,1,7,2014,1
,Migori,15,1,7,2014,1
,Migori,30,1,7,2014,1
,Migori,16,1,7,2014,1
,Migori,20,1,7,2014,1
,Migori,46,1,6,2014,1
,Migori,13,1,7,2014,1
,Migori,15,1,7,2014,1
,Migori,13,1,7,2014,1
,Migori,13,1,7,2014,1
,Migori,19,1,7,2014,1
,Migori,18,1,6,2014,1
,Migori,23,1,7,2014,1
,Migori,17,1,7,2014,1
,Migori,17,1,7,2014,1
,Migori,13,1,6,2014,1
,Migori,16,1,7,2014,1
,Migori,17,1,6,2014,1
,Migori,22,1,7,2014,1
,Migori,30,1,6,2014,1
,Migori,24,1,6,2014,1
,Migori,17,1,7,2014,1
,Migori,16,1,6,2014,1
,Migori,27,1,7,2014,1
,Migori,13,1,7,2014,1
,Migori,31,1,7,2014,1
,Migori,14,1,7,2014,1
,Migori,18,1,7,2014,1
,Migori,13,1,7,2014,1
,Migori,27,1,7,2014,1
,Migori,17,1,7,2014,1
,Migori,20,1,7,2014,1
,Migori,21,1,7,2014,1
,Migori,13,1,8,2014,1
,Migori,10,1,8,2014,1
,Migori,34,1,6,2014,1
,Migori,38,1,6,2014,1
,Migori,16,1,6,2014,1
,Migori,23,1,6,2014,1
,Migori,11,1,7,2014,1
,Migori,32,1,7,2014,1
,Migori,15,1,7,2014,1
,Migori,19,1,6,2014,1
,Migori,17,1,7,2014,1
,Migori,18,1,6,2014,1
,Migori,24,1,6,2014,1
,Migori,17,1,6,2014,1
,Migori,16,1,6,2014,1
,Migori,16,1,7,2014,1
,Migori,21,1,7,2014,1
,Migori,16,1,7,2014,1
,Migori,26,1,7,2014,1
,Migori,28,1,7,2014,1
,Migori,20,1,7,2014,1
,Migori,18,1,7,2014,1
,Migori,25,1,7,2014,1
,Migori,18,1,6,2014,1
,Migori,13,1,7,2014,1
,Migori,18,1,7,2014,1
,Migori,15,1,7,2014,1
,Migori,17,1,7,2014,1
,Migori,21,1,7,2014,1
,Migori,18,1,7,2014,1
,Migori,18,1,7,2014,1
,Migori,22,1,7,2014,1
,Migori,23,1,7,2014,1
,Migori,18,1,7,2014,1
,Migori,50,1,7,2014,1
,Migori,13,1,7,2014,1
,Migori,15,1,7,2014,1
,Migori,15,1,7,2014,1
,Migori,22,1,7,2014,1
,Migori,13,1,7,2014,1
,Migori,17,1,7,2014,1
,Migori,17,1,7,2014,1
,Migori,24,1,7,2014,1
,Migori,15,1,7,2014,1
,Migori,16,1,6,2014,1
,Migori,36,1,6,2014,1
,Migori,13,1,7,2014,1
,Migori,12,1,6,2014,1
,Migori,14,1,6,2014,1
,Migori,13,1,6,2014,1
,Migori,16,1,6,2014,1
,Migori,21,1,6,2014,1
,Migori,15,1,6,2014,1
,Migori,10,1,6,2014,1
,Migori,16,1,6,2014,1
,Migori,15,1,6,2014,1
,Migori,10,1,6,2014,1
,Migori,17,1,7,2014,1
,Migori,19,1,7,2014,1
,Migori,18,1,6,2014,1
,Migori,23,1,6,2014,1
,Migori,21,1,7,2014,1
,Migori,15,1,7,2014,1
,Migori,18,1,6,2014,1
,Migori,25,1,6,2014,1
,Migori,20,1,6,2014,1
,Migori,23,1,6,2014,1
,Migori,11,1,6,2014,1
,Migori,22,1,7,2014,1
,Migori,15,1,7,2014,1
,Migori,29,1,7,2014,1
,Migori,35,1,7,2014,1
,Migori,21,1,7,2014,1
,Migori,15,1,7,2014,1
,Migori,15,1,7,2014,1
,Migori,19,1,7,2014,1
,Migori,13,1,7,2014,1
,Migori,18,1,7,2014,1
,Migori,12,1,7,2014,1
,Migori,15,1,7,2014,1
,Migori,44,1,7,2014,1
,Migori,30,1,7,2014,1
,Migori,25,1,7,2014,1
,Migori,12,1,7,2014,1
,Migori,12,1,7,2014,1
,Migori,15,1,7,2014,1
,Migori,17,1,7,2014,1
,Migori,16,1,7,2014,1
,Migori,28,1,7,2014,1
,Migori,14,1,7,2014,1
,Migori,14,1,7,2014,1
,Migori,21,1,6,2014,1
,Migori,16,1,7,2014,1
,Migori,31,1,7,2014,1
,Migori,52,1,6,2014,1
,Migori,28,1,6,2014,1
,Migori,13,1,6,2014,1
,Migori,16,1,6,2014,1
,Migori,20,1,7,2014,1
,Migori,18,1,7,2014,1
,Migori,13,1,7,2014,1
,Migori,19,1,7,2014,1
,Migori,15,1,6,2014,1
,Migori,16,1,6,2014,1
,Migori,25,1,7,2014,1
,Migori,15,1,6,2014,1
,Migori,17,1,6,2014,1
,Migori,12,1,6,2014,1
,Migori,31,1,7,2014,1
,Migori,20,1,6,2014,1
,Migori,16,1,6,2014,1
,Migori,15,1,8,2014,1
,Migori,11,1,7,2014,1
,Migori,15,1,7,2014,1
,Migori,43,1,6,2014,1
,Migori,19,1,7,2014,1
,Migori,21,1,7,2014,1
,Migori,31,1,7,2014,1
,Migori,21,1,7,2014,1
,Migori,23,1,7,2014,1
,Migori,16,1,7,2014,1
,Migori,20,1,7,2014,1
,Migori,21,1,6,2014,1
,Migori,13,1,6,2014,1
,Migori,10,1,7,2014,1
,Migori,21,1,7,2014,1
,Migori,14,1,7,2014,1
,Migori,22,1,6,2014,1
,Migori,17,1,7,2014,1
,Migori,33,1,6,2014,1
,Migori,23,1,6,2014,1
,Migori,30,1,6,2014,1
,Migori,21,1,6,2014,1
,Migori,18,1,6,2014,1
,Migori,12,1,6,2014,1
,Migori,20,1,6,2014,1
,Migori,27,1,6,2014,1
,Migori,33,1,6,2014,1
,Migori,13,1,7,2014,1
,Migori,10,1,6,2014,1
,Migori,18,1,6,2014,1
,Migori,11,1,6,2014,1
,Migori,17,1,7,2014,1
,Migori,18,1,6,2014,1
,Migori,24,1,6,2014,1
,Migori,25,1,6,2014,1
,Migori,20,1,7,2014,1
,Migori,19,1,7,2014,1
,Migori,15,1,7,2014,1
,Migori,25,1,7,2014,1
,Migori,24,1,7,2014,1
,Migori,19,1,7,2014,1
,Migori,17,1,7,2014,1
,Migori,20,1,6,2014,1
,Migori,18,1,7,2014,1
,Migori,30,1,7,2014,1
,Migori,18,1,6,2014,1
,Migori,18,1,7,2014,1
,Migori,15,1,7,2014,1
,Migori,17,1,7,2014,1
,Migori,28,1,7,2014,1
,Migori,15,1,7,2014,1
,Migori,21,1,7,2014,1
,Migori,22,1,7,2014,1
,Migori,20,1,7,2014,1
,Migori,12,1,7,2014,1
,Migori,19,1,7,2014,1
,Migori,12,1,7,2014,1
,Migori,17,1,7,2014,1
,Migori,14,1,7,2014,1
,Migori,13,1,7,2014,1
,Migori,30,1,7,2014,1
,Migori,31,1,7,2014,1
,Migori,17,1,7,2014,1
,Migori,13,1,7,2014,1
,Migori,20,1,6,2014,1
,Migori,31,1,7,2014,1
,Migori,18,1,7,2014,1
,Migori,22,1,7,2014,1
,Migori,30,1,7,2014,1
,Migori,20,1,7,2014,1
,Migori,22,1,7,2014,1
,Migori,12,1,7,2014,1
,Migori,28,1,7,2014,1
,Migori,17,1,6,2014,1
,Migori,18,1,7,2014,1
,Migori,13,1,7,2014,1
,Migori,33,1,7,2014,1
,Migori,24,1,7,2014,1
,Migori,18,1,6,2014,1
,Migori,33,1,7,2014,1
,Migori,18,1,7,2014,1
,Migori,24,1,7,2014,1
,Migori,17,1,7,2014,1
,Migori,21,1,7,2014,1
,Migori,17,1,7,2014,1
,Migori,15,1,7,2014,1
,Migori,14,1,7,2014,1
,Migori,18,1,7,2014,1
,Migori,17,1,7,2014,1
,Migori,11,1,7,2014,1
,Migori,18,1,7,2014,1
,Migori,25,1,7,2014,1
,Migori,20,1,7,2014,1
,Migori,17,1,6,2014,1
,Kuria,19,1,11,2014,1
,Kuria,31,1,12,2014,1
,Kuria,33,1,12,2014,1
,Kuria,32,1,12,2014,1
,Kuria,34,1,11,2014,1
,Kuria,22,1,12,2014,1
,Kuria,14,1,12,2014,1
,Kuria,21,1,12,2014,1
,Kuria,26,1,12,2014,1
,Kuria,27,1,11,2014,1
,Kuria,27,1,11,2014,1
,Kuria,17,1,11,2014,1
,Kuria,15,1,11,2014,1
,Kuria,21,1,12,2014,1
,Kuria,19,1,12,2014,1
,Kuria,24,1,12,2014,1
,Kuria,12,1,12,2014,1
,Kuria,10,1,12,2014,1
,Kuria,27,1,12,2014,1
,Kuria,26,1,1,2015,1
,Kuria,22,1,11,2014,1
,Kuria,29,1,11,2014,1
,Kuria,20,1,12,2014,1
,Kuria,19,1,12,2014,1
,Kuria,22,1,12,2014,1
,Kuria,25,1,12,2014,1
,Kuria,13,1,12,2014,1
,Kuria,21,1,11,2014,1
,Kuria,41,1,11,2014,1
,Kuria,25,1,11,2014,1
,Kuria,30,1,11,2014,1
,Kuria,22,1,11,2014,1
,Kuria,19,1,11,2014,1
,Kuria,16,1,11,2014,1
,Kuria,29,1,11,2014,1
,Kuria,15,1,11,2014,1
,Kuria,21,1,12,2014,1
,Kuria,28,1,12,2014,1
,Kuria,18,1,12,2014,1
,Kuria,38,1,10,2014,1
,Kuria,26,1,10,2014,1
,Kuria,39,1,10,2014,1
,Kuria,34,1,10,2014,1
,Kuria,14,1,11,2014,1
,Kuria,28,1,10,2014,1
,Kuria,18,1,10,2014,1
,Kuria,13,1,11,2014,1
,Kuria,36,1,11,2014,1
,Kuria,18,1,11,2014,1
,Kuria,16,1,12,2014,1
,Kuria,25,1,1,2015,1
,Kuria,23,1,12,2014,1
,Kuria,19,1,12,2014,1
,Kuria,22,1,12,2014,1
,Kuria,40,1,12,2014,1
,Kuria,31,1,12,2014,1
,Kuria,31,1,12,2014,1
,Kuria,29,1,12,2014,1
,Kuria,17,1,1,2015,1
,Kuria,18,1,1,2015,1
,Kuria,30,1,1,2015,1
,Kuria,17,1,1,2015,1
,Kuria,26,1,1,2015,1
,Kuria,36,1,1,2015,1
,Kuria,36,1,1,2015,1
,Kuria,24,1,11,2014,1
,Kuria,19,1,11,2014,1
,Kuria,21,1,11,2014,1
,Kuria,22,1,11,2014,1
,Kuria,22,1,11,2014,1
,Kuria,26,1,11,2014,1
,Kuria,30,1,11,2014,1
,Kuria,22,1,12,2014,1
,Kuria,41,1,1,2015,1
,Kuria,25,1,11,2014,1
,Kuria,17,1,11,2014,1
,Kuria,32,1,11,2014,1
,Kuria,18,1,1,2015,1
,Kuria,30,1,1,2015,1
,Kuria,25,1,11,2014,1
,Kuria,23,1,11,2014,1
,Kuria,19,1,11,2014,1
,Kuria,18,1,12,2014,1
,Kuria,23,1,11,2014,1
,Kuria,20,1,11,2014,1
,Kuria,15,1,11,2014,1
,Kuria,26,1,10,2014,1
,Kuria,15,1,12,2014,1
,Kuria,50,1,12,2014,1
,Kuria,22,1,12,2014,1
,Kuria,24,1,12,2014,1
,Kuria,26,1,12,2014,1
,Kuria,24,1,10,2014,1
,Kuria,21,1,10,2014,1
,Kuria,24,1,10,2014,1
,Kuria,23,1,10,2014,1
,Kuria,28,1,10,2014,1
,Kuria,20,1,10,2014,1
,Kuria,24,1,11,2014,1
,Kuria,31,1,10,2014,1
,Kuria,17,1,11,2014,1
,Kuria,16,1,12,2014,1
,Kuria,25,1,10,2014,1
,Kuria,18,1,10,2014,1
,Kuria,19,1,10,2014,1
,Kuria,39,1,10,2014,1
,Kuria,25,1,10,2014,1
,Kuria,30,1,10,2014,1
,Kuria,22,1,10,2014,1
,Kuria,16,1,10,2014,1
,Kuria,20,1,10,2014,1
,Kuria,18,1,11,2014,1
,Kuria,11,1,12,2014,1
,Kuria,24,1,12,2014,1
,Kuria,21,1,12,2014,1
,Kuria,23,1,12,2014,1
,Kuria,24,1,12,2014,1
,Kuria,20,1,12,2014,1
,Kuria,17,1,12,2014,1
,Kuria,17,1,12,2014,1
,Kuria,20,1,12,2014,1
,Kuria,12,1,12,2014,1
,Kuria,22,1,12,2014,1
,Kuria,13,1,12,2014,1
,Kuria,15,1,12,2014,1
,Kuria,18,1,11,2014,1
,Kuria,19,1,11,2014,1
,Kuria,20,1,11,2014,1
,Kuria,14,1,11,2014,1
,Kuria,16,1,11,2014,1
,Kuria,25,1,1,2015,1
,Kuria,16,1,11,2014,1
,Kuria,27,1,11,2014,1
,Kuria,17,1,11,2014,1
,Kuria,15,1,11,2014,1
,Kuria,19,1,11,2014,1
,Kuria,21,1,11,2014,1
,Kuria,46,1,11,2014,1
,Kuria,30,1,11,2014,1
,Kuria,18,1,11,2014,1
,Kuria,18,1,11,2014,1
,Kuria,15,1,11,2014,1
,Kuria,21,1,11,2014,1
,Kuria,30,1,11,2014,1
,Kuria,20,1,11,2014,1
,Kuria,25,1,11,2014,1
,Kuria,37,1,11,2014,1
,Kuria,41,1,11,2014,1
,Kuria,28,1,11,2014,1
,Kuria,19,1,11,2014,1
,Kuria,20,1,12,2014,1
,Kuria,18,1,12,2014,1
,Kuria,21,1,12,2014,1
,Kuria,18,1,12,2014,1
,Kuria,33,1,11,2014,1
,Kuria,24,1,11,2014,1
,Kuria,13,1,12,2014,1
,Kuria,18,1,11,2014,1
,Kuria,16,1,12,2014,1
,Kuria,20,1,12,2014,1
,Kuria,23,1,12,2014,1
,Kuria,20,1,12,2014,1
,Kuria,18,1,12,2014,1
,Kuria,36,1,1,2015,1
,Kuria,22,1,11,2014,1
,Kuria,24,1,12,2014,1
,Kuria,24,1,12,2014,1
,Kuria,21,1,12,2014,1
,Kuria,40,1,12,2014,1
,Kuria,18,1,12,2014,1
,Kuria,17,1,12,2014,1
,Kuria,25,1,12,2014,1
,Kuria,22,1,12,2014,1
,Kuria,19,1,12,2014,1
,Kuria,20,1,12,2014,1
,Kuria,18,1,12,2014,1
,Kuria,22,1,12,2014,1
,Kuria,21,1,12,2014,1
,Kuria,18,1,12,2014,1
,Kuria,17,1,12,2014,1
,Kuria,35,1,12,2014,1
,Kuria,25,1,12,2014,1
,Kuria,36,1,12,2014,1
,Kuria,23,1,12,2014,1
,Kuria,17,1,12,2014,1
,Kuria,27,1,12,2014,1
,Kuria,18,1,12,2014,1
,Kuria,26,1,12,2014,1
,Kuria,19,1,12,2014,1
,Kuria,23,1,12,2014,1
,Kuria,14,1,12,2014,1
,Kuria,16,1,12,2014,1
,Kuria,50,1,12,2014,1
,Kuria,15,1,12,2014,1
,Kuria,40,1,11,2014,1
,Kuria,23,1,1,2015,1
,Kuria,20,1,11,2014,1
,Kuria,25,1,11,2014,1
,Kuria,23,1,11,2014,1
,Kuria,24,1,11,2014,1
,Kuria,29,1,12,2014,1
,Kuria,21,1,12,2014,1
,Kuria,17,1,12,2014,1
,Kuria,20,1,12,2014,1
,Kuria,18,1,1,2015,1
,Kuria,24,1,12,2014,1
,Kuria,33,1,12,2014,1
,Kuria,24,1,12,2014,1
,Kuria,20,1,12,2014,1
,Kuria,21,1,12,2014,1
,Kuria,24,1,12,2014,1
,Kuria,21,1,12,2014,1
,Kuria,35,1,12,2014,1
,Kuria,13,1,12,2014,1
,Kuria,30,1,12,2014,1
,Kuria,22,1,12,2014,1
,Kuria,18,1,12,2014,1
,Kuria,16,1,12,2014,1
,Kuria,15,1,12,2014,1
,Kuria,24,1,12,2014,1
,Kuria,23,1,12,2014,1
,Kuria,19,1,12,2014,1
,Kuria,24,1,12,2014,1
,Kuria,16,1,1,2015,1
,Kuria,30,1,1,2015,1
,Kuria,21,1,1,2015,1
,Kuria,24,1,1,2015,1
,Kuria,31,1,1,2015,1
,Kuria,13,1,1,2015,1
,Kuria,16,1,1,2015,1
,Kuria,33,1,1,2015,1
,Kuria,32,1,11,2014,1
,Kuria,21,1,11,2014,1
,Kuria,19,1,11,2014,1
,Kuria,23,1,11,2014,1
,Kuria,28,1,11,2014,1
,Kuria,18,1,11,2014,1
,Kuria,32,1,11,2014,1
,Kuria,26,1,11,2014,1
,Kuria,24,1,11,2014,1
,Kuria,15,1,11,2014,1
,Kuria,15,1,11,2014,1
,Kuria,34,1,11,2014,1
,Kuria,22,1,11,2014,1
,Kuria,24,1,11,2014,1
,Kuria,18,1,11,2014,1
,Kuria,16,1,12,2014,1
,Kuria,13,1,12,2014,1
,Kuria,29,1,12,2014,1
,Kuria,49,1,11,2014,1
,Kuria,27,1,11,2014,1
,Kuria,12,1,1,2015,1
,Kuria,21,1,11,2014,1
,Kuria,20,1,12,2014,1
,Kuria,20,1,12,2014,1
,Kuria,15,1,12,2014,1
,Kuria,24,1,12,2014,1
,Kuria,20,1,12,2014,1
,Kuria,21,1,11,2014,1
,Kuria,25,1,11,2014,1
,Kuria,20,1,11,2014,1
,Kuria,19,1,11,2014,1
,Kuria,19,1,11,2014,1
,Kuria,20,1,11,2014,1
,Kuria,19,1,12,2014,1
,Kuria,14,1,12,2014,1
,Kuria,24,1,11,2014,1
,Kuria,21,1,11,2014,1
,Kuria,24,1,12,2014,1
,Kuria,30,1,12,2014,1
,Kuria,16,1,11,2014,1
,Kuria,20,1,12,2014,1
,Kuria,38,1,11,2014,1
,Kuria,15,1,12,2014,1
,Kuria,24,1,1,2015,1
