ID,cem301_attendees_total,month,year,country
,27,2,2016,2
,40,2,2016,2
,58,2,2016,2
,32,2,2016,2
,28,2,2016,2
,78,2,2016,2
,58,2,2016,2
,48,2,2016,2
,21,2,2016,2
,86,2,2016,2
,38,2,2016,2
,15,2,2016,2
,38,2,2016,2
,36,2,2016,2
,40,2,2016,2
,42,2,2016,2
,53,2,2016,2
,42,2,2016,2
,32,2,2016,2
,50,2,2016,2
,29,2,2016,2
,35,2,2016,2
,31,2,2016,2
,35,3,2016,2
,62,3,2016,2
,22,3,2016,2
,42,3,2016,2
,50,3,2016,2
,53,3,2016,2
,36,3,2016,2
,41,3,2016,2
,39,3,2016,2
,40,3,2016,2
,53,3,2016,2
,67,3,2016,2
,24,3,2016,2
,26,3,2016,2
,35,3,2016,2
,40,3,2016,2
,34,3,2016,2
,47,3,2016,2
,35,3,2016,2
,45,3,2016,2
,29,3,2016,2
,29,3,2016,2
,33,3,2016,2
,42,5,2016,2
,43,5,2016,2
,52,5,2016,2
,20,5,2016,2
,12,5,2016,2
,45,5,2016,2
,42,5,2016,2
,30,5,2016,2
,85,5,2016,2
,25,5,2016,2
,15,5,2016,2
,19,5,2016,2
,47,5,2016,2
,28,5,2016,2
,57,5,2016,2
,40,5,2016,2
,42,5,2016,2
,33,5,2016,2
,54,6,2016,2
,30,6,2016,2
,46,6,2016,2
,53,6,2016,2
,53,6,2016,2
,48,6,2016,2
,61,6,2016,2
