id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
,BTJ,70060181,29,945,31.5,0.9206349,4.603175,9,33,12-Feb-15,14-Sep-17,9,2017,2
,BTJ,70060182,26,945,31.5,0.8253968,4.126984,8,30,12-Feb-15,14-Sep-17,9,2017,2
,BTJ,70060183,24,918,30.6,0.7843137,3.921569,7,28,11mar2015,14-Sep-17,9,2017,2
,BTJ,70060184,20,945,31.5,0.6349207,3.174603,6,24,12-Feb-15,14-Sep-17,9,2017,2
,BTJ,70060186,29,943,31.43333,0.9225875,4.612937,9,33,12-Feb-15,12-Sep-17,9,2017,2
,BTJ,70060187,30,915,30.5,0.9836066,4.918033,9,34,12mar2015,12-Sep-17,9,2017,2
,BTJ,70060188,28,943,31.43333,0.8907741,4.453871,8,32,12-Feb-15,12-Sep-17,9,2017,2
,BTJ,70060189,30,943,31.43333,0.9544009,4.772005,9,34,12-Feb-15,12-Sep-17,9,2017,2
,BTJ,70060190,31,942,31.4,0.9872612,4.936306,9,35,13-Feb-15,12-Sep-17,9,2017,2
,BTJ,70060192,17,848,28.26667,0.6014151,3.007076,6,21,13-Feb-15,10-Jun-17,6,2017,2
,BTJ,70060193,18,943,31.43333,0.5726405,2.863203,6,22,12-Feb-15,12-Sep-17,9,2017,2
,BTJ,70060194,18,943,31.43333,0.5726405,2.863203,6,22,12-Feb-15,12-Sep-17,9,2017,2
,BTJ,70060195,22,943,31.43333,0.699894,3.49947,7,26,12-Feb-15,12-Sep-17,9,2017,2
,BTJ,70060196,18,943,31.43333,0.5726405,2.863203,6,22,12-Feb-15,12-Sep-17,9,2017,2
,BTJ,70060197,24,943,31.43333,0.7635207,3.817604,7,28,12-Feb-15,12-Sep-17,9,2017,2
,BTJ,70060198,28,942,31.4,0.8917198,4.458599,8,32,12-Feb-15,11-Sep-17,9,2017,2
,BTJ,70060200,27,944,31.46667,0.8580508,4.290254,8,31,13-Feb-15,14-Sep-17,9,2017,2
,BTJ,70060201,16,784,26.13333,0.6122449,3.061224,5,20,13-Apr-15,05-Jun-17,6,2017,2
,BTJ,70060202,20,942,31.4,0.6369427,3.184713,6,24,12-Feb-15,11-Sep-17,9,2017,2
,BTJ,70060203,24,942,31.4,0.7643312,3.821656,7,28,12-Feb-15,11-Sep-17,9,2017,2
,BTJ,70060204,24,942,31.4,0.7643312,3.821656,7,28,12-Feb-15,11-Sep-17,9,2017,2
,BTJ,70060205,22,945,31.5,0.6984127,3.492064,7,26,12-Feb-15,14-Sep-17,9,2017,2
,BTJ,70060206,25,897,29.9,0.8361204,4.180602,9,33,28mar2015,14-Sep-17,9,2017,2
,BTJ,70060207,17,870,29,0.5862069,2.931035,6,21,28-Apr-15,14-Sep-17,9,2017,2
,BTJ,70060208,23,945,31.5,0.7301587,3.650794,7,27,12-Feb-15,14-Sep-17,9,2017,2
,BTJ,70060209,23,933,31.1,0.7395498,3.697749,7,27,24-Feb-15,14-Sep-17,9,2017,2
,BTJ,70060211,22,861,28.7,0.7665505,3.832752,7,24,07may2015,14-Sep-17,9,2017,2
,BTJ,70060212,23,916,30.53333,0.7532751,3.766376,8,31,06mar2015,13-Sep-17,9,2017,2
,BTJ,70060213,29,938,31.26667,0.9275053,4.637527,10,37,12-Feb-15,13-Sep-17,9,2017,2
,BTJ,70060214,25,963,32.1,0.7788162,3.894081,9,33,06mar2015,30oct2017,10,2017,2
,BTJ,70060215,21,944,31.46667,0.6673729,3.336864,7,25,12-Feb-15,13-Sep-17,9,2017,2
,BTJ,70060216,22,944,31.46667,0.6991525,3.495763,7,26,12-Feb-15,13-Sep-17,9,2017,2
,BTJ,70060217,26,943,31.43333,0.8271474,4.135737,8,30,13-Feb-15,13-Sep-17,9,2017,2
,BTJ,70060218,22,921,30.7,0.7166123,3.583062,7,26,07mar2015,13-Sep-17,9,2017,2
,BTJ,70060219,21,921,30.7,0.6840391,3.420195,7,25,07mar2015,13-Sep-17,9,2017,2
,BTJ,70060220,18,921,30.7,0.5863192,2.931596,6,22,07mar2015,13-Sep-17,9,2017,2
,BTJ,70060221,27,935,31.16667,0.8663102,4.331551,9,35,13-Feb-15,11-Sep-17,9,2017,2
,BTJ,70060222,24,941,31.36667,0.7651435,3.825717,7,28,13-Feb-15,11-Sep-17,9,2017,2
,BTJ,70060223,25,943,31.43333,0.795334,3.97667,8,29,12-Feb-15,12-Sep-17,9,2017,2
