id,t011_program,t313_wpt_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t008_country,month,year
,Zomba 4,,,1,,,1,,3,3,,15,1,3,10,2014
,Zomba 4,,1,,1,1,1,,3,3,,50,1,3,10,2014
,Zomba 7,,,,1,1,1,,3,3,,59,1,3,8,2015
,Zomba 8,,,,0,,1,,3,3,,40,1,3,8,2015
,Zomba 1,,,,1,1,1,,3,3,,233.3333333,1,3,1,2016
,Zomba 5,,,,0,,1,,3,3,,21,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,66.66666667,1,3,10,2014
,Zomba 6,,,,1,1,1,,3,3,,35,1,3,4,2015
,Zomba 3,,,,0,,1,,3,3,,12,1,3,9,2014
,Zomba 5,1,1,,0,,1,,3,3,5,,,3,4,2015
,Zomba 6,,,1,,,1,,3,3,,10.66666667,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,52,1,3,2,2015
,Zomba 4,0,0,,,,,,,,,,,3,10,2014
,Zomba 9,,,1,,,1,,3,3,,30.83333333,1,3,1,2016
,Zomba 5,,,,1,1,1,,3,3,,20,1,3,1,2016
,Zomba 3,,,,1,1,1,,3,3,,23,1,3,9,2014
,Zomba 3,,,,1,1,1,,3,3,,44,1,3,9,2014
,Zomba 3,,,,1,1,1,,3,3,,73,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,20,1,3,10,2014
,Zomba 3,,,,0,,1,,3,3,,48,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,45.83333333,1,3,2,2015
,Zomba 7,,,,1,1,1,,3,3,,11,1,3,7,2015
,Zomba 3,,,,1,1,1,,3,3,,140,1,3,9,2014
,Zomba 7,,,1,,,1,,3,3,,17.5,1,3,7,2015
,Zomba 4,,,1,,,1,,3,3,,15,1,3,2,2016
,Zomba 4,,,,1,1,1,,3,3,,20,1,3,10,2014
,Zomba 6,,,,1,1,1,,3,3,,13.33333333,1,3,1,2016
,Zomba 1,,,1,,,1,,3,3,,30,1,3,1,2016
,Zomba 4,,,,1,1,1,,3,3,,13,1,3,9,2014
,Zomba 1,,,,1,1,1,,3,3,,73.33333333,1,3,2,2016
,Zomba 5,,,,0,,1,,3,3,,20,1,3,2,2015
,Zomba 3,,,,1,1,1,,2,3,,35,1,3,9,2014
,Zomba 9,,1,,0,,1,,3,3,,66.66666667,1,3,1,2016
,Zomba 5,,,,1,1,1,,3,3,,45,1,3,2,2015
,Zomba 7,,,,1,1,1,,3,3,,99,1,3,7,2015
,Zomba 7,,,,0,,1,,3,3,,48.66666667,1,3,7,2015
,Zomba 8,,,,1,1,1,,3,3,,22,1,3,8,2015
,Zomba 7,,,,0,,1,,3,3,,21,1,3,7,2015
,Zomba 2,,,,,,1,,3,3,,,1,3,1,2014
,Zomba 4,,,1,,,1,,3,3,,10,0,3,8,2015
,Zomba 6,,,1,,,1,,3,3,,28,1,3,9,2015
,Zomba 8,,,,1,1,1,,3,3,,22.91666667,1,3,8,2015
,Zomba 7,1,,,1,1,1,,3,3,,6.75,,3,7,2015
,Zomba 8,0,0,,,,,,,,,,,3,8,2015
,Zomba 3,,,,1,1,1,,3,3,,50,1,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,115,1,3,7,2015
,Zomba 3,1,,,1,1,0,,,,,,,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,140,1,3,7,2015
,Zomba 7,0,,,1,1,1,,3,3,,4,,3,7,2015
,Zomba 5,1,,,1,0,,,,,,,,3,8,2015
,Zomba 5,,,1,,,1,,3,3,,24,1,3,1,2016
,Zomba 3,0,,1,,,1,,1,3,,,,3,9,2014
,Zomba 8,,,,1,1,1,,3,3,,10,1,3,8,2015
,Zomba 4,,1,,0,,1,,3,3,,12,0,3,10,2014
,Zomba 5,,,,1,1,1,,3,3,,46.66666667,1,3,3,2015
,Zomba 3,,,,1,1,1,,3,3,,49,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,40,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,33.75,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,120,1,3,4,2015
,Zomba 5,,,1,,,1,,3,3,,16,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,29.5,1,3,10,2014
,Zomba 5,,,,1,1,1,,3,3,,57.33333333,1,3,3,2015
,Zomba 5,,,,0,,1,,3,3,,120,1,3,2,2015
,Zomba 8,,,,1,1,1,,3,3,,10,1,3,8,2015
,Zomba 9,,,,0,,1,,3,3,,16,1,3,12,2015
,Zomba 3,0,,,1,1,1,,1,3,,,,3,8,2014
,Zomba 6,,,1,,,1,,3,3,,11.16666667,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,24.16666667,1,3,10,2014
,Zomba 4,,,,1,1,1,,2,3,,12.33333333,1,3,10,2014
,Zomba 3,,,,0,,1,,3,3,,120,1,3,9,2014
,Zomba 5,,,,0,,1,,3,3,,70,1,3,2,2015
,Zomba 4,,,,0,,1,,3,3,,14.58333333,1,3,9,2014
,Zomba 6,,,,0,,1,,3,3,,20,0,3,4,2015
,Zomba 8,,,,1,1,1,,3,3,,10,1,3,8,2015
,Zomba 4,,,,0,,1,,3,3,,48.33333333,1,3,9,2014
,Zomba 9,,,1,,,1,,3,3,,29.08333333,1,3,12,2015
,Zomba 5,,1,,0,,1,,3,3,,97,1,3,2,2015
,Zomba 3,,1,,0,,1,,3,3,,51.66666667,1,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,43,1,3,7,2015
,Zomba 4,,1,,0,,1,,3,3,,75,1,3,10,2014
,Zomba 5,,,,1,1,1,,3,3,,60,1,3,3,2015
,Zomba 7,,,,0,,1,,3,3,,14,1,3,7,2015
,Zomba 6,,,1,,,1,,3,3,,17.33333333,1,3,9,2015
,Zomba 7,,,,0,,1,,3,3,,16,1,3,7,2015
,Zomba 3,,,,1,1,1,,3,3,,25,1,3,9,2014
,Zomba 4,,,,0,,1,,2,3,,16,1,3,9,2014
,Zomba 3,,,,0,,1,,3,3,,46,1,3,9,2014
,Zomba 4,,,,0,,1,,3,3,,13.16666667,1,3,10,2014
,Zomba 4,,1,,1,1,1,,3,3,,50,1,3,2,2016
,Zomba 6,,,,1,1,1,,3,3,,19,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,36.66666667,1,3,3,2015
,Zomba 9,,,,1,1,1,,3,3,,32.66666667,1,3,12,2015
,Zomba 6,,,1,,,1,,3,3,,12,1,3,8,2015
,Zomba 4,,1,,0,,1,,3,3,,28.75,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,10,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,23.33333333,1,3,10,2014
,Zomba 6,,,1,,,1,,3,3,,12.33333333,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,26,1,3,4,2015
,Zomba 1,,,,0,,1,,3,3,,25,1,3,1,2016
,Zomba 3,,,,1,1,1,,3,3,,13.5,1,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,61,1,3,7,2015
,Zomba 5,,,,0,,1,,3,3,,23,1,3,3,2015
,Zomba 5,,,1,,,1,,3,3,,55.83333333,1,3,3,2015
,Zomba 5,,,,0,,1,,3,3,,30,1,3,2,2015
,Zomba 5,,,,1,1,1,,3,3,,90.33333333,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,53.33333333,1,3,1,2016
,Zomba 4,,,,1,1,1,,3,3,,57.91666667,1,3,9,2015
,Zomba 6,,,,0,,1,,3,3,,44.16666667,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,35.83333333,1,3,5,2015
,Zomba 4,,,,0,,1,,3,3,,40,1,3,9,2014
,Zomba 4,,,1,,,1,,3,3,,11.66666667,1,3,2,2016
,Zomba 7,,,,1,1,1,,3,3,,55,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,,196.6666667,1,3,2,2015
,Zomba 6,,,,0,,1,,3,3,,30,1,3,5,2015
,Zomba 7,,,1,,,1,,3,3,,50,1,3,7,2015
,Zomba 6,,1,,1,1,1,,3,3,,170.8333333,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,42,1,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,46.33333333,1,3,7,2015
,Zomba 4,,,,0,,1,,3,3,,16.75,1,3,10,2014
,Zomba 3,,,,1,1,1,,3,3,,65,1,3,2,2016
,Zomba 8,,1,,0,,1,,3,3,,20,1,3,8,2015
,Zomba 3,,,,0,,1,,3,3,,20,1,3,9,2014
,Zomba 2,,,,,,1,,3,3,,,1,3,1,2014
,Zomba 3,,,,1,1,1,,3,3,,53.33333333,1,3,8,2014
,Zomba 3,,,,1,1,1,,3,3,,75,1,3,9,2014
,Zomba 5,,,,0,,1,,3,3,,21,1,3,3,2015
,Zomba 7,,1,,1,1,1,,3,3,,45,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,,26.66666667,1,3,3,2015
,Zomba 6,,,,1,1,1,,3,3,,34,1,3,4,2015
,Zomba 4,,,,0,,1,,3,3,,30,1,3,4,2015
,Zomba 6,,,1,,,1,,3,3,,27,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,69.83333333,1,3,2,2015
,Zomba 4,,,,1,1,1,,3,3,,50,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,34,1,3,9,2015
,Zomba 1,,,1,,,1,,3,3,,32,1,3,1,2016
,Zomba 4,,,,1,1,1,,3,3,,76.66666667,1,3,9,2014
,Zomba 5,,,,0,,1,,3,3,,80,1,3,2,2015
,Zomba 6,,,,1,1,1,,3,3,,15,1,3,4,2015
,Zomba 4,1,0,,,,,,,,,,,3,10,2014
,Zomba 8,,,,0,,1,,3,3,,27.91666667,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,22,1,3,10,2014
,Zomba 4,,,,0,,1,,3,3,,15,1,3,9,2015
,Zomba 6,,,,1,1,1,,3,3,,45,1,3,4,2015
,Zomba 6,,1,,1,1,1,,3,3,,53.33333333,1,3,4,2015
,Zomba 8,,,,1,1,1,,3,3,,34,1,3,8,2015
,Zomba 6,,,,1,1,1,,3,3,,17.08333333,1,3,9,2015
,Zomba 3,,,,0,,1,,3,3,,10,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,21.33333333,1,3,3,2015
,Zomba 4,,,,0,,1,,3,3,,28,1,3,10,2014
,Zomba 3,,,,1,1,1,,3,3,,64,1,3,9,2014
,Zomba 3,,,,1,1,1,,3,3,,56,1,3,9,2014
,Zomba 2,1,,1,,,1,,1,3,,,,3,1,2014
,Zomba 4,,,,1,1,1,,3,3,,30,1,3,9,2014
,Zomba 8,0,1,,1,1,0,,,,,,,3,8,2015
,Zomba 4,,,,0,,1,,3,3,,30,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,95,1,3,4,2015
,Zomba 6,,,1,,,1,,3,3,,12,1,3,4,2015
,Zomba 1,,,,1,1,1,,3,3,,50,1,3,2,2016
,Zomba 4,,,,1,1,1,,3,3,,10,1,3,10,2014
,Zomba 6,,1,,0,,1,,3,3,,40,1,3,4,2015
,Zomba 6,,,1,,,1,,3,3,,10.58333333,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,75,1,3,9,2014
,Zomba 6,,,,0,,1,,3,3,,15,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,35,1,3,9,2015
,Zomba 4,,,,0,,1,,3,3,,15.83333333,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,60,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,18,1,3,10,2014
,Zomba 3,,1,,0,,1,,3,3,,76.66666667,1,3,1,2014
,Zomba 6,,,,1,1,1,,3,3,,10,1,3,4,2015
,Zomba 8,,,,0,,1,,3,3,,93.5,1,3,9,2015
,Zomba 5,,,,0,,1,,3,3,,90,1,3,2,2015
,Zomba 8,,,1,,,1,,3,3,,371.6666667,1,3,9,2015
,Zomba 8,,,,1,1,1,,3,3,,11.33333333,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,21,1,3,10,2014
,Zomba 3,,1,,1,1,1,,3,3,,24.16666667,1,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,20,1,3,7,2015
,Zomba 2,,,,,,1,,3,3,,,1,3,1,2014
,Zomba 9,,,,0,,1,,3,3,,32.91666667,1,3,12,2015
,Zomba 7,,,,1,1,1,,3,3,,70,1,3,8,2015
,Zomba 6,,,,1,1,1,,3,3,,11.5,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,46,1,3,10,2014
,Zomba 3,,,,1,1,1,,3,3,,23,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,20,1,3,10,2014
,Zomba 6,,,,1,1,1,,3,3,,52,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,13,1,3,2,2016
,Zomba 3,,,,1,1,1,,3,3,,25,1,3,1,2016
,Zomba 6,,,,1,1,1,,3,3,,26.66666667,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,32.5,1,3,8,2015
,Zomba 6,,,,1,1,1,,3,3,,36,1,3,4,2015
,Zomba 4,1,0,,,,,,,,,,,3,10,2014
,Zomba 7,,,,1,1,1,,3,3,,22,1,3,8,2015
,Zomba 5,,,,1,1,1,,3,3,,23.66666667,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,56.66666667,1,3,3,2015
,Zomba 7,,,,1,1,1,,3,3,,16.33333333,1,3,8,2015
,Zomba 5,,,,1,1,1,,3,3,,66.66666667,1,3,3,2015
,Zomba 7,,,,0,,1,,3,3,,10,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,,87,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,13,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,30,1,3,4,2015
,Zomba 7,,,1,,,1,,3,3,,10,1,3,7,2015
,Zomba 4,,,,1,1,1,,3,3,,12,1,3,9,2015
,Zomba 4,,,1,,,1,,3,3,,14,1,3,10,2014
,Zomba 5,,,1,,,1,,3,3,,22.5,1,3,4,2015
,Zomba 4,,,,0,,1,,3,3,,36.25,1,3,9,2015
,Zomba 1,,,,1,1,1,,3,3,,36.66666667,1,3,2,2016
,Zomba 3,,,,1,1,1,,3,3,,103,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,18.33333333,1,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,61.25,1,3,7,2015
,Zomba 7,,,,1,1,1,,3,3,,15,1,3,8,2015
,Zomba 6,,,,1,1,1,,3,3,,23,1,3,8,2015
,Zomba 6,,,,1,1,1,,3,3,,26,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,86,1,3,3,2015
,Zomba 5,,,,1,1,1,,3,3,,67.91666667,1,3,4,2015
,Zomba 7,,,1,,,1,,3,3,,41.25,1,3,7,2015
,Zomba 4,,1,,0,,1,,3,3,,43,1,3,10,2014
,Zomba 7,,,,1,1,1,,3,3,,56,1,3,7,2015
,Zomba 3,,,,1,1,1,,3,3,,50,1,3,2,2016
,Zomba 7,,,,0,,1,,3,3,,10,1,3,7,2015
,Zomba 1_2,0,,1,,,1,,1,1,,,,3,1,2014
,Zomba 3,,,,1,1,1,,3,3,,16,1,3,1,2016
,Zomba 4,,,,,,1,,3,3,,56.66666667,1,3,10,2014
,Zomba 7,,,,1,1,1,,3,3,,93.75,1,3,8,2015
,Zomba 5,,,,0,,1,,3,3,,58.75,1,3,1,2015
,Zomba 5,,,,1,1,1,,3,3,,183.3333333,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,235,1,3,9,2014
,Zomba 3,,,1,,,1,,3,3,,54,1,3,9,2014
,Zomba 4,,,,0,,1,,3,3,,12.5,1,3,7,2015
,Zomba 6,,,,1,1,1,,3,3,,74,1,3,4,2015
,Zomba 8,,,,1,1,1,,3,3,,53.75,1,3,8,2015
,Zomba 4,,1,,0,,1,,3,3,,44,1,3,10,2014
,Zomba 8,,,1,,,1,,3,3,,18.33333333,1,3,9,2015
,Zomba 4,,,,1,1,1,,3,3,,10,1,3,10,2014
,Zomba 6,,,,1,1,1,,3,3,,29.58333333,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,45,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,9,20,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,40,1,3,10,2014
,Zomba 8,,,,1,1,1,,3,3,,60.41666667,1,3,8,2015
,Zomba 3,,1,,0,,1,,3,3,,73.33333333,1,3,1,2014
,Zomba 5,,,,,,1,,3,3,,71.66666667,1,3,4,2015
,Zomba 4,,,,1,1,1,,2,3,,26,1,3,9,2014
,Zomba 2,,,1,,,1,,2,3,,,1,3,1,2014
,Zomba 5,,,,1,1,1,,3,3,,80,1,3,3,2015
,Zomba 9,,,,1,1,1,,3,3,,10,1,3,12,2015
,Zomba 7,,,,0,,1,,3,3,,16,1,3,7,2015
,Zomba 9,,,,1,1,1,,3,3,,36.66666667,1,3,1,2016
,Zomba 6,,,1,,,1,,3,3,,14,1,3,9,2015
,Zomba 4,,,,1,1,1,,3,3,,24,1,3,9,2014
,Zomba 6,,,,0,,1,,3,3,,38,1,3,4,2015
,Zomba 9,,,,1,1,1,,3,3,,26.66666667,1,3,1,2016
,Zomba 5,,,,1,1,1,,3,3,,60,1,3,4,2015
,Zomba 1,,,,1,1,1,,3,3,,31.33333333,1,3,2,2016
,Zomba 3,,,,1,1,1,,3,3,,45,1,3,8,2014
,Zomba 4,,,,0,,1,,3,3,,43.33333333,1,3,4,2015
,Zomba 7,,,,0,,1,,3,3,,15.5,1,3,7,2015
,Zomba 3,,,,1,1,1,,2,3,,19,1,3,1,2016
,Zomba 5,,,,1,1,1,,3,3,,45,1,3,8,2015
,Zomba 6,,,,1,1,1,,2,2,,17.08333333,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,189.3333333,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,43.75,1,3,9,2015
,Zomba 4,,,,0,,1,,3,3,,21,1,3,10,2014
,Zomba 4,0,0,,,,,,,,,,,3,10,2014
,Zomba 8,,,1,,,1,,3,3,10,22.91666667,1,3,9,2015
,Zomba 9,,,,1,1,1,,3,3,,55.33333333,1,3,12,2015
,Zomba 3,0,0,,,,,,,,,,,3,9,2014
,Zomba 3,,,,1,1,1,,3,3,,100,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,56.66666667,1,3,9,2014
,Zomba 3,,,1,,,1,,3,3,,71.66666667,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,100,1,3,4,2015
,Zomba 3,1,,1,,,1,,3,3,5,,,3,9,2014
,Zomba 4,,,,0,,1,,3,3,,18,1,3,9,2014
,Zomba 4,,,,1,1,1,,2,3,,21.33333333,1,3,10,2014
,Zomba 5,,,,1,1,1,,3,3,,35,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,19.66666667,1,3,5,2015
,Zomba 7,,,,0,,1,,3,3,,17.5,1,3,8,2015
,Zomba 1_2,1,,1,,,1,,1,3,,,,3,1,2014
,Zomba 4,,,,0,,1,,3,3,,53.33333333,1,3,10,2014
,Zomba 1_2,1,,,,,1,,1,3,,,,3,1,2014
,Zomba 9,,,,0,,1,,3,3,,47.91666667,0,3,12,2015
,Zomba 3,,,,0,,1,,3,3,,123,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,15,1,3,2,2016
,Zomba 1,,,,,,1,,3,3,,,1,3,11,2013
,Zomba 4,,,1,,,1,,3,3,,18.33333333,1,3,2,2016
,Zomba 6,,,1,,,1,,3,3,,12,1,3,1,2016
,Zomba 4,,,,1,1,1,,3,3,,15,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,40,1,3,5,2015
,Zomba 4,,,,1,1,1,,3,3,,60,1,3,10,2014
,Zomba 6,,,,1,1,1,,3,3,,15,1,3,4,2015
,Zomba 4,,,,1,1,1,,2,2,,15,1,3,10,2014
,Zomba 9,,,1,,,1,,3,3,,50,1,3,12,2015
,Zomba 1,,,1,,,1,,3,3,,23,1,3,2,2016
,Zomba 8,,,1,,,1,,3,3,,11,1,3,8,2015
,Zomba 3,,,,1,1,1,,3,3,,31.5,1,3,9,2014
,Zomba 9,,,,1,1,1,,3,3,,23.33333333,1,3,12,2015
,Zomba 6,,,,1,1,1,,3,3,,69.16666667,1,3,8,2015
,Zomba 8,,,,1,1,1,,3,3,,150,1,3,9,2015
,Zomba 4,,,,1,1,1,,3,3,,105,1,3,10,2014
,Zomba 7,,,,1,1,1,,3,3,,40,1,3,7,2015
,Zomba 4,,,1,,,1,,3,3,,15,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,30,1,3,10,2014
,Zomba 9,,,,1,1,1,,3,3,,20,1,3,12,2015
,Zomba 8,1,,,,,1,,1,1,,,,3,9,2015
,Zomba 9,,,,1,1,1,,3,3,,12,1,3,4,2016
,Zomba 3,,,,1,1,1,,3,3,,25.83333333,1,3,9,2014
,Zomba 3,,,,0,,1,,3,3,,27,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,55,1,3,4,2015
,Zomba 4,1,,,1,0,,,,,,,,3,10,2014
,Zomba 3,,,,1,1,1,,3,3,,60,1,3,9,2014
,Zomba 4,,,,0,,1,,3,3,,18,1,3,10,2014
,Zomba 3,,,,1,1,1,,3,3,,40,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,39,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,73.33333333,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,10,1,3,10,2014
,Zomba 5,,,,1,1,1,,3,3,,30,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,23,1,3,3,2015
,Zomba 4,,,,1,1,1,,3,3,,53,1,3,2,2016
,Zomba 5,,1,,0,,1,,3,3,,75,1,3,2,2015
,Zomba 7,,,,1,1,1,,3,3,,60.5,1,3,7,2015
,Zomba 6,,,,1,1,1,,3,3,,46,1,3,4,2015
,Zomba 1,,,,1,1,1,,3,3,,40.66666667,1,3,2,2016
,Zomba 5,,,,1,1,1,,3,3,,28.75,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,15,1,3,10,2014
,Zomba 2,1,,,,,,,,,,,,3,1,2014
,Zomba 9,,,,0,,1,,3,3,,40.75,1,3,12,2015
,Zomba 5,,,,1,1,1,,3,3,,81.25,1,3,4,2015
,Zomba 5,,1,1,,,1,,3,3,,15,1,3,1,2016
,Zomba 8,,1,1,,,1,,3,3,,59,1,3,8,2015
,Zomba 5,,,,0,,1,,3,3,,80,1,3,3,2015
,Zomba 6,,,,0,,1,,3,3,,33,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,33.33333333,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,40,1,3,1,2015
,Zomba 3,,1,,0,,1,,3,3,,287.5,1,3,9,2014
,Zomba 3,,,,1,1,1,,3,3,,39,1,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,30,1,3,7,2015
,Zomba 6,,,1,,,1,,3,3,,13,1,3,8,2015
,Zomba 3,,,,0,,1,,3,3,,16,1,3,9,2014
,Zomba 1,,,,0,,1,,3,3,,67.91666667,1,3,2,2016
,Zomba 4,,,,1,1,1,,3,3,,19,1,3,9,2014
,Zomba 7,,,,0,,1,,3,3,,16,1,3,7,2015
,Zomba 3,,,,0,,1,,3,3,,34,1,3,9,2014
,Zomba 3,,,,1,1,1,,3,3,,18,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,28.5,1,3,10,2014
,Zomba 3,,,,1,1,1,,3,3,,35,1,3,2,2016
,Zomba 4,,1,,1,1,1,,3,3,,23.33333333,1,3,9,2014
,Zomba 4,,,,1,1,1,,2,3,,16.66666667,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,10,1,3,9,2014
,Zomba 8,,,,0,,1,,3,3,,77,1,3,8,2015
,Zomba 5,,,1,,,1,,3,3,10,31,1,3,1,2016
,Zomba 7,,,,1,1,1,,3,3,,115,1,3,7,2015
,Zomba 5,,1,,0,,1,,3,3,10,56,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,13.33333333,1,3,4,2015
,Zomba 3,,,,0,,1,,3,3,,110,1,3,9,2014
,Zomba 3,,,,0,,1,,3,3,,185,1,3,10,2014
,Zomba 6,,,,0,,1,,3,3,,68,1,3,5,2015
,Zomba 9,,,,1,1,1,,3,3,,12,1,3,4,2016
,Zomba 5,,,,1,1,1,,3,3,,42,1,3,1,2015
,Zomba 6,,,,1,1,1,,3,3,,18,1,3,9,2015
,Zomba 9,,,,0,,1,,3,3,,31.66666667,1,3,1,2016
,Zomba 5,,,,1,1,1,,3,3,,50,1,3,2,2015
,Zomba 4,,,,0,,1,,2,3,,17.91666667,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,17,1,3,2,2016
,Zomba 6,0,0,,,,,,,,,,,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,15,1,3,9,2014
,Zomba 1,,,,1,1,1,,3,3,,126.6666667,1,3,2,2016
,Zomba 5,,,,,,1,,3,3,,48.91666667,1,3,1,2016
,Zomba 4,,,,1,1,1,,3,3,,20,1,3,10,2014
,Zomba 6,,,,1,1,1,,3,3,,99,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,40,1,3,4,2015
,Zomba 3,,,,0,,1,,3,3,,58,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,17.91666667,1,3,3,2015
,Zomba 7,,,,0,,1,,3,3,,133.3333333,1,3,7,2015
,Zomba 3,,,1,,,1,,3,3,,18,1,3,7,2015
,Zomba 4,,,,1,1,1,,3,3,,63.33333333,1,3,9,2014
,Zomba 6,,,1,,,1,,3,3,,12.75,1,3,8,2015
,Zomba 2,,,,,,1,,3,3,,,1,3,1,2014
,Zomba 6,,,,0,,1,,3,3,,47,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,22,1,3,3,2015
,Zomba 5,,,,1,1,1,,3,3,,41.66666667,1,3,4,2015
,Zomba 9,,,,1,1,1,,3,3,,15,1,3,12,2015
,Zomba 6,,,,1,1,1,,3,3,,24,1,3,5,2015
,Zomba 7,,1,,,,1,,3,3,10,66.66666667,1,3,7,2015
,Zomba 8,,,,1,1,1,,3,3,,30,1,3,8,2015
,Zomba 4,0,0,,,,,,,,,,,3,9,2015
,Zomba 3,,,,0,,1,,3,3,,40,1,3,2,2016
,Zomba 8,,,,0,,1,,3,3,,35,1,3,8,2015
,Zomba 5,,,,1,1,1,,3,3,,87.66666667,1,3,3,2015
,Zomba 8,,,,0,,1,,3,3,,19.16666667,1,3,8,2015
,Zomba 4,,,1,,,1,,3,3,,15,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,9,10.5,1,3,4,2015
,Zomba 4,,,1,,,1,,3,3,,38.33333333,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,15,1,3,9,2015
,Zomba 5,,,,1,1,1,,3,3,,32.5,1,3,3,2015
,Zomba 9,,,1,,,1,,3,3,,29,1,3,12,2015
,Zomba 5,,,,1,1,1,,3,3,,30,1,3,3,2015
,Zomba 8,,,,1,1,1,,3,3,,27,1,3,8,2015
,Zomba 3,,,,1,1,1,,3,3,,70,1,3,9,2014
,Zomba 8,,,,0,,1,,3,3,10,51.25,1,3,9,2015
,Zomba 3,,1,,1,1,1,,3,3,,250,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,51.66666667,1,3,9,2014
