ID,cem301_attendees_total,cem011 prgrm,month,year,cem005_today
,31,Mbale,9,2014,20-Sep-14
,29,Mbale,9,2014,20-Sep-14
,31,Sironko,9,2014,20-Sep-14
,40,Mbale,9,2014,20-Sep-14
,50,Sironko,9,2014,20-Sep-14
,25,Sironko,9,2014,20-Sep-14
,27,Mbale,9,2014,20-Sep-14
,29,Sironko,9,2014,20-Sep-14
,47,Mbale,9,2014,21-Sep-14
,25,Sironko,9,2014,21-Sep-14
,67,Mbale,9,2014,23-Sep-14
,19,Mbale,9,2014,22-Sep-14
,33,Sironko,9,2014,21-Sep-14
,51,Mbale,9,2014,22-Sep-14
,67,Mbale,9,2014,22-Sep-14
,24,Mbale,9,2014,22-Sep-14
,45,Mbale,9,2014,22-Sep-14
,19,Sironko,9,2014,22-Sep-14
,48,Mbale,9,2014,22-Sep-14
,21,Mbale,9,2014,22-Sep-14
,60,Mbale,9,2014,22-Sep-14
,38,Sironko,9,2014,22-Sep-14
,31,Mbale,9,2014,22-Sep-14
,23,Mbale,9,2014,22-Sep-14
,17,Sironko,9,2014,22-Sep-14
,19,Sironko,9,2014,22-Sep-14
,32,Mbale,9,2014,22-Sep-14
,20,Sironko,9,2014,22-Sep-14
,25,Sironko,9,2014,22-Sep-14
,12,Mbale,9,2014,22-Sep-14
,18,Sironko,9,2014,22-Sep-14
,39,Sironko,9,2014,22-Sep-14
,38,Sironko,9,2014,22-Sep-14
,15,Sironko,9,2014,22-Sep-14
,30,Mbale,9,2014,22-Sep-14
,20,Sironko,9,2014,22-Sep-14
,20,Mbale,9,2014,22-Sep-14
,30,Sironko,9,2014,22-Sep-14
,57,Mbale,9,2014,22-Sep-14
,31,Mbale,9,2014,22-Sep-14
,20,Sironko,9,2014,22-Sep-14
,61,Mbale,9,2014,22-Sep-14
,52,Sironko,9,2014,22-Sep-14
,31,Mbale,9,2014,22-Sep-14
,25,Mbale,9,2014,22-Sep-14
,38,Mbale,9,2014,23-Sep-14
,56,Mbale,9,2014,23-Sep-14
,25,Sironko,9,2014,22-Sep-14
,52,Mbale,9,2014,23-Sep-14
,39,Sironko,9,2014,23-Sep-14
,56,Sironko,9,2014,23-Sep-14
,41,Sironko,9,2014,23-Sep-14
,69,Sironko,9,2014,23-Sep-14
,33,Mbale,9,2014,23-Sep-14
,59,Sironko,9,2014,23-Sep-14
,25,Sironko,9,2014,23-Sep-14
,17,Mbale,9,2014,23-Sep-14
,400,Sironko,9,2014,23-Sep-14
,30,Mbale,9,2014,23-Sep-14
,68,Sironko,9,2014,23-Sep-14
,45,Mbale,9,2014,23-Sep-14
,22,Mbale,8,2014,23-Aug-14
,20,Mbale,9,2014,23-Sep-14
,34,Mbale,9,2014,23-Sep-14
,31,Mbale,9,2014,23-Sep-14
,55,Mbale,9,2014,23-Sep-14
,100,Mbale,9,2014,23-Sep-14
,20,Mbale,9,2014,23-Sep-14
,58,Sironko,9,2014,23-Sep-14
,29,Sironko,9,2014,23-Sep-14
,84,Sironko,9,2014,23-Sep-14
,15,Mbale,9,2014,23-Sep-14
,21,Sironko,9,2014,23-Sep-14
,40,Mbale,9,2014,23-Sep-14
,29,Mbale,9,2014,23-Sep-14
,42,Mbale,9,2014,23-Sep-14
,35,Sironko,9,2014,23-Sep-14
,70,Sironko,9,2014,23-Sep-14
,34,Sironko,9,2014,23-Sep-14
,38,Sironko,9,2014,23-Sep-14
,48,Mbale,9,2014,23-Sep-14
,23,Sironko,9,2014,23-Sep-14
,32,Mbale,9,2014,23-Sep-14
,20,Mbale,9,2014,24-Sep-14
,36,Mbale,9,2014,24-Sep-14
,30,Mbale,9,2014,24-Sep-14
,20,Mbale,9,2014,24-Sep-14
,16,Mbale,9,2014,24-Sep-14
,21,Sironko,9,2014,24-Sep-14
,45,Sironko,9,2014,24-Sep-14
,19,Mbale,9,2014,24-Sep-14
,60,Sironko,9,2014,24-Sep-14
,27,Sironko,9,2014,24-Sep-14
,46,Sironko,9,2014,24-Sep-14
,22,Mbale,9,2014,24-Sep-14
,30,Mbale,9,2014,24-Sep-14
,38,Sironko,9,2014,24-Sep-14
,27,Mbale,9,2014,24-Sep-14
,16,Mbale,9,2014,24-Sep-14
,33,Sironko,9,2014,24-Sep-14
,45,Sironko,9,2014,24-Sep-14
,29,Mbale,9,2014,24-Sep-14
,70,Sironko,9,2014,24-Sep-14
,20,Sironko,9,2014,24-Sep-14
,68,Mbale,9,2014,24-Sep-14
,42,Sironko,9,2014,24-Sep-14
,40,Mbale,9,2014,24-Sep-14
,30,Sironko,9,2014,24-Sep-14
,56,Sironko,9,2014,24-Sep-14
,37,Sironko,9,2014,24-Sep-14
,41,Sironko,9,2014,24-Sep-14
,30,Sironko,9,2014,24-Sep-14
,17,Mbale,9,2014,24-Sep-14
,60,Sironko,9,2014,24-Sep-14
,27,Mbale,9,2014,24-Sep-14
,31,Mbale,9,2014,24-Sep-14
,35,Sironko,9,2014,24-Sep-14
,40,Mbale,9,2014,24-Sep-14
,83,Mbale,9,2014,24-Sep-14
,23,Sironko,9,2014,24-Sep-14
,33,Mbale,9,2014,24-Sep-14
,48,Sironko,9,2014,24-Sep-14
,46,Mbale,9,2014,24-Sep-14
,59,Sironko,9,2014,24-Sep-14
,20,Mbale,9,2014,24-Sep-14
,51,Mbale,9,2014,24-Sep-14
,23,Sironko,9,2014,25-Sep-14
,58,Mbale,9,2014,25-Sep-14
,29,Sironko,9,2014,25-Sep-14
,60,Mbale,8,2014,25-Aug-14
,45,Mbale,9,2014,25-Sep-14
,28,Mbale,9,2014,25-Sep-14
,17,Mbale,9,2014,25-Sep-14
,35,Mbale,9,2014,25-Sep-14
,56,Mbale,9,2014,25-Sep-14
,36,Sironko,9,2014,25-Sep-14
,29,Mbale,9,2014,25-Sep-14
,20,Sironko,9,2014,25-Sep-14
,50,Sironko,9,2014,25-Sep-14
,41,Sironko,9,2014,25-Sep-14
,50,Mbale,9,2014,25-Sep-14
,72,Sironko,9,2014,25-Sep-14
,16,Sironko,9,2014,25-Sep-14
,19,Sironko,9,2014,25-Sep-14
,24,Sironko,9,2014,25-Sep-14
,25,Mbale,9,2014,25-Sep-14
,26,Mbale,9,2014,25-Sep-14
,30,Sironko,9,2014,25-Sep-14
,49,Sironko,9,2014,25-Sep-14
,15,Mbale,9,2014,25-Sep-14
,40,Sironko,9,2014,25-Sep-14
,22,Sironko,9,2014,25-Sep-14
,42,Sironko,9,2014,25-Sep-14
,21,Sironko,9,2014,25-Sep-14
,23,Mbale,9,2014,25-Sep-14
,22,Mbale,9,2014,24-Sep-14
,32,Sironko,9,2014,25-Sep-14
,33,Sironko,9,2014,25-Sep-14
,36,Sironko,9,2014,25-Sep-14
,21,Mbale,9,2014,25-Sep-14
,29,Mbale,9,2014,25-Sep-14
,39,Sironko,9,2014,25-Sep-14
,20,Sironko,9,2014,25-Sep-14
,31,Mbale,9,2014,24-Sep-14
,45,Sironko,9,2014,26-Sep-14
,78,Sironko,9,2014,26-Sep-14
,40,Mbale,9,2014,25-Sep-14
,55,Sironko,9,2014,26-Sep-14
,33,Sironko,9,2014,26-Sep-14
,43,Mbale,9,2014,26-Sep-14
,20,Mbale,9,2014,26-Sep-14
,58,Sironko,9,2014,26-Sep-14
,23,Sironko,9,2014,26-Sep-14
,19,Mbale,9,2014,26-Sep-14
,30,Mbale,9,2014,26-Sep-14
,20,Sironko,9,2014,26-Sep-14
,40,Sironko,9,2014,26-Sep-14
,28,Sironko,9,2014,25-Sep-14
,52,Sironko,9,2014,26-Sep-14
,35,Sironko,9,2014,26-Sep-14
,28,Mbale,9,2014,26-Sep-14
,23,Sironko,9,2014,26-Sep-14
,33,Sironko,9,2014,26-Sep-14
,40,Sironko,9,2014,26-Sep-14
,40,Mbale,9,2014,26-Sep-14
,15,Sironko,9,2014,26-Sep-14
,24,Mbale,9,2014,26-Sep-14
,23,Sironko,9,2014,26-Sep-14
,31,Mbale,9,2014,26-Sep-14
,16,Mbale,9,2014,26-Sep-14
,33,Mbale,9,2014,26-Sep-14
,34,Sironko,9,2014,26-Sep-14
,24,Mbale,9,2014,26-Sep-14
,42,Mbale,9,2014,26-Sep-14
,60,Mbale,9,2014,26-Sep-14
,38,Sironko,9,2014,26-Sep-14
,16,Mbale,9,2014,26-Sep-14
,24,Sironko,9,2014,27-Sep-14
,20,Sironko,9,2014,27-Sep-14
,40,Mbale,9,2014,27-Sep-14
,27,Mbale,9,2014,27-Sep-14
,34,Sironko,9,2014,27-Sep-14
,40,Mbale,9,2014,27-Sep-14
,30,Sironko,9,2014,24-Sep-14
,41,Mbale,9,2014,27-Sep-14
,22,Mbale,9,2014,27-Sep-14
,36,Mbale,9,2014,27-Sep-14
,32,Sironko,9,2014,27-Sep-14
,28,Mbale,9,2014,27-Sep-14
,29,Sironko,9,2014,27-Sep-14
,23,Mbale,9,2014,27-Sep-14
,34,Mbale,9,2014,27-Sep-14
,50,Sironko,9,2014,27-Sep-14
,48,Sironko,9,2014,27-Sep-14
,15,Mbale,9,2014,27-Sep-14
,44,Mbale,9,2014,27-Sep-14
,77,Mbale,9,2014,27-Sep-14
,76,Sironko,9,2014,27-Sep-14
,23,Mbale,9,2014,27-Sep-14
,38,Mbale,9,2014,25-Sep-14
,90,Mbale,9,2014,26-Sep-14
,41,Sironko,9,2014,28-Sep-14
,35,Mbale,9,2014,27-Sep-14
,30,Sironko,9,2014,27-Sep-14
,18,Mbale,9,2014,27-Sep-14
,39,Mbale,9,2014,27-Sep-14
,30,Sironko,9,2014,27-Sep-14
,12,Mbale,9,2014,27-Sep-14
,38,Mbale,9,2014,27-Sep-14
,30,Sironko,9,2014,27-Sep-14
,55,Sironko,9,2014,27-Sep-14
,45,Mbale,9,2014,27-Sep-14
,49,Mbale,9,2014,28-Sep-14
,43,Mbale,9,2014,28-Sep-14
,42,Mbale,9,2014,29-Sep-14
,15,Mbale,9,2014,29-Sep-14
,66,Sironko,9,2014,29-Sep-14
,37,Sironko,9,2014,29-Sep-14
,45,Sironko,9,2014,29-Sep-14
,45,Sironko,9,2014,29-Sep-14
,40,Mbale,9,2014,29-Sep-14
,40,Sironko,9,2014,29-Sep-14
,22,Mbale,9,2014,29-Sep-14
,28,Sironko,9,2014,29-Sep-14
,29,Sironko,9,2014,29-Sep-14
,40,Sironko,9,2014,29-Sep-14
,22,Sironko,9,2014,29-Sep-14
,19,Mbale,9,2014,29-Sep-14
,22,Mbale,9,2014,29-Sep-14
,19,Sironko,9,2014,29-Sep-14
,20,Sironko,9,2014,29-Sep-14
,32,Sironko,9,2014,29-Sep-14
,33,Sironko,9,2014,29-Sep-14
,34,Mbale,9,2014,29-Sep-14
,48,Sironko,9,2014,29-Sep-14
,32,Mbale,9,2014,26-Sep-14
,45,Mbale,9,2014,29-Sep-14
,32,Sironko,9,2014,29-Sep-14
,70,Sironko,9,2014,29-Sep-14
,26,Mbale,9,2014,29-Sep-14
,38,Sironko,1,2014,01-Jan-14
,35,Sironko,9,2014,29-Sep-14
,50,Mbale,9,2014,29-Sep-14
,19,Sironko,9,2014,29-Sep-14
,36,Mbale,9,2014,29-Sep-14
,50,Sironko,9,2014,29-Sep-14
,38,Sironko,9,2014,29-Sep-14
,29,Sironko,9,2014,30-Sep-14
,23,Mbale,9,2014,30-Sep-14
,31,Mbale,9,2014,30-Sep-14
,23,Sironko,9,2014,30-Sep-14
,36,Sironko,9,2014,30-Sep-14
,27,Mbale,9,2014,30-Sep-14
,90,Mbale,9,2014,30-Sep-14
,38,Sironko,9,2014,30-Sep-14
,25,Mbale,9,2014,30-Sep-14
,18,Sironko,9,2014,30-Sep-14
,17,Mbale,9,2014,30-Sep-14
,15,Sironko,9,2014,30-Sep-14
,30,Sironko,10,2014,01-Oct-14
,45,Mbale,9,2014,30-Sep-14
,39,Mbale,9,2014,30-Sep-14
,45,Mbale,9,2014,30-Sep-14
,86,Sironko,9,2014,30-Sep-14
,23,Mbale,9,2014,30-Sep-14
,27,Sironko,9,2014,30-Sep-14
,30,Sironko,9,2014,30-Sep-14
,39,Sironko,9,2014,30-Sep-14
,22,Mbale,9,2014,30-Sep-14
,16,Mbale,9,2014,30-Sep-14
,32,Mbale,10,2014,01-Oct-14
,24,Sironko,10,2014,06-Oct-14
,20,Sironko,10,2014,06-Oct-14
,45,Sironko,10,2014,06-Oct-14
,18,Sironko,10,2014,06-Oct-14
,25,Sironko,10,2014,06-Oct-14
,51,Sironko,10,2014,06-Oct-14
,34,Mbale,10,2014,08-Oct-14
,28,Mbale,10,2014,08-Oct-14
,16,Mbale,10,2014,08-Oct-14
,11,Mbale,10,2014,10-Oct-14
,30,Mbale,10,2014,10-Oct-14
,29,Mbale,10,2014,10-Oct-14
,23,Mbale,10,2014,10-Oct-14
,19,Mbale,10,2014,11-Oct-14
,36,Mbale,10,2014,11-Oct-14
,34,Mbale,10,2014,11-Oct-14
,38,Mbale,10,2014,11-Oct-14
,47,Mbale,10,2014,11-Oct-14
,32,Mbale,10,2014,11-Oct-14
,34,Mbale,10,2014,11-Oct-14
,20,Mbale,10,2014,11-Oct-14
,18,Mbale,10,2014,13-Oct-14
,26,Mbale,10,2014,13-Oct-14
,60,Mbale,10,2014,14-Oct-14
,16,Mbale,10,2014,14-Oct-14
,13,Mbale,10,2014,14-Oct-14
,50,Mbale,10,2014,14-Oct-14
,25,Mbale,10,2014,14-Oct-14
,45,Mbale,10,2014,14-Oct-14
,38,Mbale,10,2014,15-Oct-14
,46,Mbale,10,2014,15-Oct-14
,25,Mbale,10,2014,15-Oct-14
,25,Mbale,10,2014,15-Oct-14
,38,Mbale,10,2014,15-Oct-14
,45,Mbale,10,2014,15-Oct-14
,14,Mbale,10,2014,15-Oct-14
,48,Mbale,10,2014,16-Oct-14
,36,Mbale,10,2014,16-Oct-14
,52,Mbale,10,2014,17-Oct-14
,20,Mbale,10,2014,17-Oct-14
,42,Mbale,10,2014,17-Oct-14
,30,Mbale,10,2014,18-Oct-14
,27,Mbale,10,2014,18-Oct-14
,18,Mbale,10,2014,18-Oct-14
,30,Mbale,10,2014,18-Oct-14
,34,Mbale,10,2014,21-Oct-14
,24,Mbale,10,2014,21-Oct-14
,12,Mbale,10,2014,21-Oct-14
,37,Mbale,10,2014,20-Oct-14
,31,Mbale,10,2014,21-Oct-14
,18,Mbale,10,2014,21-Oct-14
,36,Mbale,10,2014,21-Oct-14
,18,Mbale,10,2014,21-Oct-14
,24,Mbale,10,2014,21-Oct-14
,49,Mbale,10,2014,21-Oct-14
,45,Mbale,10,2014,21-Oct-14
,80,Mbale,10,2014,21-Oct-14
,31,Mbale,10,2014,21-Oct-14
,32,Mbale,10,2014,21-Oct-14
,33,Mbale,10,2014,21-Oct-14
,55,Mbale,10,2014,21-Oct-14
,56,Mbale,10,2014,21-Oct-14
,44,Mbale,10,2014,21-Oct-14
,41,Mbale,10,2014,22-Oct-14
,23,Mbale,10,2014,22-Oct-14
,15,Mbale,10,2014,22-Oct-14
,14,Mbale,10,2014,22-Oct-14
,24,Mbale,10,2014,22-Oct-14
,31,Mbale,10,2014,22-Oct-14
,59,Mbale,10,2014,22-Oct-14
,35,Mbale,10,2014,22-Oct-14
,39,Mbale,10,2014,22-Oct-14
,23,Mbale,10,2014,23-Oct-14
,29,Mbale,10,2014,23-Oct-14
,14,Mbale,10,2014,23-Oct-14
,31,Mbale,10,2014,22-Oct-14
,29,Mbale,10,2014,23-Oct-14
,8,Mbale,10,2014,23-Oct-14
,30,Mbale,10,2014,23-Oct-14
,25,Mbale,10,2014,23-Oct-14
,28,Mbale,10,2014,23-Oct-14
,31,Mbale,10,2014,23-Oct-14
,33,Mbale,10,2014,15-Oct-14
,20,Mbale,10,2014,23-Oct-14
,38,Mbale,10,2014,23-Oct-14
,35,Mbale,10,2014,23-Oct-14
,33,Mbale,10,2014,23-Oct-14
,31,Mbale,10,2014,23-Oct-14
,27,Mbale,10,2014,23-Oct-14
,25,Mbale,10,2014,23-Oct-14
,18,Mbale,10,2014,23-Oct-14
,28,Mbale,10,2014,23-Oct-14
,36,Mbale,10,2014,23-Oct-14
,31,Mbale,10,2014,23-Oct-14
,36,Mbale,10,2014,23-Oct-14
,46,Sironko,10,2014,23-Oct-14
,43,Mbale,10,2014,23-Oct-14
,30,Mbale,10,2014,23-Oct-14
,35,Mbale,10,2014,23-Oct-14
,18,Mbale,10,2014,23-Oct-14
,25,Mbale,10,2014,23-Oct-14
,24,Mbale,10,2014,23-Oct-14
,14,Mbale,10,2014,23-Oct-14
,24,Mbale,10,2014,23-Oct-14
,34,Sironko,10,2014,23-Oct-14
,30,Mbale,10,2014,23-Oct-14
,19,Mbale,10,2014,23-Oct-14
,32,Mbale,10,2014,23-Oct-14
,32,Mbale,10,2014,24-Oct-14
,40,Mbale,10,2014,24-Oct-14
,31,Mbale,10,2014,24-Oct-14
,39,Mbale,10,2014,24-Oct-14
,69,Mbale,10,2014,24-Oct-14
,20,Mbale,10,2014,24-Oct-14
,67,Mbale,10,2014,24-Oct-14
,39,Mbale,10,2014,24-Oct-14
,85,Mbale,10,2014,24-Oct-14
,70,Mbale,10,2014,24-Oct-14
,30,Mbale,10,2014,24-Oct-14
,36,Mbale,10,2014,24-Oct-14
,33,Mbale,10,2014,24-Oct-14
,36,Mbale,10,2014,24-Oct-14
,28,Sironko,10,2014,24-Oct-14
,22,Mbale,10,2014,24-Oct-14
,46,Mbale,10,2014,24-Oct-14
,30,Mbale,10,2014,24-Oct-14
,58,Mbale,10,2014,24-Oct-14
,18,Mbale,10,2014,24-Oct-14
,40,Mbale,10,2014,24-Oct-14
,48,Mbale,10,2014,25-Oct-14
,25,Mbale,10,2014,25-Oct-14
,35,Mbale,10,2014,25-Oct-14
,20,Sironko,10,2014,25-Oct-14
,12,Mbale,10,2014,25-Oct-14
,31,Mbale,10,2014,25-Oct-14
,17,Mbale,10,2014,25-Oct-14
,19,Mbale,10,2014,22-Oct-14
,12,Mbale,10,2014,25-Oct-14
,26,Mbale,10,2014,25-Oct-14
,46,Mbale,10,2014,24-Oct-14
,19,Mbale,1,2014,01-Jan-14
,23,Mbale,10,2014,24-Oct-14
,18,Mbale,10,2014,25-Oct-14
,21,Mbale,10,2014,25-Oct-14
,29,Mbale,10,2014,25-Oct-14
,21,Mbale,10,2014,25-Oct-14
,33,Sironko,9,2014,19-Sep-14
,48,Mbale,10,2014,20-Oct-14
,38,Butaleja,12,2014,15-Dec-14
,32,Butaleja,12,2014,12-Dec-14
,34,Namutumba,12,2014,12-Dec-14
,65,Butaleja,12,2014,12-Dec-14
,41,Butaleja,12,2014,12-Dec-14
,45,Namutumba,12,2014,12-Dec-14
,46,Butaleja,12,2014,16-Dec-14
,49,Butaleja,12,2014,12-Dec-14
,66,Namutumba,12,2014,12-Dec-14
,21,Namutumba,12,2014,12-Dec-14
,40,Butaleja,12,2014,12-Dec-14
,85,Butaleja,12,2014,12-Dec-14
,38,Namutumba,12,2014,12-Dec-14
,30,Butaleja,12,2014,12-Dec-14
,33,Butaleja,12,2014,10-Dec-14
,39,Namutumba,12,2014,12-Dec-14
,55,Namutumba,12,2014,12-Dec-14
,52,Namutumba,12,2014,12-Dec-14
,31,Butaleja,12,2014,12-Dec-14
,59,Butaleja,12,2014,12-Dec-14
,73,Butaleja,12,2014,12-Dec-14
,27,Namutumba,12,2014,12-Dec-14
,29,Butaleja,12,2014,12-Dec-14
,62,Butaleja,12,2014,12-Dec-14
,39,Butaleja,12,2014,12-Dec-14
,64,Namutumba,12,2014,12-Dec-14
,41,Namutumba,12,2014,12-Dec-14
,33,Namutumba,12,2014,12-Dec-14
,30,Butaleja,12,2014,12-Dec-14
,68,Namutumba,12,2014,13-Dec-14
,28,Butaleja,12,2014,13-Dec-14
,42,Namutumba,12,2014,13-Dec-14
,34,Butaleja,12,2014,13-Dec-14
,41,Butaleja,12,2014,13-Dec-14
,68,Butaleja,12,2014,13-Dec-14
,49,Butaleja,12,2014,13-Dec-14
,42,Namutumba,12,2014,13-Dec-14
,48,Namutumba,12,2014,13-Dec-14
,34,Butaleja,12,2014,13-Dec-14
,44,Namutumba,12,2014,13-Dec-14
,28,Butaleja,12,2014,13-Dec-14
,64,Namutumba,12,2014,13-Dec-14
,51,Namutumba,12,2014,13-Dec-14
,42,Namutumba,12,2014,13-Dec-14
,54,Namutumba,12,2014,13-Dec-14
,72,Butaleja,12,2014,13-Dec-14
,25,Butaleja,12,2014,13-Dec-14
,39,Namutumba,12,2014,13-Dec-14
,73,Namutumba,12,2014,13-Dec-14
,53,Namutumba,12,2014,13-Dec-14
,40,Namutumba,12,2014,12-Dec-14
,34,Butaleja,12,2014,13-Dec-14
,42,Butaleja,12,2014,13-Dec-14
,24,Butaleja,12,2014,13-Dec-14
,45,Namutumba,12,2014,13-Dec-14
,80,Butaleja,12,2014,13-Dec-14
,45,Butaleja,12,2014,13-Dec-14
,26,Butaleja,12,2014,13-Dec-14
,50,Butaleja,12,2014,13-Dec-14
,27,Butaleja,12,2014,13-Dec-14
,33,Butaleja,12,2014,13-Dec-14
,47,Namutumba,12,2014,13-Dec-14
,18,Butaleja,12,2014,13-Dec-14
,31,Namutumba,12,2014,12-Dec-14
,40,Butaleja,12,2014,13-Dec-14
,46,Namutumba,12,2014,13-Dec-14
,41,Butaleja,12,2014,13-Dec-14
,72,Butaleja,12,2014,13-Dec-14
,43,Namutumba,12,2014,13-Dec-14
,34,Butaleja,12,2014,13-Dec-14
,26,Butaleja,12,2014,13-Dec-14
,52,Namutumba,12,2014,13-Dec-14
,26,Butaleja,12,2014,13-Dec-14
,31,Butaleja,12,2014,13-Dec-14
,39,Butaleja,12,2014,13-Dec-14
,45,Namutumba,12,2014,13-Dec-14
,52,Namutumba,12,2014,13-Dec-14
,43,Namutumba,12,2014,13-Dec-14
,47,Butaleja,12,2014,14-Dec-14
,29,Butaleja,12,2014,15-Dec-14
,34,Butaleja,12,2014,15-Dec-14
,57,Butaleja,12,2014,15-Dec-14
,53,Butaleja,12,2014,15-Dec-14
,72,Butaleja,12,2014,15-Dec-14
,29,Namutumba,12,2014,15-Dec-14
,55,Butaleja,12,2014,15-Dec-14
,34,Butaleja,12,2014,15-Dec-14
,54,Namutumba,12,2014,15-Dec-14
,48,Namutumba,12,2014,15-Dec-14
,48,Butaleja,12,2014,15-Dec-14
,34,Butaleja,12,2014,15-Dec-14
,47,Butaleja,12,2014,15-Dec-14
,34,Butaleja,12,2014,15-Dec-14
,29,Butaleja,12,2014,15-Dec-14
,40,Namutumba,12,2014,15-Dec-14
,40,Butaleja,12,2014,15-Dec-14
,66,Namutumba,12,2014,15-Dec-14
,33,Namutumba,12,2014,15-Dec-14
,49,Namutumba,12,2014,15-Dec-14
,42,Butaleja,12,2014,15-Dec-14
,27,Namutumba,12,2014,15-Dec-14
,51,Butaleja,2,2015,20-Feb-15
,30,Namutumba,12,2014,15-Dec-14
,56,Namutumba,12,2014,15-Dec-14
,40,Butaleja,12,2014,15-Dec-14
,35,Namutumba,12,2014,15-Dec-14
,73,Butaleja,12,2014,15-Dec-14
,72,Namutumba,12,2014,15-Dec-14
,43,Butaleja,12,2014,15-Dec-14
,50,Namutumba,12,2014,15-Dec-14
,28,Namutumba,12,2014,15-Dec-14
,17,Butaleja,12,2014,15-Dec-14
,53,Namutumba,12,2014,15-Dec-14
,50,Butaleja,12,2014,15-Dec-14
,49,Butaleja,12,2014,15-Dec-14
,65,Namutumba,12,2014,15-Dec-14
,29,Butaleja,12,2014,15-Dec-14
,48,Namutumba,12,2014,15-Dec-14
,38,Namutumba,12,2014,15-Dec-14
,43,Butaleja,12,2014,15-Dec-14
,52,Butaleja,12,2014,15-Dec-14
,41,Namutumba,12,2014,15-Dec-14
,45,Namutumba,12,2014,15-Dec-14
,39,Butaleja,12,2014,15-Dec-14
,37,Namutumba,12,2014,15-Dec-14
,48,Namutumba,12,2014,15-Dec-14
,60,Namutumba,12,2014,15-Dec-14
,45,Butaleja,12,2014,15-Dec-14
,28,Butaleja,12,2014,15-Dec-14
,42,Butaleja,12,2014,15-Dec-14
,45,Butaleja,12,2014,16-Dec-14
,38,Butaleja,12,2014,16-Dec-14
,35,Butaleja,12,2014,16-Dec-14
,36,Butaleja,12,2014,16-Dec-14
,58,Namutumba,12,2014,16-Dec-14
,26,Namutumba,12,2014,16-Dec-14
,45,Namutumba,12,2014,16-Dec-14
,56,Namutumba,12,2014,16-Dec-14
,26,Butaleja,12,2014,17-Dec-14
,45,Butaleja,12,2014,16-Dec-14
,59,Butaleja,12,2014,16-Dec-14
,29,Butaleja,12,2014,16-Dec-14
,32,Butaleja,12,2014,16-Dec-14
,42,Butaleja,12,2014,16-Dec-14
,23,Namutumba,12,2014,16-Dec-14
,53,Namutumba,12,2014,16-Dec-14
,40,Namutumba,12,2014,16-Dec-14
,61,Butaleja,12,2014,16-Dec-14
,18,Butaleja,12,2014,16-Dec-14
,53,Butaleja,12,2014,16-Dec-14
,32,Namutumba,12,2014,16-Dec-14
,44,Namutumba,12,2014,16-Dec-14
,45,Namutumba,12,2014,16-Dec-14
,60,Namutumba,12,2014,16-Dec-14
,34,Namutumba,12,2014,16-Dec-14
,48,Namutumba,12,2014,16-Dec-14
,46,Namutumba,12,2014,16-Dec-14
,60,Butaleja,12,2014,16-Dec-14
,27,Namutumba,12,2014,16-Dec-14
,34,Butaleja,12,2014,16-Dec-14
,74,Butaleja,12,2014,16-Dec-14
,60,Butaleja,12,2014,16-Dec-14
,32,Namutumba,12,2014,16-Dec-14
,31,Namutumba,12,2014,16-Dec-14
,56,Namutumba,12,2014,15-Dec-14
,33,Butaleja,12,2014,16-Dec-14
,44,Butaleja,12,2014,16-Dec-14
,43,Namutumba,12,2014,16-Dec-14
,34,Butaleja,12,2014,16-Dec-14
,47,Butaleja,12,2014,16-Dec-14
,42,Butaleja,12,2014,16-Dec-14
,24,Namutumba,12,2014,16-Dec-14
,80,Namutumba,12,2014,16-Dec-14
,34,Namutumba,12,2014,16-Dec-14
,34,Butaleja,12,2014,16-Dec-14
,25,Butaleja,12,2014,17-Dec-14
,42,Butaleja,12,2014,16-Dec-14
,70,Butaleja,12,2014,16-Dec-14
,20,Butaleja,2,2015,20-Feb-15
,49,Butaleja,12,2014,16-Dec-14
,64,Namutumba,12,2014,16-Dec-14
,27,Butaleja,12,2014,16-Dec-14
,68,Namutumba,12,2014,16-Dec-14
,35,Butaleja,12,2014,16-Dec-14
,68,Namutumba,12,2014,16-Dec-14
,59,Namutumba,12,2014,16-Dec-14
,42,Butaleja,12,2014,16-Dec-14
,30,Butaleja,2,2015,20-Feb-15
,34,Butaleja,12,2014,16-Dec-14
,55,Butaleja,12,2014,16-Dec-14
,40,Butaleja,12,2014,16-Dec-14
,42,Namutumba,12,2014,16-Dec-14
,55,Namutumba,12,2014,17-Dec-14
,34,Butaleja,12,2014,17-Dec-14
,24,Butaleja,12,2014,17-Dec-14
,35,Butaleja,12,2014,17-Dec-14
,53,Namutumba,12,2014,17-Dec-14
,24,Namutumba,12,2014,17-Dec-14
,27,Namutumba,12,2014,17-Dec-14
,25,Butaleja,12,2014,17-Dec-14
,63,Namutumba,12,2014,17-Dec-14
,46,Butaleja,12,2014,17-Dec-14
,50,Butaleja,12,2014,17-Dec-14
,26,Namutumba,12,2014,17-Dec-14
,25,Namutumba,12,2014,17-Dec-14
,40,Butaleja,12,2014,17-Dec-14
,38,Namutumba,12,2014,17-Dec-14
,29,Butaleja,12,2014,17-Dec-14
,28,Butaleja,12,2014,17-Dec-14
,43,Butaleja,12,2014,17-Dec-14
,44,Butaleja,12,2014,17-Dec-14
,57,Butaleja,12,2014,17-Dec-14
,70,Namutumba,12,2014,17-Dec-14
,41,Butaleja,12,2014,18-Dec-14
,51,Namutumba,12,2014,17-Dec-14
