ID,t101a_wpt_verifn_id,t011_prgrm,t313_wpt_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t009_country,month,year,t005_today
,6136455601,SYA,,,1,,,1,,3,3,,,1,1,7,2013,02-Jul-13
,6136455603,SYA,1,,,,,,,,,,,,1,7,2013,02-Jul-13
,,UJA,,,1,,,,,3,3,,,,1,8,2012,29-Aug-12
,,UJA,,,1,,,1,,3,3,,,1,1,5,2013,30-May-13
,6432416204,KRA,1,,1,,,0,,,,,,,1,8,2014,30-Aug-14
,6446416307,RNG,1,,,,,0,,,,,,,1,3,2014,25-Mar-14
,6446416301,RNG,1,0,,,,,,,,,,,1,3,2014,25-Mar-14
,6446416305,RNG,,,1,,,1,,3,3,,10,1,1,3,2014,25-Mar-14
,6446416303,RNG,1,,,,,1,,2,2,,7,,1,3,2014,25-Mar-14
,6446416311,RNG,1,,1,,,0,,,,,,,1,3,2014,25-Mar-14
,6446416309,RNG,1,,,,,0,,,,,,,1,3,2014,25-Mar-14
,6446416308,RNG,1,,1,,,0,,,,,,,1,3,2014,25-Mar-14
,6446416310,RNG,1,,,,,0,,,,,,,1,3,2014,25-Mar-14
,6446416302,RNG,,,1,,,1,,2,3,,13.66666667,1,1,3,2014,25-Mar-14
,6446416304,RNG,1,,1,,,1,,2,2,,9,,1,3,2014,25-Mar-14
,6446416306,RNG,1,,1,,,1,,2,2,,6,,1,3,2014,25-Mar-14
,6433425601,KRA,1,,1,,,1,,1,2,,,,1,9,2014,01-Sep-14
,6433425602,KRA,1,,,,,0,,,,,,,1,9,2014,01-Sep-14
,6432416302,KRA,1,,1,,,1,,2,3,,5,,1,9,2014,03-Sep-14
,6432416301,KRA,,,,,,1,,3,3,,22,1,1,9,2014,03-Sep-14
,6432416205,KRA,1,,,,,0,,,,,,,1,8,2014,30-Aug-14
,6432416208,KRA,1,,,,,0,,,,,,,1,8,2014,30-Aug-14
,6432416209,KRA,0,,,,,0,,,,,,,1,8,2014,30-Aug-14
,6432416207,KRA,1,,1,,,0,,,,,,,1,8,2014,30-Aug-14
,6432416214,KRA,,,1,,,1,,3,3,,20,1,1,8,2014,30-Aug-14
,6432416206,KRA,1,,,,,0,,,,,,,1,8,2014,30-Aug-14
,6432416203,KRA,,,,,,1,,2,3,10,11.16666667,1,1,8,2014,30-Aug-14
,6432416211,KRA,0,,1,,,0,,,,,,,1,8,2014,30-Aug-14
,6432416210,KRA,1,,1,,,0,,,,,,,1,8,2014,30-Aug-14
,6432416212,KRA,1,,,,,0,,,,,,,1,8,2014,30-Aug-14
,6435415305,KRA,1,,,,,0,,,,,,,1,8,2014,28-Aug-14
,6042425404,BSA4,1,0,,,,,,,,,,,1,3,2015,19-Mar-15
,6042425405,BSA4,1,,1,,,0,,,,,,,1,3,2015,19-Mar-15
,6042425401,BSA4,,,1,,,1,,3,3,,30,1,1,3,2015,19-Mar-15
,6042425403,BSA4,1,,-999,,,0,,,,,,,1,3,2015,19-Mar-15
,6042425402,BSA4,,,1,,,1,,3,3,,11,1,1,3,2015,19-Mar-15
,6437425507,MGR,1,,1,,,1,,1,2,,,,1,8,2014,28-Aug-14
,6437425814,MGR,1,,1,,,1,,1,2,,,,1,9,2014,02-Sep-14
,6437425812,MGR,1,,1,,,1,,1,2,,,,1,9,2014,02-Sep-14
,6437425508,MGR,,,1,,,1,,3,3,,15.25,1,1,9,2014,02-Sep-14
,6437425813,MGR,1,,1,,,1,,1,3,,,,1,9,2014,02-Sep-14
,6456415501,MGR,1,0,,,,,,,,,,,1,3,2014,08-Mar-14
,6456415401,MGR,1,,,0,,0,0,,,3,3.333333333,,1,3,2014,08-Mar-14
,6457416304,MGR,,,1,,,1,,3,3,,11.5,1,1,3,2014,27-Mar-14
,6457416305,MGR,,,1,,,1,,3,3,,12,1,1,3,2014,27-Mar-14
,6457416301,MGR,,,1,,,1,,2,3,,12.5,1,1,3,2014,27-Mar-14
,6457416306,MGR,,,1,,,1,,2,3,,14,1,1,3,2014,27-Mar-14
,6457416303,MGR,,,1,,,1,,3,3,,15.5,1,1,3,2014,27-Mar-14
,6457416302,MGR,,,1,,,1,,2,3,,24.5,1,1,3,2014,27-Mar-14
,6457416307,MGR,,,1,,,1,,2,3,,10,1,1,3,2014,27-Mar-14
,5733445802,LGR,,,1,,,1,,3,3,,,1,1,1,2014,22-Jan-14
,5733445808,LGR,1,,,,,,,,,,,,1,1,2014,23-Jan-14
,5733445801,LGR,1,,1,,,1,,3,3,,,,1,1,2014,23-Jan-14
,5733445806,LGR,,,1,,,1,,3,3,,,1,1,1,2014,23-Jan-14
,5733445804,LGR,,,1,,,1,,3,3,,,1,1,1,2014,23-Jan-14
,5733445803,LGR,,,1,,,1,,3,3,,,1,1,1,2014,23-Jan-14
,,UJA,1,,0,,,,,,,,,,1,6,2013,08-Jun-13
,,UJA,,,,,,,,3,3,,,,1,9,2012,05-Sep-12
,,UJA,,,,,,,,3,3,,,,1,9,2012,03-Sep-12
,,UJA,,,1,,,,,1,3,,,,1,9,2012,05-Sep-12
,,UJA,1,,0,,,,,,,,,,1,6,2013,08-Jun-13
,5840416302,VHG,,,,0,,1,,3,3,10,36.25,1,1,11,2013,29-Nov-13
,5840416301,VHG,,,,0,,1,,3,3,,31.5,1,1,11,2013,29-Nov-13
,6447417701,MGR,,,1,,,1,,2,3,,21.66666667,1,1,8,2014,25-Aug-14
,6447417802,MGR,1,0,,,,,,,,,,,1,8,2014,25-Aug-14
,6447417803,MGR,,,,,,1,,2,2,,12.5,1,1,8,2014,25-Aug-14
,6342416102,RNG,,,1,,,1,,2,3,,11,1,1,9,2014,04-Sep-14
,6342416101,RNG,,,,0,,1,,2,3,,22,1,1,9,2014,04-Sep-14
,,UJA,,,1,,,,,2,2,,,,1,8,2012,25-Aug-12
,6048435403,BSA3,1,,,,,1,,1,3,,,,1,2,2015,25-Feb-15
,6048436542,BSA3,1,,1,,,0,,,,,,,1,5,2015,21-May-15
,6043425106,BSA2,,,1,,,1,,3,3,,15,1,1,9,2014,03-Sep-14
,6043425101,BSA2,,,,1,1,1,,3,3,,18,1,1,9,2014,03-Sep-14
,6043425105,BSA2,1,,1,,,1,,2,3,,8,,1,9,2014,03-Sep-14
,6043425103,BSA2,,,,1,1,1,,3,3,,50,1,1,9,2014,03-Sep-14
,6043425122,BSA2,1,,1,,,0,,,,,,,1,9,2014,30-Sep-14
,6043425108,BSA2,,,1,,,1,,2,3,,10,1,1,9,2014,03-Sep-14
,6043425104,BSA2,,,1,,,1,,2,3,,25,1,1,9,2014,03-Sep-14
,6043425109,BSA2,1,,1,,,0,,,,,,,1,9,2014,03-Sep-14
,6043425121,BSA2,1,,1,,,1,,3,3,,3,,1,9,2014,30-Sep-14
,6043425120,BSA2,1,,,1,1,1,,3,3,,1,,1,9,2014,30-Sep-14
,6043425110,BSA2,1,,1,,,1,,3,3,,5,,1,9,2014,03-Sep-14
,6043425102,BSA2,,,1,,,1,,3,3,,20,1,1,9,2014,03-Sep-14
,6142465902,SYA,1,,,,,1,,2,3,,,1,1,7,2013,24-Jul-13
,6142465901,SYA,1,,1,,,1,,3,3,,,1,1,7,2013,24-Jul-13
,6142465903,SYA,1,,,,,1,,3,3,,,1,1,7,2013,24-Jul-13
,5736416520,LGR,,,1,,,1,,3,3,,,1,1,4,2014,05-Apr-14
,5736416522,LGR,1,,,,,,,,,,,,1,4,2014,05-Apr-14
,5736416501,LGR,,,,,,1,,3,3,,,1,1,12,2013,14-Dec-13
,5736416521,LGR,1,,1,,,1,,3,3,,,,1,4,2014,05-Apr-14
,4641416707,TNZ,1,,1,,,1,,3,3,,2.166666667,,1,2,2015,24-Feb-15
,6041425501,BSA3,,,1,,,1,,2,3,,26,1,1,3,2015,04-Mar-15
,6041425502,BSA3,,,1,,,1,,3,3,,19,1,1,3,2015,04-Mar-15
,6041425505,BSA3,,,1,,,1,,2,3,,20,1,1,3,2015,04-Mar-15
,6041425506,BSA3,,,1,,,1,,3,3,,21,1,1,3,2015,04-Mar-15
,6041425507,BSA3,,,,1,1,1,,3,3,10,15.83333333,1,1,3,2015,05-Mar-15
,6046425901,BSA2,1,,1,,,0,,,,,,,1,8,2014,29-Aug-14
,6046425903,BSA2,1,,1,,,0,,,,,,,1,8,2014,29-Aug-14
,6046425902,BSA2,,,1,,,1,,2,3,11,12.25,1,1,8,2014,29-Aug-14
,6046425802,BSA2,,,1,,,1,,2,3,,25,1,1,8,2014,29-Aug-14
,6046425801,BSA2,,,1,,,1,,3,3,,22.5,1,1,8,2014,29-Aug-14
,6044445504,BSA4,1,,1,,,0,,,,,,,1,4,2015,11-Apr-15
,6044445503,BSA4,,,1,,,1,,3,2,,15,1,1,4,2015,11-Apr-15
,6044445540,BSA4,,,,,,1,,2,3,,12,1,1,5,2015,23-May-15
,6044445501,BSA4,,,,,,1,,3,2,,16,1,1,4,2015,11-Apr-15
,6044445541,BSA4,1,,,,,0,,,,,,,1,5,2015,23-May-15
,6044445502,BSA4,1,,,,,1,,3,2,,2.666666667,,1,4,2015,11-Apr-15
,5962415507,WASHB 75,,,1,,,1,,3,3,,20,1,1,1,2016,20-Jan-16
,5962415503,WASHB 75,1,,1,,,0,,,,,,,1,1,2016,19-Jan-16
,5962415501,WASHB 75,,,1,,,1,,3,3,,20,1,1,1,2016,19-Jan-16
,5962415508,WASHB 75,1,0,,,,,,,,,,,1,1,2016,31-Jan-16
,5962415505,WASHB 75,,,1,,,1,,3,3,,10,1,1,1,2016,19-Jan-16
,5962415504,WASHB 75,,,1,,,1,,3,3,,15,1,1,1,2016,19-Jan-16
,5843415503,VHG,,,,,,1,,3,3,,34,1,1,3,2014,18-Mar-14
,5843415502,VHG,,,,,,1,,3,3,,71,1,1,3,2014,18-Mar-14
,5843415501,VHG,,,,,,1,,2,3,,38.25,1,1,3,2014,18-Mar-14
,4643419603,TNZ,1,,,,,0,,,,,,,1,3,2015,05-Mar-15
,6132425807,SYA,1,,,,,0,,,,,,,1,7,2013,03-Jul-13
,,UJA,,,,,,,,1,1,,,,1,10,2012,15-Oct-12
,6140415805,SYA,1,,1,,,0,,,,,,,1,7,2013,16-Jul-13
,6140415804,SYA,,,1,,,1,,3,3,,,1,1,7,2013,16-Jul-13
,6132425803,SYA,1,,,,,,,,,,,,1,7,2013,03-Jul-13
,6132425809,SYA,1,,,,,1,,2,3,,,,1,7,2013,03-Jul-13
,6132425812,SYA,1,,,,,,,,,,,,1,7,2013,03-Jul-13
,6132425801,SYA,,,1,,,1,,3,3,,,1,1,7,2013,03-Jul-13
,6132425805,SYA,,,1,,,1,,2,3,,,1,1,7,2013,03-Jul-13
,6140415802,SYA,,,1,,,1,,3,3,,,1,1,7,2013,16-Jul-13
,,UJA,,,1,,,,,2,2,,,,1,9,2012,01-Sep-12
,6140415801,SYA,1,,,,,1,,3,3,,,,1,7,2013,16-Jul-13
,6132425804,SYA,1,,,,,1,,2,3,,,,1,7,2013,03-Jul-13
,6132425808,SYA,1,,,,,,,,,,,,1,7,2013,03-Jul-13
,6140415803,SYA,,,1,,,1,,3,3,,,1,1,7,2013,16-Jul-13
,6132425810,SYA,,,,,,1,,2,3,,,1,1,7,2013,03-Jul-13
,6140415850,SYA,1,,0,,,,,,,,,,1,9,2014,17-Sep-14
,6132425802,SYA,1,,,,,,,,,,,,1,7,2013,03-Jul-13
,5849415401,VHG,,,1,,,1,,3,3,,20,1,1,3,2014,18-Mar-14
,6132425811,SYA,,,1,,,1,,3,3,,,1,1,7,2013,03-Jul-13
,5846435701,VHG,,,,,,1,,3,3,,24.75,1,1,3,2014,20-Mar-14
,5846435704,VHG,1,,,,,1,,3,3,,5,,1,3,2014,20-Mar-14
,5846435702,VHG,,,,,,1,,3,3,,12.75,1,1,3,2014,20-Mar-14
,5846425703,VHG,,,,,,1,,3,3,,15.5,1,1,3,2014,20-Mar-14
,6441416602,MGR,1,,1,,,1,,2,1,,,,1,9,2014,09-Sep-14
,6441416601,MGR,1,,1,,,0,,,,,,,1,9,2014,09-Sep-14
,6441416702,MGR,1,,1,,,1,,2,1,,,,1,9,2014,09-Sep-14
,6441416701,MGR,1,,1,,,0,,,,,,,1,9,2014,09-Sep-14
,6441416703,MGR,1,,1,,,1,,1,1,,,,1,9,2014,09-Sep-14
,6349416206,HMB2,1,1,1,,,0,,,,,,,1,3,2015,02-Mar-15
,6349416209,HMB2,,,1,,,1,,2,3,,10.5,1,1,3,2015,02-Mar-15
,6349416202,HMB2,1,,1,,,0,,,,,,,1,3,2015,02-Mar-15
,6349416203,HMB2,1,,,,,0,,,,,,,1,3,2015,03-Mar-15
,6349416201,HMB2,1,0,,,,,,,,,,,1,4,2015,17-Apr-15
,6341416901,HMB3,,,1,,,1,,2,3,,38,1,1,10,2015,08-Oct-15
,6341416902,HMB3,1,,1,,,1,,1,2,,,,1,10,2015,08-Oct-15
,6341416802,HMB3,1,,1,,,0,,,,,,,1,10,2015,09-Oct-15
,6341416803,HMB3,1,,1,,,0,,,,,,,1,10,2015,09-Oct-15
,6341416801,HMB3,1,0,,,,,,,,,,,1,10,2015,09-Oct-15
,6140445201,SYA,,,,,,1,,3,3,,,1,1,7,2013,22-Jul-13
,6140445203,SYA,,,,,,1,,3,3,,,1,1,7,2013,22-Jul-13
,6140445202,SYA,,,,,,1,,3,3,,,1,1,7,2013,22-Jul-13
,6140435852,SYA,,,1,,,1,,2,3,,10,1,1,9,2014,22-Sep-14
,6140445101,SYA,,,,,,1,,3,3,,,1,1,7,2013,22-Jul-13
,6437426101,KRA,1,,1,,,1,,2,3,,9.25,,1,9,2014,09-Sep-14
,6437426102,KRA,,,,,,1,,2,3,,11.25,1,1,9,2014,09-Sep-14
,6437426105,KRA,1,,,,,1,,2,3,,9,,1,9,2014,09-Sep-14
,6437426103,KRA,1,0,,,,,,,,,,,1,9,2014,09-Sep-14
,6431416501,KRA,1,,1,,,1,,1,1,,,,1,8,2014,27-Aug-14
,6437426108,KRA,1,,,,,1,,3,3,,9,,1,9,2014,13-Sep-14
,6437426107,KRA,1,,,,,0,,,,,,,1,9,2014,13-Sep-14
,6437426106,KRA,1,,,,,0,,,,,,,1,9,2014,09-Sep-14
,6432416213,KRA,,,,,,1,,2,3,,31,1,1,8,2014,29-Aug-14
,6448415605,KRA,,,,,,1,,3,3,,13,1,1,9,2014,02-Sep-14
,5835425802,VHG,1,,1,,,1,,3,3,,,,1,7,2013,06-Jul-13
,5835425804,VHG,1,,1,,,1,,3,3,,,,1,7,2013,06-Jul-13
,5835425803,VHG,,,,,,1,,3,3,,,1,1,7,2013,06-Jul-13
,5835425801,VHG,1,,,,,1,,3,3,,,,1,7,2013,06-Jul-13
,5836426111,VHG,1,,,,,1,,2,3,,,,1,7,2013,05-Jul-13
,5836426114,VHG,1,,,,,,,,,,,,1,7,2013,05-Jul-13
,5836426102,VHG,,,,,,1,,2,3,,,1,1,7,2013,05-Jul-13
,5836426108,VHG,1,,,,,1,,2,3,,,,1,7,2013,05-Jul-13
,5836426109,VHG,1,,,,,1,,2,3,,,,1,7,2013,05-Jul-13
,5836426105,VHG,1,,,,,1,,2,3,,,,1,7,2013,05-Jul-13
,5836426110,VHG,,,,,,1,,2,3,,,1,1,7,2013,05-Jul-13
,5836426104,VHG,,,,,,1,,2,3,,,1,1,7,2013,05-Jul-13
,5836426106,VHG,1,,,,,1,,2,3,1,,,1,7,2013,05-Jul-13
,5836426113,VHG,1,,1,,,0,,,,,,,1,7,2013,05-Jul-13
,5836426107,VHG,1,,1,,,1,,2,3,,,,1,7,2013,05-Jul-13
,5836426103,VHG,1,,1,,,1,,3,3,,,,1,7,2013,05-Jul-13
,5836426101,VHG,1,,,,,1,,2,3,6,,,1,7,2013,05-Jul-13
,5836426112,VHG,,,1,,,1,,2,3,,,1,1,7,2013,05-Jul-13
,6431415504,MGR,1,,1,,,0,,,,,,,1,9,2014,02-Sep-14
,6457416202,MGR,1,,1,,,1,,3,3,9,7.25,,1,3,2014,31-Mar-14
,6457416203,MGR,,,1,,,1,,2,3,,13,1,1,3,2014,31-Mar-14
,6431415503,MGR,1,,1,,,0,,,,,,,1,9,2014,02-Sep-14
,6457416207,MGR,,,,,,1,,3,3,,11.25,1,1,3,2014,31-Mar-14
,6431415506,MGR,1,,0,,,,,,,,,,1,9,2014,02-Sep-14
,6457416205,MGR,1,,1,,,1,,2,3,10,3.5,,1,3,2014,31-Mar-14
,6457416206,MGR,1,,1,,,1,,3,3,9,4.5,,1,3,2014,31-Mar-14
,6457416201,MGR,,,,1,1,1,,3,3,,10.25,1,1,3,2014,31-Mar-14
,6457416208,MGR,1,,,,,1,,3,3,10,3,,1,3,2014,31-Mar-14
,6457416204,MGR,,,1,,,1,,2,3,,12.75,1,1,3,2014,31-Mar-14
,6431415505,MGR,1,,1,,,0,,,,,,,1,9,2014,02-Sep-14
,6450415807,MGR,1,,,,,1,,2,3,,5.25,,1,3,2014,31-Mar-14
,6450415806,MGR,1,,,,,1,,2,3,,7.5,,1,3,2014,31-Mar-14
,6450415811,MGR,1,,,,,1,,2,3,,6,,1,3,2014,31-Mar-14
,6450415813,MGR,1,,,,,1,,2,3,,4.5,,1,3,2014,31-Mar-14
,6450415805,MGR,,,1,,,1,,2,3,,24.75,1,1,3,2014,31-Mar-14
,6450415809,MGR,1,,,,,1,,2,3,,3,,1,3,2014,31-Mar-14
,6434435401,MGR,,,,,,1,,2,3,9,10.5,1,1,9,2014,02-Sep-14
,6450415802,MGR,,,,,,1,,3,3,,10.5,1,1,3,2014,31-Mar-14
,6450415803,MGR,1,,,,,1,,2,3,,7.5,,1,3,2014,31-Mar-14
,6450415812,MGR,1,,,,,1,,2,3,,2.5,,1,3,2014,31-Mar-14
,6450415808,MGR,1,,,,,1,,2,3,,8.25,,1,3,2014,31-Mar-14
,6450415801,MGR,1,0,,,,,,,,,,,1,3,2014,31-Mar-14
,6450415804,MGR,1,,1,,,0,,,,,,,1,3,2014,31-Mar-14
,6450415810,MGR,1,,,,,1,,2,3,,3,,1,3,2014,31-Mar-14
,6450415703,MGR,,,,,,1,,2,3,,15.5,1,1,4,2014,01-Apr-14
,6450415707,MGR,1,,,,,1,,2,3,9,5.5,,1,4,2014,01-Apr-14
,6450415704,MGR,1,,,,,1,,2,3,9,8,,1,4,2014,01-Apr-14
,6450415706,MGR,1,,,,,0,,,,,,,1,4,2014,01-Apr-14
,6434435301,MGR,,,1,,,1,,2,3,,22.5,1,1,9,2014,02-Sep-14
,6450415701,MGR,1,,,,,1,,2,3,,8.75,,1,4,2014,01-Apr-14
,6434435302,MGR,,,1,,,1,,2,3,9,12.5,1,1,9,2014,06-Sep-14
,6434435303,MGR,,,,,,1,,2,3,9,13.5,1,1,9,2014,06-Sep-14
,6450415705,MGR,,,,,,1,,2,3,10,13.25,1,1,4,2014,01-Apr-14
,6450415708,MGR,1,,,,,1,,2,3,,4.5,,1,4,2014,02-Apr-14
,6450415702,MGR,1,,,,,1,,2,3,9,3.5,,1,4,2014,01-Apr-14
,6434435501,MGR,1,,,,,0,,,,,,,1,9,2014,01-Sep-14
,6430415402,MGR,,,,,,1,,3,3,,30,1,1,9,2014,09-Sep-14
,6430415401,MGR,1,,,,,1,,1,3,,,,1,9,2014,09-Sep-14
,6431425904,MGR,,,1,,,1,,3,3,,81,1,1,8,2014,28-Aug-14
,6431425903,MGR,1,,1,,,0,,,,,,,1,8,2014,28-Aug-14
,6341416701,HMB3,1,,1,,,0,,,,,,,1,10,2015,16-Oct-15
,6341416703,HMB3,1,,1,,,0,,,,,,,1,10,2015,16-Oct-15
,6341416704,HMB3,1,,1,,,0,,,,,,,1,10,2015,16-Oct-15
,6341416702,HMB3,1,,1,,,0,,,,,,,1,10,2015,16-Oct-15
,5838435104,VHG,,,,1,1,1,,3,3,,10.83333333,1,1,11,2013,27-Nov-13
,5838435101,VHG,,,,1,1,1,,2,3,,100,1,1,11,2013,27-Nov-13
,5838435102,VHG,,,,1,1,1,,2,3,,28,1,1,11,2013,27-Nov-13
,5838435103,VHG,,,,1,1,1,,2,3,,11.25,1,1,11,2013,27-Nov-13
,6436426102,KRA,,,1,,,1,,3,3,,18.66666667,1,1,8,2014,29-Aug-14
,6436426104,KRA,1,,,,,0,,,,,,,1,8,2014,29-Aug-14
,6436426105,KRA,1,,,,,0,,,,,,,1,8,2014,29-Aug-14
,6439425201,KRA,,,1,,,1,,3,3,,21,1,1,8,2014,29-Aug-14
,6436426103,KRA,1,,1,,,0,,,,,,,1,8,2014,29-Aug-14
,6436425205,KRA,,,,,,1,,2,3,,18,1,1,8,2014,30-Aug-14
,6436425201,KRA,,,,,,1,,3,3,,60,1,1,8,2014,30-Aug-14
,6436425202,KRA,,,,0,,1,,3,3,,45,1,1,8,2014,30-Aug-14
,6436425204,KRA,1,,1,,,0,,,,,,,1,8,2014,30-Aug-14
,6436425203,KRA,1,,,,,0,,,,,,,1,8,2014,30-Aug-14
,6349415102,HMB2,1,0,,,,,,,,,,,1,4,2015,17-Apr-15
,6349416301,HMB2,1,0,,,,,,,,,,,1,4,2015,17-Apr-15
,6349416402,HMB2,1,0,,,,,,,,,,,1,4,2015,17-Apr-15
,6349416401,HMB2,1,0,,,,,,,,,,,1,4,2015,17-Apr-15
,5732416020,LGR,,,1,,,1,,3,3,,,1,1,6,2014,06-Jun-14
,5732416024,LGR,1,,,,,1,,3,3,,,,1,6,2014,06-Jun-14
,5732416022,LGR,,,1,,,1,,3,3,,,1,1,6,2014,06-Jun-14
,5732416025,LGR,1,,,,,1,,3,3,,,,1,6,2014,06-Jun-14
,5732416021,LGR,,,,,,1,,3,3,,,1,1,6,2014,06-Jun-14
,5732416002,LGR,,,1,,,1,,3,3,,,1,1,1,2014,15-Jan-14
,5732416023,LGR,,,1,,,1,,3,3,,,1,1,6,2014,06-Jun-14
,5732416001,LGR,,,1,,,1,,2,3,,,1,1,1,2014,15-Jan-14
,6047425503,BSA2,0,0,,,,,,,,,,,1,8,2014,30-Aug-14
,6047425523,BSA2,1,,1,,,1,,2,3,,9.75,,1,10,2014,03-Oct-14
,6047425504,BSA2,0,1,1,,,0,,,,,,,1,8,2014,30-Aug-14
,6047425522,BSA2,,,,,,1,,2,3,,10,1,1,10,2014,03-Oct-14
,6047425502,BSA2,,,,,,1,,3,3,,50,1,1,8,2014,30-Aug-14
,6047425520,BSA2,1,1,1,,,1,,2,2,9,7.75,,1,10,2014,03-Oct-14
,6047425521,BSA2,,,,,,1,,2,2,,11.25,1,1,10,2014,03-Oct-14
,6047425501,BSA2,1,0,,,,,,,,,,,1,8,2014,30-Aug-14
,4945415301,NDI,,,,,,1,,3,3,,11,1,1,5,2015,07-May-15
,4945415304,NDI,1,,,1,1,1,,3,3,8,,,1,5,2015,07-May-15
,4945415302,NDI,,,1,,,1,,3,3,,12.5,1,1,5,2015,07-May-15
,4945415303,NDI,1,0,,,,,,,,,,,1,5,2015,07-May-15
,4945415210,NDI,1,,,,,1,,3,3,,4,,1,5,2015,06-May-15
,4945415211,NDI,1,,,,,1,,3,3,,2.25,,1,5,2015,06-May-15
,4945415212,NDI,1,,,,,1,,3,3,,3.75,,1,5,2015,06-May-15
,4945415204,NDI,1,,,,,1,,3,3,,3.25,,1,5,2015,06-May-15
,4945415208,NDI,1,,,,,1,,3,3,,4,,1,5,2015,06-May-15
,4945415207,NDI,1,,,,,1,,3,3,,3.5,,1,5,2015,06-May-15
,4945415201,NDI,,,,,,1,,3,3,,11.25,1,1,5,2015,06-May-15
,4945415203,NDI,1,,1,,,1,,3,3,,6.5,,1,5,2015,06-May-15
,4945415209,NDI,1,,,,,1,,3,3,,2.75,,1,5,2015,06-May-15
,4945415202,NDI,1,,,,,1,,3,3,,4.25,,1,5,2015,06-May-15
,4945415206,NDI,1,,,,,1,,3,3,,2.25,,1,5,2015,06-May-15
,4945415205,NDI,,,1,,,1,,3,3,,10,1,1,5,2015,06-May-15
,4654426001,TNZ,1,,1,,,0,,,,,,,1,10,2015,12-Oct-15
,4654426002,TNZ,,,1,,,1,,3,3,,12.5,1,1,10,2015,12-Oct-15
,4654426003,TNZ,1,,,,,0,,,,,,,1,10,2015,12-Oct-15
,4653427109,TNZ,1,,1,,,1,,2,3,,2.25,,1,4,2015,21-Apr-15
,4653427105,TNZ,1,0,,,,,,,,,,,1,4,2015,21-Apr-15
,4653427102,TNZ,1,,1,,,1,,2,3,,3,,1,4,2015,21-Apr-15
,4653427104,TNZ,1,,1,,,0,,,,,,,1,4,2015,21-Apr-15
,4653427107,TNZ,1,0,,,,,,,,,,,1,4,2015,21-Apr-15
,4653427101,TNZ,1,,1,,,0,,,,,,,1,4,2015,21-Apr-15
,4653427108,TNZ,1,1,1,,,1,,2,3,,5,,1,4,2015,21-Apr-15
,4653427106,TNZ,1,0,,,,,,,,,,,1,4,2015,21-Apr-15
,4653427103,TNZ,1,,1,,,0,,,,,,,1,4,2015,21-Apr-15
,4653427202,TNZ,,,1,,,1,,3,3,,23.33333333,1,1,4,2015,21-Apr-15
,4653427201,TNZ,1,,,0,,1,,3,3,,5,,1,4,2015,21-Apr-15
,5734416003,LGR,,,,1,1,1,,3,3,,,1,1,10,2013,09-Oct-13
,5734416007,LGR,1,,1,,,1,,1,3,,,,1,10,2013,09-Oct-13
,5734416006,LGR,,,,1,1,1,,3,3,,,1,1,10,2013,09-Oct-13
,5734416008,LGR,,,,1,1,1,,3,3,,,1,1,10,2013,09-Oct-13
,5734416005,LGR,,,1,,,1,,3,3,,,1,1,10,2013,09-Oct-13
,5734416002,LGR,1,,1,,,1,,2,3,,,,1,10,2013,09-Oct-13
,5734416004,LGR,1,,1,,,1,,3,3,,,,1,10,2013,09-Oct-13
,5734416010,LGR,,,,1,1,1,,3,3,,,1,1,10,2013,09-Oct-13
,5734416009,LGR,,,,1,1,1,,3,3,,,1,1,10,2013,09-Oct-13
,5734416001,LGR,,,1,,,1,,3,3,,,1,1,10,2013,09-Oct-13
,5734416017,LGR,,,1,,,1,,3,3,,,1,1,2,2014,10-Feb-14
,5734416019,LGR,1,,1,,,1,,2,3,,,,1,2,2014,10-Feb-14
,5734416012,LGR,1,,1,,,0,,,,,,,1,2,2014,10-Feb-14
,5734416014,LGR,,,1,,,1,,3,3,,,1,1,2,2014,10-Feb-14
,5734416020,LGR,,,1,,,1,,3,3,,,1,1,2,2014,10-Feb-14
,5734416015,LGR,1,,1,,,0,,,,,,,1,2,2014,10-Feb-14
,5734416013,LGR,,,1,,,1,,3,3,,,1,1,2,2014,10-Feb-14
,5734416016,LGR,1,,1,,,1,,3,3,,,,1,2,2014,10-Feb-14
,5734416018,LGR,,,1,,,1,,3,3,,,1,1,2,2014,10-Feb-14
,6456425803,MGR,1,,,,,1,1,,,,1.25,,1,3,2014,13-Mar-14
,6456425804,MGR,,,1,,,1,1,,,,19.75,1,1,3,2014,13-Mar-14
,6456258005,MGR,1,,1,,,1,1,,,,4,,1,3,2014,13-Mar-14
,6456425806,MGR,1,0,,,,,,,,,,,1,3,2014,13-Mar-14
,6434416702,MGR,1,,,,,0,,,,,,,1,9,2014,09-Sep-14
,6434416701,MGR,1,,1,,,0,,,,,,,1,9,2014,09-Sep-14
,4660415701,TNZ,,,,,,1,,3,3,,13.33333333,1,1,10,2015,13-Oct-15
,4660415702,TNZ,,,,1,1,1,,3,2,,13.33333333,1,1,10,2015,13-Oct-15
,5940417102,BGM2,1,,1,,,0,,,,,,,1,3,2015,19-Mar-15
,5940417103,BGM2,1,,,1,1,1,,3,3,,1.75,,1,3,2015,19-Mar-15
