id,t011_program,t313_wpt_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t008_country,month,year
,Zomba 6,0,0,1,0,0,1,0,3,3,0,20,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,14,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,12.33333,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,25.83333,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,17.91667,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,10,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,16.5,1,,4,2015
,Zomba 6,0,0,0,0,0,0,0,0,0,0,,0,,4,2015
,Zomba 6,0,0,0,0,0,0,0,0,0,0,,0,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,15,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,12,20,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,29.41667,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,17.91667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,25.83333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,30,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,25.83333,1,,1,2012
,Zomba 6,0,0,0,1,1,1,0,3,3,0,16,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,40,1,,4,2014
,Zomba 6,0,0,0,1,1,1,0,3,3,0,56,1,,4,2014
,Zomba 6,0,0,0,1,1,1,0,3,3,0,11,1,,4,2014
,Zomba 6,0,0,0,1,1,1,0,3,3,0,10,1,,4,2014
,Zomba 6,0,0,0,1,1,1,0,3,3,0,60,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,36,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,25,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,25,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,20,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,30,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,15,1,,4,2015
,Zomba 6,0,0,0,1,1,1,1,0,0,0,22,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,33.33333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,23.33333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,14,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,53.33333,1,,4,2015
,Zomba 6,0,1,0,0,0,1,0,3,3,0,26.58333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,14.5,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,36.25,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,25,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,10.33333,1,,4,2015
,Zomba 6,0,1,0,1,1,1,0,3,3,0,12.91667,1,,1,2013
,Zomba 6,0,1,0,1,1,1,0,3,3,11,12.91667,1,,1,2013
,Zomba 6,0,1,0,1,1,1,0,3,3,10,16.25,1,,1,2013
,Zomba 6,0,1,0,1,1,1,0,3,3,0,13.33333,1,,1,2013
,Zomba 6,0,1,0,1,1,1,0,3,3,0,13.33333,1,,1,2013
,Zomba 6,0,1,0,1,1,1,0,3,3,0,12.91667,1,,1,2013
,Zomba 6,0,1,0,1,1,1,0,3,3,0,12.91667,1,,1,2013
,Zomba 6,0,1,0,1,1,1,0,3,3,0,12.5,1,,1,2013
,Zomba 6,0,1,0,1,1,1,0,3,3,0,57.5,1,,1,2013
,Zomba 6,0,1,0,1,1,1,0,3,3,0,22.5,1,,1,2013
,Zomba 6,0,1,0,1,1,1,0,3,3,0,33.33333,1,,1,2013
,Zomba 6,0,0,1,0,0,1,0,3,3,0,10.33333,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,11.66667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,18,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,14.33333,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,40.91667,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,13,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,16.08333,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,17.33333,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,42.66667,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,12.5,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,14,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,21,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,22,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,11.5,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,15,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,21,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,17,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,12,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,62.5,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,31.66667,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,19.16667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,11.5,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,10.75,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,16.5,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,34.33333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,67.5,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,30.83333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,73.33333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,76.66667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,70,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,12,37,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,65,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,47.91667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,40,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,70,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,38.33333,1,,4,2015
,Zomba 6,0,1,0,1,1,1,0,3,3,0,49,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,36.66667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,45,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,42.91667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,32.66667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,48.75,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,69,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,33,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,11,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,70,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,40,1,,4,2015
,Zomba 6,0,1,1,0,0,1,0,3,3,0,33,1,,4,2015
,Zomba 6,0,1,1,0,0,1,0,3,3,0,33,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,26,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,63.33333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,37,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,153,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,20.66667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,114.3333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,60,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,20,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,80,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,45,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,40,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,30,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,35,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,34,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,58.33333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,53.33333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,41.66667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,63.33333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,75.33333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,78.33333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,50,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,80,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,25,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,95.83333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,19.16667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,19.16667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,28.33333,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,12,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,71.66667,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,25,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,11.75,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,15,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,96,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,25,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,40,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,25,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,150,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,120,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,60,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,25,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,52,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,45,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,120,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,50,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,40,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,21,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,75,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,55,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,17.5,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,20,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,15,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,80,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,100,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,112,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,80,1,,4,2015
,Zomba 6,0,1,0,1,1,1,0,3,3,0,57,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,49.66667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,18,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,71,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,56,1,,4,2015
,Zomba 6,0,1,0,1,1,1,0,3,3,0,36,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,23.33333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,13.66667,1,,4,2015
,Zomba 6,0,1,0,1,1,1,0,3,3,0,22,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,36,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,15,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,11.33333,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,44,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,2,3,0,65,1,,4,2015
,Zomba 6,0,1,0,0,0,1,0,3,3,0,12,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,50,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,15,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,10,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,12,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,17,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,17,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,40,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,20,0,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,15,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,10,12.33333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,24.25,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,15.83333,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,16.25,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,29.25,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,30,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,15,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,20,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,12,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,64,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,19,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,27,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,12.33333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,40,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,19,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,16.5,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,13.33333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,60,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,16,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,25,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,19,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,90,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,50,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,2,0,29.75,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,30,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,39,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,12,66,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,2,3,0,19.25,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,34.16667,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,44.16667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,2,2,0,35.83333,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,2,2,11,12.08333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,2,2,0,17.08333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,2,2,0,20,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,2,2,0,12.91667,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,2,2,0,12,1,,4,2015
,Zomba 6,0,1,0,1,1,1,0,3,3,0,18,1,,4,2016
,Zomba 6,0,0,1,0,0,1,0,3,3,0,17,0,,4,2016
,Zomba 6,0,0,0,0,0,1,0,3,3,0,56,0,,4,2016
,Zomba 6,0,0,0,1,1,1,0,3,3,0,48,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,70,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,110,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,15,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,12,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,11,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,10,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,90,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,23,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,28,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,10,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,10,25.33333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,38,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,18,1,,4,2015
,Zomba 6,0,1,0,1,1,1,0,3,3,0,53,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,51,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,57,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,27,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,46.66667,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,10,56.66667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,65,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,40,1,,4,2015
,Zomba 6,0,1,0,1,1,1,0,3,3,0,170.8333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,12,6.666667,0,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,6,,0,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,33,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,65,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,52,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,15,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,47,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,78,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,105,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,76.66667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,56.66667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,11,23,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,23,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,24,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,35,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,22.91667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,22,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,35,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,18,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,45,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,55,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,50,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,33.75,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,265,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,12,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,60,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,2,0,51,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,16,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,2,0,30,1,,4,2015
,Zomba 6,0,1,0,1,1,1,0,3,2,0,11,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,2,0,53.33333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,67.5,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,10,30,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,30,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,36.25,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,11.5,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,12.5,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,10,35.75,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,42.5,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,38.75,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,18.66667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,47.08333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,32.66667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,22,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,23.33333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,37.33333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,58,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,60,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,34,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,28,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,36.66667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,63,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,41.66667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,43.5,1,,4,2015
,Zomba 6,1,0,0,1,1,1,0,1,3,0,,0,,4,2015
,Zomba 6,1,0,0,1,1,1,0,1,3,0,,0,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,50,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,25,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,20.16667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,13.16667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,13,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,23.33333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,17,1,,4,2015
,Zomba 6,0,1,0,0,0,1,0,3,3,0,26,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,15,1,,4,2015
,Zomba 6,0,1,0,1,1,1,0,3,3,0,37.5,1,,4,2015
,Zomba 6,0,1,0,0,0,1,0,3,3,0,40,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,30,1,,4,2015
,Zomba 6,0,1,0,0,0,1,0,3,3,0,35,1,,4,2015
,Zomba 6,0,1,0,0,0,1,0,3,3,0,44.16667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,40,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,13,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,10,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,9,18.5,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,22.33333,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,18,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,9,10.5,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,31,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,9,11,1,,4,2015
,Zomba 6,0,1,0,1,1,1,0,3,3,0,24,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,28,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,54,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,35,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,68,1,,5,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,35,0,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,16,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,41,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,28,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,41,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,97,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,95,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,95,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,46.66667,1,,4,2015
,Zomba 6,0,1,0,1,1,1,0,3,3,0,60,1,,4,2015
,Zomba 6,0,1,0,1,1,1,0,3,3,0,433.3333,1,,5,2015
,Zomba 6,0,1,0,1,1,1,0,3,3,0,42,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,200,1,,4,2015
,Zomba 6,0,1,0,1,1,1,0,3,3,0,90,1,,5,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,68,1,,5,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,30,1,,5,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,40,1,,5,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,20.41667,1,,4,2015
,Zomba 6,1,0,0,0,0,0,0,0,0,0,,0,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,37.83333,1,,8,2014
,Zomba 6,0,0,0,1,1,1,0,3,3,0,110,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,55,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,26,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,30,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,56,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,46.66667,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,28,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,45,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,55,1,,4,2015
,Zomba 6,0,0,1,0,0,1,0,3,3,0,14,1,,4,2015
,Zomba 6,0,0,0,1,1,1,0,3,3,0,46,1,,4,2015
,Zomba 6,0,0,0,0,0,1,0,3,3,0,38,1,,4,2015
