id,t011_prgrm,pas_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t009_country,month,year,t005_today
,TNZ,1,,1,,,1,,3,3,,10,1,1,10,2015,01oct2015
,TNZ,0,,,,,1,,3,3,,7,,1,10,2015,03oct2015
,TNZ,0,,,,,1,,1,2,,,,1,10,2015,12oct2015
,TNZ,0,,,,,1,,2,3,,9.333333333,,1,10,2015,01oct2015
,TNZ,0,,,,,1,,3,3,,1,,1,10,2015,01oct2015
,TNZ,0,,,,,1,,3,3,,5,,1,9,2015,30-Sep-15
,TNZ,1,,,,,1,,3,3,,23.33333333,1,1,9,2015,30-Sep-15
,TNZ,1,,,,,1,,3,3,,10.66666667,1,1,9,2015,30-Sep-15
,TNZ,0,,,,,0,,,,,,,1,9,2015,30-Sep-15
,TNZ,0,,,,,1,,3,3,10,3,,1,9,2015,30-Sep-15
,TNZ,0,,1,,,1,,3,3,,5.666666667,,1,9,2015,30-Sep-15
,TNZ,0,,,,,1,,1,1,,,,1,10,2015,12oct2015
,TNZ,0,,,,,1,,1,1,,,,1,10,2015,12oct2015
,TNZ,0,,,,,1,,3,3,,1,,1,10,2015,12oct2015
,TNZ,1,,,,,1,,3,3,,10.33333333,1,1,10,2015,12oct2015
,TNZ,1,,,,,1,,3,3,,11.66666667,1,1,9,2015,30-Sep-15
,TNZ,0,,1,,,1,,3,3,,5.666666667,,1,9,2015,30-Sep-15
,TNZ,1,,,1,1,1,,3,3,,11.66666667,1,1,9,2015,30-Sep-15
,TNZ,1,,1,,,1,,3,3,,10,1,1,9,2015,30-Sep-15
,TNZ,0,0,,,,,,,,,,,1,10,2015,05oct2015
,TNZ,0,,,,,1,,3,3,,2,,1,10,2015,05oct2015
,TNZ,0,,,,,0,,,,,,,1,10,2015,13oct2015
,TNZ,1,,,,,1,,3,3,,16.66666667,1,1,10,2015,13oct2015
,TNZ,1,,,,,1,,3,3,,11.66666667,1,1,10,2015,12oct2015
,TNZ,1,,1,,,1,,3,3,,10.33333333,1,1,10,2015,12oct2015
,TNZ,0,,,,,0,,,,,,,1,10,2015,12oct2015
,TNZ,0,,,,,1,,3,3,,8,,1,10,2015,12oct2015
,TNZ,0,,,,,1,,3,3,,6,,1,10,2015,12oct2015
,TNZ,0,,,,,1,,3,3,,5,,1,10,2015,13oct2015
,TNZ,1,,,,,1,,3,3,,10.33333333,1,1,10,2015,13oct2015
,TNZ,1,,,,,1,,3,3,,11,1,1,10,2015,13oct2015
,TNZ,0,,,,,1,,3,3,,5,,1,10,2015,13oct2015
,TNZ,0,,,,,1,,1,1,,,,1,10,2015,13oct2015
,TNZ,0,,,,,0,,,,,,,1,10,2015,05oct2015
,TNZ,1,,,1,1,1,,3,3,,23.33333333,1,1,10,2015,05oct2015
,TNZ,1,,1,,,1,,3,3,,12,1,1,10,2015,02oct2015
,TNZ,0,0,,,,,,,,,,,1,10,2015,02oct2015
,TNZ,0,,,,,1,,3,3,,3,,1,10,2015,02oct2015
,TNZ,0,,,,,1,,3,3,,5,,1,10,2015,02oct2015
,TNZ,0,,,,,0,,,,,,,1,10,2015,01oct2015
,TNZ,1,,1,,,1,,3,3,,16,1,1,10,2015,01oct2015
,TNZ,1,,,,,1,,3,3,,10.66666667,1,1,10,2015,01oct2015
,TNZ,1,,,,,1,,3,3,,11.33333333,1,1,10,2015,01oct2015
,TNZ,0,,,,,0,,,,,,,1,10,2015,01oct2015
,TNZ,0,,1,,,1,,3,3,,1,,1,10,2015,01oct2015
,TNZ,1,,,,,1,,3,3,,12.33333333,1,1,10,2015,01oct2015
,TNZ,0,,,,,0,,,,,,,1,10,2015,01oct2015
,TNZ,1,,,,,1,,3,3,,11.66666667,1,1,10,2015,01oct2015
,TNZ,0,,,,,1,,3,3,,5,,1,12,2014,08dec2014
,UGS,0,,1,,,1,,3,3,,3.666666667,,1,7,2014,20-Jul-14
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,09may2015
,UGS,0,,,,,1,,3,3,,4,,1,7,2014,20-Jul-14
,UGS,0,,1,,,1,,1,2,,,,1,5,2015,09may2015
,UGS,1,,1,,,1,,3,3,,10,1,1,7,2014,20-Jul-14
,UGS,0,,,,,1,,3,3,,6.25,,1,7,2014,12-Jul-14
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,09may2015
,UGS,1,,,,,1,,3,3,,47,1,1,7,2014,13-Jul-14
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,09may2015
,UGS,1,,1,,,1,,3,3,,15.75,1,1,7,2014,13-Jul-14
,UGS,1,,,,,1,,3,3,,12.75,1,1,7,2014,13-Jul-14
,UGS,1,,,,,1,,3,3,,10.5,1,1,7,2014,13-Jul-14
,UGS,0,,1,,,1,,3,3,,1,,1,7,2014,12-Jul-14
,UGS,1,,1,,,1,,3,3,,10,1,1,7,2014,13-Jul-14
,UGS,0,,,,,1,,3,3,,3,,1,7,2014,12-Jul-14
,UGS,1,,1,,,1,,3,3,,10.5,1,1,7,2014,13-Jul-14
,UGS,1,,,,,1,,3,3,,10.25,1,1,7,2014,13-Jul-14
,UGS,0,,1,,,1,,3,3,,3,,1,7,2014,12-Jul-14
,UGS,1,,,,,1,,3,3,,10,1,1,7,2014,13-Jul-14
,UGS,0,,1,,,1,,3,3,,3,,1,7,2014,12-Jul-14
,UGS,0,,,,,1,,3,3,,3,,1,7,2014,12-Jul-14
,UGS,0,,,,,1,,3,3,,6,,1,7,2014,13-Jul-14
,UGS,0,,1,,,1,,3,3,,6.25,,1,7,2014,12-Jul-14
,UGS,1,,,0,,1,,2,3,,25,1,1,7,2014,20-Jul-14
,UGS,1,,1,,,1,,3,3,,15,1,1,5,2015,07may2015
,UGS,1,,,0,,1,,2,3,,20,1,1,7,2014,20-Jul-14
,UGS,1,,,,,1,,3,3,,11,1,1,5,2015,07may2015
,UGS,1,,,1,1,1,,2,3,,11.25,1,1,7,2014,20-Jul-14
,UGS,1,,1,,,1,,2,3,,10,1,1,5,2015,13may2015
,UGS,1,,,,,1,,2,3,,20,1,1,7,2014,20-Jul-14
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,07may2015
,UGS,0,,,,,1,,1,2,,,,1,5,2015,07may2015
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,07may2015
,UGS,0,,,,,1,,1,2,,,,1,7,2014,14-Jul-14
,UGS,0,,,,,1,,2,3,,4,,1,5,2015,26may2015
,UGS,0,,,,,1,,2,3,,4,,1,7,2014,14-Jul-14
,UGS,0,,,,,1,,2,3,,3,,1,7,2014,14-Jul-14
,UGS,0,,,,,1,,2,3,,5,,1,7,2014,14-Jul-14
,UGS,0,,1,,,1,,2,3,,4.75,,1,7,2014,14-Jul-14
,UGS,1,,,,,1,,2,3,,13.91666667,1,1,7,2014,14-Jul-14
,UGS,1,,1,,,1,,2,3,,10.16666667,1,1,7,2014,14-Jul-14
,UGS,1,,1,,,1,,2,3,,10.33333333,1,1,7,2014,14-Jul-14
,UGS,0,,,,,0,,,,,,,1,7,2014,14-Jul-14
,UGS,0,,,,,1,,2,3,,6.166666667,,1,7,2014,14-Jul-14
,UGS,0,,1,,,0,,,,,,,1,5,2015,13may2015
,UGS,0,,,,,1,,2,3,,3,,1,5,2015,13may2015
,UGS,1,,,,,1,,3,3,,10,1,1,5,2015,13may2015
,UGS,0,,,,,1,,3,3,,2,,1,5,2015,13may2015
,UGS,1,,1,,,1,,3,3,,12,1,1,5,2015,13may2015
,UGS,1,,1,,,1,,3,3,,11,1,1,5,2015,13may2015
,UGS,0,,,1,1,1,,1,1,,,,1,7,2014,15-Jul-14
,UGS,0,,,0,,1,,2,1,,,,1,5,2015,06may2015
,UGS,0,,,1,1,0,,,,,,,1,7,2014,15-Jul-14
,UGS,0,1,,1,1,0,,,,,,,1,5,2015,06may2015
,UGS,1,,1,,,1,,2,2,,30,1,1,7,2014,15-Jul-14
,UGS,0,,1,,,1,,3,3,,6,,1,5,2015,06may2015
,UGS,1,,1,,,1,,2,2,,11,1,1,7,2014,15-Jul-14
,UGS,0,,,,,1,,3,3,,3,,1,5,2015,06may2015
,UGS,0,,,,,1,,3,3,,2,,1,5,2015,06may2015
,UGS,0,0,,,,,,,,,,,1,5,2015,06may2015
,UGS,1,,1,,,1,,3,3,11,13,1,1,7,2014,12-Jul-14
,UGS,0,,,,,1,,3,2,,2,,1,5,2015,04may2015
,UGS,0,,1,,,0,,,,,,,1,7,2014,12-Jul-14
,UGS,0,,,,,1,,3,2,,3,,1,5,2015,04may2015
,UGS,0,0,,,,,,,,,,,1,7,2014,12-Jul-14
,UGS,0,,1,,,0,,,,,,,1,5,2015,04may2015
,UGS,0,,1,,,0,,,,,,,1,7,2014,12-Jul-14
,UGS,0,,,,,0,,,,,,,1,5,2015,07may2015
,UGS,0,,,,,0,,,,,,,1,7,2014,12-Jul-14
,UGS,1,,1,,,1,,3,3,,10,1,1,4,2015,28-Apr-15
,UGS,0,,1,,,0,,,,,,,1,7,2014,12-Jul-14
,UGS,0,,,,,0,,,,,,,1,5,2015,07may2015
,UGS,0,,1,,,0,,,,,,,1,7,2014,12-Jul-14
,UGS,0,,,,,1,,2,3,,3,,1,5,2015,07may2015
,UGS,0,,1,,,0,,,,,,,1,7,2014,12-Jul-14
,UGS,0,,,,,1,,2,3,,3,,1,5,2015,07may2015
,UGS,0,,,0,,1,,1,1,,,,1,7,2014,12-Jul-14
,UGS,0,,1,,,1,,3,3,,1,,1,5,2015,07may2015
,UGS,0,0,,,,,,,,,,,1,5,2015,04may2015
,UGS,0,,1,,,1,,3,3,,2,,1,5,2015,04may2015
,UGS,0,,,,,0,,,,,,,1,5,2015,07may2015
,UGS,0,,,,,1,,2,2,,5,,1,7,2014,15-Jul-14
,UGS,1,,,1,1,1,,2,2,,45,1,1,7,2014,15-Jul-14
,UGS,0,,1,,,1,,3,2,,3,,1,5,2015,11may2015
,UGS,0,,,0,,1,,1,1,,,,1,7,2014,15-Jul-14
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,07may2015
,UGS,0,,,,,0,,,,,,,1,7,2014,15-Jul-14
,UGS,0,,,,,0,,,,,,,1,5,2015,07may2015
,UGS,0,,,,,1,,1,2,,,,1,7,2014,15-Jul-14
,UGS,0,0,,,,,,,,,,,1,7,2014,15-Jul-14
,UGS,0,,,,,1,,2,3,,0,,1,7,2014,15-Jul-14
,UGS,0,,,,,1,,1,2,,,,1,7,2014,16-Jul-14
,UGS,0,,,,,1,,2,3,,3,,1,5,2015,13may2015
,UGS,0,,,,,1,,1,2,,,,1,7,2014,16-Jul-14
,UGS,0,,,,,1,,1,2,,,,1,7,2014,16-Jul-14
,UGS,0,1,,,,1,,3,3,,50,0,1,7,2014,14-Jul-14
,UGS,0,,,1,1,1,,1,1,,,,1,7,2014,15-Jul-14
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,08may2015
,UGS,0,,1,,,0,,,,,,,1,7,2014,15-Jul-14
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,08may2015
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,08may2015
,UGS,0,,,,,1,,2,2,,5.75,,1,7,2014,14-Jul-14
,UGS,0,,,,,1,,3,3,,3,,1,7,2014,14-Jul-14
,UGS,1,,1,,,1,,3,3,,10,1,1,7,2014,14-Jul-14
,UGS,0,,1,,,1,,3,3,,2,,1,7,2014,14-Jul-14
,UGS,1,,,,,1,,3,3,,13,1,1,7,2014,14-Jul-14
,UGS,0,,1,,,1,,3,3,,5,,1,7,2014,14-Jul-14
,UGS,0,,1,,,1,,3,3,,2.5,,1,7,2014,14-Jul-14
,UGS,1,,,0,,1,,2,3,,10.5,1,1,7,2014,20-Jul-14
,UGS,0,,,,,1,,1,2,,,,1,5,2015,11may2015
,UGS,0,,,0,,1,,2,3,,1.25,,1,7,2014,20-Jul-14
,UGS,1,,,0,,1,,2,3,,20,1,1,7,2014,20-Jul-14
,UGS,0,,1,,,0,,,,,,,1,5,2015,12may2015
,UGS,0,0,,,,,,,,,,,1,5,2015,12may2015
,UGS,0,,,1,1,1,,3,3,9,1.5,,1,5,2015,12may2015
,UGS,0,,1,,,0,,,,,,,1,5,2015,12may2015
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,12may2015
,UGS,0,,1,,,0,,,,,,,1,5,2015,12may2015
,UGS,0,,1,,,0,,,,,,,1,5,2015,12may2015
,UGS,1,,,0,,1,,2,2,,200,1,1,7,2014,14-Jul-14
,UGS,0,,,0,,1,,1,3,,,,1,5,2015,13may2015
,UGS,0,,,,,0,,,,,,,1,7,2014,14-Jul-14
,UGS,0,,1,,,1,,1,3,,,,1,5,2015,13may2015
,UGS,1,,1,,,1,,3,3,,10,1,1,7,2014,14-Jul-14
,UGS,1,,1,,,1,,3,3,,20,1,1,7,2014,14-Jul-14
,UGS,1,,,,,1,,3,3,,10,1,1,5,2015,05may2015
,UGS,1,,1,,,1,,2,2,,50,1,1,7,2014,14-Jul-14
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,05may2015
,UGS,0,,,,,0,,,,,,,1,5,2015,06may2015
,UGS,0,,,,,0,,,,,,,1,5,2015,06may2015
,UGS,0,,,,,0,,,,,,,1,5,2015,06may2015
,UGS,0,,1,,,1,,1,2,,,,1,7,2014,16-Jul-14
,UGS,0,,,0,,1,,1,3,,,,1,5,2015,04may2015
,UGS,1,,1,,,1,,2,3,,10,1,1,5,2015,04may2015
,UGS,0,,,0,,1,,2,3,,5,,1,5,2015,04may2015
,UGS,0,,,,,0,,,,,,,1,5,2015,04may2015
,UGS,0,0,,,,,,,,,,,1,5,2015,04may2015
,UGS,0,0,,,,,,,,,,,1,5,2015,04may2015
,UGS,1,,1,,,1,,3,3,,10,1,1,4,2015,28-Apr-15
,UGS,1,,1,,,1,,3,3,,16.25,1,1,7,2014,20-Jul-14
,UGS,0,,,,,1,,1,2,,,,1,5,2015,09may2015
,UGS,1,,,0,,1,,2,3,,12.5,1,1,7,2014,20-Jul-14
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,06may2015
,UGS,0,,,,,1,,1,2,,,,1,5,2015,06may2015
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,06may2015
,UGS,0,,,,,1,,1,2,,,,1,5,2015,06may2015
,UGS,0,,,,,1,,1,2,,,,1,5,2015,06may2015
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,06may2015
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,09may2015
,UGS,0,,,,,0,,,,,,,1,7,2014,15-Jul-14
,UGS,0,,,0,,1,,1,3,,,,1,5,2015,04may2015
,UGS,1,,,1,1,1,,2,2,,40,1,1,7,2014,15-Jul-14
,UGS,0,,,,,1,,1,2,,,,1,5,2015,04may2015
,UGS,0,,,,,0,,,,,,,1,7,2014,15-Jul-14
,UGS,0,,,,,1,,1,3,,,,1,5,2015,04may2015
,UGS,0,,,,,1,,2,3,,3,,1,5,2015,04may2015
,UGS,0,,,,,0,,,,,,,1,5,2015,05may2015
,UGS,0,,1,,,1,,1,3,,,,1,5,2015,05may2015
,UGS,1,,1,,,1,,2,2,,18.5,1,1,7,2014,15-Jul-14
,UGS,0,,,,,1,,1,3,,,,1,5,2015,13may2015
,UGS,0,,,,,1,,2,2,,8.5,,1,7,2014,15-Jul-14
,UGS,0,,,,,1,,1,3,,,,1,5,2015,13may2015
,UGS,1,,,,,1,,2,3,,13.75,1,1,7,2014,15-Jul-14
,UGS,0,,,,,1,,1,3,,,,1,5,2015,13may2015
,UGS,0,,,,,0,,,,,,,1,7,2014,15-Jul-14
,UGS,0,,1,,,0,,,,,,,1,7,2014,20-Jul-14
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,09may2015
,UGS,0,0,,,,,,,,,,,1,7,2014,20-Jul-14
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,09may2015
,UGS,0,0,,,,,,,,,,,1,7,2014,20-Jul-14
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,09may2015
,UGS,1,,1,,,1,,2,3,,12.5,1,1,7,2014,20-Jul-14
,UGS,0,,1,,,0,,,,,,,1,5,2015,05may2015
,UGS,0,,,0,,1,,2,3,,9,,1,7,2014,20-Jul-14
,UGS,0,,1,,,0,,,,,,,1,5,2015,05may2015
,UGS,1,,,0,,1,,2,3,,25,1,1,7,2014,20-Jul-14
,UGS,0,,,,,1,,3,3,,2,,1,5,2015,05may2015
,UGS,0,,1,,,0,,,,,,,1,7,2014,20-Jul-14
,UGS,0,,1,,,1,,3,2,,6,,1,4,2015,29-Apr-15
,UGS,0,,1,,,1,,2,3,,4,,1,7,2014,20-Jul-14
,UGS,0,,,,,0,,,,,,,1,5,2015,05may2015
,UGS,0,0,,,,,,,,,,,1,7,2014,20-Jul-14
,UGS,0,,,,,0,,,,,,,1,4,2015,29-Apr-15
,UGS,0,,1,,,0,,,,,,,1,4,2015,29-Apr-15
,UGS,0,,1,,,0,,,,,,,1,5,2015,07may2015
,UGS,0,,,0,,1,,1,2,,,,1,7,2014,16-Jul-14
,UGS,0,,,0,,0,,,,,,,1,5,2015,06may2015
,UGS,0,,,0,,1,,1,2,,,,1,7,2014,16-Jul-14
,UGS,0,,,,,1,,1,2,,,,1,5,2015,06may2015
,UGS,0,,,1,1,1,,1,2,,,,1,7,2014,16-Jul-14
,UGS,0,,,,,1,,1,2,,,,1,5,2015,06may2015
,UGS,0,0,,,,,,,,,,,1,5,2015,06may2015
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,06may2015
,UGS,0,,,0,,1,,3,3,,4.25,,1,7,2014,20-Jul-14
,UGS,0,,,0,,1,,2,1,,,,1,5,2015,05may2015
,UGS,1,,1,,,1,,2,2,,13,1,1,7,2014,20-Jul-14
,UGS,1,,,1,1,1,,2,2,,20,1,1,7,2014,20-Jul-14
,UGS,0,,1,,,1,,2,3,,2,,1,5,2015,05may2015
,UGS,1,,1,,,1,,3,3,,11,1,1,5,2015,05may2015
,UGS,0,,1,,,0,,,,,,,1,7,2014,13-Jul-14
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,11may2015
,UGS,0,,,,,1,,3,3,,2,,1,7,2014,13-Jul-14
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,11may2015
,UGS,0,,1,,,1,,3,3,,6.333333333,,1,7,2014,13-Jul-14
,UGS,0,,,0,,1,,1,2,,,,1,5,2015,11may2015
,UGS,1,,1,,,1,,3,3,,10,1,1,7,2014,13-Jul-14
,UGS,0,,,,,1,,3,3,,4,,1,7,2014,13-Jul-14
,UGS,0,,1,,,0,,,,,,,1,7,2014,13-Jul-14
,UGS,1,,1,,,1,,3,3,,10.33333333,1,1,7,2014,13-Jul-14
,UGS,1,,,,,1,,2,3,,11,1,1,7,2014,13-Jul-14
,UGS,0,,1,,,1,,3,3,8,,,1,7,2014,13-Jul-14
,UGS,1,,,0,,1,,2,2,,15.75,1,1,7,2014,15-Jul-14
,UGS,0,,1,,,1,,2,2,,8,,1,7,2014,15-Jul-14
,UGS,0,,,,,0,,,,,,,1,7,2014,15-Jul-14
,UGS,0,,,,,0,,,,,,,1,7,2014,15-Jul-14
,UGS,1,,,0,,1,,3,3,,11.5,1,1,7,2014,15-Jul-14
,UGS,1,,1,,,1,,3,3,,10,1,1,7,2014,15-Jul-14
,UGS,0,,,,,1,,3,3,,4,,1,7,2014,15-Jul-14
,UGS,1,,1,,,1,,2,2,,10.75,1,1,7,2014,14-Jul-14
,UGS,1,,,,,1,,3,3,,11,1,1,7,2014,14-Jul-14
,UGS,0,,1,,,1,,3,3,,7,,1,7,2014,06-Jul-14
,UGS,1,,1,,,1,,3,3,,10.5,1,1,7,2014,06-Jul-14
,UGS,1,,1,,,1,,3,3,,10.5,1,1,7,2014,06-Jul-14
,UGS,1,,,,,1,,3,3,,10.25,1,1,7,2014,06-Jul-14
,UGS,1,1,,,,1,,3,3,,10.25,1,1,7,2014,06-Jul-14
,UGS,1,,,,,1,,3,3,,12,1,1,7,2014,06-Jul-14
,UGS,0,,1,,,1,,3,3,,5,,1,7,2014,06-Jul-14
,UGS,0,,,,,1,,3,3,,4.25,,1,7,2014,06-Jul-14
,UGS,0,,1,,,1,,3,3,,3.25,,1,7,2014,06-Jul-14
,UGS,0,,1,,,0,,,,,,,1,7,2014,13-Jul-14
,UGS,1,,,1,1,1,,3,3,,35,1,1,7,2014,08-Jul-14
,UGS,1,,1,,,1,,3,3,,12.5,1,1,7,2014,08-Jul-14
,UGS,0,,1,,,0,,,,,,,1,7,2014,08-Jul-14
,UGS,0,,1,,,1,,3,3,,2,,1,7,2014,09-Jul-14
,UGS,1,,1,,,1,,3,3,,11.25,1,1,7,2014,09-Jul-14
,UGS,0,,1,,,1,,3,3,,3,,1,7,2014,09-Jul-14
,UGS,0,,1,,,1,,3,3,,6,,1,7,2014,07-Jul-14
,UGS,0,,,,,1,,3,3,,5,,1,7,2014,07-Jul-14
,UGS,0,,,,,1,,3,3,,4,,1,7,2014,07-Jul-14
,UGS,1,,1,,,1,,3,3,,10.25,1,1,7,2014,07-Jul-14
,UGS,0,,,,,1,,3,3,,1,,1,7,2014,07-Jul-14
,UGS,0,,1,,,1,,3,3,,1,,1,7,2014,07-Jul-14
,UGS,1,,1,,,1,,3,3,,10.25,1,1,7,2014,07-Jul-14
,UGS,0,,1,,,1,,3,3,,3,,1,7,2014,09-Jul-14
,UGS,0,,1,,,1,,3,3,,3.5,,1,7,2014,09-Jul-14
,UGS,1,,1,,,1,,3,3,,10,1,1,7,2014,09-Jul-14
,UGS,1,,,1,1,1,,3,3,,65,1,1,7,2014,07-Jul-14
,UGS,0,,1,,,1,,2,3,,4.25,,1,6,2015,03-Jun-15
,UGS,0,,1,,,0,,,,,,,1,7,2014,07-Jul-14
,UGS,0,,1,,,1,,2,3,,4,,1,6,2015,03-Jun-15
,UGS,1,,1,,,1,,3,3,,14,1,1,7,2014,07-Jul-14
,UGS,0,,1,,,1,,2,3,,4.25,,1,6,2015,03-Jun-15
,UGS,1,,1,,,1,,3,3,,28,1,1,7,2014,07-Jul-14
,UGS,1,,,1,1,1,,3,3,,16.25,1,1,7,2014,07-Jul-14
,UGS,0,,0,,,,,,,,,,1,7,2014,09-Jul-14
,UGS,1,,1,,,1,,3,3,,15.5,1,1,7,2014,09-Jul-14
,UGS,1,,,,,1,,3,3,,11.25,1,1,7,2014,18-Jul-14
,UGS,0,,1,,,1,,3,3,,3.5,,1,7,2014,08-Jul-14
,UGS,1,,1,,,1,,3,3,,10,1,1,7,2014,19-Jul-14
,UGS,1,,1,,,1,,3,3,,15,1,1,7,2014,19-Jul-14
,UGS,0,,,,,1,,3,3,,1,,1,7,2014,20-Jul-14
,UGS,1,,,,,1,,3,3,,10,1,1,7,2014,20-Jul-14
,UGS,0,,1,,,1,,3,3,,5.75,,1,7,2014,20-Jul-14
,UGS,0,,1,,,1,,3,3,,5,,1,7,2014,20-Jul-14
,UGS,1,,1,,,1,,3,3,9,10.5,1,1,7,2014,20-Jul-14
,UGS,0,,1,,,1,,3,3,,1,,1,7,2014,08-Jul-14
,UGS,0,,1,,,1,,2,3,,5.25,,1,6,2015,13-Jun-15
,UGS,0,,1,,,1,,2,3,,3,,1,6,2015,13-Jun-15
,UGS,0,,1,,,1,,2,3,,2.5,,1,6,2015,13-Jun-15
,UGS,0,,1,,,1,,2,3,,4.25,,1,6,2015,13-Jun-15
,UGS,0,,1,,,1,,2,3,,3.75,,1,6,2015,13-Jun-15
,UGS,1,,1,,,1,,2,3,,16.75,1,1,7,2014,07-Jul-14
,UGS,0,,1,,,1,,2,3,,6.25,,1,5,2015,27may2015
,UGS,0,,1,,,0,,,,,,,1,5,2015,27may2015
,UGS,0,,1,,,1,,2,3,,3.25,,1,5,2015,27may2015
,UGS,0,,1,,,1,,2,3,,7.75,,1,5,2015,27may2015
,UGS,1,,1,,,1,,2,3,,10.33333333,1,1,7,2014,08-Jul-14
,UGS,0,,1,,,1,,2,3,,6.75,,1,5,2015,27may2015
,UGS,0,,1,,,0,,,,,,,1,5,2015,27may2015
,UGS,0,0,,,,,,,,,,,1,5,2015,27may2015
,UGS,1,,1,,,1,,3,3,,85,1,1,7,2014,09-Jul-14
,UGS,0,,1,,,1,,2,3,,3.5,,1,6,2015,02-Jun-15
,UGS,0,,1,,,0,,,,,,,1,7,2014,09-Jul-14
,UGS,0,,1,,,1,,2,3,,4.25,,1,6,2015,02-Jun-15
,UGS,0,,1,,,1,,2,3,,4.75,,1,6,2015,02-Jun-15
,UGS,0,,1,,,1,,2,3,,3.5,,1,6,2015,02-Jun-15
,UGS,0,,1,,,1,,2,3,,4.5,,1,6,2015,02-Jun-15
,UGS,0,,1,,,0,,,,,,,1,7,2014,11-Jul-14
,UGS,0,,1,,,1,,2,3,,3,,1,5,2015,27may2015
,UGS,1,,1,,,1,,2,3,,11.16666667,1,1,7,2014,11-Jul-14
,UGS,0,,1,,,1,,2,3,,9.25,,1,5,2015,27may2015
,UGS,1,,1,,,1,,2,3,,10.58333333,1,1,7,2014,11-Jul-14
,UGS,0,,1,,,1,,2,3,,2.25,,1,5,2015,27may2015
,UGS,0,,1,,,1,,2,3,,3,,1,5,2015,27may2015
,UGS,0,,1,,,1,,2,3,,1.5,,1,5,2015,27may2015
,UGS,0,0,,,,,,,,,,,1,5,2015,27may2015
,UGS,0,,1,,,1,,2,3,,4.5,,1,5,2015,27may2015
,UGS,0,,1,,,1,,2,3,,3,,1,5,2015,27may2015
,UGS,0,,1,,,1,,2,3,,2.75,,1,5,2015,27may2015
,UGS,0,,1,,,1,,2,3,,6,,1,5,2015,27may2015
,UGS,0,,1,,,1,,2,3,,5.25,,1,5,2015,29may2015
,UGS,0,,1,,,1,,2,3,,7,,1,5,2015,29may2015
,UGS,0,0,,,,,,,,,,,1,5,2015,29may2015
,UGS,0,,1,,,1,,2,3,,7.5,,1,5,2015,29may2015
,UGS,0,,1,,,1,,2,3,,5.916666667,,1,5,2015,29may2015
,UGS,1,,,,,1,,3,3,,12,1,1,7,2014,13-Jul-14
,UGS,0,,1,,,1,,2,3,,5,,1,6,2015,03-Jun-15
,UGS,0,,,,,1,,2,3,,6,,1,7,2014,13-Jul-14
,UGS,0,,1,,,1,,3,3,,2.5,,1,7,2014,13-Jul-14
,UGS,0,,,,,0,,,,,,,1,7,2014,13-Jul-14
,UGS,0,,1,,,1,,2,2,,3.5,,1,7,2014,13-Jul-14
,UGS,1,,,,,1,,3,3,,21.25,1,1,7,2014,08-Jul-14
,UGS,0,,1,,,1,,3,3,,3,,1,7,2014,08-Jul-14
,UGS,0,,1,,,1,,3,3,,3,,1,7,2014,13-Jul-14
,UGS,0,,1,,,1,,2,3,,3.75,,1,6,2015,02-Jun-15
,UGS,0,,1,,,1,,3,3,,3,,1,7,2014,13-Jul-14
,UGS,0,,,,,1,,3,3,,8,,1,7,2014,13-Jul-14
,UGS,0,,1,,,1,,3,3,,4.75,,1,7,2014,13-Jul-14
,UGS,0,,1,,,0,,,,,,,1,7,2014,13-Jul-14
,UGS,0,,1,,,1,,3,3,,7,,1,7,2014,13-Jul-14
,UGS,0,,1,,,1,,3,3,,3,,1,7,2014,13-Jul-14
,UGS,0,,1,,,0,,,,,,,1,7,2014,13-Jul-14
,UGS,1,,,1,1,1,,3,3,,38.25,1,1,7,2014,07-Jul-14
,UGS,1,,,1,1,1,,3,3,,15.5,1,1,7,2014,07-Jul-14
,UGS,1,,1,,,1,,3,3,,10.5,1,1,7,2014,07-Jul-14
,UGS,1,,1,,,1,,3,3,,11.25,1,1,7,2014,08-Jul-14
