ID,t011_prgrm,t311_wpt_pass,t313_wpt_fail,t301_wpt_flow_rate,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t009_country,month,year
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,120,1,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,38,1,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,133.3333333,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,40,1,2,11,2014
,Butaleja,0,1,,,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,346.6666667,1,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,52,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,85.83333333,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,100,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,120.8333333,1,2,11,2014
,Namutumba,0,1,,,,.s,0,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,112.5,1,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,55,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,50,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,300,1,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,108.3333333,1,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,0,1,,,,.s,0,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,90,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,102.5,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,160,1,2,11,2014
,Kibuku 4,1,.s,,.s,1,1,1,.s,,,.s,105,1,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,,.s,0,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,,.s,1,.s,,,.s,125,1,2,11,2014
,Namutumba,0,1,,.s,1,1,0,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,50,1,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,1,1,0,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,,,.s,1,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,91.41666667,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,30,1,2,11,2014
,Namutumba,0,1,,,,.s,0,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,35,1,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,50,1,2,11,2014
,Kibuku 4,0,1,,.s,1,1,0,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,130,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,60,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,40,1,2,11,2014
,Kibuku 4,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,60,1,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,0,1,,.s,1,1,1,.s,,,3,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,40,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,38.75,1,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,,.s,1,.s,,,.s,,,2,11,2014
,Butaleja,0,1,,.s,0,.s,0,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,88.33333333,1,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,25,1,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,40,1,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,120,1,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,1,1,0,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,40,1,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,35,1,2,11,2014
,Kibuku 4,0,1,,,,.s,0,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,71.66666667,1,2,11,2014
,Kibuku 4,0,1,,.s,,.s,0,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,75,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,55,1,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,100,1,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,,,.s,1,.s,,,.s,141.6666667,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,200,1,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,0,1,,,,.s,0,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,114.5,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,60,1,2,11,2014
,Namutumba,1,.s,,,,.s,1,.s,,,.s,53.75,1,2,11,2014
,Namutumba,-999,.s,,.s,0,.s,1,.s,,,.s,60,-999,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,100,1,2,11,2014
,Kibuku 4,0,.s,,,,.s,1,.s,,,.s,200,0,2,11,2014
,Butaleja,0,1,,.s,0,.s,0,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,65,1,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Kibuku 4,0,1,,.s,,.s,0,.s,,,.s,,,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,111.6666667,1,2,11,2014
,Butaleja,1,.s,,,,.s,1,.s,,,.s,73.75,1,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,90,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,101.6666667,1,2,11,2014
,Namutumba,0,1,,.s,,.s,1,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,18.66666667,1,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,,,.s,1,.s,,,.s,1000,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,98.33333333,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,67.5,1,2,11,2014
,Butaleja,0,.s,,.s,1,1,1,.s,,,.s,16.66666667,0,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,60,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,150,1,2,11,2014
,Butaleja,0,1,,.s,0,.s,0,.s,,,.s,,,2,11,2014
,Butaleja,0,1,,.s,0,.s,0,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,37.08333333,1,2,11,2014
,Butaleja,0,1,,.s,0,.s,0,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,55.83333333,1,2,11,2014
,Kibuku 4,0,0,,,,.s,1,.s,,,.s,,,2,11,2014
,Butaleja,0,.s,,.s,1,1,1,.s,,,.s,43.33333333,0,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,.s,1,,.s,0,.s,1,.s,,,.s,6.833333333,.s,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,120,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,30,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,46.66666667,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,50,1,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,62.5,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,80,1,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,28,1,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,60,1,2,11,2014
,Kibuku 4,0,1,,.s,,.s,0,.s,,,.s,,,2,11,2014
,Butaleja,.s,1,,.s,0,.s,1,.s,,,9,9,.s,2,11,2014
,Butaleja,0,1,,.s,,.s,0,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,67,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,108.3333333,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,173.3333333,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,350,1,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,78.33333333,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,80,1,2,11,2014
,Namutumba,0,1,,.s,,.s,1,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,188.3333333,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,138.3333333,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,166.6666667,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,35,1,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,200,1,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,72.91666667,1,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,32.5,1,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,90,1,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,64.16666667,1,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,50,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,65,1,2,11,2014
,Namutumba,0,1,,.s,,.s,0,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,40,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,51.25,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,79.16666667,1,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,0,.s,,.s,0,.s,1,.s,,,9,43.33333333,0,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,80,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,70,1,2,11,2014
,Butaleja,.s,0,,,,.s,1,.s,,,.s,5.333333333,.s,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,68,1,2,11,2014
,Namutumba,0,1,,.s,1,-999,1,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,50,1,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,65.83333333,1,2,11,2014
,Namutumba,1,.s,,.s,,.s,1,.s,,,.s,60,1,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,56.66666667,1,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,150,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,56.66666667,1,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,26.33333333,1,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,51,1,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Kibuku 3,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,50,1,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,40,1,2,11,2014
,Kibuku 3,1,.s,,.s,1,1,1,.s,,,.s,71.66666667,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,129.1666667,1,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,0,.s,1,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,9,60,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,30,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,20,1,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,90,1,2,11,2014
,Namutumba,0,1,,.s,1,1,0,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,1,1,0,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,100,1,2,11,2014
,Namutumba,1,.s,,.s,,.s,1,.s,,,.s,150,1,2,11,2014
,Butaleja,0,.s,,.s,1,1,1,.s,,,.s,45,0,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,30,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,40,1,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,91.66666667,1,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,36,1,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,93.33333333,1,2,11,2014
,Butaleja,0,0,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,95,1,2,11,2014
,Butaleja,0,1,,,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,,.s,1,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,333.3333333,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,77.5,1,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,70,1,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,0,1,,,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,50,1,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,100,1,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,,.s,1,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,,,.s,1,.s,,,.s,47.5,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,135,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,74.16666667,1,2,11,2014
,Kibuku 4,1,.s,,.s,0,.s,1,.s,,,.s,102.3333333,1,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,64.16666667,1,2,11,2014
,Namutumba,1,.s,,.s,,.s,1,.s,,,.s,60,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,105,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,110,1,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,,,.s,1,.s,,,.s,110,1,2,11,2014
,Butaleja,1,.s,,,,.s,1,.s,,,.s,300,1,2,11,2014
,Namutumba,1,.s,,,,.s,1,.s,,,.s,40,1,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,40,1,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,50,1,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,50,1,2,11,2014
,Namutumba,0,1,,.s,,.s,0,.s,,,.s,,,2,11,2014
,Butaleja,0,.s,,.s,0,.s,1,.s,,,.s,50,0,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,50,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,40,1,2,11,2014
,Butaleja,0,1,,,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,80,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,55.83333333,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,45,1,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,200,1,2,11,2014
,Butaleja,0,1,,,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,45,1,2,11,2014
,Butaleja,0,1,,,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,350,1,2,11,2014
,Butaleja,0,.s,,.s,1,1,1,.s,,,.s,50,0,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,40,1,2,11,2014
,Kibuku 3,0,1,,.s,,.s,0,.s,,,.s,,,2,11,2014
,Mbale,0,0,,.s,,.s,1,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,35,1,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,0,.s,0,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,,,.s,1,.s,,,.s,125,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,40,1,2,11,2014
,Namutumba,0,1,,.s,,.s,1,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,,.s,0,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,160,1,2,11,2014
,Namutumba,0,1,,.s,,.s,1,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,,,.s,0,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,120,1,2,11,2014
,Butaleja,0,1,,,,.s,0,.s,,,.s,,,2,11,2014
,Mbale,0,1,,.s,,.s,0,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,120,1,2,11,2014
,Butaleja,0,0,,,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,,.s,1,.s,,,.s,,,2,11,2014
,Butaleja,0,1,,,,.s,1,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,,.s,1,.s,,,.s,,,2,11,2014
,Butaleja,0,1,,,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,126,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,54.16666667,1,2,11,2014
,Kibuku 4,1,.s,,.s,1,1,1,.s,,,.s,100,1,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,80,1,2,11,2014
,Butaleja,0,1,,.s,1,1,0,.s,,,.s,,,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,,.s,1,.s,,,.s,55,1,2,11,2014
,Namutumba,0,1,,.s,,.s,1,.s,,,.s,,,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,,.s,1,.s,,,.s,65,1,2,11,2014
,Namutumba,1,.s,,.s,,.s,1,.s,,,.s,95,1,2,11,2014
,Butaleja,0,0,,.s,1,1,1,.s,,,.s,,,2,11,2014
,Butaleja,0,1,,,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,45,1,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,25,1,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,50,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,40,1,2,11,2014
,Butaleja,0,1,,,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,,.s,1,.s,,,.s,65,1,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,30,1,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,63.33333333,1,2,11,2014
,Kibuku 3,1,.s,,.s,0,.s,1,.s,,,.s,133.3333333,1,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,200,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,70.83333333,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,212.5,1,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,120,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,20,1,2,11,2014
,Butaleja,0,.s,,.s,1,1,1,.s,,,.s,35,0,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,,,.s,1,.s,,,.s,19,1,2,11,2014
,Butaleja,0,1,,,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,0,1,,,,.s,1,.s,,,.s,,,2,11,2014
,Butaleja,0,1,,,,.s,0,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,150,1,2,11,2014
,Butaleja,0,1,,.s,,.s,0,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,76.25,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,75.83333333,1,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,195,1,2,11,2014
,Butaleja,0,1,,.s,0,.s,1,.s,,,4,,,2,11,2014
,Namutumba,0,1,,.s,,.s,1,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,143.3333333,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,27.08333333,1,2,11,2014
,Namutumba,0,1,,.s,,.s,1,.s,,,.s,,,2,11,2014
,Butaleja,0,1,,,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,50.83333333,1,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,9,250,1,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,100,1,2,11,2014
,Butaleja,0,.s,,.s,1,1,1,.s,,,9,130,0,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,57.08333333,1,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,56.66666667,1,2,11,2014
,Butaleja,0,1,,,,.s,0,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,73.33333333,1,2,11,2014
,Butaleja,0,1,,.s,0,.s,1,.s,,,.s,,,2,11,2014
,Butaleja,0,1,,,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,106.6666667,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,135,1,2,11,2014
,Butaleja,0,1,,.s,,.s,1,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,0,.s,1,.s,,,.s,40,1,2,11,2014
,Namutumba,0,1,,.s,0,.s,1,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,50,1,2,11,2014
,Butaleja,0,1,,.s,,.s,,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,46.66666667,1,2,11,2014
,Mbale,1,.s,,.s,1,1,1,.s,,,.s,47.08333333,1,2,11,2014
,Butaleja,1,.s,,.s,0,.s,1,.s,,,.s,180,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,75,1,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,88.33333333,1,2,11,2014
,Namutumba,0,1,,.s,,.s,0,.s,,,.s,,,2,11,2014
,Namutumba,0,1,,.s,,.s,1,.s,,,.s,,,2,11,2014
,Butaleja,0,1,,,,.s,1,.s,,,.s,,,2,11,2014
,Butaleja,1,.s,,.s,1,1,1,.s,,,.s,40,1,2,11,2014
,Namutumba,1,.s,,.s,1,1,1,.s,,,.s,120,1,2,11,2014
,Butaleja,0,.s,,.s,1,1,1,.s,,,.s,50,0,2,11,2014
,Namutumba,0,1,,.s,,.s,1,.s,,,.s,,,2,11,2014
,Namutumba,1,.s,,.s,,.s,1,.s,,,.s,110,1,2,11,2014
