id,cem011_prgrm,cem301_attendees_total,cem009_country,month,year,cem005_today
,Busia,18,1,6,2014,30-Jun-14
,Migori,17,1,6,2014,30-Jun-14
,Rongo,56,1,6,2014,30-Jun-14
,Rongo,21,1,6,2014,30-Jun-14
,Lugari,9,1,6,2014,30-Jun-14
,Migori,19,1,6,2014,13-Jul-14
,Rongo,15,1,6,2014,30-Jun-14
,Lugari,27,1,6,2014,30-Jun-14
,Migori,16,1,6,2014,30-Jun-14
,Migori,10,1,6,2014,30-Jun-14
,Rongo,18,1,6,2014,30-Jun-14
,Rongo,16,1,6,2014,12-Jul-14
,Lugari,19,1,6,2014,01-Jul-14
,Rongo,16,1,6,2014,12-Jul-14
,Lugari,13,1,6,2014,01-Jul-14
,Lugari,21,1,6,2014,30-Jun-14
,Rongo,17,1,6,2014,30-Jun-14
,Vihiga,56,1,6,2014,30-Jun-14
,Rongo,20,1,6,2014,11-Jun-14
,Migori,17,1,6,2014,30-Jun-14
,Migori,16,1,6,2014,30-Jun-14
,Rongo,26,1,6,2014,30-Jun-14
,Migori,21,1,6,2014,21-Jul-14
,Migori,15,1,6,2014,01-Aug-14
,Rongo,21,1,6,2014,30-Jun-14
,Migori,18,1,6,2014,16-Jul-14
,Rongo,17,1,6,2014,30-Jun-14
,Lugari,33,1,6,2014,30-Jun-14
,Lugari,16,1,6,2014,13-Jul-14
,Rongo,40,1,6,2014,01-Jul-14
,Lugari,12,1,6,2014,30-Jun-14
,Rongo,30,1,6,2014,30-Jun-14
,Rongo,23,1,6,2014,30-Jun-14
,Migori,30,1,6,2014,30-Jun-14
,Lugari,23,1,6,2014,30-Jun-14
,Lugari,19,1,6,2014,30-Jun-14
,Vihiga,11,1,6,2014,24-Jun-14
,Migori,26,1,6,2014,30-Jun-14
,Lugari,15,1,6,2014,30-Jun-14
,Migori,21,1,6,2014,30-Jun-14
,Lugari,16,1,6,2014,07-Jul-14
,Lugari,20,1,6,2014,30-Jun-14
,Lugari,11,1,7,2014,08-Jul-14
,Lugari,22,1,7,2014,01-Jul-14
,Lugari,17,1,7,2014,03-Jul-14
,Rongo,31,1,7,2014,01-Jul-14
,Lugari,17,1,7,2014,01-Jul-14
,Rongo,25,1,7,2014,01-Jul-14
,Rongo,20,1,7,2014,01-Jul-14
,Lugari,22,1,7,2014,02-Jul-14
,Rongo,13,1,7,2014,01-Jul-14
,Migori,19,1,7,2014,01-Jul-14
,Rongo,15,1,7,2014,01-Jul-14
,Rongo,20,1,7,2014,01-Jul-14
,Rongo,18,1,7,2014,01-Jul-14
,Migori,13,1,7,2014,09-Jul-14
,Migori,18,1,7,2014,07-Jul-14
,Lugari,19,1,7,2014,02-Jul-14
,Lugari,13,1,7,2014,01-Jul-14
,Migori,19,1,7,2014,09-Jul-14
,Migori,30,1,7,2014,01-Jul-14
,Rongo,25,1,7,2014,01-Jul-14
,Lugari,13,1,7,2014,01-Jul-14
,Lugari,19,1,7,2014,04-Jul-14
,Lugari,11,1,7,2014,03-Jul-14
,Rongo,22,1,7,2014,01-Jul-14
,Rongo,17,1,7,2014,01-Jul-14
,Lugari,13,1,7,2014,01-Jul-14
,Lugari,30,1,7,2014,01-Jul-14
,Rongo,22,1,7,2014,01-Jul-14
,Busia,19,1,7,2014,02-Jul-14
,Lugari,18,1,7,2014,01-Jul-14
,Migori,23,1,7,2014,08-Jul-14
,Lugari,33,1,7,2014,01-Jul-14
,Rongo,31,1,7,2014,01-Jul-14
,Lugari,32,1,7,2014,14-Jul-14
,Lugari,12,1,7,2014,03-Jul-14
,Migori,13,1,7,2014,03-Jul-14
,Lugari,23,1,7,2014,01-Jul-14
,Rongo,27,1,7,2014,01-Jul-14
,Migori,16,1,7,2014,21-Jul-14
,Rongo,13,1,7,2014,21-Jul-14
,Lugari,16,1,7,2014,13-Jul-14
,Lugari,12,1,7,2014,01-Jul-14
,Rongo,18,1,7,2014,12-Jul-14
,Lugari,19,1,7,2014,01-Jul-14
,Migori,17,1,7,2014,01-Jul-14
,Migori,22,1,7,2014,08-Jul-14
,Migori,17,1,7,2014,02-Jul-14
,Migori,13,1,7,2014,08-Jul-14
,Migori,29,1,7,2014,16-Jul-14
,Migori,29,1,7,2014,03-Jul-14
,Rongo,22,1,7,2014,02-Jul-14
,Rongo,32,1,7,2014,21-Jul-14
,Rongo,14,1,7,2014,21-Jul-14
,Rongo,26,1,7,2014,02-Jul-14
,Lugari,19,1,7,2014,02-Jul-14
,Rongo,22,1,7,2014,02-Jul-14
,Lugari,16,1,7,2014,13-Jul-14
,Migori,37,1,7,2014,10-Jul-14
,Rongo,19,1,7,2014,02-Jul-14
,Rongo,41,1,7,2014,02-Jul-14
,Lugari,20,1,7,2014,02-Jul-14
,Lugari,25,1,7,2014,03-Jul-14
,Lugari,14,1,7,2014,08-Jul-14
,Migori,21,1,7,2014,09-Jul-14
,Lugari,20,1,7,2014,03-Jul-14
,Rongo,24,1,7,2014,02-Jul-14
,Migori,17,1,7,2014,03-Jul-14
,Migori,18,1,7,2014,21-Jul-14
,Lugari,19,1,7,2014,02-Jul-14
,Migori,22,1,7,2014,02-Jul-14
,Lugari,14,1,7,2014,02-Jul-14
,Migori,28,1,7,2014,07-Jul-14
,Lugari,20,1,7,2014,02-Jul-14
,Rongo,19,1,7,2014,03-Jul-14
,Rongo,18,1,7,2014,03-Jul-14
,Lugari,16,1,7,2014,02-Jul-14
,Rongo,22,1,7,2014,02-Jul-14
,Rongo,31,1,7,2014,02-Jul-14
,Lugari,16,1,7,2014,02-Jul-14
,Migori,31,1,7,2014,10-Jul-14
,Lugari,15,1,7,2014,13-Jul-14
,Lugari,14,1,7,2014,02-Jul-14
,Lugari,16,1,7,2014,02-Jul-14
,Lugari,10,1,7,2014,07-Jul-14
,Lugari,13,1,7,2014,02-Jul-14
,Lugari,13,1,7,2014,02-Jul-14
,Migori,25,1,7,2014,02-Jul-14
,Rongo,15,1,7,2014,02-Jul-14
,Rongo,17,1,7,2014,02-Jul-14
,Lugari,19,1,7,2014,02-Jul-14
,Lugari,22,1,7,2014,02-Jul-14
,Migori,10,1,7,2014,02-Jul-14
,Migori,18,1,7,2014,08-Jul-14
,Migori,18,1,7,2014,03-Jul-14
,Migori,25,1,7,2014,07-Jul-14
,Rongo,14,1,7,2014,04-Aug-14
,Rongo,19,1,7,2014,03-Jul-14
,Rongo,28,1,7,2014,03-Jul-14
,Lugari,13,1,7,2014,04-Jul-14
,Lugari,16,1,7,2014,03-Jul-14
,Rongo,20,1,7,2014,03-Jul-14
,Lugari,19,1,7,2014,04-Jul-14
,Migori,20,1,7,2014,03-Jul-14
,Rongo,26,1,7,2014,03-Jul-14
,Migori,56,1,7,2014,07-Jul-14
,Migori,33,1,7,2014,08-Jul-14
,Lugari,15,1,7,2014,07-Jul-14
,Lugari,13,1,7,2014,07-Jul-14
,Lugari,12,1,7,2014,03-Jul-14
,Lugari,22,1,7,2014,03-Jul-14
,Migori,19,1,7,2014,03-Jul-14
,Rongo,19,1,7,2014,03-Jul-14
,Rongo,42,1,7,2014,03-Jul-14
,Migori,31,1,7,2014,03-Jul-14
,Rongo,16,1,7,2014,03-Jul-14
,Rongo,20,1,7,2014,03-Jul-14
,Migori,50,1,7,2014,07-Jul-14
,Migori,33,1,7,2014,03-Jul-14
,Rongo,27,1,7,2014,04-Aug-14
,Lugari,15,1,7,2014,03-Jul-14
,Lugari,21,1,7,2014,03-Jul-14
,Rongo,53,1,7,2014,03-Jul-14
,Migori,20,1,7,2014,03-Jul-14
,Migori,15,1,7,2014,13-Jul-14
,Lugari,21,1,7,2014,03-Jul-14
,Rongo,24,1,7,2014,03-Jul-14
,Lugari,12,1,7,2014,04-Jul-14
,Lugari,18,1,7,2014,03-Jul-14
,Migori,25,1,7,2014,13-Jul-14
,Rongo,22,1,7,2014,03-Jul-14
,Migori,13,1,7,2014,03-Jul-14
,Lugari,21,1,7,2014,04-Jul-14
,Rongo,21,1,7,2014,04-Jul-14
,Migori,16,1,7,2014,15-Jul-14
,Lugari,21,1,7,2014,04-Jul-14
,Rongo,24,1,7,2014,03-Jul-14
,Lugari,18,1,7,2014,04-Jul-14
,Lugari,12,1,7,2014,04-Jul-14
,Migori,18,1,7,2014,07-Jul-14
,Rongo,23,1,7,2014,21-Jul-14
,Lugari,15,1,7,2014,04-Jul-14
,Migori,35,1,7,2014,10-Jul-14
,Migori,24,1,7,2014,09-Jul-14
,Migori,15,1,7,2014,04-Jul-14
,Lugari,12,1,7,2014,04-Jul-14
,Lugari,13,1,7,2014,04-Jul-14
,Lugari,22,1,7,2014,04-Jul-14
,Lugari,12,1,7,2014,04-Jul-14
,Migori,24,1,7,2014,04-Jul-14
,Migori,17,1,7,2014,13-Jul-14
,Migori,20,1,7,2014,15-Jul-14
,Lugari,17,1,7,2014,04-Jul-14
,Rongo,18,1,7,2014,04-Jul-14
,Rongo,15,1,7,2014,12-Jul-14
,Rongo,33,1,7,2014,12-Jul-14
,Migori,19,1,7,2014,08-Jul-14
,Lugari,20,1,7,2014,06-Jun-14
,Lugari,15,1,7,2014,06-Jun-14
,Migori,22,1,7,2014,07-Jul-14
,Migori,20,1,7,2014,04-Jul-14
,Lugari,16,1,7,2014,04-Jul-14
,Lugari,25,1,7,2014,04-Jul-14
,Lugari,29,1,7,2014,08-Jul-14
,Rongo,24,1,7,2014,04-Jul-14
,Lugari,15,1,7,2014,04-Jul-14
,Lugari,23,1,7,2014,08-Jul-14
,Rongo,17,1,7,2014,22-Jul-14
,Lugari,21,1,7,2014,04-Jul-14
,Migori,28,1,7,2014,15-Jul-14
,Lugari,27,1,7,2014,04-Jul-14
,Migori,15,1,7,2014,13-Jul-14
,Lugari,24,1,7,2014,08-Jul-14
,Migori,30,1,7,2014,07-Jul-14
,Rongo,20,1,7,2014,04-Jul-14
,Rongo,17,1,7,2014,04-Jul-14
,Lugari,17,1,7,2014,04-Jul-14
,Lugari,15,1,7,2014,07-Jul-14
,Rongo,13,1,7,2014,22-Jul-14
,Lugari,33,1,7,2014,04-Jul-14
,Migori,25,1,7,2014,08-Jul-14
,Rongo,18,1,7,2014,04-Jul-14
,Lugari,15,1,7,2014,04-Jul-14
,Migori,22,1,7,2014,08-Jul-14
,Rongo,19,1,7,2014,21-Jul-14
,Rongo,21,1,7,2014,04-Jul-14
,Lugari,16,1,7,2014,07-Jul-14
,Rongo,40,1,7,2014,04-Jul-14
,Lugari,15,1,7,2014,06-Jun-14
,Lugari,11,1,7,2014,06-Jun-14
,Lugari,19,1,7,2014,05-Jul-14
,Lugari,13,1,7,2014,05-Jul-14
,Lugari,13,1,7,2014,05-Jul-14
,Lugari,25,1,7,2014,06-Jul-14
,Lugari,17,1,7,2014,05-Jul-14
,Lugari,30,1,7,2014,06-Jul-14
,Lugari,23,1,7,2014,06-Jul-14
,Lugari,14,1,7,2014,06-Jul-14
,Lugari,32,1,7,2014,08-Jul-14
,Lugari,16,1,7,2014,05-Jul-14
,Lugari,25,1,7,2014,08-Jul-14
,Lugari,15,1,7,2014,05-Jul-14
,Lugari,18,1,7,2014,05-Jul-14
,Lugari,11,1,7,2014,06-Jul-14
,Lugari,12,1,7,2014,06-Jul-14
,Lugari,13,1,7,2014,06-Jul-14
,Lugari,14,1,7,2014,06-Jul-14
,Lugari,18,1,7,2014,06-Jul-14
,Lugari,15,1,7,2014,06-Jul-14
,Lugari,21,1,7,2014,06-Jul-14
,Rongo,49,1,7,2014,07-Jul-14
,Lugari,26,1,7,2014,07-Jul-14
,Lugari,10,1,7,2014,07-Jul-14
,Lugari,41,1,7,2014,08-Jul-14
,Lugari,10,1,7,2014,08-Jul-14
,Migori,21,1,7,2014,08-Jul-14
,Rongo,38,1,7,2014,07-Jul-14
,Lugari,12,1,7,2014,07-Jul-14
,Lugari,13,1,7,2014,07-Jul-14
,Lugari,19,1,7,2014,07-Jul-14
,Lugari,14,1,7,2014,07-Jul-14
,Lugari,14,1,7,2014,07-Jul-14
,Rongo,33,1,7,2014,07-Jul-14
,Lugari,18,1,7,2014,07-Jul-14
,Lugari,11,1,7,2014,07-Jul-14
,Lugari,19,1,7,2014,07-Jul-14
,Lugari,18,1,7,2014,07-Jul-14
,Lugari,31,1,7,2014,07-Jul-14
,Lugari,25,1,7,2014,07-Jul-14
,Lugari,20,1,7,2014,08-Jul-14
,Rongo,24,1,7,2014,07-Jul-14
,Lugari,24,1,7,2014,08-Jul-14
,Rongo,25,1,7,2014,12-Jul-14
,Migori,21,1,7,2014,08-Jul-14
,Vihiga,37,1,7,2014,05-Jun-14
,Lugari,18,1,7,2014,08-Jul-14
,Vihiga,10,1,7,2014,14-Jul-14
,Vihiga,30,1,7,2014,09-Jun-14
,Vihiga,20,1,7,2014,14-Jul-14
,Migori,25,1,7,2014,08-Jul-14
,Lugari,20,1,7,2014,08-Jul-14
,Rongo,28,1,7,2014,08-Jul-14
,Migori,15,1,7,2014,08-Jul-14
,Lugari,28,1,7,2014,08-Jul-14
,Rongo,22,1,7,2014,08-Jul-14
,Rongo,22,1,7,2014,08-Jul-14
,Vihiga,16,1,7,2014,13-Jun-14
,Lugari,11,1,7,2014,08-Jul-14
,Rongo,24,1,7,2014,08-Jul-14
,Lugari,11,1,7,2014,08-Jul-14
,Lugari,25,1,7,2014,08-Jul-14
,Rongo,17,1,7,2014,09-Jul-14
,Vihiga,20,1,7,2014,08-Jul-14
,Lugari,18,1,7,2014,08-Jul-14
,Rongo,21,1,7,2014,22-Jul-14
,Vihiga,20,1,7,2014,04-Jun-14
,Rongo,22,1,7,2014,09-Jul-14
,Lugari,12,1,7,2014,08-Jul-14
,Rongo,21,1,7,2014,08-Jul-14
,Rongo,18,1,7,2014,08-Jul-14
,Lugari,12,1,7,2014,08-Jul-14
,Rongo,25,1,7,2014,08-Jul-14
,Vihiga,16,1,7,2014,08-Jul-14
,Migori,26,1,7,2014,08-Jul-14
,Migori,17,1,7,2014,08-Jul-14
,Lugari,24,1,7,2014,08-Jul-14
,Lugari,20,1,7,2014,08-Jul-14
,Rongo,15,1,7,2014,08-Jul-14
,Vihiga,21,1,7,2014,13-Jun-14
,Vihiga,24,1,7,2014,08-Jul-14
,Lugari,21,1,7,2014,08-Jul-14
,Rongo,17,1,7,2014,09-Jul-14
,Lugari,16,1,7,2014,08-Jul-14
,Rongo,28,1,7,2014,08-Jul-14
,Lugari,19,1,7,2014,08-Jul-14
,Migori,18,1,7,2014,08-Jul-14
,Lugari,17,1,7,2014,09-Jul-14
,Rongo,25,1,7,2014,12-Jul-14
,Migori,11,1,7,2014,09-Jul-14
,Rongo,19,1,7,2014,08-Jul-14
,Migori,12,1,7,2014,08-Jul-14
,Rongo,24,1,7,2014,08-Jul-14
,Migori,18,1,7,2014,08-Jul-14
,Lugari,12,1,7,2014,08-Jul-14
,Migori,17,1,7,2014,08-Jul-14
,Vihiga,13,1,7,2014,18-Jun-14
,Lugari,22,1,7,2014,08-Jul-14
,Rongo,18,1,7,2014,08-Jul-14
,Lugari,15,1,7,2014,08-Jul-14
,Migori,30,1,7,2014,08-Jul-14
,Vihiga,10,1,7,2014,08-Jul-14
,Vihiga,20,1,7,2014,02-Jun-14
,Rongo,23,1,7,2014,08-Jul-14
,Lugari,15,1,7,2014,08-Jul-14
,Migori,20,1,7,2014,08-Jul-14
,Migori,29,1,7,2014,09-Jul-14
,Migori,19,1,7,2014,09-Jul-14
,Lugari,20,1,7,2014,09-Jul-14
,Rongo,20,1,7,2014,09-Jul-14
,Migori,25,1,7,2014,09-Jul-14
,Rongo,23,1,7,2014,09-Jul-14
,Migori,16,1,7,2014,09-Jul-14
,Lugari,11,1,7,2014,09-Jul-14
,Rongo,20,1,7,2014,09-Jul-14
,Rongo,24,1,7,2014,09-Jul-14
,Rongo,15,1,7,2014,09-Jul-14
,Rongo,30,1,7,2014,09-Jul-14
,Lugari,21,1,7,2014,09-Jul-14
,Rongo,19,1,7,2014,09-Jul-14
,Lugari,16,1,7,2014,09-Jul-14
,Rongo,35,1,7,2014,09-Jul-14
,Lugari,14,1,7,2014,09-Jul-14
,Migori,20,1,7,2014,09-Jul-14
,Lugari,15,1,7,2014,09-Jul-14
,Migori,18,1,7,2014,09-Jul-14
,Migori,18,1,7,2014,09-Jul-14
,Rongo,32,1,7,2014,09-Jul-14
,Vihiga,12,1,7,2014,09-Jul-14
,Lugari,20,1,7,2014,10-Jul-14
,Migori,15,1,7,2014,09-Jul-14
,Rongo,13,1,7,2014,09-Jul-14
,Lugari,22,1,7,2014,09-Jul-14
,Rongo,19,1,7,2014,09-Jul-14
,Rongo,19,1,7,2014,09-Jul-14
,Lugari,11,1,7,2014,09-Jul-14
,Lugari,26,1,7,2014,09-Jul-14
,Migori,17,1,7,2014,09-Jul-14
,Lugari,13,1,7,2014,11-Jul-14
,Lugari,14,1,7,2014,09-Jul-14
,Migori,15,1,7,2014,09-Jul-14
,Lugari,14,1,7,2014,09-Jul-14
,Rongo,22,1,7,2014,09-Jul-14
,Lugari,13,1,7,2014,09-Jul-14
,Migori,28,1,7,2014,09-Jul-14
,Rongo,23,1,7,2014,09-Jul-14
,Rongo,34,1,7,2014,09-Jul-14
,Lugari,13,1,7,2014,11-Jul-14
,Rongo,19,1,7,2014,10-Jul-14
,Migori,17,1,7,2014,09-Jul-14
,Migori,14,1,7,2014,09-Jul-14
,Lugari,14,1,7,2014,09-Jul-14
,Rongo,17,1,7,2014,10-Jul-14
,Lugari,15,1,7,2014,09-Jul-14
,Rongo,18,1,7,2014,12-Jul-14
,Rongo,22,1,7,2014,09-Jul-14
,Rongo,19,1,7,2014,12-Jul-14
,Rongo,23,1,7,2014,09-Jul-14
,Lugari,12,1,7,2014,09-Jul-14
,Migori,24,1,7,2014,09-Jul-14
,Rongo,26,1,7,2014,09-Jul-14
,Migori,17,1,7,2014,09-Jul-14
,Migori,14,1,7,2014,09-Jul-14
,Lugari,17,1,7,2014,09-Jul-14
,Migori,30,1,7,2014,09-Jul-14
,Rongo,17,1,7,2014,09-Jul-14
,Rongo,17,1,7,2014,09-Jul-14
,Rongo,19,1,7,2014,12-Jul-14
,Rongo,20,1,7,2014,10-Jul-14
,Migori,31,1,7,2014,11-Jul-14
,Migori,13,1,7,2014,10-Jul-14
,Rongo,16,1,7,2014,10-Jul-14
,Rongo,20,1,7,2014,10-Jul-14
,Migori,18,1,7,2014,11-Jul-14
,Rongo,19,1,7,2014,10-Jul-14
,Lugari,20,1,7,2014,10-Jul-14
,Migori,12,1,7,2014,10-Jul-14
,Migori,16,1,7,2014,10-Jul-14
,Rongo,23,1,7,2014,10-Jul-14
,Lugari,12,1,7,2014,11-Jul-14
,Migori,18,1,7,2014,10-Jul-14
,Lugari,10,1,7,2014,10-Jul-14
,Rongo,48,1,7,2014,10-Jul-14
,Lugari,22,1,7,2014,10-Jul-14
,Rongo,19,1,7,2014,10-Jul-14
,Migori,15,1,7,2014,10-Jul-14
,Rongo,20,1,7,2014,10-Jul-14
,Migori,12,1,7,2014,10-Jul-14
,Lugari,20,1,7,2014,10-Jul-14
,Migori,12,1,7,2014,10-Jul-14
,Rongo,18,1,7,2014,10-Jul-14
,Rongo,27,1,7,2014,10-Jul-14
,Rongo,16,1,7,2014,10-Jul-14
,Lugari,22,1,7,2014,11-Jul-14
,Rongo,30,1,7,2014,10-Jul-14
,Rongo,20,1,7,2014,10-Jul-14
,Migori,44,1,7,2014,11-Jul-14
,Rongo,28,1,7,2014,12-Jul-14
,Lugari,24,1,7,2014,10-Jul-14
,Migori,22,1,7,2014,10-Jul-14
,Migori,20,1,7,2014,10-Jul-14
,Migori,18,1,7,2014,10-Jul-14
,Rongo,21,1,7,2014,12-Jul-14
,Vihiga,12,1,7,2014,10-Jul-14
,Rongo,26,1,7,2014,10-Jul-14
,Rongo,43,1,7,2014,10-Jul-14
,Rongo,19,1,7,2014,10-Jul-14
,Rongo,18,1,7,2014,10-Jul-14
,Lugari,18,1,7,2014,13-Jul-14
,Rongo,25,1,7,2014,10-Jul-14
,Rongo,30,1,7,2014,12-Jul-14
,Migori,29,1,7,2014,10-Jul-14
,Vihiga,15,1,7,2014,10-Jul-14
,Rongo,21,1,7,2014,10-Jul-14
,Lugari,14,1,7,2014,13-Jul-14
,Rongo,17,1,7,2014,10-Jul-14
,Lugari,15,1,7,2014,10-Jul-14
,Rongo,15,1,7,2014,22-Jul-14
,Migori,9,1,7,2014,10-Jul-14
,Lugari,14,1,7,2014,10-Jul-14
,Migori,28,1,7,2014,11-Jul-14
,Lugari,13,1,7,2014,10-Jul-14
,Lugari,28,1,7,2014,10-Jul-14
,Rongo,20,1,7,2014,10-Jul-14
,Lugari,20,1,7,2014,10-Jul-14
,Rongo,24,1,7,2014,10-Jul-14
,Rongo,23,1,7,2014,10-Jul-14
,Lugari,26,1,7,2014,11-Jul-14
,Migori,21,1,7,2014,11-Jul-14
,Migori,61,1,7,2014,11-Jul-14
,Migori,31,1,7,2014,11-Jul-14
,Migori,16,1,7,2014,11-Jul-14
,Lugari,11,1,7,2014,11-Jul-14
,Lugari,25,1,7,2014,11-Jul-14
,Rongo,20,1,7,2014,11-Jul-14
,Lugari,13,1,7,2014,13-Jul-14
,Migori,21,1,7,2014,14-Jul-14
,Rongo,19,1,7,2014,11-Jul-14
,Rongo,19,1,7,2014,11-Jul-14
,Migori,40,1,7,2014,10-Jul-14
,Lugari,15,1,7,2014,11-Jul-14
,Lugari,19,1,7,2014,11-Jul-14
,Lugari,14,1,7,2014,11-Jul-14
,Rongo,20,1,7,2014,11-Jul-14
,Lugari,10,1,7,2014,11-Jul-14
,Migori,18,1,7,2014,12-Jul-14
,Rongo,23,1,7,2014,11-Jul-14
,Rongo,20,1,7,2014,11-Jul-14
,Lugari,12,1,7,2014,11-Jul-14
,Rongo,47,1,7,2014,11-Jul-14
,Lugari,15,1,7,2014,11-Jul-14
,Rongo,20,1,7,2014,11-Jul-14
,Lugari,17,1,7,2014,11-Jul-14
,Rongo,27,1,7,2014,11-Jul-14
,Rongo,18,1,7,2014,11-Jul-14
,Migori,23,1,7,2014,11-Jul-14
,Rongo,15,1,7,2014,11-Jul-14
,Migori,24,1,7,2014,11-Jul-14
,Rongo,26,1,7,2014,11-Jul-14
,Rongo,15,1,7,2014,11-Jul-14
,Rongo,19,1,7,2014,12-Jul-14
,Rongo,49,1,7,2014,11-Jul-14
,Migori,15,1,7,2014,11-Jul-14
,Migori,17,1,7,2014,11-Jul-14
,Lugari,10,1,7,2014,11-Jul-14
,Rongo,32,1,7,2014,11-Jul-14
,Lugari,22,1,7,2014,11-Jul-14
,Migori,15,1,7,2014,12-Jul-14
,Lugari,12,1,7,2014,11-Jul-14
,Migori,21,1,7,2014,11-Jul-14
,Lugari,17,1,7,2014,12-Jul-14
,Migori,16,1,7,2014,11-Jul-14
,Lugari,11,1,7,2014,13-Jul-14
,Lugari,11,1,7,2014,11-Jul-14
,Rongo,29,1,7,2014,11-Jul-14
,Rongo,19,1,7,2014,11-Jul-14
,Rongo,13,1,7,2014,11-Jul-14
,Lugari,21,1,7,2014,11-Jul-14
,Lugari,10,1,7,2014,11-Jul-14
,Rongo,19,1,7,2014,11-Jul-14
,Lugari,14,1,7,2014,12-Jul-14
,Lugari,18,1,7,2014,11-Jul-14
,Rongo,18,1,7,2014,12-Jul-14
,Rongo,30,1,7,2014,11-Jul-14
,Lugari,11,1,7,2014,14-Jul-14
,Lugari,17,1,7,2014,12-Jul-14
,Lugari,21,1,7,2014,12-Jul-14
,Lugari,14,1,7,2014,12-Jul-14
,Lugari,18,1,7,2014,12-Jul-14
,Lugari,14,1,7,2014,15-Jul-14
,Rongo,25,1,7,2014,12-Jul-14
,Lugari,15,1,7,2014,12-Jul-14
,Rongo,20,1,7,2014,12-Jul-14
,Lugari,14,1,7,2014,15-Jul-14
,Lugari,12,1,7,2014,13-Jul-14
,Rongo,13,1,7,2014,12-Jul-14
,Lugari,18,1,7,2014,15-Jul-14
,Lugari,12,1,7,2014,12-Jul-14
,Lugari,25,1,7,2014,12-Jul-14
,Rongo,20,1,7,2014,12-Jul-14
,Rongo,21,1,7,2014,12-Jul-14
,Lugari,12,1,7,2014,14-Jul-14
,Lugari,13,1,7,2014,12-Jul-14
,Rongo,15,1,7,2014,12-Jul-14
,Rongo,17,1,7,2014,12-Jul-14
,Lugari,22,1,7,2014,13-Jul-14
,Lugari,15,1,7,2014,13-Jul-14
,Lugari,24,1,7,2014,13-Jul-14
,Lugari,16,1,7,2014,13-Jul-14
,Lugari,15,1,7,2014,13-Jul-14
,Lugari,13,1,7,2014,13-Jul-14
,Migori,27,1,7,2014,14-Jul-14
,Lugari,17,1,7,2014,15-Jul-14
,Rongo,23,1,7,2014,14-Jul-14
,Rongo,19,1,7,2014,14-Jul-14
,Lugari,9,1,7,2014,15-Jul-14
,Lugari,21,1,7,2014,14-Jul-14
,Rongo,17,1,7,2014,14-Jul-14
,Lugari,12,1,7,2014,15-Jul-14
,Rongo,18,1,7,2014,14-Jul-14
,Migori,15,1,7,2014,15-Jul-14
,Migori,21,1,7,2014,14-Jul-14
,Rongo,20,1,7,2014,14-Jul-14
,Rongo,20,1,7,2014,22-Jul-14
,Rongo,26,1,7,2014,14-Jul-14
,Rongo,25,1,7,2014,14-Jul-14
,Vihiga,19,1,7,2014,14-Jul-14
,Migori,21,1,7,2014,14-Jul-14
,Rongo,16,1,7,2014,14-Jul-14
,Migori,30,1,7,2014,14-Jul-14
,Lugari,20,1,7,2014,14-Jul-14
,Lugari,12,1,7,2014,15-Jul-14
,Lugari,13,1,7,2014,14-Jul-14
,Lugari,11,1,7,2014,17-Jul-14
,Rongo,16,1,7,2014,14-Jul-14
,Vihiga,23,1,7,2014,14-Jul-14
,Lugari,34,1,7,2014,14-Jul-14
,Rongo,18,1,7,2014,14-Jul-14
,Migori,31,1,7,2014,14-Jul-14
,Rongo,13,1,7,2014,14-Jul-14
,Rongo,17,1,7,2014,14-Jul-14
,Rongo,56,1,7,2014,14-Jul-14
,Rongo,18,1,7,2014,14-Jul-14
,Migori,20,1,7,2014,14-Jul-14
,Rongo,15,1,7,2014,14-Jul-14
,Rongo,24,1,7,2014,14-Jul-14
,Vihiga,14,1,7,2014,14-Jul-14
,Lugari,18,1,7,2014,14-Jul-14
,Rongo,30,1,7,2014,14-Jul-14
,Migori,24,1,7,2014,14-Jul-14
,Migori,19,1,7,2014,22-Jul-14
,Rongo,33,1,7,2014,22-Jul-14
,Rongo,18,1,7,2014,14-Jul-14
,Migori,20,1,7,2014,03-Aug-14
,Rongo,23,1,7,2014,14-Jul-14
,Rongo,16,1,7,2014,14-Jul-14
,Migori,21,1,7,2014,14-Jul-14
,Migori,17,1,7,2014,14-Jul-14
,Rongo,19,1,7,2014,14-Jul-14
,Migori,18,1,7,2014,14-Jul-14
,Vihiga,10,1,7,2014,14-Jul-14
,Migori,19,1,7,2014,14-Jul-14
,Migori,21,1,7,2014,14-Jul-14
,Lugari,12,1,7,2014,17-Jul-14
,Lugari,13,1,7,2014,15-Jul-14
,Rongo,17,1,7,2014,15-Jul-14
,Migori,23,1,7,2014,15-Jul-14
,Migori,13,1,7,2014,15-Jul-14
,Migori,22,1,7,2014,15-Jul-14
,Rongo,17,1,7,2014,15-Jul-14
,Rongo,18,1,7,2014,15-Jul-14
,Rongo,22,1,7,2014,15-Jul-14
,Migori,13,1,7,2014,15-Jul-14
,Lugari,16,1,7,2014,17-Jul-14
,Lugari,12,1,7,2014,15-Jul-14
,Rongo,19,1,7,2014,15-Jul-14
,Rongo,17,1,7,2014,15-Jul-14
,Migori,17,1,7,2014,15-Jul-14
,Lugari,14,1,7,2014,15-Jul-14
,Rongo,41,1,7,2014,15-Jul-14
,Rongo,27,1,7,2014,15-Jul-14
,Migori,15,1,7,2014,15-Jul-14
