id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
4884,VHG,10250249,11,475,15.83333,0.6947368,3.473684,6,13,2014/05/19,2015/09/06,9,2015,1
4885,VHG,10250250,16,559,18.63333,0.8586762,4.293381,8,18,2014/02/24,2015/09/06,9,2015,1
4886,VHG,10250251,6,141,4.7,1.276596,6.382979,3,8,2014/03/06,2014/07/25,7,2014,1
4887,VHG,10250252,10,234,7.8,1.282051,6.410256,6,12,2015/01/15,2015/09/06,9,2015,1
4888,VHG,10250253,1,75,2.5,0.4,2,2,6,2014/02/08,2014/04/24,4,2014,1
4889,VHG,10250254,1,76,2.533333,0.3947369,1.973684,2,6,2014/02/07,2014/04/24,4,2014,1
4890,VHG,10250256,2,105,3.5,0.5714286,2.857143,2,4,2014/02/10,2014/05/26,5,2014,1
4891,VHG,10250259,1,101,3.366667,0.2970297,1.485149,2,4,2014/02/14,2014/05/26,5,2014,1
4892,VHG,10250261,1,108,3.6,0.2777778,1.388889,2,4,2014/02/07,2014/05/26,5,2014,1
4893,VHG,10250262,3,32,1.066667,2.8125,14.0625,2,5,2014/04/24,2014/05/26,5,2014,1
4894,VHG,10250263,1,76,2.533333,0.3947369,1.973684,2,5,2014/02/07,2014/04/24,4,2014,1
4895,VHG,10250265,1,103,3.433333,0.2912621,1.456311,2,4,2014/02/12,2014/05/26,5,2014,1
4896,VHG,10250266,2,102,3.4,0.5882353,2.941176,2,4,2014/02/07,2014/05/20,5,2014,1
4897,VHG,10250267,2,102,3.4,0.5882353,2.941176,2,4,2014/02/07,2014/05/20,5,2014,1
4898,VHG,10250269,2,73,2.433333,0.8219178,4.109589,2,5,2014/02/10,2014/04/24,4,2014,1
4899,VHG,10250270,2,73,2.433333,0.8219178,4.109589,2,5,2014/02/10,2014/04/24,4,2014,1
4900,VHG,10250272,1,109,3.633333,0.2752293,1.376147,2,4,2014/02/08,2014/05/28,5,2014,1
4901,VHG,10250273,4,22,0.7333333,5.454545,27.27273,2,7,2014/02/11,2014/03/05,3,2014,1
4902,VHG,10250275,2,98,3.266667,0.6122449,3.061224,2,5,2014/02/06,2014/05/15,5,2014,1
4903,VHG,10250276,2,98,3.266667,0.6122449,3.061224,2,5,2014/02/06,2014/05/15,5,2014,1
4904,VHG,10250278,2,98,3.266667,0.6122449,3.061224,2,5,2014/02/06,2014/05/15,5,2014,1
4905,VHG,10250279,2,98,3.266667,0.6122449,3.061224,2,5,2014/02/06,2014/05/15,5,2014,1
4906,VHG,10250280,5,98,3.266667,1.530612,7.653061,3,8,2014/02/06,2014/05/15,5,2014,1
4907,VHG,10250282,2,98,3.266667,0.6122449,3.061224,2,5,2014/02/06,2014/05/15,5,2014,1
4908,VHG,10250283,2,98,3.266667,0.6122449,3.061224,2,5,2014/02/06,2014/05/15,5,2014,1
4909,VHG,10250284,13,294,9.8,1.326531,6.632653,5,15,2014/02/24,2014/12/15,12,2014,1
4910,VHG,10250285,2,93,3.1,0.6451613,3.225807,2,5,2014/02/11,2014/05/15,5,2014,1
4911,VHG,10250286,1,93,3.1,0.3225807,1.612903,2,4,2014/02/11,2014/05/15,5,2014,1
4912,VHG,10250289,1,79,2.633333,0.3797468,1.898734,2,4,2014/03/01,2014/05/19,5,2014,1
4913,VHG,10250290,1,81,2.7,0.3703704,1.851852,2,4,2014/02/27,2014/05/19,5,2014,1
4914,VHG,10250291,2,68,2.266667,0.8823529,4.411765,2,4,2014/03/09,2014/05/16,5,2014,1
4915,VHG,10250293,4,76,2.533333,1.578947,7.894737,4,9,2014/02/27,2014/05/16,5,2014,1
4916,VHG,10250294,4,404,13.46667,0.2970297,1.485149,3,6,2014/03/07,2015/04/15,4,2015,1
4917,VHG,10250298,2,50,1.666667,1.2,6,2,4,2014/03/06,2014/04/25,4,2014,1
4918,VHG,10250299,2,50,1.666667,1.2,6,3,6,2014/02/28,2014/04/25,4,2014,1
4919,VHG,10250300,5,519,17.3,0.2890173,1.445087,3,6,2014/03/06,2015/08/07,8,2015,1
