No.	County	County ID	District Name	District ID	Division Name	Division ID	School Name	School Id	MOE code	School Type	Treatment Type	Closed	Total Number of Children
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Ndhuru Pri	067-126-ND01	None	STH	public	None	418
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	New Equity	067-125-NE02	None	STH	private	None	122
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	New Kitare	067-125-NE01	None	STH	private	None	99
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Ngodhe Dsc	067-125-NG03	None	STH	public	None	290
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Ngodhe Sda	067-125-NG02	None	STH	public	None	127
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Nissi Academy	067-125-MI01	None	STH	private	None	223
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Noel	067-125-NO01	None	STH	private	None	245
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Nomiya	067-125-NO02	None	STH	private	None	142
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Nyachebe	067-125-NY01	None	STH	private	None	197
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Nyahera Pri	067-124-NY01	None	STH	public	None	230
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Nyakayiemba	067-126-NY01	None	STH	public	None	265
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Nyakweri Pri	067-124-NY02	None	STH	public	None	386
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Nyamaji	067-126-NY02	None	STH	public	None	276
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Nyamanga	067-125-NY02	None	STH	public	None	444
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Nyamasare	067-125-NY03	None	STH	public	None	391
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Nyamaua	067-124-NY55	None	STH	private	None	60
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Nyamuga	067-125-NY04	None	STH	public	None	195
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Nyamuta Special	067-125-NY05	None	STH	public	None	198
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Nyandenga	067-125-NY06	None	STH	public	None	254
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Nyasanja	067-126-NY03	None	STH	public	None	156
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Nyasubi	067-125-NY07	None	STH	public	None	141
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Nyawiya	067-125-NY08	None	STH	public	None	408
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Oasis Of Hope	067-125-OA01	None	STH	private	None	214
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Obalwanda	067-125-OB01	None	STH	public	None	222
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Obalwanda Special	067-125-OB02	None	STH	public	None	34
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Obambo	067-125-OB03	None	STH	private	None	296
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Ochieng Odiere	067-126-OC01	None	STH	public	None	194
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Ogando	067-126-OG01	None	STH	public	None	249
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Oguta Mbare	067-125-OG01	None	STH	public	None	173
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Ojawa	067-126-OJ01	None	STH	private	None	35
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Olweya	067-125-OL02	None	STH	public	None	127
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Orwa Blessings	067-125-OR01	None	STH	private	None	107
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Oseno	067-125-OS01	None	STH	public	None	362
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Osodo Academy	067-125-OS03	None	STH	private	None	295
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Osodo Primary	067-125-OS02	None	STH	public	None	390
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Owich	067-126-OW01	None	STH	public	None	226
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Paga	067-126-PA01	None	STH	public	None	219
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Ponge Primary	067-125-PO01	None	STH	public	None	170
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Pri M Victory	067-126-MB01	None	STH	private	None	311
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Ramba Pri	067-124-RA01	None	STH	public	None	179
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Rambim	067-125-RA01	None	STH	public	None	105
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Rapora	067-126-RA01	None	STH	public	None	197
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Rapora Sda	067-126-RA02	None	STH	private	None	60
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Ratego	067-125-RA02	None	STH	private	None	174
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Remba Pri	067-124-RE02	None	STH	public	None	415
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Repairer Acad	067-124-RE03	None	STH	private	None	273
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Rescho Ecde	067-124-RE01	None	STH	private	None	116
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Ringiti Pri	067-124-RI01	None	STH	public	None	129
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Rinya Primary	067-124-RI02	None	STH	public	None	278
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Rise And Shine	067-125-RI01	None	STH	private	None	176
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Robert Ouko	067-125-RO01	None	STH	private	None	62
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Roberts Academy	067-125-RO02	None	STH	private	None	58
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Rock Of Ages	067-124-RO01	None	STH	private	None	58
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Rusinga Island Trust	067-125-KA01	None	STH	private	None	192
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Rusinga Island Trust	067-125-RU01	None	STH	private	None	187
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Sargy	067-125-SA01	None	STH	private	None	255
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Sena Primary	067-124-SE01	None	STH	public	None	325
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Shalom Cc	067-124-SH01	None	STH	private	None	165
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Shalom Mbite Academy	067-125-SH02	None	STH	private	None	133
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Sherpherd Academy	067-125-SH03	None	STH	private	None	185
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Shiners Academy	067-125-SH51	None	STH	private	None	63
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Sikri Jerusalem	067-126-SK01	None	STH	public	None	150
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Soklo Pri	067-124-SO01	None	STH	public	None	205
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Soko Abala	067-126-SO01	None	STH	public	None	181
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Soul Miracle M Acade	067-125-SO01	None	STH	private	None	116
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	St Anne Mtilen	067-125-ST09	None	STH	private	None	137
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	St Annes	067-126-ST01	None	STH	private	None	29
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	St Benedict	067-125-ST04	None	STH	private	None	69
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	St Camillus	067-125-CA51	None	STH	private	None	96
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	St Elizabeth Dec	067-125-ST08	None	STH	private	None	76
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	St Jacobs	067-125-ST06	None	STH	private	None	59
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	St James Acad	067-124-ST01	None	STH	private	None	56
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	St Lawrence	067-126-ST03	None	STH	private	None	164
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	St Luke Township	067-126-ST02	None	STH	private	None	63
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	St Marys Academy	067-125-ST07	None	STH	private	None	102
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	St Marys Education C	067-125-ST10	None	STH	private	None	65
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	St Maurice	067-126-ST51	None	STH	private	None	66
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	St Mavis	067-126-ST05	None	STH	private	None	48
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	St Michael J Academy	067-125-ST03	None	STH	private	None	294
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	St Peters	067-126-ST07	None	STH	private	None	54
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	St Robert By Grace	067-125-ST05	None	STH	private	None	128
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	St Sheila Gordon	067-125-ST11	None	STH	private	None	84
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Starlight Academy	067-125-ST01	None	STH	private	None	111
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Suba Skills	067-125-SU01	None	STH	private	None	140
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Sukru Academy	067-125-SU05	None	STH	private	None	49
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Sulwe	067-126-SU01	None	STH	public	None	253
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Sulwe Ac	067-126-SU03	None	STH	private	None	33
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Sunrise Academy	067-125-SU04	None	STH	private	None	114
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Sunshine Kings	067-126-KI01	None	STH	private	None	38
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Sunshine Waondo Sda	067-125-SU02	None	STH	private	None	155
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Tabla Bmu	067-125-TA01	None	STH	private	None	175
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Takawiri Pri	067-124-TA01	None	STH	public	None	311
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Teelen	067-125-TE01	None	STH	private	None	100
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Temo	067-125-TE02	None	STH	public	None	523
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Tids Acad	067-124-TI01	None	STH	private	None	132
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Town Centre	067-125-TO01	None	STH	private	None	109
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Tri Star Academy	067-124-TR01	None	STH	private	None	90
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Tumbi Ecd	067-124-TU57	None	STH	private	None	51
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Ugina Junior	067-124-UG50	None	STH	private	None	45
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Ugina Pri	067-124-UG01	None	STH	public	None	174
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Uozi Pri	067-124-UO01	None	STH	public	None	230
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Urianda	067-126-UR01	None	STH	public	None	237
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Usao	067-125-US01	None	STH	public	None	521
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Usere Primary	067-125-US02	None	STH	public	None	641
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Usungu	067-125-US03	None	STH	public	None	415
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Utajo	067-125-UT01	None	STH	public	None	391
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Utore Ac	067-126-UY01	None	STH	private	None	34
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Uwi	067-125-UW01	None	STH	public	None	222
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Uya	067-125-UY01	None	STH	public	None	305
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Victoria Academy	067-125-VI01	None	STH	private	None	105
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Victoria Em	067-125-VI02	None	STH	private	None	231
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Victory Pr Mbago	067-126-VI02	None	STH	private	None	363
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Waiga	067-126-WA01	None	STH	public	None	316
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Wakiangata	067-124-WA02	None	STH	public	None	176
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Wakinga Junior Ac	067-124-WA53	None	STH	private	None	63
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Wakondo	067-125-WA01	None	STH	public	None	266
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Wakula Pri	067-124-WA01	None	STH	public	None	210
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Wamai Pri	067-124-WA03	None	STH	public	None	169
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Wamwanga	067-125-WA02	None	STH	public	None	194
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Wandiji	067-126-WA02	None	STH	public	None	461
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Wanga	067-125-WA03	None	STH	public	None	301
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Wangalwe Academy	067-125-WA04	None	STH	private	None	83
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Wanyama	067-125-WA05	None	STH	public	None	406
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Waondo	067-125-WA06	None	STH	public	None	160
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Waregi	067-125-WA07	None	STH	public	None	313
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Waringa	067-126-WA03	None	STH	public	None	279
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Wasamo Pri	067-124-WA04	None	STH	public	None	215
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Wasaria	067-125-WA08	None	STH	public	None	584
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Young Trees	067-125-YO01	None	STH	private	None	85
	Homabay	COUN08	Ndhiwa	2012078	Kobodo	DIV000148	Abuoro	078-148-AB01	None	STH	public	None	283
	Homabay	COUN08	Ndhiwa	2012078	Kobama	DIV000143	Abura Primary	078-143-AB01	None	STH	public	None	362
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Acocks Green	078-144-AC01	None	STH	private	None	112
	Homabay	COUN08	Ndhiwa	2012078	Riana	DIV000146	Adek Primary	078-146-AD01	None	STH	public	None	646
	Homabay	COUN08	Ndhiwa	2012078	Nyarongi	DIV000147	Advent Academy	078-147-AD01	None	STH	private	None	199
	Homabay	COUN08	Ndhiwa	2012078	Pala	DIV000145	Agudo	078-145-AG01	None	STH	None	None	0
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Akala	078-144-AK01	None	STH	public	None	446
	Homabay	COUN08	Ndhiwa	2012078	Kobama	DIV000143	Alara	078-143-AL01	None	STH	public	None	703
	Homabay	COUN08	Ndhiwa	2012078	Nyarongi	DIV000147	Alpha Erma Aca	078-147-AL00	None	STH	private	None	64
	Homabay	COUN08	Ndhiwa	2012078	Riana	DIV000146	Aluor	078-146-AL01	None	STH	public	None	600
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Amazing Grace	078-144-AM02	None	STH	private	None	153
	Homabay	COUN08	Ndhiwa	2012078	Nyarongi	DIV000147	Amoyo Zayun	078-147-AM01	None	STH	private	None	189
	Homabay	COUN08	Ndhiwa	2012078	Pala	DIV000145	Andingo	078-145-AN03	None	STH	None	None	
	Homabay	COUN08	Ndhiwa	2012078	Kobodo	DIV000148	Andiwo	078-148-AN01	None	STH	public	None	385
	Homabay	COUN08	Ndhiwa	2012078	Pala	DIV000145	Anganza	078-145-AN04	None	STH	None	None	0
	Homabay	COUN08	Ndhiwa	2012078	Pala	DIV000145	Angiya	078-145-AN01	None	STH	None	None	0
	Homabay	COUN08	Ndhiwa	2012078	Kobama	DIV000143	Aora Chuodho	078-143-AO01	None	STH	public	None	275
	Homabay	COUN08	Ndhiwa	2012078	Kobama	DIV000143	Apuoche	078-143-AP01	None	STH	public	None	243
	Homabay	COUN08	Ndhiwa	2012078	Riana	DIV000146	Arembe	078-146-AR01	None	STH	private	None	321
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Arina	078-144-AR01	None	STH	public	None	377
	Homabay	COUN08	Ndhiwa	2012078	Nyarongi	DIV000147	Ariri	078-147-AR03	None	STH	public	None	246
	Homabay	COUN08	Ndhiwa	2012078	Pala	DIV000145	Bahati	078-145-BA01	None	STH	None	None	0
	Homabay	COUN08	Ndhiwa	2012078	Nyarongi	DIV000147	Bongu	078-147-BO02	None	STH	public	None	339
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Bridge International	078-144-BR02	None	STH	private	None	97
	Homabay	COUN08	Ndhiwa	2012078	Kobodo	DIV000148	Buche	078-148-BU01	None	STH	public	None	476
	Homabay	COUN08	Ndhiwa	2012078	Kobodo	DIV000148	Buru Atego	078-148-BU02	None	STH	public	None	102
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Bwanda	078-144-BW01	None	STH	public	None	674
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	By Faith	078-144-BY01	None	STH	private	None	159
	Homabay	COUN08	Ndhiwa	2012078	Nyarongi	DIV000147	Canaan Acad	078-147-CA01	None	STH	private	None	69
	Homabay	COUN08	Ndhiwa	2012078	Pala	DIV000145	Cannan Grace	078-145-CA02	None	STH	None	None	0
	Homabay	COUN08	Ndhiwa	2012078	Pala	DIV000145	Cannanline	078-145-CA01	None	STH	None	None	0
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Cornerstone	078-144-CO55	None	STH	private	None	113
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Dago	078-144-DA01	None	STH	public	None	285
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Dise International	078-144-DH01	None	STH	private	None	159
	Homabay	COUN08	Ndhiwa	2012078	Kobodo	DIV000148	Dunga	078-148-DU01	None	STH	public	None	233
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Ebeneza	078-144-EB53	None	STH	private	None	104
	Homabay	COUN08	Ndhiwa	2012078	Kobama	DIV000143	Ebenezer	078-143-EB01	None	STH	private	None	246
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Eck H/Kids	078-144-EC01	None	STH	private	None	113
	Homabay	COUN08	Ndhiwa	2012078	Kobodo	DIV000148	Elyon Junior	078-148-EL53	None	STH	private	None	110
	Homabay	COUN08	Ndhiwa	2012078	Riana	DIV000146	Excel Academy	078-146-EX50	None	STH	private	None	233
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Gaena Academy	078-144-GA01	None	STH	private	None	149
	Homabay	COUN08	Ndhiwa	2012078	Pala	DIV000145	Gina	078-145-GI01	None	STH	None	None	0
	Homabay	COUN08	Ndhiwa	2012078	Kobama	DIV000143	God Poko	078-143-GO01	None	STH	public	None	259
	Homabay	COUN08	Ndhiwa	2012078	Nyarongi	DIV000147	Golden Gates	078-147-GO02	None	STH	private	None	61
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Good Hope	078-144-GO57	None	STH	private	None	115
	Homabay	COUN08	Ndhiwa	2012078	Nyarongi	DIV000147	Good Hope Riat	078-147-GO01	None	STH	private	None	248
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Good Shepherd	078-144-GO01	None	STH	private	None	133
	Homabay	COUN08	Ndhiwa	2012078	Kobama	DIV000143	Got Adundo	078-143-GO02	None	STH	public	None	344
	Homabay	COUN08	Ndhiwa	2012078	Kobama	DIV000143	Got Kojowi	078-143-GO03	None	STH	public	None	485
	Homabay	COUN08	Ndhiwa	2012078	Kobama	DIV000143	Got Kowiti	078-143-GO04	None	STH	public	None	174
	Homabay	COUN08	Ndhiwa	2012078	Kobodo	DIV000148	Goyo	078-148-GO01	None	STH	public	None	372
	Homabay	COUN08	Ndhiwa	2012078	Kobodo	DIV000148	Graca Ranjira	078-148-GR01	None	STH	private	None	52
	Homabay	COUN08	Ndhiwa	2012078	Kobama	DIV000143	Hempfield	078-143-HE01	None	STH	private	None	179
	Homabay	COUN08	Ndhiwa	2012078	Kobodo	DIV000148	Hexa Peak	078-148-KA01	None	STH	private	None	232
	Homabay	COUN08	Ndhiwa	2012078	Kobama	DIV000143	Hill View	078-143-HI01	None	STH	private	None	81
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Hogomi Junior	078-144-HO01	None	STH	private	None	230
	Homabay	COUN08	Ndhiwa	2012078	Nyarongi	DIV000147	Hopeland Ac	078-147-HO01	None	STH	private	None	178
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Hunters Treasures	078-144-TH02	None	STH	private	None	66
	Homabay	COUN08	Ndhiwa	2012078	Riana	DIV000146	Jabagre Primary	078-146-JA01	None	STH	public	None	500
	Homabay	COUN08	Ndhiwa	2012078	Kobama	DIV000143	Jackline Memorial	078-143-JA01	None	STH	private	None	136
	Homabay	COUN08	Ndhiwa	2012078	Nyarongi	DIV000147	Jorepas Ac	078-147-JO01	None	STH	private	None	109
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Joy	078-144-JO03	None	STH	private	None	285
	Homabay	COUN08	Ndhiwa	2012078	Pala	DIV000145	Joy	078-145-JO01	None	STH	None	None	0
	Homabay	COUN08	Ndhiwa	2012078	Kobama	DIV000143	Joy Hill	078-143-JO01	None	STH	private	None	96
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Joyvin Junior	078-144-JO02	None	STH	private	None	101
	Homabay	COUN08	Ndhiwa	2012078	Pala	DIV000145	Kabwana	078-145-KA01	None	STH	None	None	0
	Homabay	COUN08	Ndhiwa	2012078	Pala	DIV000145	Kadede	078-145-KA09	None	STH	None	None	0
	Homabay	COUN08	Ndhiwa	2012078	Pala	DIV000145	Kaguria	078-145-KA02	None	STH	None	None	0
	Homabay	COUN08	Ndhiwa	2012078	Nyarongi	DIV000147	Kamasi	078-147-KA01	None	STH	public	None	193
	Homabay	COUN08	Ndhiwa	2012078	Pala	DIV000145	Kamenya	078-145-KA04	None	STH	None	None	0
	Homabay	COUN08	Ndhiwa	2012078	Riana	DIV000146	Kamolo Primary	078-146-KA01	None	STH	public	None	211
	Homabay	COUN08	Ndhiwa	2012078	Kobama	DIV000143	Kanyalganda Academy	078-143-KA03	None	STH	private	None	130
	Homabay	COUN08	Ndhiwa	2012078	Riana	DIV000146	Kanyangasi Pri Sch	078-146-KA02	None	STH	public	None	505
	Homabay	COUN08	Ndhiwa	2012078	Kobama	DIV000143	Karawang	078-143-KA02	None	STH	private	None	114
	Homabay	COUN08	Ndhiwa	2012078	Kobodo	DIV000148	Kaumo	078-148-KA02	None	STH	public	None	240
	Homabay	COUN08	Ndhiwa	2012078	Kobodo	DIV000148	Kawere Togo	078-148-KA59	None	STH	private	None	56
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Kemba	078-144-KE01	None	STH	private	None	420
	Homabay	COUN08	Ndhiwa	2012078	Kobodo	DIV000148	Kobodo Mixed	078-148-KO02	None	STH	public	None	40
	Homabay	COUN08	Ndhiwa	2012078	Kobodo	DIV000148	Kobodo Primary	078-148-KO01	None	STH	public	None	597
	Homabay	COUN08	Ndhiwa	2012078	Kobodo	DIV000148	Kobuogo	078-148-KO51	None	STH	private	None	285
	Homabay	COUN08	Ndhiwa	2012078	Pala	DIV000145	Kochola	078-145-KO06	None	STH	None	None	0
	Homabay	COUN08	Ndhiwa	2012078	Kobama	DIV000143	Kodida	078-143-KO01	None	STH	public	None	343
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Kodumba Junior	078-144-KO01	None	STH	private	None	80
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Koduogo	078-144-KO02	None	STH	public	None	696
	Homabay	COUN08	Ndhiwa	2012078	Riana	DIV000146	Koduol Primary	078-146-KO01	None	STH	public	None	475
	Homabay	COUN08	Ndhiwa	2012078	Nyarongi	DIV000147	Koga	078-147-KO01	None	STH	public	None	410
	Homabay	COUN08	Ndhiwa	2012078	Pala	DIV000145	Koguta	078-145-KO02	None	STH	None	None	0
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Kolwalo	078-144-KO03	None	STH	public	None	251
	Homabay	COUN08	Ndhiwa	2012078	Kobodo	DIV000148	Kombe	078-148-KO03	None	STH	public	None	256
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Kombe	078-144-KO56	None	STH	private	None	123
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Kome	078-144-KO04	None	STH	public	None	366
	Homabay	COUN08	Ndhiwa	2012078	Nyarongi	DIV000147	Komolo	078-147-KO02	None	STH	public	None	398
	Homabay	COUN08	Ndhiwa	2012078	Riana	DIV000146	Kongo Primary	078-146-KO02	None	STH	public	None	245
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Kora Acc	078-144-KO60	None	STH	private	None	305
	Homabay	COUN08	Ndhiwa	2012078	Pala	DIV000145	Kowuor	078-145-KO05	None	STH	None	None	0
	Homabay	COUN08	Ndhiwa	2012078	Ndhiwa	DIV000144	Kwoyo Pri	078-144-KW01	None	STH	public	None	233
	Homabay	COUN08	Ndhiwa	2012078	Kobodo	DIV000148	Langi	078-148-LA01	None	STH	public	None	246
